validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,notebook,run_ts,model_kind,is_pooled,pca_k,alpha,l1_ratio,n_nonzero
block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,2bf248e672cc,108,1,2915,0.5536878216123499,1.0,0.07807607018751572,0.0013263750880091387,0.0014387462435677537,0.027215333504277406,0.07810352663716491,11.833630871331813,0.0,6.283947878460295,1.896976223185833e-10,8.168333450144885,1.1102230246251565e-16,3.6441554644381172e-09,2915,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,2bf248e672cc,108,1,1151,0.5099913119026933,1.0,-0.14938772964563252,0.002200820790758729,0.0019152408514335358,0.035166866183861174,-0.14910915204813002,1.9738960864773678,0.024196779931498047,-4.04727305574663,0.9999723591334507,1.646379801043497,0.04984279452036744,0.2583516702815525,1151,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,2bf248e672cc,108,1,2632,0.567629179331307,1.0,0.06828600185984779,0.0017988139228077497,0.0019308046504559276,0.03214620885225499,0.06836047738802076,10.502518417973272,0.0,5.773045742756336,4.349009624848648e-09,8.343378361639772,0.0,2.104059601691101e-12,2632,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,2bf248e672cc,108,1,1436,0.45891364902506965,1.0,-0.12035870502659574,0.001028547919230298,0.0009184538231197777,0.02467407660545591,-0.11986895077267556,2.0647038796000765,0.01947551364280642,-5.76404420735267,0.9999999949813205,-0.15410378227363275,0.5612360469583592,0.9991607482377903,1436,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,2bf248e672cc,108,1,3627,0.5483870967741935,1.0,0.06610548287429596,0.001514554500624359,0.0016217694127378004,0.029076337709504952,0.06610983736118559,11.7037193003133,0.0,6.369190726473894,1.0692770552803332e-10,8.106080832413994,2.220446049250313e-16,3.0141344850941164e-09,3627,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,2bf248e672cc,108,1,437,0.4759725400457666,1.0,-8.850040263936094,0.011831208577550727,0.0012013288787185352,0.0559895573048043,-8.848434335626019,1.2193252008087938,0.11136039367097883,-4.789905987704905,0.9999988546674338,-0.36943199636589064,0.6440971237751034,0.8536974076402732,437,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,2bf248e672cc,108,1,3164,0.5458280657395702,1.0,0.06879639416672101,0.001229721281604106,0.0013207682245575223,0.026378591664546678,0.06893483751391616,11.086965837453112,0.0,6.285328685497993,1.8600645335236966e-10,7.577919446357041,1.7541523789077473e-14,1.364396569369627e-07,3164,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,2bf248e672cc,108,1,909,0.46094609460946095,1.0,-3.76747031681548,0.011631358195465222,0.0024414659048404854,0.09342715970435077,-3.7640879081721863,0.4193443507887639,0.3374822439910128,-24.280145083558267,1.0,0.1470820409927118,0.44153363245844335,0.9915556311029584,909,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,2bf248e672cc,108,1,2890,0.5633217993079584,1.0,0.08136739904902324,0.0013328033781387914,0.0014508749031487893,0.02731695333345635,0.08137953503348283,11.763247977088655,0.0,6.339966932129762,1.3288565744916102e-10,9.161025464823027,0.0,5.286556506620854e-12,2890,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,2bf248e672cc,108,1,1158,0.48618307426597585,1.0,-0.16138632485418425,0.0026113300592459673,0.0022486560880829007,0.03626378969876731,-0.16128476608099973,0.3281847996342925,0.3713859700476084,-3.5669170489045876,0.9998120152043646,0.7159232493230192,0.23701937085735214,0.8339133116103902,1158,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
