validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,notebook,run_ts,model_kind,is_pooled,pca_k,alpha,l1_ratio,n_nonzero
block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,2bf248e672cc,108,5,2223,0.611336032388664,1.0,0.14173402449848882,0.004034939610328932,0.004710776948942871,0.04792634680820154,0.1434662150084609,8.830586152448829,0.0,5.271644422984205,7.414038624950826e-08,11.081251471691221,0.0,3.457100260117935e-26,445,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,2bf248e672cc,108,5,861,0.4924506387921022,1.0,-0.9211749241995635,0.010489928114069097,0.005471852822299653,0.07351846822989286,-0.9170705892013558,-0.38397110594815687,0.6495000684259499,-4.960971985682694,0.9999995773139161,0.004787085632323771,0.49809023643545036,0.6833484826556807,172,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,2bf248e672cc,108,5,2012,0.6013916500994035,1.0,0.12331364005705503,0.005392178287322679,0.00615917475024851,0.05550385116312301,0.12452909586546224,7.913524516211778,1.2212453270876722e-15,4.701818837766608,1.3768076418098228e-06,9.690347099598245,0.0,4.327606427162789e-20,402,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,2bf248e672cc,108,5,1074,0.47113594040968343,1.0,-0.3980662299190154,0.0036183344625965942,0.002590232588454377,0.04727717082561603,-0.39691488661089624,-0.3294757396858695,0.6291019359140977,-7.8809129328469725,0.999999999999996,-0.6355879458148543,0.7374774858651635,0.9727460791003688,215,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,2bf248e672cc,108,5,2726,0.5748349229640499,1.0,0.11987487392193341,0.004426833540439164,0.005031238201577404,0.04985841067877693,0.1201304006931625,7.977878180674547,7.771561172376096e-16,4.88111990083292,5.578375247680698e-07,8.754871330296753,0.0,2.8677208058061857e-15,545,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,2bf248e672cc,108,5,354,0.4774011299435028,1.0,-22.857639458993848,0.095665724116492,0.004010246101694915,0.13823420376935086,-22.855325007624657,-0.5925269737189531,0.7232511181469233,-1.9956788955007803,0.9766315321402008,-0.531510223108611,0.7024673705381638,0.8168696854606776,71,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,2bf248e672cc,108,5,2388,0.5757956448911222,1.0,0.12191622112337375,0.0033683580559025522,0.003839720654313234,0.04384591863887876,0.12275960697328092,6.71018869909007,9.718670312963695e-12,4.058188450026843,2.552242790737158e-05,8.353729153956452,0.0,6.742925387428613e-14,478,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,2bf248e672cc,108,5,700,0.42857142857142855,1.0,-5.720890489240719,0.056632961469714506,0.008556237164285716,0.2158158822184489,-5.618909735941417,-0.921673452602787,0.8216505340052742,-18.25703059852532,1.0,1.292614154677568,0.0980722707845112,0.9999342563936278,140,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,2bf248e672cc,108,5,2163,0.6051779935275081,1.0,0.136177428238198,0.003832516145819059,0.004440452242302358,0.047113190124011495,0.13690859923945187,10.04978550911936,0.0,5.904233290144861,2.051828357609343e-09,10.4810101560716,0.0,5.754086667684894e-23,433,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,2bf248e672cc,108,5,866,0.48729792147806006,1.0,-0.8013915172954402,0.010350549677747714,0.005761877309468819,0.07271795167816829,-0.7963849491793362,-0.37640371156177493,0.6466916064377529,-5.051161266526014,0.9999997321325521,-0.4132558126992473,0.6602903998286349,0.7827582324601026,173,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,train,2bf248e672cc,108,5,1935,0.5855297157622739,1.0,0.11469341889942453,0.005302209861521972,0.005991634118863048,0.05528278460944588,0.11506447884903537,7.437817125912597,5.1181281435219717e-14,4.317284075524959,8.297401681672443e-06,8.404192795741217,0.0,2.73907890892341e-14,387,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,oos,2bf248e672cc,108,5,1091,0.5077910174152154,1.0,-0.355920593243122,0.0037170968729026946,0.002744490770027497,0.04615150898389903,-0.3543849057526445,1.2150657047203581,0.11217051626665098,-6.217564031710068,0.9999999996409787,0.36478899420897415,0.35763446058645676,0.3140596992133714,218,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,train,2bf248e672cc,108,5,2713,0.573534832288979,1.0,0.11274445668844912,0.004354157275333818,0.004907584707003316,0.04938203185244636,0.11276981747859283,8.323086702956322,0.0,4.863871156123513,6.084470198755049e-07,8.923317606374894,0.0,9.687067963602119e-15,543,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,oos,2bf248e672cc,108,5,315,0.4634920634920635,1.0,-26.052262825948958,0.10775465416293055,0.0039857874285714285,0.14863346187604026,-26.034721769282008,-0.907582568241055,0.817950596219277,-1.9884457969676295,0.9761848732562164,-0.8371221342569829,0.7987380400472506,0.9118990790533673,63,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,train,2bf248e672cc,108,5,2373,0.5705857564264644,1.0,0.11369536668364177,0.003555160590723333,0.004017420927138643,0.04465301210258754,0.11506395391447033,5.773358812879714,3.885336052888988e-09,3.5032296626772372,0.00023407987836924864,7.700759719538394,6.772360450213455e-15,3.264979374614596e-12,475,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,oos,2bf248e672cc,108,5,662,0.44108761329305135,1.0,-2.1384313873257224,0.02373436471069726,0.007658109864048337,0.12335871460895473,-2.099245784148423,-1.1351039787412296,0.8718341226475892,-8.398735698720843,0.9999999999999999,0.8392251689340299,0.2006714830372366,0.9989428765222833,132,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,train,2bf248e672cc,108,5,2249,0.5815918185860383,1.0,0.20430655084517957,0.0020312121632181834,0.0025670574794130724,0.02925415886351219,0.2087391188129546,5.11350830218594,1.5811492537487482e-07,3.20928070806624,0.0006747084179084422,8.143986836168963,2.220446049250313e-16,5.187188037893947e-15,450,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,oos,2bf248e672cc,108,5,811,0.49445129469790383,1.0,-1.1297771802191665,0.01366071618947084,0.006442937114673242,0.07720025324568387,-1.1202622261141921,2.804840630871208,0.002517073191651842,-4.050863322762942,0.9999720316731429,0.8860691800115308,0.18779012481438317,0.6372492612110485,162,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,train,2bf248e672cc,108,5,1971,0.5941146626078133,1.0,0.253771950602394,0.003867807081398794,0.005188443937696601,0.042202788003011554,0.25453428275532275,3.539352415950067,0.00020055499132043408,2.540070603295081,0.005579616901556818,8.248158415597683,1.1102230246251565e-16,3.175291076348579e-17,394,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,oos,2bf248e672cc,108,5,1089,0.5105601469237833,1.0,-1.6282849715316852,0.001899614784911414,0.0007227599724517907,0.03425188255637035,-1.6282788993798651,1.7568798465764537,0.039469145730576805,-9.327232785629064,1.0,1.818732816148328,0.03447610129581469,0.25250161317568415,218,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_1Y,NOR,1Y,Block_COVID,COVID,train,2bf248e672cc,108,5,2690,0.5695167286245353,1.0,0.22282896925796192,0.0028674232584531057,0.0036923937500000004,0.034972998975945316,0.22342430071194186,3.1933282710449804,0.0007032148158331308,2.2971480439765717,0.010843406861109165,7.655105128049185,9.658940314238862e-15,2.9429831934168204e-13,538,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_1Y,NOR,1Y,Block_COVID,COVID,oos,2bf248e672cc,108,5,366,0.5573770491803278,1.0,-21.54938128456163,0.06472591200884932,0.00287250432704918,0.11165740302915171,-21.53292062934503,0.4940158424925387,0.31064749551501947,-2.0834932773264105,0.9810491942376024,1.3675626106302756,0.08572451330807263,0.015981849589721406,73,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_1Y,NOR,1Y,Block_Hiking,Hiking,train,2bf248e672cc,108,5,2365,0.573784355179704,1.0,0.29550241984738446,0.0021273170286145674,0.0030218186136152223,0.029380468802945807,0.29601432096895364,2.8019942603131205,0.0025393888604505754,2.0159605221629597,0.02195851626747077,8.048303825602114,4.440892098500626e-16,3.787058825738689e-13,473,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_1Y,NOR,1Y,Block_Hiking,Hiking,oos,2bf248e672cc,108,5,699,0.5178826895565093,1.0,-0.8943610783676326,0.010147607132162893,0.005465813376251789,0.0797799553313428,-0.8565593871632824,0.4500828057846549,0.326325367126145,-8.43223738211556,0.9999999999999999,-1.0502911009790323,0.8532078523133313,0.18200671574599558,140,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_30Y,NOR,30Y,Block_GFC,GFC,train,2bf248e672cc,108,5,2147,0.5891942244993014,1.0,0.13057117202005686,0.0038925197595526518,0.004479102929855612,0.04789136153493283,0.1309599666471316,10.417922201837097,0.0,5.9952158437147895,1.1888621768945367e-09,9.386588414361809,0.0,6.934893342458082e-17,429,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_30Y,NOR,30Y,Block_GFC,GFC,oos,2bf248e672cc,108,5,879,0.5062571103526735,1.0,-0.7151974045673712,0.01099033779107569,0.006423513651877131,0.07531915176958273,-0.7109542201819725,-0.3568346861070519,0.6393922161737888,-4.426468491238478,0.9999946077765907,0.8045470270651002,0.21054056067866633,0.3679592351990499,176,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_30Y,NOR,30Y,Block_ZIRP,ZIRP,train,2bf248e672cc,108,5,1947,0.6014381099126862,1.0,0.11372567074981099,0.005482651212734364,0.006187091730868001,0.056323168226386236,0.11385648520760006,7.125131148228009,5.199174424319608e-13,4.097943896698769,2.1697427801660466e-05,9.87100511906455,0.0,1.626983583704178e-19,389,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_30Y,NOR,30Y,Block_ZIRP,ZIRP,oos,2bf248e672cc,108,5,1077,0.5060352831940576,1.0,-0.2700608452383306,0.003789328665277055,0.0029867206503249757,0.04650964655336441,-0.26872550496637504,1.4479754382121643,0.07381195996016243,-4.909826719555561,0.9999994736535959,0.8850341136760334,0.18806911633615964,0.35731983438673737,215,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_30Y,NOR,30Y,Block_COVID,COVID,train,2bf248e672cc,108,5,2707,0.5733284078315478,1.0,0.11533389239999436,0.004565258807058697,0.005160431632914664,0.05068304358225455,0.1153339232438989,8.500347191831226,0.0,4.931005131898056,4.3376661392805323e-07,9.120046701029866,0.0,1.2238995972978107e-14,541,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_30Y,NOR,30Y,Block_COVID,COVID,oos,2bf248e672cc,108,5,315,0.473015873015873,1.0,-20.97037081249785,0.08772950615422455,0.003997105523809524,0.14871892984867602,-20.948258716625556,-0.8219425180929523,0.7944451936086508,-2.077230689737531,0.9807035546627526,-0.3232086983903228,0.6267314031065034,0.8447543495906253,63,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_30Y,NOR,30Y,Block_Hiking,Hiking,train,2bf248e672cc,108,5,2372,0.5834738617200674,1.0,0.12625031230298156,0.0038323380381617292,0.004392893077740302,0.04620856121868789,0.12760498142306742,6.393221511700987,8.121336936284251e-11,3.790072564408918,7.717880071649788e-05,9.565046450138874,0.0,2.164281301475087e-16,474,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_30Y,NOR,30Y,Block_Hiking,Hiking,oos,2bf248e672cc,108,5,657,0.471841704718417,1.0,-1.4134521431378886,0.01763743646865916,0.0073811261187214615,0.10727579792567883,-1.3895319203290173,-0.7812402813343983,0.7826694068485163,-7.93593379184591,0.9999999999999954,2.069660289152771,0.019242083978238456,0.9309290974758443,131,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_5Y,NOR,5Y,Block_GFC,GFC,train,2bf248e672cc,108,5,2528,0.5933544303797469,1.0,0.13686338918953977,0.004214569870070148,0.004893081969106013,0.047337017243040416,0.1386676338798043,8.454374288344031,0.0,5.0577350058629476,2.273469793166934e-07,9.84645707941505,0.0,2.8658736769417185e-21,506,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_5Y,NOR,5Y,Block_GFC,GFC,oos,2bf248e672cc,108,5,927,0.4444444444444444,1.0,-1.4035100294698637,0.013180159548393914,0.005519609015641855,0.08454722527535695,-1.3878791977915563,-1.8358254864845591,0.9668082645955132,-6.2549339108331266,0.9999999996966304,-1.809389332589855,0.964804730377481,0.9996858553982612,185,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_5Y,NOR,5Y,Block_ZIRP,ZIRP,train,2bf248e672cc,108,5,2234,0.6065353625783348,1.0,0.13205653581446775,0.005743011887078117,0.0066191678235899745,0.05599283012151425,0.13236647866659856,7.758616435389824,4.3298697960381105e-15,4.848822961371427,6.637528494567451e-07,10.401702996744975,0.0,3.128266692300729e-24,447,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
