validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,notebook,run_ts,model_kind,is_pooled,pca_k,alpha,l1_ratio,n_nonzero
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,train,2bf248e672cc,108,126,846,0.900709219858156,1.0,0.9403483164783717,0.014605498181269003,0.2448513449615839,0.0964192944544829,0.940349528471814,2.3348199896339943,0.009776413241485038,1.927229044175277,0.027143027005975512,23.432257506756574,0.0,8.061438838113673e-138,7,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,2bf248e672cc,108,126,625,0.7456,1.0,-22.62667189321946,2.4261720605742405,0.126972456224,1.4294849683731945,-18.107861127724266,2.0023555229478838,0.022623254203146814,-2.9732020779196406,0.9984696092506053,,,3.4261223735863856e-36,5,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,train,2bf248e672cc,108,126,1468,0.8807901907356949,1.0,0.8540972821251562,0.027703967249373976,0.19628047228542234,0.12928157487157724,0.8588552038478484,2.87788135944075,0.0020017783786281385,2.470954578279015,0.006794106715883128,28.932635542726068,0.0,3.828643686726958e-211,12,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,2bf248e672cc,108,126,1011,0.4352126607319486,1.0,-5.356434111907564,0.831678630783401,0.14226183269040554,0.8016747747396575,-4.846112165540036,0.24576310055146747,0.4029328112991779,-3.395570724700611,0.9996442412677333,2.3752717409909967,0.008768017380008541,0.9999838791190128,8,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,train,2bf248e672cc,108,126,2474,0.84357316087308,1.0,0.7766918551353769,0.03428309715358943,0.16520545047089732,0.14553996797168373,0.7924820455023137,3.634529708016857,0.00013924408391419174,3.1032330140116353,0.0009679135333199947,32.78532178143192,0.0,4.655825492591044e-281,20,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,2bf248e672cc,108,126,782,0.47570332480818417,1.0,-3.0627861896198914,0.37776690742113544,0.09637444030690535,0.487918318723538,-2.9197831522355204,-0.45011942205127176,0.6736878334245116,-2.1124613137865644,0.9825181365649731,2.1079563251610622,0.017517383716408652,0.9184585269615051,6,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,train,2bf248e672cc,108,126,3256,0.792997542997543,1.0,0.6726991354581566,0.045076073195136644,0.14335025464834153,0.1709667398378602,0.685552890675258,3.6827924226007482,0.00011534650120514911,3.013158071007846,0.0013026780858151005,32.655034323718795,0.0,2.12352146394393e-261,26,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,2bf248e672cc,108,126,541,0.24584103512014788,1.0,-6.0953114672667805,1.883824781601533,0.3026966992236599,1.1872121271888296,-5.223473154590271,-1.740067502628709,0.959076417138713,-3.6577906006380223,0.9998603360924848,-6.910136503099519,0.999999999997579,1.0,4,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,2bf248e672cc,108,126,3779,0.7663403016671076,1.0,0.6031734825253172,0.06191777724507625,0.16034374165255358,0.19860172342142238,0.6138435051662637,4.263277731752381,1.0072493791923876e-05,3.320511364464538,0.0004535285533875931,31.99990157055989,0.0,1.0149346026413843e-247,30,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,2bf248e672cc,108,126,1023,0.3362658846529814,1.0,-75.7271107225884,14.337264222597629,0.21176538569892472,3.660634785953288,-66.70353037290754,-1.1940610903879862,0.8837729639450889,-7.7775981901425455,0.999999999999991,-1.397118838011192,0.9188110810799464,1.0,8,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_15Y,NOR,15Y,GFC,GFC,train,2bf248e672cc,108,126,832,0.9146634615384616,1.0,0.9335134556172301,0.012552472379750358,0.18881058774038464,0.08962243411616479,0.9335181753842636,2.490226565700685,0.006383084270937922,2.0447579909230122,0.02059665581524001,23.99190028650935,0.0,4.457872523570956e-147,7,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_15Y,NOR,15Y,GFC,GFC,oos,2bf248e672cc,108,126,623,0.6147672552166934,1.0,-10.826544328617771,1.4971640383714357,0.13574293218298555,1.1378635692626689,-10.029406940710649,1.3893065812482284,0.08236977174793991,-4.516942903927209,0.9999962459322873,-0.7794993014069748,0.782157175527364,5.535787734617583e-09,5,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_early,ZIRP,train,2bf248e672cc,108,126,1445,0.8726643598615917,1.0,0.8661583588765024,0.022079176343874723,0.16774659359861593,0.11520842000798141,0.8683777961136678,3.473928669787952,0.00025644868129415244,2.9648223878811706,0.0015391291966902424,28.36037157108645,0.0,7.223222447989835e-198,11,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_early,ZIRP,oos,2bf248e672cc,108,126,1029,0.5471331389698737,1.0,-1.411526203609327,0.28801686356737055,0.13227942371234205,0.45209771173291996,-1.1773368486522804,1.3172668340563145,0.09387459910639406,-2.087776878021012,0.9814681592102955,5.60291813599288,1.0538639405588413e-08,0.0013738591867937207,8,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_late,ZIRP,train,2bf248e672cc,108,126,2473,0.8443186413263243,1.0,0.7815282472947565,0.029504615877430414,0.14375066083704002,0.1336605042453855,0.7947514417976992,4.214746389891799,1.2502951235227044e-05,3.568000598139511,0.00018327883022888576,33.2603139924561,0.0,2.6892928257569935e-282,20,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_late,ZIRP,oos,2bf248e672cc,108,126,782,0.46035805626598464,1.0,-2.1830091457787493,0.27309664610969514,0.09037680698235293,0.41911390017964767,-2.0217558600296677,-0.3887212954049935,0.6512588362721059,-2.13216214362537,0.9833475378919027,1.6774336370831324,0.046728858178311405,0.9878973812507853,6,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_15Y,NOR,15Y,COVID,COVID,train,2bf248e672cc,108,126,3255,0.7987711213517665,1.0,0.6615660198498691,0.041535262747692765,0.12710728529035328,0.16215659783677225,0.6732267339923665,4.246930719305006,1.0835946856690981e-05,3.405917048032143,0.0003337077625567137,33.52877881298028,0.0,1.993029355930716e-272,26,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_15Y,NOR,15Y,COVID,COVID,oos,2bf248e672cc,108,126,523,0.29063097514340347,1.0,-5.7004614618278815,1.6238890918690216,0.2665032015487571,1.1706135086457259,-5.09331926382854,-1.1130225307658543,0.8671506234720732,-5.914271131286796,0.9999999969839386,-3.5012782048730253,0.9997684838965094,1.0,4,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_15Y,NOR,15Y,Hiking,Hiking,train,2bf248e672cc,108,126,3778,0.7707781895182636,1.0,0.5978601633182593,0.056152099015263954,0.14312752215463206,0.18722166493439102,0.6076778374280918,4.958793800352079,3.5466102377146314e-07,3.7834010290844073,7.854855349675718e-05,32.73696133995338,0.0,2.139535546084927e-256,30,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_15Y,NOR,15Y,Hiking,Hiking,oos,2bf248e672cc,108,126,1017,0.3185840707964602,1.0,-60.753489817826754,9.193381438344828,0.17414175203539822,2.9364497437647636,-51.79251719298234,-1.4525317260020627,0.926823092865007,-7.147572598041721,0.9999999999991576,-0.7660860949016967,0.7781874619241875,1.0,8,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_1Y,NOR,1Y,GFC,GFC,train,2bf248e672cc,108,126,840,0.944047619047619,1.0,0.966418815498045,0.053060471572523804,1.5922138187113095,0.18149774403890284,0.9666750338748665,1.589339362550735,0.05599189825241946,1.3141314785941542,0.09458056506462378,25.02882291899052,0.0,4.170806241994634e-176,7,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_1Y,NOR,1Y,GFC,GFC,oos,2bf248e672cc,108,126,514,0.791828793774319,1.0,-265.5718325722351,13.355777204379262,0.0841910667996109,3.4916789275715843,-157.6365123056142,3.0964738327089356,0.000979185729380161,-3.3052616782719992,0.999492373968752,0.0,0.5,1.6774089246595262e-42,4,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_1Y,NOR,1Y,ZIRP_early,ZIRP,train,2bf248e672cc,108,126,1333,0.8874718679669917,1.0,0.9275997787398714,0.0742906539820405,1.040469443872843,0.20840380030996458,0.9285989084835444,1.5603296645683034,0.05934099833623774,1.3246665834097393,0.09275448930801025,28.27691693569247,0.0,9.29540638131503e-200,11,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_1Y,NOR,1Y,ZIRP_early,ZIRP,oos,2bf248e672cc,108,126,1037,0.5998071359691417,1.0,-39.88317566889673,1.4953737835623666,0.04164873287367406,0.9995300675470914,-34.90442446587816,0.42170049160705037,0.3366218227916239,-2.780046276832603,0.9972332295549527,8.405281469953387,0.0,6.910956975760994e-11,8,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_1Y,NOR,1Y,ZIRP_late,ZIRP,train,2bf248e672cc,108,126,2371,0.7971320118093631,1.0,0.8689740761697311,0.07757410077361088,0.6031674240162378,0.20541298472878605,0.8713887758442298,1.5372037531548586,0.06212171077830364,1.307863450173101,0.09552323547687652,29.048783391855746,0.0,1.07730203883907e-196,19,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
