validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,notebook,run_ts,model_kind,is_pooled,pca_k,alpha,l1_ratio,n_nonzero
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_early,ZIRP,train,ab61fc9caaf0,108,5,973,0.5149023638232272,1.0,0.0,0.005444263369454192,0.0054543193730729675,0.053125965297355415,0.0018436770806675717,1.0851204965403132,0.13893414522150072,0.5400509048548812,0.29464281659764047,4.76837158203125e-07,0.49999980976949676,0.18469308731029996,195,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.09890110919937282,0.1,0
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_early,ZIRP,oos,ab61fc9caaf0,108,5,623,0.5296950240770465,1.0,-1.7890111991825108e-07,0.003193905153374871,0.0032041127608346707,0.042567561726816666,0.0031857828427800383,1.089529590690949,0.1379602066060308,0.5448759816064941,0.2930170596561723,,,0.07457817109963269,125,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.09890110919937282,0.1,0
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_late,ZIRP,train,ab61fc9caaf0,108,5,1596,0.5213032581453634,1.0,0.0,0.004567793231512364,0.00457782894736842,0.04903818757419865,0.0021922435222978542,1.4958237610647285,0.0673497938427281,0.7458030696269285,0.22794814031155816,,,0.04674617178902941,319,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.0746343098960665,0.1,0
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_late,ZIRP,oos,ab61fc9caaf0,108,5,468,0.5149572649572649,1.0,-0.005140808549689124,0.0021435864524191523,0.0021326435472222224,0.034977250765803394,-0.005131145901612566,-0.04970469437061004,0.5198211422405883,-0.593793909002881,0.7235312664288847,,,0.2739677790313593,94,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.0746343098960665,0.1,0
walk_forward,level_change,NOR_15Y,NOR,15Y,COVID,COVID,train,ab61fc9caaf0,108,5,2065,0.5200968523002422,1.0,0.0,0.004013819531053449,0.004020027205859563,0.04582276527153233,0.001544187262480623,1.4137822577995136,0.07871292223991411,0.7053506674162134,0.24033581453857839,,,0.03556460671931575,413,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.065003471254843,0.1,0
walk_forward,level_change,NOR_15Y,NOR,15Y,COVID,COVID,oos,ab61fc9caaf0,108,5,315,0.5079365079365079,1.0,-0.0001961441390159191,0.003983984271490075,0.0039857874285714285,0.04760166805795764,0.0004523967004432805,0.326085472517856,0.372179844045489,0.0723498912150475,0.47118476173045887,3.371747880871522e-07,0.49999986548672115,0.4108661036104376,63,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.065003471254843,0.1,0
walk_forward,level_change,NOR_15Y,NOR,15Y,Hiking,Hiking,train,ab61fc9caaf0,108,5,2379,0.5187053383774696,1.0,0.0,0.004011698027922583,0.004017379588104244,0.046071308554729885,0.0014142452952378148,1.435126965586775,0.07562546034283635,0.7162061589400809,0.23696719285182022,,,0.035588558945659154,476,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.05713048770284529,0.1,0
walk_forward,level_change,NOR_15Y,NOR,15Y,Hiking,Hiking,oos,ab61fc9caaf0,108,5,662,0.43202416918429004,1.0,-0.019558930652029627,0.007710407052984369,0.007658109864048337,0.0692064354008958,-0.006828994342526595,-2.046947343182222,0.9796683725190378,-2.280820522039405,0.9885617765085605,,,0.9998014281486279,132,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.05713048770284529,0.1,0
walk_forward,level_change,NOR_1Y,NOR,1Y,GFC,GFC,train,ab61fc9caaf0,108,5,578,0.6003460207612457,1.0,0.08127113794366847,0.007333167332557883,0.00798491035467128,0.05044134593933186,0.08162183332867579,2.4390672289221618,0.007362614249317723,2.2509722636444307,0.01238144372074071,4.3459520356700745,6.9336435851719e-06,7.985757586030832e-07,116,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.2371153871254728,0.1,2
walk_forward,level_change,NOR_1Y,NOR,1Y,GFC,GFC,oos,ab61fc9caaf0,108,5,344,0.4738372093023256,1.0,-0.01269127083329713,0.002166608282728299,0.0021539589026162787,0.03131326633361652,-0.005872619062813111,0.42524118057816795,0.3353304335163825,-0.3366591082808881,0.6317101126261382,-0.36060700303428644,0.6408033732795696,0.8471821647089208,69,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.2371153871254728,0.1,2
walk_forward,level_change,NOR_1Y,NOR,1Y,ZIRP_early,ZIRP,train,ab61fc9caaf0,108,5,921,0.44408251900108575,1.0,0.0,0.00580979200915188,0.005815915350162866,0.04442270651854838,0.0010528593767814565,0.7068024804564397,0.239844616454703,0.3516744717365064,0.3625814684044414,,,0.9996985019659116,184,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.26660803806585276,0.1,0
walk_forward,level_change,NOR_1Y,NOR,1Y,ZIRP_early,ZIRP,oos,ab61fc9caaf0,108,5,623,0.4895666131621188,1.0,-0.0006134172126106563,0.0009721014211562677,0.0009744042215088281,0.0212989634583109,0.002363290615669311,1.0203784340295177,0.15377450889222777,0.27684732582974836,0.390994657190553,,,0.7125489275089889,125,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.26660803806585276,0.1,0
walk_forward,level_change,NOR_1Y,NOR,1Y,ZIRP_late,ZIRP,train,ab61fc9caaf0,108,5,1544,0.46243523316062174,1.0,0.0,0.0038573284062313334,0.003861957174546632,0.035046828731979375,0.0011985550605806417,0.9804696801127062,0.16342716449706707,0.4888060210246387,0.31252425038645265,,,0.998553282787501,309,linear_v5,2026-06-29T20:05:32.702312+00:00,ElasticNet,False,12,0.18893813278978358,0.1,0
