validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,notebook,run_ts,model_kind,is_pooled,pca_k,alpha,l1_ratio,n_nonzero
block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,2bf248e672cc,108,126,3113,0.7863796980404755,1.0,0.6374950944812392,0.06749958169631504,0.18756373777706395,0.2054257887786709,0.6401245651409216,4.351942217320905,6.746841443638907e-06,3.5357492894049583,0.00020627520562178703,32.1342908257724,0.0,3.5694085657969005e-238,25,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,2bf248e672cc,108,126,1401,0.5346181299072091,1.0,-4.790554683478562,1.0276261325547584,0.18991095796573876,0.8119744834417456,-4.411094460068751,0.8668040028644308,0.19302470425521023,-2.517643887674236,0.9940374382554845,-3.027217547098624,0.9987659187113964,0.005149216607592833,11,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,2bf248e672cc,108,126,2659,0.8427980443775855,1.0,0.7562963955664234,0.051601408617278355,0.21575749130312144,0.17848310398774767,0.7608360743090832,4.062906415819736,2.4232731856255185e-05,3.5063669591472966,0.0002308957625860585,35.309428583033885,0.0,2.052728198765566e-300,21,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,2bf248e672cc,108,126,1793,0.5766871165644172,1.0,-4.210486824512329,0.5987394906490668,0.12224848029559396,0.5902376262981811,-3.897725429398622,0.6380308831321837,0.26172678836467,-2.2109340598084075,0.9864168658736268,11.637184111409992,0.0,4.488880991671255e-11,14,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,2bf248e672cc,108,126,3902,0.7847257816504357,1.0,0.6358332312025883,0.054544519484108135,0.15065395103408508,0.1872506013533124,0.637948297341584,4.340296853431542,7.114518043804807e-06,3.363686034232278,0.0003882542003387729,35.80616342978919,0.0,2.3543105915784195e-294,31,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,2bf248e672cc,108,126,541,0.4343807763401109,1.0,-2.752511026312118,0.9963020365225604,0.3026966992236599,0.7917765496617345,-2.291420220563429,-0.4029194588537322,0.6564962620793815,-1.3197304856773306,0.9062578842480697,0.7634914888811432,0.22258516814102802,0.9990312199994775,4,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,2bf248e672cc,108,126,3653,0.7711470024637285,1.0,0.6179485249665388,0.06074495417331757,0.16359072839720776,0.196751395169176,0.6286772803784741,4.235101601340368,1.142241956708645e-05,3.317167081162728,0.0004591251882848281,32.070682589750035,0.0,1.0754555197459719e-248,29,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,2bf248e672cc,108,126,1023,0.33724340175953077,1.0,-85.69424226630161,16.199727140043752,0.21176538569892472,3.9334313784662713,-75.49846591583928,-1.291897903049611,0.901803747983408,-9.771809238601596,1.0,,,1.0,8,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,2bf248e672cc,108,126,3106,0.77269800386349,1.0,0.5750036315429966,0.06993614254899061,0.16511919729240182,0.21163701647465433,0.5764505660408221,4.269565691120738,9.792698048904924e-06,3.386418642868599,0.00035845952610458415,30.59470809171335,0.0,2.5059670278075732e-214,25,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,2bf248e672cc,108,126,1389,0.5349172066234701,1.0,-1.6335093648878058,0.41652613508177816,0.1628973290136789,0.5139121616198581,-1.5569856645519424,0.17419144946849008,0.4308575025733292,-2.3454287315658355,0.9904273059950495,1.2185910056713616,0.11149973226469312,0.004987142327544784,11,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
