validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,notebook,run_ts,model_kind,is_pooled,pca_k,alpha,l1_ratio,n_nonzero
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,train,2bf248e672cc,108,252,720,0.9486111111111111,1.0,0.970444952472318,0.01430849838514107,0.48525609192708336,0.09283638747468335,0.970513511065223,3.0981107921144497,0.0009737930176035858,2.0308267583432444,0.021320017893666623,24.04163503029289,0.0,2.86017081955158e-155,3,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,2bf248e672cc,108,252,663,0.32428355957767724,1.0,-3.5108711198400764,0.7444106277922576,0.2409666421719457,0.742505610966892,-2.089268377907143,-2.6589063729002786,0.9960802627352398,-2.1215492053919434,0.9828767401082608,-1.8334659227472334,0.9666333440913523,1.0,3,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,train,2bf248e672cc,108,252,1343,0.9225614296351452,1.0,0.9190910626672074,0.029454477153573612,0.3861377393503351,0.13297245859397896,0.9237202838470804,3.911930336973632,4.5780662987549015e-05,3.1228303547931953,0.0009147511244819338,30.87296792927996,0.0,1.92103811458699e-247,5,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,2bf248e672cc,108,252,1011,0.7576656775469832,1.0,-0.5834031301750602,0.3689219865417001,0.28086613951533135,0.4987324132798233,-0.3135153535357442,2.096982887003767,0.01799754512932461,-0.38049920359906136,0.6481725520181213,14.336902741828286,0.0,2.6928273280447285e-63,4,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,train,2bf248e672cc,108,252,2345,0.8895522388059701,1.0,0.844580149734769,0.0437552109196925,0.33262066805863544,0.1632902412637126,0.8684531205620115,4.475753456858013,3.8071154820906727e-06,3.695651606218141,0.00011217474070875892,36.60100922141426,0.0,0.0,9,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,2bf248e672cc,108,252,782,0.670076726342711,1.0,-0.6685978007651969,0.2784714606732099,0.19762560281329927,0.45080536457049447,-0.4090859519668979,1.6539460338547396,0.04906923909312444,-0.5942323318962047,0.7237355912990688,3.9214732316842946,4.4004613348636035e-05,5.345544426926515e-22,3,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,train,2bf248e672cc,108,252,3127,0.8369043811960345,1.0,0.7531879938584587,0.06345902837700063,0.2782897248920691,0.19961380596215567,0.7719677634464861,4.11559967791784,1.9308703007148154e-05,3.371748421685251,0.00037800232215064443,37.014305350920914,0.0,0.0,12,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,2bf248e672cc,108,252,524,0.23282442748091603,1.0,-9.88957638099957,4.599850743312063,0.7490391758778626,1.9922971359322215,-5.141001554319381,-1.884300553512358,0.9702378336987616,-1.678553069804084,0.9530817380765593,2.8710124584067205,0.00204579699458618,1.0,2,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,2bf248e672cc,108,252,3650,0.8542465753424657,1.0,0.7619376571577245,0.06750356842130231,0.30244953157739723,0.20225185812431135,0.7768104712569937,4.663169852525008,1.556877727182382e-06,3.9977805702420968,3.260202604261801e-05,42.168452990286454,0.0,0.0,14,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,2bf248e672cc,108,252,933,0.2861736334405145,1.0,-71.91570550568643,14.681172216834398,0.2664490572293676,3.7438825983114983,-54.099358839901576,-2.297367307780523,0.9892010874494542,-8.418557617664,0.9999999999999999,0.6296549680539909,0.2644601757094177,1.0,4,linear_v5,2026-06-29T20:05:32.702312+00:00,OLS,False,12,,,108
