validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,notebook,run_ts,model_kind,is_pooled,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,htb_ntrees,htb_depth,model,model_loss,machine,scheme,src_file,xgb_n_trees,xgb_max_depth,xgb_lr,cat_n_trees,cat_depth,cat_lr,alpha,l1_ratio,n_nonzero,n_trees,depth,lr
loro,level_change,NOR_15Y,NOR,15Y,LORO_ZIRP,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1810,0.3839779005524862,1.0,-0.1410223224376978,0.0517891598468184,0.0470120514476243,0.1852426877540883,-0.1016145488676716,-1.2670250317917924,0.8974268302398385,-1.8968814154640143,0.9709986314860336,,,1.0,29,12,0.7396877028629323,2.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,2.0,2.0,
loro,level_change,NOR_15Y,NOR,15Y,LORO_COVID,COVID,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,4200,0.5957142857142858,1.0,0.0862773482077159,0.0554761973878755,0.0607931385095238,0.1810208581660577,0.0874595596148611,5.167090349428676,1.1888317219543865e-07,3.78604923696607,7.759968944154219e-05,13.119607284055164,0.0,9.145158199032859e-36,67,12,0.7280830715878162,349.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,349.0,2.0,
loro,level_change,NOR_15Y,NOR,15Y,LORO_COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,523,0.6061185468451242,1.0,-0.0018765549475951,0.1143320847315252,0.1147230114913958,0.2672593923639841,0.0034075705892695,0.4810918137105647,0.3152256230019972,0.0647432834724075,0.474201592924584,5.256780083384613,7.329972062652956e-08,6.923076054880689e-07,8,12,0.7280830715878162,349.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,349.0,2.0,
loro,level_change,NOR_15Y,NOR,15Y,LORO_Hiking,Hiking,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,3786,0.6333861595351294,1.0,0.1336669433483334,0.0514450136643837,0.0601138605494453,0.1758365923043004,0.144207123046625,4.202366893173761,1.3206928349052127e-05,3.1397415085856233,0.0008519971765051,14.880724225208938,0.0,1.907750461448492e-61,60,12,0.7152531156069308,77.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,77.0,2.0,
loro,level_change,NOR_15Y,NOR,15Y,LORO_Hiking,Hiking,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1062,0.32015065913371,1.0,-0.4586976940293981,0.127534066857071,0.0957488670998116,0.286275102940917,-0.3319642385337624,-1.256565831644205,0.8955445530820835,-2.1170006826988814,0.98275398536394,-2.269627833326108,0.9883849133026305,1.0,17,12,0.7152531156069308,77.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,77.0,2.0,
loro,level_change,NOR_1Y,NOR,1Y,LORO_GFC,GFC,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,3374,0.6689389448725548,1.0,0.2174159213418632,0.0583395022485476,0.0765133168489626,0.1480542468256347,0.2375248564415276,2.766424570153005,0.0028337347208667,2.404344490437052,0.008127544471685,16.42979082918319,0.0,1.4131987531208884e-87,54,12,0.7648200426897516,7.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,7.0,2.0,
loro,level_change,NOR_1Y,NOR,1Y,LORO_GFC,GFC,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1313,0.5635948210205636,1.0,-0.1260817555173896,0.3759610993930768,0.3445010585072353,0.3253072584251519,-0.0913205928079339,-1.0649104221426935,0.856541765875926,-1.103920548637099,0.8650849865409824,7.464213261507299,4.18554080283684e-14,2.2482173780738465e-06,21,12,0.7648200426897516,7.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,7.0,2.0,
loro,level_change,NOR_1Y,NOR,1Y,LORO_ZIRP,ZIRP,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,2871,0.6436781609195402,1.0,0.0133637846026358,0.2162865893295139,0.2212797015250435,0.2735329313613118,0.0225647095559037,1.4029760981324166,0.080311983282818,0.972428958253722,0.1654595696630356,,,2.131681390352979e-54,46,12,0.7429147618099102,1.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,1.0,2.0,
loro,level_change,NOR_1Y,NOR,1Y,LORO_ZIRP,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1810,0.5077348066298343,1.0,-0.1138877998367795,0.0182046812459306,0.0163575382430939,0.1012645043743183,-0.1129230435158303,-0.0922886882404909,0.5367656622546739,-1.185219929471968,0.8819569133007151,,,0.2628387296660481,29,12,0.7429147618099102,1.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,1.0,2.0,
loro,level_change,NOR_1Y,NOR,1Y,LORO_COVID,COVID,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,4126,0.6825012118274357,1.0,0.0809730190830432,0.1336493242315963,0.1454330468928744,0.1893863713311427,0.0810250690130834,3.932199181400023,4.208613837841657e-05,3.4972403801388268,0.0002375282846662,26.128444851784145,0.0,1.6957936199685723e-124,65,12,0.7315886236423468,14.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,14.0,2.0,
loro,level_change,NOR_1Y,NOR,1Y,LORO_COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,547,0.7458866544789763,1.0,0.025795075131954,0.1414576023599969,0.145437469759415,0.2164690813562665,0.0273648008728535,0.9099761484353064,0.1814175443324477,0.648597054318335,0.2584357740137328,6.258586991591691,1.942406235855287e-10,5.745294224330967e-32,9,12,0.7315886236423468,14.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,14.0,2.0,
loro,level_change,NOR_1Y,NOR,1Y,LORO_Hiking,Hiking,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,3709,0.6168778646535454,1.0,0.0497777242047545,0.1449428566452155,0.1537486176921811,0.1872136441995544,0.0572737575084775,3.7514361612303775,8.791226227322646e-05,2.2856254238719806,0.0111661811628194,20.593055561064265,0.0,1.352320626592676e-46,59,12,0.7196167281315051,21.0,1.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,21.0,1.0,
loro,level_change,NOR_1Y,NOR,1Y,LORO_Hiking,Hiking,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1074,0.5121042830540037,1.0,-0.0808252427300737,0.128549971934157,0.1364639924674115,0.2662244779723164,0.0579934705863487,1.4462549064094934,0.0740528592954674,1.1131531435309383,0.1329459847685238,0.4971362250726837,0.3095464953867433,0.2227845043445661,17,12,0.7196167281315051,21.0,1.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,21.0,1.0,
loro,level_change,NOR_30Y,NOR,30Y,LORO_GFC,GFC,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,3317,0.6358154959300573,1.0,0.0302250515076253,0.0658447393326691,0.0679480997680434,0.1973879250536029,0.0309553974659279,3.127123627979042,0.0008826284016631,2.8364117899364247,0.0022950167654476,16.749606302702738,0.0,5.1064360473896345e-56,53,12,0.764029883137355,2.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,2.0,2.0,
loro,level_change,NOR_30Y,NOR,30Y,LORO_GFC,GFC,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1442,0.3654646324549237,1.0,-0.0400214090616373,0.0732123504085305,0.0714654476421636,0.2045125717234393,-0.0244440190889714,-1.2407648670463751,0.8926536882854592,-1.3170615375301435,0.9059863022912342,-9.288494177679985,1.0,1.0,23,12,0.764029883137355,2.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,2.0,2.0,
loro,level_change,NOR_30Y,NOR,30Y,LORO_ZIRP,ZIRP,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,2962,0.6580013504388926,1.0,0.1140969175861567,0.0675326352102041,0.0769829932478055,0.1976036776291124,0.1227590359754007,3.6930816678267617,0.000110776416673,2.833910035250639,0.0023146853186766,16.6679970452095,0.0,1.4619454701739275e-67,47,12,0.738710463468589,44.0,1.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,44.0,1.0,
loro,level_change,NOR_30Y,NOR,30Y,LORO_ZIRP,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1791,0.5421552205471803,1.0,-0.0819536465087713,0.0481305653994793,0.0460902775994416,0.1739003233594331,-0.0442672057167732,0.3934396307856845,0.3469974018459895,-0.5724819230036223,0.7164662883923223,6.048621535976307,7.304519211714933e-10,0.0001953274208402,28,12,0.738710463468589,44.0,1.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,44.0,1.0,
loro,level_change,NOR_30Y,NOR,30Y,LORO_COVID,COVID,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,4220,0.5613744075829384,1.0,0.0332278455127214,0.0577382145076971,0.0598908363009715,0.1846239105241345,0.0359424233526604,2.980754363980732,0.0014376966535649,1.9454935986251776,0.0258909657114737,8.788407021482252,0.0,8.036624463427107e-16,67,12,0.7279950563526155,2071.0,1.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,2071.0,1.0,
loro,level_change,NOR_30Y,NOR,30Y,LORO_COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,523,0.6175908221797323,1.0,-0.0060247406936027,0.1204111206753185,0.1198712331548757,0.2718149947853691,-0.0045038956072578,0.2102886256160363,0.4167212061301807,-0.1118358818906546,0.5445017368111968,5.734055385131357,4.902864336742141e-09,4.1957920458090015e-08,8,12,0.7279950563526155,2071.0,1.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,2071.0,1.0,
loro,level_change,NOR_30Y,NOR,30Y,LORO_Hiking,Hiking,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,3813,0.6157880933648047,1.0,0.1092371616830998,0.055267688433222,0.0631479081013899,0.1818503182759055,0.1247898767369383,3.352923671748252,0.0003998137754446,2.489053781556651,0.0064253505992555,12.58514177834954,0.0,5.471220677837391e-47,61,12,0.7154722101645625,391.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,391.0,2.0,
loro,level_change,NOR_30Y,NOR,30Y,LORO_Hiking,Hiking,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1053,0.3314339981006647,1.0,-0.4518343431780542,0.1055984633334737,0.0791745674833808,0.2542827049493032,-0.3337422191240826,-1.221702752984811,0.8890899725779069,-2.0485030082078706,0.979620755194279,0.4806457177068651,0.3153841584570189,1.0,17,12,0.7154722101645625,391.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,391.0,2.0,
loro,level_change,NOR_5Y,NOR,5Y,LORO_GFC,GFC,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,3493,0.5834526195247638,1.0,0.0656944196844365,0.087220894731333,0.0941141908369023,0.2192629992463113,0.0732439608126184,2.4210136200038095,0.0077386486875071,1.922717197589984,0.027298411313248,9.378511667170612,0.0,2.801987943369849e-23,55,12,0.7638116847377208,4.0,1.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,4.0,1.0,
loro,level_change,NOR_5Y,NOR,5Y,LORO_GFC,GFC,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1530,0.5470588235294118,1.0,-0.0957917937385479,0.1474030327667523,0.1394092319705882,0.2691523767908424,-0.057340541104556,-0.8759164209819652,0.8094622640884184,-0.9493027288080363,0.8286916579734582,7.950536295470793,8.881784197001252e-16,0.0001269288396261,24,12,0.7638116847377208,4.0,1.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,4.0,1.0,
loro,level_change,NOR_5Y,NOR,5Y,LORO_ZIRP,ZIRP,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,3142,0.5614258434118395,1.0,0.0337199853129706,0.1287008240037175,0.1344934110622215,0.2676971150715456,0.0430696716869208,2.662929762972474,0.0038731790614663,2.1314135424531604,0.0165662538724263,,,3.0586636949513548e-12,50,12,0.7374035665050025,1.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,1.0,2.0,
loro,level_change,NOR_5Y,NOR,5Y,LORO_ZIRP,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1860,0.432258064516129,1.0,-0.0326406859047021,0.0458841290891034,0.044903783782258,0.1735552257469872,-0.0218321313767035,0.2483386550172552,0.4019361965795329,-0.5389406872329677,0.7050038432017696,,,0.999999997887546,30,12,0.7374035665050025,1.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,1.0,2.0,
loro,level_change,NOR_5Y,NOR,5Y,LORO_COVID,COVID,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,4370,0.6153318077803204,1.0,0.1151750679233226,0.0884034276743314,0.100107984798627,0.2166868634076529,0.1169193161548501,4.802144463245368,7.848768690532637e-07,3.63408435252508,0.000141088849933,15.352119518629843,0.0,3.7330082434256044e-53,69,12,0.7265976756643117,26.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,26.0,2.0,
loro,level_change,NOR_5Y,NOR,5Y,LORO_COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,618,0.5711974110032363,1.0,0.0319039540352045,0.1352611485724406,0.1405936053087378,0.2620582494639319,0.0379281598518463,1.2109869935886846,0.112950194762649,0.7332184784283899,0.2318518339224355,4.089990212291837,2.156956965271295e-05,0.0002283043359252,10,12,0.7265976756643117,26.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,26.0,2.0,
loro,level_change,NOR_5Y,NOR,5Y,LORO_Hiking,Hiking,train,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,4048,0.6830533596837944,1.0,0.1889508596309616,0.0752951109617185,0.0939260984074357,0.1954726902593232,0.1983579405683294,3.476480305384423,0.0002540207703363,2.8726350459858736,0.0020459101702986,23.24828143500857,0.0,6.282984355760033e-123,64,12,0.7145660025425267,29.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,29.0,2.0,
loro,level_change,NOR_5Y,NOR,5Y,LORO_Hiking,Hiking,oos,bd50ee1ef41d,108,v5,2026-06-28T20:15:42.068891+00:00,per_security,False,63,1076,0.354089219330855,1.0,-0.3533201923863995,0.1930856151282718,0.152823126570632,0.3549318901832097,-0.2634580868821008,-0.7682142479174237,0.7788200449323304,-1.651749000487561,0.9505611126135116,-1.3491239772917616,0.9113514260315788,1.0,17,12,0.7145660025425267,29.0,2.0,htboost_t,t,Alex,blockcv,v5_blockcv_H63__Alex.csv,,,,,,,,,,29.0,2.0,
block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,3113,0.5666559588821073,1.0,0.0814357456069159,0.1710396245369205,0.1875637377770639,0.3271136153382161,0.0880986561474042,2.063566758284207,0.0195294060457797,1.8304956964462793,0.0336357174631283,8.064644117470465,3.3306690738754696e-16,5.392074812494297e-14,25,12,0.7721790863031673,4.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,4.0,1.0,
block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,1401,0.3468950749464668,1.0,-0.1334719351098516,0.2011526433485941,0.1899109579657387,0.3359940725724519,-0.059194506221613,-1.2860131349410813,0.9007807611745662,-1.2032103123641098,0.8854508150271159,-11.96079960132088,1.0,1.0,11,12,0.7721790863031673,4.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,4.0,1.0,
block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,2659,0.5468221135765325,1.0,0.0180153931070313,0.2079238387710122,0.2157574913031214,0.3585141338246372,0.0363076734198007,1.3586452298836846,0.0871295176965676,0.8531945039465256,0.1968141637750163,,,7.442849249934717e-07,21,12,0.7387329228625453,1.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,1.0,1.0,
block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,1793,0.3485778025655326,1.0,-0.1940958319173393,0.1372141134346457,0.1222484802955939,0.2992189537936924,-0.1224197888011793,-1.3420161485410207,0.9102046201387836,-1.7921236570856791,0.96335909728262,,,1.0,14,12,0.7387329228625453,1.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,1.0,1.0,
block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,3902,0.5676576114812917,1.0,0.0196354739100742,0.1468379780270067,0.150653951034085,0.2936278356255611,0.025329392165858,1.5174632390962952,0.0645748839946801,1.0336284234491864,0.1506869896244211,,,1.4650391098838478e-17,31,12,0.7357359082936076,1052.0,2.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,1052.0,2.0,
block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,541,0.2624768946395563,1.0,-0.2022960086806535,0.3192129093165385,0.3026966992236599,0.4556104300887426,-0.0545635619259758,-1.0787712416031776,0.8596551410103528,-0.950482227128944,0.8288537586297622,,,1.0,4,12,0.7357359082936076,1052.0,2.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,1052.0,2.0,
block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,3653,0.6014234875444839,1.0,1.1218846125204962e-05,0.1589949958436979,0.1635907283972077,0.3027906597757189,0.0280928668668256,1.2864623191008566,0.0991408806204005,0.6212616491571293,0.2672331284663093,,,5.401773902711937e-35,29,12,0.7199836912803596,2.0,5.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,2.0,5.0,
block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,1023,0.3372434017595307,1.0,-0.272341431519798,0.2377503220603751,0.2117653856989247,0.3946082884727802,-0.1227062500119551,-1.7845547055365925,0.9628332130544086,-1.901828440646831,0.9712627226645066,,,1.0,8,12,0.7199836912803596,2.0,5.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,2.0,5.0,
block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,3106,0.6049581455247908,1.0,0.0672151645037427,0.1534963074146899,0.1651191972924018,0.3102658964527002,0.0703909058928472,1.991157765463953,0.0232317727168566,1.673451843304452,0.0471695533855109,11.848549426593095,0.0,4.793463855479546e-32,25,12,0.7722120185398166,526.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,526.0,1.0,
block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,1389,0.4607631389488841,1.0,-0.1019575862532866,0.1742899192028052,0.1628973290136789,0.3126816483488392,-0.0699372436497696,-1.1887733866328547,0.8827355733508271,-1.199252154777995,0.8846827012730676,-0.5603580994682075,0.7123823972191808,0.998425777381538,11,12,0.7722120185398166,526.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,526.0,1.0,
block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,2611,0.570662581386442,1.0,0.0127745820352392,0.1734146677808365,0.1804385789850631,0.3265950760169898,0.038926881622184,1.381545614191059,0.0835556314343082,0.7780475487813434,0.218305752763169,,,2.7239485649038946e-13,21,12,0.7394296034345207,1.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,1.0,1.0,
block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,1811,0.3451131971286582,1.0,-0.2716422903070421,0.1340583509015314,0.1141856378024295,0.2937238563427702,-0.1740386398987128,-1.56919871410154,0.9416991781171036,-2.0194822770281653,0.9782078777428104,,,1.0,14,12,0.7394296034345207,1.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,1.0,1.0,
block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,train,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,3895,0.6184852374839538,1.0,0.1206044401446495,0.1135000852917508,0.1294819772374839,0.2622363226274194,0.123429470932627,3.173598699979897,0.0007528085048255,2.6291591160578096,0.0042966386938119,14.43014664038744,0.0,3.839486117046849e-50,31,12,0.7359539971367663,727.0,3.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,727.0,3.0,
block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,oos,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,523,0.5697896749521989,1.0,-0.0943570059292806,0.2652226887152643,0.2665032015487571,0.4119445754601297,0.0048048684820717,0.2546038322791017,0.3995145494917278,0.0710278338867381,0.4717014033057481,4.460156524371596,4.094990833980461e-06,0.0008084482694697,4,12,0.7359539971367663,727.0,3.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,727.0,3.0,
block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,train,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,3652,0.5813253012048193,1.0,0.0314753464489947,0.1373785904691612,0.1451788637213034,0.2854237024382641,0.0537287112751905,1.8468485026056716,0.032384550033191,1.261061808709363,0.1036835765333592,,,4.007764270734493e-23,29,12,0.7197333727445687,3.0,3.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,3.0,3.0,
block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,oos,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,1017,0.3185840707964602,1.0,-0.3429993432164988,0.1999353440600478,0.1741417520353982,0.3629474840960847,-0.1481183674975688,-1.975853472178786,0.9759143124108864,-2.047857907011442,0.979584706328427,,,1.0,8,12,0.7197333727445687,3.0,3.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,3.0,3.0,
block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,train,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,3133,0.5895308011490584,1.0,0.3263518634144655,0.1416094272000294,0.2166641363048196,0.2515057545370983,0.3464103953004824,2.1106399179515383,0.0174016369231968,1.868489050840668,0.0308936117613507,8.518360817423387,0.0,5.5429577667565875e-24,25,12,0.7739603416494583,9.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,9.0,1.0,
block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,oos,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,1269,0.4830575256107171,1.0,-0.2242981286098269,1.189278895850831,1.0250939534771473,0.6081658099600005,-0.1601657504824447,-1.1471434841760444,0.8743388376802324,-1.0620143430407716,0.8557843008674731,0.46613061958455,0.3205610036458075,0.8916217227944483,10,12,0.7739603416494583,9.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,9.0,1.0,
block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,2525,0.6847524752475248,1.0,0.0872602138900072,0.6471545684386424,0.7183750973833662,0.5132462953349425,0.0991411439568825,2.7120735872117896,0.003343187368938,2.201725357347898,0.0138874433465,10.43948846820448,0.0,6.833862015646719e-79,20,12,0.7438344263131816,1.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,1.0,1.0,
block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T13:50:06.114333+00:00,per_security,False,126,1812,0.5049668874172185,1.0,-0.3103838525795095,0.0913911188032743,0.0706665212582781,0.1990389451466451,-0.2932732102270909,-0.6492751607282237,0.7419197310076919,-1.773430069645643,0.9618372515192076,,,0.344817891327896,14,12,0.7438344263131816,1.0,1.0,htboost_l2,l2,Michelle,blockcv,v5_blockcv_L2_H126__Michelle.csv,,,,,,,,,,1.0,1.0,
