security,horizon,scheme,fold,use_categoricals,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,val_mse,best_n_estimators,selected
__POOL__,1,walk_forward,GFC,True,0.01,3,1.0,1.0,5.0,5,0.10575734969863616,32,False
__POOL__,1,walk_forward,GFC,True,0.01,3,1.0,1.0,10.0,1,0.1057822441569669,1,False
__POOL__,1,walk_forward,GFC,True,0.01,3,1.0,1.0,10.0,5,0.1057822441569669,1,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,0.8,1.0,1,0.10327183878969329,289,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,0.8,1.0,5,0.10445956496181627,109,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,0.8,5.0,1,0.10462233207316678,286,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,0.8,5.0,5,0.10424575502715706,289,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,0.8,10.0,1,0.10540765772387202,78,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,0.8,10.0,5,0.10458277584200938,341,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,1.0,1.0,1,0.10568112985759955,27,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,1.0,1.0,5,0.103791547506228,302,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,1.0,5.0,1,0.10500124134490842,280,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,1.0,5.0,5,0.10394470932535356,500,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,1.0,10.0,1,0.10578070778738381,1,False
__POOL__,1,walk_forward,GFC,True,0.01,5,0.8,1.0,10.0,5,0.10442252952826327,306,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,0.8,1.0,1,0.10333372499651426,191,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,0.8,1.0,5,0.10315209302552392,398,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,0.8,5.0,1,0.1044252845686836,288,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,0.8,5.0,5,0.10388938742762943,432,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,0.8,10.0,1,0.10554993197851636,21,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,0.8,10.0,5,0.10404993930697314,498,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,1.0,1.0,1,0.10467464072810138,242,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,1.0,1.0,5,0.10456734905760572,159,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,1.0,5.0,1,0.10578381250595252,1,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,1.0,5.0,5,0.10435843046300791,383,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,1.0,10.0,1,0.10578363665953987,1,False
__POOL__,1,walk_forward,GFC,True,0.01,5,1.0,1.0,10.0,5,0.10538755723720837,75,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,0.8,1.0,1,0.10196444042826905,87,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,0.8,1.0,5,0.10154744169202563,157,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,0.8,5.0,1,0.10423845981664262,87,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,0.8,5.0,5,0.10350822230587188,174,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,0.8,10.0,1,0.10418337700856878,116,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,0.8,10.0,5,0.10383315119932167,112,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,1.0,1.0,1,0.10406117614691462,86,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,1.0,1.0,5,0.10395579289637574,96,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,1.0,5.0,1,0.10427963932174425,85,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,1.0,5.0,5,0.10420127115948828,96,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,1.0,10.0,1,0.1046795812159086,96,False
__POOL__,1,walk_forward,GFC,True,0.05,3,0.8,1.0,10.0,5,0.10422933628464835,96,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,0.8,1.0,1,0.10054552775644388,155,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,0.8,1.0,5,0.10413012444920797,74,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,0.8,5.0,1,0.10462418609150705,118,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,0.8,5.0,5,0.10373776988447869,173,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,0.8,10.0,1,0.10384734795966417,229,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,0.8,10.0,5,0.1036932209656165,303,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,1.0,1.0,1,0.10383007622303113,94,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,1.0,1.0,5,0.10469720285703736,56,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,1.0,5.0,1,0.10461350927461512,53,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,1.0,5.0,5,0.10340597423750628,184,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,1.0,10.0,1,0.10388354824106955,203,False
__POOL__,1,walk_forward,GFC,True,0.05,3,1.0,1.0,10.0,5,0.10389720557559011,243,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,0.8,1.0,1,0.10311302764630971,43,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,0.8,1.0,5,0.1005883436952661,176,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,0.8,5.0,1,0.10396408966858267,160,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,0.8,5.0,5,0.10136108959816398,173,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,0.8,10.0,1,0.10503141210611436,21,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,0.8,10.0,5,0.10247159333322985,150,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,1.0,1.0,1,0.10387164799776552,204,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,1.0,1.0,5,0.10311660719790741,92,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,1.0,5.0,1,0.10489923772329986,50,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,1.0,5.0,5,0.10380318297058769,85,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,1.0,10.0,1,0.10577721734847555,1,False
__POOL__,1,walk_forward,GFC,True,0.05,5,0.8,1.0,10.0,5,0.10177316415715269,421,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,0.8,1.0,1,0.10138791679557305,104,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,0.8,1.0,5,0.10280402001309256,154,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,0.8,5.0,1,0.10461020482395521,70,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,0.8,5.0,5,0.10289889621110405,254,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,0.8,10.0,1,0.1041002912345921,142,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,0.8,10.0,5,0.10409121655922726,108,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,1.0,1.0,1,0.10373800831785548,143,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,1.0,1.0,5,0.10352943718092505,92,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,1.0,5.0,1,0.10502148402704765,66,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,1.0,5.0,5,0.10453235495776797,53,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,1.0,10.0,1,0.10500566181573201,182,False
__POOL__,1,walk_forward,GFC,True,0.05,5,1.0,1.0,10.0,5,0.10332133815858555,339,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,0.8,1.0,1,0.09941221347943582,125,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,0.8,1.0,5,0.10343272342710204,31,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,0.8,5.0,1,0.10211545172693669,152,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,0.8,5.0,5,0.10253855918519407,149,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,0.8,10.0,1,0.10388108385500386,49,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,0.8,10.0,5,0.10407953460699543,85,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,1.0,1.0,1,0.10329124511154382,92,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,1.0,1.0,5,0.10201403139130696,85,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,1.0,5.0,1,0.10399692983613468,91,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,1.0,5.0,5,0.10371581053668878,92,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,1.0,10.0,1,0.10425109600473458,85,False
__POOL__,1,walk_forward,GFC,True,0.1,3,0.8,1.0,10.0,5,0.10429415447191702,41,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,0.8,1.0,1,0.10350391368876095,108,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,0.8,1.0,5,0.10290166916815655,157,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,0.8,5.0,1,0.10465180773151758,100,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,0.8,5.0,5,0.10208057954941883,276,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,0.8,10.0,1,0.10393859198503777,106,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,0.8,10.0,5,0.10382078171979787,196,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,1.0,1.0,1,0.10324597544038447,41,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,1.0,1.0,5,0.10299958563231047,93,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,1.0,5.0,1,0.10441656219950168,107,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,1.0,5.0,5,0.10323796689076023,152,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,1.0,10.0,1,0.1040992911838844,129,False
__POOL__,1,walk_forward,GFC,True,0.1,3,1.0,1.0,10.0,5,0.10385471712035756,195,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,0.8,1.0,1,0.10394490521042372,35,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,0.8,1.0,5,0.1008488422129476,106,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,0.8,5.0,1,0.10373060747881307,37,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,0.8,5.0,5,0.1031577725249403,91,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,0.8,10.0,1,0.10428434101094558,162,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,0.8,10.0,5,0.10463205817571425,27,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,1.0,1.0,1,0.10471418543573531,21,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,1.0,1.0,5,0.10306307993265763,54,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,1.0,5.0,1,0.10501772495397067,27,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,1.0,5.0,5,0.10237966869724842,92,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,1.0,10.0,1,0.10577420844041972,1,False
__POOL__,1,walk_forward,GFC,True,0.1,5,0.8,1.0,10.0,5,0.10577420844041972,1,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,0.8,1.0,1,0.09826331106244969,92,True
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,0.8,1.0,5,0.10037077804484078,168,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,0.8,5.0,1,0.10385984583104522,19,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,0.8,5.0,5,0.10120730275016258,127,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,0.8,10.0,1,0.10419662619369562,67,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,0.8,10.0,5,0.10302306338721468,158,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,1.0,1.0,1,0.1036460827737538,66,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,1.0,1.0,5,0.10114179451504177,158,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,1.0,5.0,1,0.10545632708492632,17,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,1.0,5.0,5,0.10309042241849374,64,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,1.0,10.0,1,0.10513873980957973,68,False
__POOL__,1,walk_forward,GFC,True,0.1,5,1.0,1.0,10.0,5,0.10433135015306605,48,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,1.0,1,0.08578833926864755,200,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,1.0,5,0.08334449484558923,285,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,5.0,1,0.08345322933394184,314,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,5.0,5,0.0834536634098834,327,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,10.0,1,0.08357520195068237,314,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,10.0,5,0.08358594361821117,308,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,1.0,1,0.08521674209266096,182,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,1.0,5,0.08379537003028484,255,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,5.0,1,0.08371284191798044,244,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,5.0,5,0.08371227303996252,244,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,10.0,1,0.08330726515468942,282,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,10.0,5,0.08322243699793819,282,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,1.0,1,0.08560872349997695,182,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,1.0,5,0.08348757656888446,267,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,5.0,1,0.08420375765518212,263,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,5.0,5,0.08411037682797937,265,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,10.0,1,0.08393267731362744,283,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,10.0,5,0.08394418655963051,298,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,1.0,1,0.08597126713314147,178,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,1.0,5,0.08376646397820069,264,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,5.0,1,0.08422496033735517,252,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,5.0,5,0.08391520084156998,279,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,10.0,1,0.08382015462222171,287,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,10.0,5,0.08384897788696083,264,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,1.0,1,0.08623838592824634,197,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,1.0,5,0.08462531234696002,196,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,5.0,1,0.08389580619133502,292,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,5.0,5,0.08433119084278252,292,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,10.0,1,0.08463586320250653,296,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,10.0,5,0.08491820527195101,288,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,1.0,1,0.08740440103166186,167,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,1.0,5,0.08448431488529633,197,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,5.0,1,0.085171069635235,226,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,5.0,5,0.08463366082334665,208,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,10.0,1,0.0854210137803955,286,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,10.0,5,0.08494820255624133,262,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,1.0,1,0.09576475633249326,185,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,1.0,5,0.08707805245832337,180,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,5.0,1,0.08712850030503658,338,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,5.0,5,0.08629514760147804,206,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,10.0,1,0.08708857369316735,281,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,10.0,5,0.08620494763881145,241,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,1.0,1,0.11580653560460462,63,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,1.0,5,0.0849254478454298,255,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,5.0,1,0.08624112278980844,322,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,5.0,5,0.08506934720264903,220,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,10.0,1,0.08701764261686998,248,False
__POOL__,1,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,10.0,5,0.08634072236817461,233,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,1.0,1,0.08593489743382383,38,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,1.0,5,0.08344750198172488,68,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,5.0,1,0.08453389478981621,48,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,5.0,5,0.08345439077147437,86,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,10.0,1,0.08372078225102135,75,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,10.0,5,0.08409911201385242,75,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,1.0,1,0.08402701571881721,38,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,1.0,5,0.08353768729383723,50,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,5.0,1,0.08423622735168458,49,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,5.0,5,0.08432305707999588,86,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,10.0,1,0.0839411428055811,62,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,10.0,5,0.0840205406124022,62,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,1.0,1,0.08496229095323755,36,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,1.0,5,0.08354623220723546,60,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,5.0,1,0.08393976403523461,67,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,5.0,5,0.08357702372488457,60,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,10.0,1,0.08357238694850506,62,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,10.0,5,0.08359279702873601,62,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,1.0,1,0.08539842973163946,37,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,1.0,5,0.08365886706242784,50,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,5.0,1,0.08374256146807033,65,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,5.0,5,0.08397676848959484,48,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,10.0,1,0.08403124735867468,50,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,10.0,5,0.08383162823023778,79,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,1.0,1,0.08552127676246851,48,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,1.0,5,0.08589927514485356,44,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,5.0,1,0.08430370497742797,68,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,5.0,5,0.08367657742278592,67,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,10.0,1,0.08444292221713094,77,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,10.0,5,0.08548808868632726,79,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,1.0,1,0.08941740797953977,39,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,1.0,5,0.08530143573273767,31,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,5.0,1,0.08464314369158264,59,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,5.0,5,0.08583264135130042,48,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,10.0,1,0.08538311990372917,60,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,10.0,5,0.08545417467550573,60,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,1.0,1,0.09500746939656235,38,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,1.0,5,0.08623746585684221,33,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,5.0,1,0.08726154588027879,54,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,5.0,5,0.08567513493135832,43,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,10.0,1,0.08619277853620456,57,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,10.0,5,0.08614727964357688,48,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,1.0,1,0.11154456426915194,29,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,1.0,5,0.08518875576050053,48,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,5.0,1,0.08788229829037277,61,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,5.0,5,0.08518407042956572,44,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,10.0,1,0.08721431390623013,51,False
__POOL__,1,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,10.0,5,0.08547333889335092,61,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,1.0,1,0.08680279217434202,20,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,1.0,5,0.08421607267693389,31,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,5.0,1,0.0837062188588804,31,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,5.0,5,0.08351358353925775,28,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,10.0,1,0.08428576168319912,38,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,10.0,5,0.08425454883295747,38,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,1.0,1,0.08413629621438277,22,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,1.0,5,0.08288142222834331,20,True
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,5.0,1,0.08301901920964748,31,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,5.0,5,0.08367812914383187,31,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,10.0,1,0.08342913986133041,40,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,10.0,5,0.08402164187983545,28,False
__POOL__,1,walk_forward,ZIRP_early,True,0.1,3,1.0,0.8,1.0,1,0.08468085153545399,17,False
