security,horizon,scheme,fold,use_categoricals,learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,val_mse,best_n_estimators,selected
__POOL__,63,walk_forward,GFC,True,0.01,5,1.0,0.8,5.0,1,0.26301795017527163,500,False
__POOL__,63,walk_forward,GFC,True,0.01,5,1.0,0.8,5.0,5,0.263103944788284,500,False
__POOL__,63,walk_forward,GFC,True,0.01,5,1.0,0.8,10.0,1,0.26921169604978096,500,False
__POOL__,63,walk_forward,GFC,True,0.01,5,1.0,0.8,10.0,5,0.2708608434375933,500,False
__POOL__,63,walk_forward,GFC,True,0.01,5,1.0,1.0,1.0,1,0.28506648915181027,147,False
__POOL__,63,walk_forward,GFC,True,0.01,5,1.0,1.0,1.0,5,0.2851625502976442,147,False
__POOL__,63,walk_forward,GFC,True,0.01,5,1.0,1.0,5.0,1,0.28585916923848653,143,False
__POOL__,63,walk_forward,GFC,True,0.01,5,1.0,1.0,5.0,5,0.2857696846118554,144,False
__POOL__,63,walk_forward,GFC,True,0.01,5,1.0,1.0,10.0,1,0.28522342453194277,146,False
__POOL__,63,walk_forward,GFC,True,0.01,5,1.0,1.0,10.0,5,0.2855877046576506,144,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,0.8,1.0,1,0.28908501250088936,30,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,0.8,1.0,5,0.2890850110843215,30,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,0.8,5.0,1,0.28724250051504124,50,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,0.8,5.0,5,0.2872425983486155,50,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,0.8,10.0,1,0.28891375380371753,30,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,0.8,10.0,5,0.28891375380371753,30,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,1.0,1.0,1,0.28885380564078333,28,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,1.0,1.0,5,0.28885380564078333,28,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,1.0,5.0,1,0.2889419440700646,28,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,1.0,5.0,5,0.2889419440700646,28,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,1.0,10.0,1,0.2882715328061691,30,False
__POOL__,63,walk_forward,GFC,True,0.05,3,0.8,1.0,10.0,5,0.2882715328061691,30,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,0.8,1.0,1,0.29041896345619034,36,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,0.8,1.0,5,0.2904193586708791,36,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,0.8,5.0,1,0.290982005617205,38,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,0.8,5.0,5,0.2909820021040775,38,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,0.8,10.0,1,0.2873981775265325,45,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,0.8,10.0,5,0.2873984632009995,45,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,1.0,1.0,1,0.2921661575199606,48,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,1.0,1.0,5,0.2921661575199606,48,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,1.0,5.0,1,0.2919273695704075,40,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,1.0,5.0,5,0.2919273695704075,40,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,1.0,10.0,1,0.28899107902263066,51,False
__POOL__,63,walk_forward,GFC,True,0.05,3,1.0,1.0,10.0,5,0.28899107902263066,51,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,0.8,1.0,1,0.2202121814857365,288,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,0.8,1.0,5,0.23776794001462384,200,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,0.8,5.0,1,0.23866090253468047,182,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,0.8,5.0,5,0.24352365582951105,207,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,0.8,10.0,1,0.2265460303559728,428,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,0.8,10.0,5,0.2319252825122286,355,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,1.0,1.0,1,0.2239788394558069,217,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,1.0,1.0,5,0.23951133344378625,205,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,1.0,5.0,1,0.21744501703369482,496,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,1.0,5.0,5,0.25061627474842224,155,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,1.0,10.0,1,0.22704785387727705,500,False
__POOL__,63,walk_forward,GFC,True,0.05,5,0.8,1.0,10.0,5,0.23227793919836573,499,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,0.8,1.0,1,0.2519717695058421,149,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,0.8,1.0,5,0.24839067123740186,220,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,0.8,5.0,1,0.2317863399833008,305,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,0.8,5.0,5,0.24718982498119124,214,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,0.8,10.0,1,0.22480078418499522,496,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,0.8,10.0,5,0.25498852392802035,209,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,1.0,1.0,1,0.236811101460921,155,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,1.0,1.0,5,0.24634200712820864,235,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,1.0,5.0,1,0.23794223700941508,190,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,1.0,5.0,5,0.24580472888425584,248,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,1.0,10.0,1,0.27068134740545774,77,False
__POOL__,63,walk_forward,GFC,True,0.05,5,1.0,1.0,10.0,5,0.2432188649450761,279,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,0.8,1.0,1,0.2866200471147015,22,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,0.8,1.0,5,0.2866202073628642,22,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,0.8,5.0,1,0.29273983637393763,24,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,0.8,5.0,5,0.29273983637393763,24,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,0.8,10.0,1,0.2881785428474738,33,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,0.8,10.0,5,0.2881785428474738,33,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,1.0,1.0,1,0.2946769047088035,11,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,1.0,1.0,5,0.2946769047088035,11,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,1.0,5.0,1,0.29467301817413893,11,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,1.0,5.0,5,0.29467301817413893,11,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,1.0,10.0,1,0.29466755168469816,11,False
__POOL__,63,walk_forward,GFC,True,0.1,3,0.8,1.0,10.0,5,0.29466755168469816,11,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,0.8,1.0,1,0.2902168374011385,29,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,0.8,1.0,5,0.29021673549481997,29,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,0.8,5.0,1,0.2890413977638799,17,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,0.8,5.0,5,0.2890414099074804,17,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,0.8,10.0,1,0.286323479784013,33,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,0.8,10.0,5,0.286323055461237,33,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,1.0,1.0,1,0.2887259711077635,18,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,1.0,1.0,5,0.2887259711077635,18,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,1.0,5.0,1,0.28840146871674427,18,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,1.0,5.0,5,0.28840146871674427,18,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,1.0,10.0,1,0.2923111034878969,11,False
__POOL__,63,walk_forward,GFC,True,0.1,3,1.0,1.0,10.0,5,0.2923111034878969,11,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,0.8,1.0,1,0.22566540760431936,156,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,0.8,1.0,5,0.23163193514258923,196,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,0.8,5.0,1,0.1900994034256857,421,True
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,0.8,5.0,5,0.2226189638806086,500,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,0.8,10.0,1,0.2223063401171565,190,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,0.8,10.0,5,0.2233752452156441,246,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,1.0,1.0,1,0.2503939944610384,77,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,1.0,1.0,5,0.24336120864103686,111,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,1.0,5.0,1,0.1991276358707638,351,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,1.0,5.0,5,0.23758426681910386,99,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,1.0,10.0,1,0.19556887134405634,428,False
__POOL__,63,walk_forward,GFC,True,0.1,5,0.8,1.0,10.0,5,0.20745685753195928,496,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,0.8,1.0,1,0.2228924543754135,73,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,0.8,1.0,5,0.2500298688876484,94,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,0.8,5.0,1,0.21910053340370403,328,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,0.8,5.0,5,0.2531960994103189,100,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,0.8,10.0,1,0.23403756027663797,230,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,0.8,10.0,5,0.26365154689069714,89,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,1.0,1.0,1,0.26433072276619735,60,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,1.0,1.0,5,0.2361033505665241,140,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,1.0,5.0,1,0.22053291662387295,297,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,1.0,5.0,5,0.24918228224824354,101,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,1.0,10.0,1,0.22904794622993738,287,False
__POOL__,63,walk_forward,GFC,True,0.1,5,1.0,1.0,10.0,5,0.2535210879457901,89,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,1.0,1,0.20135744563316121,188,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,1.0,5,0.2009037672786364,188,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,5.0,1,0.20345460116495528,188,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,5.0,5,0.20353944282826225,188,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,10.0,1,0.20516601607051027,265,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,0.8,10.0,5,0.2027751109765761,376,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,1.0,1,0.20023446376714238,219,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,1.0,5,0.20020054017651048,219,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,5.0,1,0.20150180950664817,222,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,5.0,5,0.20070333989414663,251,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,10.0,1,0.20407629993886842,229,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,0.8,1.0,10.0,5,0.2032519256165953,250,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,1.0,1,0.2012959132459216,239,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,1.0,5,0.2012959132459216,239,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,5.0,1,0.2016572932971464,239,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,5.0,5,0.2016572932971464,239,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,10.0,1,0.20617790316857457,239,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,0.8,10.0,5,0.20405057457714976,334,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,1.0,1,0.20132952296938525,229,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,1.0,5,0.19981127095281784,319,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,5.0,1,0.20221125343543486,227,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,5.0,5,0.19971123807316218,312,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,10.0,1,0.20437592263690657,216,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,3,1.0,1.0,10.0,5,0.20064294461845072,315,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,1.0,1,0.21454457660816187,130,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,1.0,5,0.19771151538609028,104,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,5.0,1,0.21247083686131923,162,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,5.0,5,0.19770884150108825,161,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,10.0,1,0.21315620059467957,286,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,0.8,10.0,5,0.19840982790808043,188,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,1.0,1,0.2150193657204785,106,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,1.0,5,0.19755741785122993,110,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,5.0,1,0.2220773000072792,187,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,5.0,5,0.19865014450422397,167,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,10.0,1,0.21709172927221532,235,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,0.8,1.0,10.0,5,0.1952182852161138,249,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,1.0,1,0.22634593710660092,123,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,1.0,5,0.19895430546987117,123,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,5.0,1,0.22977811524422848,217,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,5.0,5,0.19907141877898832,159,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,10.0,1,0.22456703025430388,331,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,0.8,10.0,5,0.19846131882863763,184,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,1.0,1,0.23296623324142485,92,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,1.0,5,0.19769298558419474,123,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,5.0,1,0.233214697586345,398,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,5.0,5,0.19594113419323422,168,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,10.0,1,0.2249048692406606,383,False
__POOL__,63,walk_forward,ZIRP_early,True,0.01,5,1.0,1.0,10.0,5,0.1950330129454133,189,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,1.0,1,0.20132839882879164,39,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,1.0,5,0.20158588033892033,39,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,5.0,1,0.20029076343321306,50,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,5.0,5,0.20054284526748475,50,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,10.0,1,0.2002907108206248,165,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,0.8,10.0,5,0.2009092361863067,80,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,1.0,1,0.19832875112127002,36,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,1.0,5,0.19858488253052892,36,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,5.0,1,0.199734727666714,40,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,5.0,5,0.19986657270364697,36,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,10.0,1,0.20379388920856797,45,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,0.8,1.0,10.0,5,0.20380011527140265,45,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,1.0,1,0.20133151023643928,34,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,1.0,5,0.20133151023643928,34,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,5.0,1,0.20089056716867415,57,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,5.0,5,0.20058292521802268,77,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,10.0,1,0.20343195666707556,56,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,0.8,10.0,5,0.20312735330370182,66,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,1.0,1,0.2002876042107184,48,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,1.0,5,0.19984368945559042,59,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,5.0,1,0.20233001457620017,42,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,5.0,5,0.20025255563243835,61,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,10.0,1,0.20299792499814082,55,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,3,1.0,1.0,10.0,5,0.2004756759645592,59,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,1.0,1,0.20725402125679382,29,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,1.0,5,0.19275285233944794,19,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,5.0,1,0.21137811182548805,34,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,5.0,5,0.19983860000120598,26,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,10.0,1,0.21717499028662252,45,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,0.8,10.0,5,0.20033863195571042,49,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,1.0,1,0.20374632126918418,45,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,1.0,5,0.1902591054728451,26,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,5.0,1,0.20824726405598085,25,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,5.0,5,0.19176929526168704,45,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,10.0,1,0.20288957918562658,94,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,0.8,1.0,10.0,5,0.19651800035018355,48,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,1.0,1,0.22082134596966072,19,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,1.0,5,0.1956208320043813,25,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,5.0,1,0.22744669889688202,84,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,5.0,5,0.20196579029368292,32,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,10.0,1,0.23432996874794826,141,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,0.8,10.0,5,0.20119951734860764,56,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,1.0,1,0.23107137744078524,18,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,1.0,5,0.19716540762927656,26,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,5.0,1,0.2268958645671747,61,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,5.0,5,0.19382438473453653,32,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,10.0,1,0.22727791360502161,67,False
__POOL__,63,walk_forward,ZIRP_early,True,0.05,5,1.0,1.0,10.0,5,0.19824881350146084,29,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,1.0,1,0.1983657766670079,17,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,1.0,5,0.1979593121058327,20,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,5.0,1,0.20087036125977875,20,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,5.0,5,0.20087036125977875,20,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,10.0,1,0.20420866742055194,24,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,0.8,10.0,5,0.20407140078793945,24,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,1.0,1,0.20108604989985338,24,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,1.0,5,0.19623232436460195,51,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,5.0,1,0.20143002658029704,40,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,5.0,5,0.19471464659276447,62,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,10.0,1,0.1967381430275503,59,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,0.8,1.0,10.0,5,0.200142366354897,36,False
__POOL__,63,walk_forward,ZIRP_early,True,0.1,3,1.0,0.8,1.0,1,0.19735587180064937,24,False
