security,horizon,scheme,fold,use_categoricals,ntrees,depth,tau_w,xgb_max_depth,xgb_lr,xgb_subsample,xgb_colsample,xgb_reg_lambda,xgb_min_child_weight,importance_type,feature,relevance
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,hy_spread,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,ig_chg_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,hy_chg_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,cpi_yoy,1881.998291015625
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,pce_core_chg,17.161890029907227
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,nfp_change,211.5055389404297
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,pmi_us,105.91021728515625
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,pmi_eur,4646.0986328125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,unemp_eur,173.78033447265625
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,cpi_nsa_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,pce_core_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,eur_3m,568.2899780273438
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,eur_1w,642.7803955078125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,nor_ibor_1m,446.8659973144531
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,nor_ibor_6m,525.6152954101562
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_01,477.90155029296875
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_02,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_03,140.7186737060547
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_04,229.7431640625
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_05,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_06,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_07,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_08,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_09,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_10,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_11,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,xmpca_12,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,security,522.3921508789062
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,country,381.6441650390625
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,gain,maturity,11.703383445739746
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,chg_lag1,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,chg_lag2,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,chg_lag3,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,chg_lag4,1.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,chg_lag5,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,carry_roll,16.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,mom_63d,3.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,mom_3m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,mom_6m,3.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,mom_12m,9.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,dev_ma_3m,5.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,dev_ma_12m,3.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,vol_20d,4.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,vol_regime,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,vol_zscore,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,level_zscore,8.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,slope_10_1,3.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,slope_10_5,2.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,slope_5_1,3.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,sofr_mom_1m,1.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,ibor_level,29.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,ibor_chg_1d,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,ibor_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,ibor_term_slope,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,swap_ibor_basis,7.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,move_level,1.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,move_zscore,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,vix_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,vix_zscore,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,v2x_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,vxn_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,ovx_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,gvz_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,spx_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,spx_mom_3m,1.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,sx5e_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,sx5e_mom_3m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,mxwo_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,ndx_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,oil_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,oil_mom_3m,6.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,copper_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,opec_prod,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,natgas_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,be5y_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,be10y_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,be_slope,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,be5y_chg_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,ig_spread,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,hy_spread,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,ig_chg_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,hy_chg_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,cpi_yoy,13.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,pce_core_chg,1.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,nfp_change,3.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,pmi_us,3.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,pmi_eur,8.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,unemp_eur,4.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,cpi_nsa_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,pce_core_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,eur_3m,11.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,eur_1w,5.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,nor_ibor_1m,3.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,nor_ibor_6m,3.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_01,2.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_02,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_03,3.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_04,2.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_05,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_06,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_07,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_08,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_09,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_10,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_11,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,xmpca_12,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,security,88.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,country,4.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,weight,maturity,1.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,chg_lag1,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,chg_lag2,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,chg_lag3,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,chg_lag4,502.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,chg_lag5,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,carry_roll,4189.9375
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,mom_63d,31654.666015625
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,mom_3m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,mom_6m,42230.33203125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,mom_12m,14441.111328125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,dev_ma_3m,34527.3984375
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,dev_ma_12m,1281.6666259765625
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,vol_20d,1027.5
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,vol_regime,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,vol_zscore,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,level_zscore,6814.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,slope_10_1,17649.333984375
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,slope_10_5,14742.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,slope_5_1,22106.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,sofr_mom_1m,3011.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,ibor_level,30916.7578125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,ibor_chg_1d,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,ibor_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,ibor_term_slope,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,swap_ibor_basis,5674.14306640625
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,move_level,2622.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,move_zscore,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,vix_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,vix_zscore,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,v2x_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,vxn_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,ovx_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,gvz_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,spx_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,spx_mom_3m,44037.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,sx5e_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,sx5e_mom_3m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,mxwo_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,ndx_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,oil_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,oil_mom_3m,14706.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,copper_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,opec_prod,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,natgas_mom_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,be5y_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,be10y_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,be_slope,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,be5y_chg_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,ig_spread,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,hy_spread,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,ig_chg_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,hy_chg_1m,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,cpi_yoy,38618.078125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,pce_core_chg,563.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,nfp_change,10135.3330078125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,pmi_us,3587.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,pmi_eur,41533.125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,unemp_eur,38169.25
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,cpi_nsa_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,pce_core_level,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,eur_3m,38905.36328125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,eur_1w,29781.19921875
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,nor_ibor_1m,45665.33203125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,nor_ibor_6m,42465.33203125
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,xmpca_01,39322.5
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,xmpca_02,0.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,xmpca_03,48435.0
__POOL__,126,walk_forward,GFC,True,37,3,,3,0.1,1.0,0.8,5.0,1,cover,xmpca_04,48435.0
