security,horizon,fold,scheme,bucket,shap_share_pct
NOR_10Y,126,Hiking,walk_forward,norway,57.612038106591946
NOR_10Y,126,Hiking,walk_forward,carry_roll,0.0
NOR_15Y,126,GFC,walk_forward,curve,8.091222775628225
NOR_15Y,126,GFC,walk_forward,momentum,10.35523215388153
NOR_15Y,126,GFC,walk_forward,vol,2.125454828779928
NOR_15Y,126,GFC,walk_forward,macro,40.35127265053978
NOR_15Y,126,GFC,walk_forward,credit,0.0
NOR_15Y,126,GFC,walk_forward,cross_market,5.354830353946906
NOR_15Y,126,GFC,walk_forward,norway,33.486207910845394
NOR_15Y,126,GFC,walk_forward,carry_roll,0.23577932637825108
NOR_15Y,126,ZIRP_early,walk_forward,curve,13.925980432950258
NOR_15Y,126,ZIRP_early,walk_forward,momentum,12.788005016592189
NOR_15Y,126,ZIRP_early,walk_forward,vol,0.0
NOR_15Y,126,ZIRP_early,walk_forward,macro,43.02452656415983
NOR_15Y,126,ZIRP_early,walk_forward,credit,0.0
NOR_15Y,126,ZIRP_early,walk_forward,cross_market,1.9098320496242087
NOR_15Y,126,ZIRP_early,walk_forward,norway,28.35165593667351
NOR_15Y,126,ZIRP_early,walk_forward,carry_roll,0.0
NOR_15Y,126,ZIRP_late,walk_forward,curve,21.048583372263085
NOR_15Y,126,ZIRP_late,walk_forward,momentum,5.271156492131265
NOR_15Y,126,ZIRP_late,walk_forward,vol,0.0
NOR_15Y,126,ZIRP_late,walk_forward,macro,31.470967304335783
NOR_15Y,126,ZIRP_late,walk_forward,credit,0.0
NOR_15Y,126,ZIRP_late,walk_forward,cross_market,0.0
NOR_15Y,126,ZIRP_late,walk_forward,norway,42.209292831269856
NOR_15Y,126,ZIRP_late,walk_forward,carry_roll,0.0
NOR_15Y,126,COVID,walk_forward,curve,14.052473791056324
NOR_15Y,126,COVID,walk_forward,momentum,9.777280256605946
NOR_15Y,126,COVID,walk_forward,vol,0.0
NOR_15Y,126,COVID,walk_forward,macro,33.53118290487426
NOR_15Y,126,COVID,walk_forward,credit,0.0
NOR_15Y,126,COVID,walk_forward,cross_market,0.0
NOR_15Y,126,COVID,walk_forward,norway,41.26505508844812
NOR_15Y,126,COVID,walk_forward,carry_roll,1.3740079590153533
NOR_15Y,126,Hiking,walk_forward,curve,12.517961230054897
NOR_15Y,126,Hiking,walk_forward,momentum,8.029155490344632
NOR_15Y,126,Hiking,walk_forward,vol,0.0
NOR_15Y,126,Hiking,walk_forward,macro,32.29355266391511
NOR_15Y,126,Hiking,walk_forward,credit,0.0
NOR_15Y,126,Hiking,walk_forward,cross_market,0.0
NOR_15Y,126,Hiking,walk_forward,norway,47.15933061568537
NOR_15Y,126,Hiking,walk_forward,carry_roll,0.0
NOR_1Y,126,GFC,walk_forward,curve,13.950760383035993
NOR_1Y,126,GFC,walk_forward,momentum,3.56462357906698
NOR_1Y,126,GFC,walk_forward,vol,0.0
NOR_1Y,126,GFC,walk_forward,macro,55.06817145791486
NOR_1Y,126,GFC,walk_forward,credit,0.0
NOR_1Y,126,GFC,walk_forward,cross_market,0.0
NOR_1Y,126,GFC,walk_forward,norway,27.41644457998218
NOR_1Y,126,GFC,walk_forward,carry_roll,0.0
NOR_1Y,126,ZIRP_early,walk_forward,curve,9.62864818335971
NOR_1Y,126,ZIRP_early,walk_forward,momentum,0.0
NOR_1Y,126,ZIRP_early,walk_forward,vol,0.0
NOR_1Y,126,ZIRP_early,walk_forward,macro,89.2823814286056
NOR_1Y,126,ZIRP_early,walk_forward,credit,0.0
NOR_1Y,126,ZIRP_early,walk_forward,cross_market,0.0
NOR_1Y,126,ZIRP_early,walk_forward,norway,1.0889703880346884
NOR_1Y,126,ZIRP_early,walk_forward,carry_roll,0.0
NOR_1Y,126,ZIRP_late,walk_forward,curve,14.477831020996215
NOR_1Y,126,ZIRP_late,walk_forward,momentum,5.000554426080553
NOR_1Y,126,ZIRP_late,walk_forward,vol,4.769602108320022
NOR_1Y,126,ZIRP_late,walk_forward,macro,45.05759029768692
NOR_1Y,126,ZIRP_late,walk_forward,credit,0.0
NOR_1Y,126,ZIRP_late,walk_forward,cross_market,5.273478079362919
NOR_1Y,126,ZIRP_late,walk_forward,norway,16.12031840643755
NOR_1Y,126,ZIRP_late,walk_forward,carry_roll,9.300625661115806
NOR_1Y,126,COVID,walk_forward,curve,12.241600156337753
NOR_1Y,126,COVID,walk_forward,momentum,3.095483151327231
NOR_1Y,126,COVID,walk_forward,vol,5.596626435237145
NOR_1Y,126,COVID,walk_forward,macro,48.29404922787542
NOR_1Y,126,COVID,walk_forward,credit,0.0
NOR_1Y,126,COVID,walk_forward,cross_market,5.396304971359912
NOR_1Y,126,COVID,walk_forward,norway,23.625248707337775
NOR_1Y,126,COVID,walk_forward,carry_roll,1.7506873505247655
NOR_1Y,126,Hiking,walk_forward,curve,16.11151789940419
NOR_1Y,126,Hiking,walk_forward,momentum,3.024270358088376
NOR_1Y,126,Hiking,walk_forward,vol,2.586996922734454
NOR_1Y,126,Hiking,walk_forward,macro,31.167719611738487
NOR_1Y,126,Hiking,walk_forward,credit,0.0
NOR_1Y,126,Hiking,walk_forward,cross_market,0.40501596783458327
NOR_1Y,126,Hiking,walk_forward,norway,40.317275499473595
NOR_1Y,126,Hiking,walk_forward,carry_roll,6.387203740726319
NOR_30Y,126,GFC,walk_forward,curve,16.57960173557718
NOR_30Y,126,GFC,walk_forward,momentum,13.299245741990982
NOR_30Y,126,GFC,walk_forward,vol,2.456859432821535
NOR_30Y,126,GFC,walk_forward,macro,32.947270410696525
NOR_30Y,126,GFC,walk_forward,credit,0.0
NOR_30Y,126,GFC,walk_forward,cross_market,5.4180575354025065
NOR_30Y,126,GFC,walk_forward,norway,27.195255311275503
NOR_30Y,126,GFC,walk_forward,carry_roll,2.1037098322357632
NOR_30Y,126,ZIRP_early,walk_forward,curve,21.358483845560194
NOR_30Y,126,ZIRP_early,walk_forward,momentum,0.0
NOR_30Y,126,ZIRP_early,walk_forward,vol,0.0
NOR_30Y,126,ZIRP_early,walk_forward,macro,23.58507862219399
NOR_30Y,126,ZIRP_early,walk_forward,credit,0.0
NOR_30Y,126,ZIRP_early,walk_forward,cross_market,0.0
NOR_30Y,126,ZIRP_early,walk_forward,norway,55.05643753224582
NOR_30Y,126,ZIRP_early,walk_forward,carry_roll,0.0
NOR_30Y,126,ZIRP_late,walk_forward,curve,38.54070437429194
NOR_30Y,126,ZIRP_late,walk_forward,momentum,16.342559480168667
NOR_30Y,126,ZIRP_late,walk_forward,vol,0.0
NOR_30Y,126,ZIRP_late,walk_forward,macro,36.120802313852344
NOR_30Y,126,ZIRP_late,walk_forward,credit,0.0
NOR_30Y,126,ZIRP_late,walk_forward,cross_market,0.0
NOR_30Y,126,ZIRP_late,walk_forward,norway,8.995933831687053
NOR_30Y,126,ZIRP_late,walk_forward,carry_roll,0.0
NOR_30Y,126,COVID,walk_forward,curve,0.0
NOR_30Y,126,COVID,walk_forward,momentum,14.951930626105064
NOR_30Y,126,COVID,walk_forward,vol,0.0
NOR_30Y,126,COVID,walk_forward,macro,35.49673712152128
NOR_30Y,126,COVID,walk_forward,credit,0.0
NOR_30Y,126,COVID,walk_forward,cross_market,0.0
NOR_30Y,126,COVID,walk_forward,norway,49.55133225237366
NOR_30Y,126,COVID,walk_forward,carry_roll,0.0
NOR_30Y,126,Hiking,walk_forward,curve,0.0
NOR_30Y,126,Hiking,walk_forward,momentum,0.0
NOR_30Y,126,Hiking,walk_forward,vol,0.0
NOR_30Y,126,Hiking,walk_forward,macro,44.62086253618635
NOR_30Y,126,Hiking,walk_forward,credit,0.0
NOR_30Y,126,Hiking,walk_forward,cross_market,0.0
NOR_30Y,126,Hiking,walk_forward,norway,55.379137463813656
NOR_30Y,126,Hiking,walk_forward,carry_roll,0.0
NOR_5Y,126,GFC,walk_forward,curve,0.0
NOR_5Y,126,GFC,walk_forward,momentum,0.0
NOR_5Y,126,GFC,walk_forward,vol,0.0
NOR_5Y,126,GFC,walk_forward,macro,87.1707125813986
NOR_5Y,126,GFC,walk_forward,credit,0.0
NOR_5Y,126,GFC,walk_forward,cross_market,0.0
NOR_5Y,126,GFC,walk_forward,norway,12.829287418601385
NOR_5Y,126,GFC,walk_forward,carry_roll,0.0
NOR_5Y,126,ZIRP_early,walk_forward,curve,1.4477785904297955
NOR_5Y,126,ZIRP_early,walk_forward,momentum,6.861464184229501
NOR_5Y,126,ZIRP_early,walk_forward,vol,0.0
NOR_5Y,126,ZIRP_early,walk_forward,macro,58.684136771615265
NOR_5Y,126,ZIRP_early,walk_forward,credit,0.0
NOR_5Y,126,ZIRP_early,walk_forward,cross_market,2.0223827907778897
NOR_5Y,126,ZIRP_early,walk_forward,norway,30.984237662947553
NOR_5Y,126,ZIRP_early,walk_forward,carry_roll,0.0
NOR_5Y,126,ZIRP_late,walk_forward,curve,17.716683021835006
NOR_5Y,126,ZIRP_late,walk_forward,momentum,7.963053764710048
NOR_5Y,126,ZIRP_late,walk_forward,vol,1.4617336992275718
NOR_5Y,126,ZIRP_late,walk_forward,macro,47.75558260040179
NOR_5Y,126,ZIRP_late,walk_forward,credit,0.0
NOR_5Y,126,ZIRP_late,walk_forward,cross_market,0.7190527557488963
NOR_5Y,126,ZIRP_late,walk_forward,norway,24.383894158076686
NOR_5Y,126,ZIRP_late,walk_forward,carry_roll,0.0
NOR_5Y,126,COVID,walk_forward,curve,10.366800842842379
NOR_5Y,126,COVID,walk_forward,momentum,5.803193360523507
NOR_5Y,126,COVID,walk_forward,vol,0.0
NOR_5Y,126,COVID,walk_forward,macro,54.375330081400605
NOR_5Y,126,COVID,walk_forward,credit,0.0
NOR_5Y,126,COVID,walk_forward,cross_market,3.5185735603295623
NOR_5Y,126,COVID,walk_forward,norway,21.90394526945556
NOR_5Y,126,COVID,walk_forward,carry_roll,4.032156885448392
NOR_5Y,126,Hiking,walk_forward,curve,7.52942135275646
NOR_5Y,126,Hiking,walk_forward,momentum,4.040593639952952
NOR_5Y,126,Hiking,walk_forward,vol,0.0
NOR_5Y,126,Hiking,walk_forward,macro,36.363521012166096
NOR_5Y,126,Hiking,walk_forward,credit,0.0
NOR_5Y,126,Hiking,walk_forward,cross_market,2.3644253602195997
NOR_5Y,126,Hiking,walk_forward,norway,46.612318585233325
NOR_5Y,126,Hiking,walk_forward,carry_roll,3.089720049671547
