notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,cat_n_trees,cat_depth,cat_lr
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,8d229687df90,108,126,3113,0.6016704143912625,1.0,0.08861003619995911,0.16970374850703554,0.18756373777706395,0.3256371858839793,0.09522090720572318,2.294902903477302,0.010869344693255067,2.080909625991671,0.018761885099258368,17.357613543625323,0.0,3.0694531706238466e-30,25,12,0.7721790863031673,1,6,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,8d229687df90,108,126,1401,0.5189150606709493,1.0,-0.10027379674123948,0.1952611050755698,0.18991095796573876,0.3325428857163864,-0.028171871529373504,-0.8151175714115358,0.7924974927345944,-0.8273328013742747,0.7959052749340016,4.871686578026538,5.532480091829939e-07,0.08236481390640861,11,12,0.7721790863031673,1,6,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,3bdee240be2c,108,126,2659,0.725084618277548,1.0,0.31417107335109073,0.14521631211739236,0.21575749130312144,0.3037757707617347,0.3269466045404864,3.5046343093785697,0.0002286174344110492,3.245083743249044,0.0005943626453480969,25.68108292445821,0.0,1.3262312369068584e-123,21,12,0.7387329228625453,4,6,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,3bdee240be2c,108,126,1793,0.3524818739542666,1.0,-0.25040855438334675,0.1436850348479275,0.12224848029559396,0.29964448678504324,-0.17535231931309458,-1.3318309493416884,0.9085421272936994,-1.7195936219630386,0.9571604950960928,1.9397160838246976,0.026207101906691732,1.0,14,12,0.7387329228625453,4,6,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,6a1480af75c7,108,126,3902,0.8262429523321374,1.0,0.6321457666296706,0.05509682408869537,0.15065395103408508,0.18646694934133567,0.6342822494165463,3.582820539102467,0.00016995206746028835,3.6746727528208103,0.00012067715803504681,40.499785804630896,0.0,0.0,31,12,0.7357359082936076,14,6,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,6a1480af75c7,108,126,541,0.6857670979667283,1.0,-0.0621143772236179,0.2819942991847097,0.3026966992236599,0.41234202408145226,0.06839321370879359,0.8519713614776018,0.1971149936623524,0.39205732375379965,0.3475852706561269,4.964867039750903,3.43740762520639e-07,1.6536974144636214e-18,4,12,0.7357359082936076,14,6,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,445296cbc66d,108,126,3653,0.6594579797426773,1.0,0.18481489568169307,0.12961180636784536,0.16359072839720776,0.27662761948278347,0.20770689367468065,2.9272767256708665,0.0017097224137472278,2.5957633328094616,0.004737951421787441,18.52020478918212,0.0,2.258741585210952e-84,29,12,0.7199836912803596,4,6,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,445296cbc66d,108,126,1023,0.33724340175953077,1.0,-0.35934395503119165,0.2540076547797784,0.21176538569892472,0.41642576410666865,-0.1994767414015015,-2.040301825792451,0.979339863458133,-2.42544916912269,0.9922690961213545,,,1.0,8,12,0.7199836912803596,4,6,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,cb1d7124818c,108,126,3106,0.6458467482292337,1.0,0.09241034662661951,0.14935026293226145,0.16511919729240182,0.3073508309895604,0.09550030898112905,3.174383797684434,0.0007507750023770798,2.9393568123173526,0.00165659991078942,21.418461478490382,0.0,1.9494170221613793e-60,25,12,0.7722120185398166,1,6,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,cb1d7124818c,108,126,1389,0.4269258459323254,1.0,-0.04702953106102492,0.1656022832893609,0.1628973290136789,0.31243988760853786,-0.016605270890935664,-0.5471718484548523,0.7078696625918981,-0.6667689243655279,0.7474847182656323,-8.562561564726044,1.0,0.9999999791221893,11,12,0.7722120185398166,1,6,0.1
