notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,cat_n_trees,cat_depth,cat_lr
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,0fc296093019,108,63,3346,0.7346084877465631,1.0,0.22110231062456964,0.06449309592591107,0.0831220305618649,0.19718645361229495,0.2241154903222552,4.692518368807509,1.3493114801033101e-06,4.556221468565481,2.6971689772257434e-06,28.274358180594117,0.0,9.214012231691578e-169,53,12,0.7630566878049582,8,6,0.05
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,0fc296093019,108,63,1409,0.5699077359829666,1.0,-0.012656523861916513,0.07582778429985255,0.07721184932221434,0.20815569139787785,0.01792555203005064,0.9171627432538758,0.17952868332736815,0.5288241284986702,0.29850540410202997,3.289188173796222,0.0005023841177447252,8.487797193347344e-08,22,12,0.7630566878049582,8,6,0.05
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,2976254a3cee,108,63,2967,0.7040781934614089,1.0,0.24427708616384913,0.07084986035401437,0.09513713777553083,0.20791186173571974,0.255287030799902,4.761177356102918,9.623340477826758e-07,4.476833177857284,3.93074923943686e-06,24.708299527457235,0.0,8.168829108048479e-113,47,12,0.738798257036783,8,6,0.05
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,2976254a3cee,108,63,1790,0.39273743016759777,1.0,-0.14649556483136505,0.055449138128895376,0.049729969849162003,0.19162661884051874,-0.11500445902300793,-0.22404244888067656,0.5886378633863023,-1.25575487428618,0.8953155822309752,,,1.0,28,12,0.738798257036783,8,6,0.05
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,0a9ebfca9ccd,108,63,4204,0.7473834443387251,1.0,0.24797637232272807,0.054049335492994025,0.07210124661037108,0.18234327727230526,0.25036891823699015,3.930653620494423,4.235762248028241e-05,3.931610822630108,4.2868647648704194e-05,32.532204914729554,0.0,5.150301830273753e-236,67,12,0.7278969617896266,5,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,0a9ebfca9ccd,108,63,541,0.5693160813308688,1.0,-0.00443207303616,0.11938534644656859,0.12014267273567465,0.27032567475153685,0.006303557860513509,0.5654332118251515,0.28588957000437665,0.3805429180054482,0.35184604531138414,5.0927545205756575,1.7644924643622772e-07,0.0007212505989098099,9,12,0.7278969617896266,5,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,49d18d8e77f2,108,63,3784,0.5631606765327696,1.0,0.06342738843402285,0.06249029238448848,0.0678353744793869,0.19324662933901457,0.07879490805380052,2.6443847314037674,0.004091978792886031,2.1862791011680387,0.014428133046808764,,,4.0997038722379606e-15,60,12,0.715529882281177,1,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,49d18d8e77f2,108,63,1076,0.3243494423791822,1.0,-0.18861228710622657,0.1327618266620716,0.12086317765799258,0.29017127789705455,-0.09844726272007098,-1.2310857464195732,0.8908546020359318,-1.6753568622715933,0.9529224732553627,,,1.0,17,12,0.715529882281177,1,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,ea4b59f42f1e,108,63,3336,0.8126498800959233,1.0,0.5676506372651944,0.031359048825075904,0.07267457126504796,0.14047507478555005,0.5685003945780731,5.413673025016897,3.0872436385109836e-08,5.344497904046563,4.8379538998793066e-08,36.291783364936514,0.0,9.300924059566296e-308,53,12,0.7631279800129261,17,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,ea4b59f42f1e,108,63,1396,0.48495702005730656,1.0,-0.031290717032700144,0.06418112280899634,0.06268847152578796,0.1938446887101787,-0.02381061855359401,0.45988431260887414,0.3227996304364886,-0.5830313459277402,0.7200167830781847,-3.8722748082052196,0.9999460878589267,0.8751114293402099,22,12,0.7631279800129261,17,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,train,5335cb9c3364,108,63,2913,0.6295914864400961,1.0,0.17300602494588657,0.06391918900217612,0.07901191112941984,0.19845599065181427,0.19101831497939792,4.717651877755636,1.1929114110964534e-06,4.191266534751484,1.4282991380796576e-05,15.532635176191336,0.0,3.869017833344566e-45,46,12,0.7396877028629323,5,6,0.05
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,oos,5335cb9c3364,108,63,1810,0.3839779005524862,1.0,-0.1666099734684534,0.0529505419891987,0.04701205144762431,0.1865114930781421,-0.1263184727896931,-0.743480901257928,0.7714047098677271,-1.62015523607943,0.947313387005967,,,1.0,29,12,0.7396877028629323,5,6,0.05
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,train,8a3b49810a66,108,63,4200,0.7735714285714286,1.0,0.4092120399153655,0.03586938489895968,0.0607931385095238,0.1496272686378017,0.409976425327335,4.237221049118413,1.1315165617586942e-05,4.379947701594545,6.080062791128265e-06,35.76549090148447,0.0,5.179964026442777e-291,67,12,0.7280830715878162,35,4,0.05
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,oos,8a3b49810a66,108,63,523,0.5544933078393881,1.0,-0.02712635505403349,0.11721353980796871,0.1147230114913958,0.26500927529190155,-0.021709056310465602,-0.22394197342721786,0.5885987725269095,-0.49855875292887547,0.6908498622481591,3.4546559667389034,0.000275497709946837,0.007129611184090467,8,12,0.7280830715878162,35,4,0.05
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,train,6be642ba5444,108,63,3786,0.5599577390385632,1.0,0.0866015900464645,0.05423987151396398,0.06011386054944532,0.18095801212468454,0.09771438702809354,2.8159476975291797,0.0024316791723161257,2.503758261633239,0.0061649846665735655,,,8.475842778011699e-14,60,12,0.7152531156069308,2,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,oos,6be642ba5444,108,63,1062,0.3229755178907721,1.0,-0.3196471368859657,0.11537686449510855,0.09574886709981167,0.27143995078946914,-0.20499456536478933,-2.0939043194863745,0.9818657477906686,-2.491640527024202,0.9935663538048948,,,1.0,17,12,0.7152531156069308,2,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,train,eb691baffd7d,108,63,3374,0.5975103734439834,1.0,0.0721817090692709,0.06916631547476493,0.07651331684896265,0.16857514761916453,0.09602251838984721,2.5182572804790193,0.005896856895850622,2.0050777499140238,0.022517247894575005,,,3.8489661973778005e-30,54,12,0.7648200426897516,9,4,0.01
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,oos,eb691baffd7d,108,63,1313,0.504950495049505,1.0,-0.08118432206726922,0.3609713454457009,0.34450105850723534,0.3216156890814528,-0.047809104012142445,-0.9477893376383761,0.8283816451858306,-1.0398641516550626,0.850702695629045,,,0.3702657218714509,21,12,0.7648200426897516,9,4,0.01
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,train,9438103427a4,108,63,2871,0.677115987460815,1.0,0.12003037834305508,0.19290354966861864,0.22127970152504356,0.2672232758988912,0.1282365786868771,2.206246544149181,0.013683370992209287,1.991660284306009,0.023251482914652764,13.326115969266057,0.0,3.3910180956481483e-82,46,12,0.7429147618099102,1,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,oos,9438103427a4,108,63,1810,0.5193370165745856,1.0,-0.12634401593529088,0.01840825780331559,0.01635753824309392,0.10189425986669708,-0.1253684710832006,0.1111214416992697,0.45576002301045904,-1.2614245982782324,0.8963407270060829,4.682552682054565,1.4166216965039169e-06,0.05240505002725842,29,12,0.7429147618099102,1,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_COVID,COVID,train,c81bbf158caf,108,63,4126,0.6737760542898691,1.0,0.27999429892750705,0.10470669239245177,0.14543304689287448,0.18875927438838375,0.28003507710611064,1.5910927048787042,0.0557943570282069,1.5667350976139134,0.0586266636711751,22.62387338903413,0.0,7.828167253798295e-113,65,12,0.7315886236423468,7,6,0.05
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_COVID,COVID,oos,c81bbf158caf,108,63,547,0.6819012797074955,1.0,0.03736107250471099,0.1397781833635534,0.145437469759415,0.22532994600473982,0.03891216208053716,2.6008019820741803,0.0046503060762539405,2.3042384503636626,0.010791869042821915,11.009329565240296,0.0,5.564220234514984e-18,9,12,0.7315886236423468,7,6,0.05
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_Hiking,Hiking,train,92d6fdcfb3e9,108,63,3709,0.7263413318953896,1.0,0.7604341683806566,0.03654235106247557,0.15374861769218118,0.13102364962248073,0.7623240350971043,1.5226622798622158,0.0639216097837878,1.5426711482847468,0.06149795903029448,29.236124258951673,0.0,1.483540561595054e-173,59,12,0.7196167281315051,16,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_Hiking,Hiking,oos,92d6fdcfb3e9,108,63,1074,0.5232774674115456,1.0,-2.324004990188864,0.39534675107924994,0.13646399246741153,0.49347683451002583,-1.8970774189657482,-0.4898580269974217,0.6878828170309166,-2.522247989324818,0.9940977441136355,7.644489756576037,1.0436096431476471e-14,0.06741483354793239,17,12,0.7196167281315051,16,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_30Y,NOR,30Y,Block_GFC,GFC,train,b2488c92b184,108,63,3317,0.6002411817907748,1.0,0.06366100780346362,0.06357454063341357,0.0679480997680434,0.19456562383355805,0.06436617285192658,4.204557113176915,1.307969396269204e-05,3.959484474630845,3.834447927620022e-05,12.674908708755492,0.0,2.997621734084813e-31,53,12,0.764029883137355,2,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_30Y,NOR,30Y,Block_GFC,GFC,oos,b2488c92b184,108,63,1442,0.39944521497919555,1.0,-0.04115934726684656,0.07329245561588223,0.07146544764216364,0.20477396369144624,-0.025564913311207915,-1.567439995361853,0.9414940592419643,-1.771949605431749,0.9616928974513447,-6.3421961950050445,0.9999999998867437,0.9999999999999926,23,12,0.764029883137355,2,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_30Y,NOR,30Y,Block_ZIRP,ZIRP,train,b57b0592c45a,108,63,2962,0.775489534098582,1.0,0.41015924906817314,0.04496372239303713,0.07698299324780553,0.16722276019746674,0.41592655083830654,4.686138938573803,1.3920365042885408e-06,4.5515148905296785,2.770325225519899e-06,30.65997106935809,0.0,6.512701918859317e-209,47,12,0.738710463468589,8,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_30Y,NOR,30Y,Block_ZIRP,ZIRP,oos,b57b0592c45a,108,63,1791,0.45058626465661644,1.0,-0.23296191678442435,0.054848148404830044,0.046090277599441655,0.1882166946758741,-0.19001557945692404,-0.278822258167816,0.6098093839819781,-1.6054661307811289,0.9457161737430613,7.371530571760014,8.43769498715119e-14,0.9999871922195612,28,12,0.738710463468589,8,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_30Y,NOR,30Y,Block_COVID,COVID,train,4385f86cbe19,108,63,4220,0.8210900473933649,1.0,0.6880381151168846,0.018631196755102504,0.05989083630097156,0.10832877700516527,0.6889140658935787,5.353799422657809,4.306316414570688e-08,5.660685699719278,8.038888304583971e-09,42.217569063721015,0.0,0.0,67,12,0.7279950563526155,34,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_30Y,NOR,30Y,Block_COVID,COVID,oos,4385f86cbe19,108,63,523,0.6596558317399618,1.0,0.06735665326684026,0.11162810021261894,0.11987123315487572,0.25669418414722184,0.06876656496564526,2.2290869595704,0.012904059701032589,1.594270586336921,0.05574035388569016,7.7976265763443235,3.1086244689504383e-15,1.2329990425050134e-13,8,12,0.7279950563526155,34,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_30Y,NOR,30Y,Block_Hiking,Hiking,train,26b56d7d441a,108,63,3813,0.5638604773144505,1.0,0.007643471218730324,0.06157110410105033,0.06314790810138997,0.1907098816287023,0.024970011640099488,1.5666924508544933,0.058593298098837954,0.9112245698001973,0.18111733896649485,,,1.6231439115296519e-15,61,12,0.7154722101645625,1,6,0.01
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_30Y,NOR,30Y,Block_Hiking,Hiking,oos,26b56d7d441a,108,63,1053,0.32763532763532766,1.0,-0.17738682900643288,0.08563665715469496,0.07917456748338082,0.2294200889393852,-0.081618250363926,-1.8979937029122753,0.9711515442226648,-2.1412461657306237,0.9837582816708882,,,1.0,17,12,0.7154722101645625,1,6,0.01
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_5Y,NOR,5Y,Block_GFC,GFC,train,42f18118eae1,108,63,3493,0.6581734898368164,1.0,0.21601009739040966,0.07318836813844515,0.09411419083690237,0.20473050033420037,0.22234503120492388,4.264230802098384,1.0029600910010927e-05,4.1077154241943585,2.043790868179382e-05,21.68864131560808,0.0,1.7545241724352412e-79,55,12,0.7638116847377208,3,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_5Y,NOR,5Y,Block_GFC,GFC,oos,42f18118eae1,108,63,1530,0.4411764705882353,1.0,-0.12414340812876601,0.15121681743719018,0.13940923197058827,0.2727300443590535,-0.08469729945211224,-1.098453114952748,0.8639966600417623,-1.1482273233350684,0.8744728298944197,1.489598175832592,0.06816496097512936,0.9999981938475255,24,12,0.7638116847377208,3,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_5Y,NOR,5Y,Block_ZIRP,ZIRP,train,b692377b4967,108,63,3142,0.7476129853596435,1.0,0.3660398288128197,0.08443846005006601,0.1344934110622215,0.2264725047804688,0.37217400181038063,3.1742848746371237,0.0007510309466555176,3.096598758560478,0.0009874103660086051,29.05388211174092,0.0,2.822961211599239e-177,50,12,0.7374035665050025,6,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_5Y,NOR,5Y,Block_ZIRP,ZIRP,oos,b692377b4967,108,63,1860,0.432258064516129,1.0,-0.1252989152367201,0.050001284469353854,0.04490378378225806,0.18186901456536433,-0.11352051559427534,-0.003768858297273244,0.5015035533641379,-1.3909709710173976,0.9177996563208969,,,0.999999997887546,30,12,0.7374035665050025,6,6,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_5Y,NOR,5Y,Block_COVID,COVID,train,1ca054c65b36,108,63,4370,0.759954233409611,1.0,0.549269366274626,0.045032787317179336,0.10010798479862701,0.1678546749267863,0.5501578879270681,2.7264287490445405,0.0032011886867098216,2.9559886123225634,0.001566676619846386,34.68984791269346,0.0,6.1681008430811e-272,69,12,0.7265976756643117,25,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_5Y,NOR,5Y,Block_COVID,COVID,oos,1ca054c65b36,108,63,618,0.63915857605178,1.0,-0.00796517142763431,0.1408316120870478,0.14059360530873788,0.26211479282870803,-0.00169287058104306,0.25164629449039033,0.40065723599388914,-0.03185149967595741,0.5126996114467932,5.703764789628937,5.859488005910407e-09,2.213661216923201e-12,10,12,0.7265976756643117,25,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_5Y,NOR,5Y,Block_Hiking,Hiking,train,1ee12aea076b,108,63,4048,0.5899209486166008,1.0,0.14067329430474207,0.07977703993157767,0.09392609840743578,0.20754965884513102,0.15064033017193845,1.8312580948075692,0.03353101459615404,1.7308234587748734,0.04177973913876791,15.290317099165755,0.0,1.0799763944377356e-30,64,12,0.7145660025425267,3,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,block_cv,level_change,NOR_5Y,NOR,5Y,Block_Hiking,Hiking,oos,1ee12aea076b,108,63,1076,0.3828996282527881,1.0,-0.09762206387449401,0.15660376056892408,0.152823126570632,0.31347989433777296,-0.02473862486084366,-0.18427243488115572,0.5731001313037938,-0.4472946612261306,0.6726237849286856,0.8264242364584621,0.20428173981714237,0.9999999999999953,17,12,0.7145660025425267,3,4,0.1
catboost_v5,2026-06-29T17:09:09.773323+00:00,per_security,False,loro,level_change,NOR_10Y,NOR,10Y,LORO_GFC,GFC,train,0fc296093019,108,63,3346,0.7346084877465631,1.0,0.22110231062456964,0.06449309592591107,0.0831220305618649,0.19718645361229495,0.2241154903222552,4.692518368807509,1.3493114801033101e-06,4.556221468565481,2.6971689772257434e-06,28.274358180594117,0.0,9.214012231691578e-169,53,12,0.7630566878049582,8,6,0.05
