security,horizon,fold,scheme,bucket,shap_share_pct
NOR_10Y,21,COVID,walk_forward,cross_market,0.0
NOR_10Y,21,COVID,walk_forward,norway,29.85702664357328
NOR_10Y,21,COVID,walk_forward,carry_roll,9.115660464485718
NOR_10Y,21,Hiking,walk_forward,curve,7.622447528356007
NOR_10Y,21,Hiking,walk_forward,momentum,2.1813524359396053
NOR_10Y,21,Hiking,walk_forward,vol,5.764364837227397
NOR_10Y,21,Hiking,walk_forward,macro,21.754316557351206
NOR_10Y,21,Hiking,walk_forward,credit,0.0
NOR_10Y,21,Hiking,walk_forward,cross_market,0.0
NOR_10Y,21,Hiking,walk_forward,norway,60.955176921026954
NOR_10Y,21,Hiking,walk_forward,carry_roll,1.7223417200988378
NOR_15Y,21,GFC,walk_forward,curve,13.16239420210267
NOR_15Y,21,GFC,walk_forward,momentum,7.155375234980821
NOR_15Y,21,GFC,walk_forward,vol,4.255514577380733
NOR_15Y,21,GFC,walk_forward,macro,38.37000952491297
NOR_15Y,21,GFC,walk_forward,credit,0.0
NOR_15Y,21,GFC,walk_forward,cross_market,1.6623136077510956
NOR_15Y,21,GFC,walk_forward,norway,27.13331246041517
NOR_15Y,21,GFC,walk_forward,carry_roll,8.261080392456538
NOR_15Y,21,ZIRP_early,walk_forward,curve,18.414919478481377
NOR_15Y,21,ZIRP_early,walk_forward,momentum,5.839549488527215
NOR_15Y,21,ZIRP_early,walk_forward,vol,5.536001853287442
NOR_15Y,21,ZIRP_early,walk_forward,macro,37.888569972482046
NOR_15Y,21,ZIRP_early,walk_forward,credit,0.0
NOR_15Y,21,ZIRP_early,walk_forward,cross_market,0.933216225903739
NOR_15Y,21,ZIRP_early,walk_forward,norway,30.55427851995886
NOR_15Y,21,ZIRP_early,walk_forward,carry_roll,0.833464461359333
NOR_15Y,21,ZIRP_late,walk_forward,curve,22.889066313526293
NOR_15Y,21,ZIRP_late,walk_forward,momentum,4.430983370538073
NOR_15Y,21,ZIRP_late,walk_forward,vol,5.228828186497486
NOR_15Y,21,ZIRP_late,walk_forward,macro,37.022251748910044
NOR_15Y,21,ZIRP_late,walk_forward,credit,0.0
NOR_15Y,21,ZIRP_late,walk_forward,cross_market,0.40608595225462485
NOR_15Y,21,ZIRP_late,walk_forward,norway,29.382764461246705
NOR_15Y,21,ZIRP_late,walk_forward,carry_roll,0.6400199670267865
NOR_15Y,21,COVID,walk_forward,curve,0.0
NOR_15Y,21,COVID,walk_forward,momentum,0.0
NOR_15Y,21,COVID,walk_forward,vol,14.835511770929674
NOR_15Y,21,COVID,walk_forward,macro,60.525098924335424
NOR_15Y,21,COVID,walk_forward,credit,0.0
NOR_15Y,21,COVID,walk_forward,cross_market,0.0
NOR_15Y,21,COVID,walk_forward,norway,24.63938930473489
NOR_15Y,21,COVID,walk_forward,carry_roll,0.0
NOR_15Y,21,Hiking,walk_forward,curve,0.8144555623246423
NOR_15Y,21,Hiking,walk_forward,momentum,0.5290995558366102
NOR_15Y,21,Hiking,walk_forward,vol,7.834038983440389
NOR_15Y,21,Hiking,walk_forward,macro,31.366757847537972
NOR_15Y,21,Hiking,walk_forward,credit,0.0
NOR_15Y,21,Hiking,walk_forward,cross_market,0.0
NOR_15Y,21,Hiking,walk_forward,norway,58.36940431683989
NOR_15Y,21,Hiking,walk_forward,carry_roll,1.0862437340205016
NOR_1Y,21,GFC,walk_forward,curve,20.811497495576237
NOR_1Y,21,GFC,walk_forward,momentum,0.0
NOR_1Y,21,GFC,walk_forward,vol,44.03608143663083
NOR_1Y,21,GFC,walk_forward,macro,16.270828897140987
NOR_1Y,21,GFC,walk_forward,credit,0.0
NOR_1Y,21,GFC,walk_forward,cross_market,12.625047607820141
NOR_1Y,21,GFC,walk_forward,norway,6.256544562831806
NOR_1Y,21,GFC,walk_forward,carry_roll,0.0
NOR_1Y,21,ZIRP_early,walk_forward,curve,23.97007021258098
NOR_1Y,21,ZIRP_early,walk_forward,momentum,0.0
NOR_1Y,21,ZIRP_early,walk_forward,vol,0.0
NOR_1Y,21,ZIRP_early,walk_forward,macro,29.719210253790052
NOR_1Y,21,ZIRP_early,walk_forward,credit,0.0
NOR_1Y,21,ZIRP_early,walk_forward,cross_market,0.0
NOR_1Y,21,ZIRP_early,walk_forward,norway,32.756086066850926
NOR_1Y,21,ZIRP_early,walk_forward,carry_roll,13.554633466778032
NOR_1Y,21,ZIRP_late,walk_forward,curve,14.005810024249408
NOR_1Y,21,ZIRP_late,walk_forward,momentum,1.7429317525806398
NOR_1Y,21,ZIRP_late,walk_forward,vol,15.396764846962329
NOR_1Y,21,ZIRP_late,walk_forward,macro,17.47272764389037
NOR_1Y,21,ZIRP_late,walk_forward,credit,0.0
NOR_1Y,21,ZIRP_late,walk_forward,cross_market,7.611891749195116
NOR_1Y,21,ZIRP_late,walk_forward,norway,39.92294357293197
NOR_1Y,21,ZIRP_late,walk_forward,carry_roll,3.8469304101901614
NOR_1Y,21,COVID,walk_forward,curve,18.745931120811814
NOR_1Y,21,COVID,walk_forward,momentum,3.925079399315672
NOR_1Y,21,COVID,walk_forward,vol,10.826812118348613
NOR_1Y,21,COVID,walk_forward,macro,19.87903756316038
NOR_1Y,21,COVID,walk_forward,credit,0.0
NOR_1Y,21,COVID,walk_forward,cross_market,5.442605958533538
NOR_1Y,21,COVID,walk_forward,norway,38.75955906635389
NOR_1Y,21,COVID,walk_forward,carry_roll,2.4209747734761065
NOR_1Y,21,Hiking,walk_forward,curve,14.113830187806562
NOR_1Y,21,Hiking,walk_forward,momentum,3.9065797525687755
NOR_1Y,21,Hiking,walk_forward,vol,7.447042931809885
NOR_1Y,21,Hiking,walk_forward,macro,21.159529046644316
NOR_1Y,21,Hiking,walk_forward,credit,0.0
NOR_1Y,21,Hiking,walk_forward,cross_market,1.770716281626878
NOR_1Y,21,Hiking,walk_forward,norway,48.950918496508145
NOR_1Y,21,Hiking,walk_forward,carry_roll,2.651383303035441
NOR_30Y,21,GFC,walk_forward,curve,23.518766977704622
NOR_30Y,21,GFC,walk_forward,momentum,6.826648883635962
NOR_30Y,21,GFC,walk_forward,vol,1.9895494235275237
NOR_30Y,21,GFC,walk_forward,macro,21.064960094623824
NOR_30Y,21,GFC,walk_forward,credit,0.0
NOR_30Y,21,GFC,walk_forward,cross_market,0.0
NOR_30Y,21,GFC,walk_forward,norway,46.60007462050806
NOR_30Y,21,GFC,walk_forward,carry_roll,0.0
NOR_30Y,21,ZIRP_early,walk_forward,curve,10.16321490576228
NOR_30Y,21,ZIRP_early,walk_forward,momentum,14.579053759378205
NOR_30Y,21,ZIRP_early,walk_forward,vol,4.998167377288525
NOR_30Y,21,ZIRP_early,walk_forward,macro,42.265821691497045
NOR_30Y,21,ZIRP_early,walk_forward,credit,0.0
NOR_30Y,21,ZIRP_early,walk_forward,cross_market,2.0943367561725834
NOR_30Y,21,ZIRP_early,walk_forward,norway,25.899405509901364
NOR_30Y,21,ZIRP_early,walk_forward,carry_roll,0.0
NOR_30Y,21,ZIRP_late,walk_forward,curve,29.773761371975503
NOR_30Y,21,ZIRP_late,walk_forward,momentum,5.599678096214335
NOR_30Y,21,ZIRP_late,walk_forward,vol,5.082652865709005
NOR_30Y,21,ZIRP_late,walk_forward,macro,33.818574476731115
NOR_30Y,21,ZIRP_late,walk_forward,credit,0.0
NOR_30Y,21,ZIRP_late,walk_forward,cross_market,1.777540563995066
NOR_30Y,21,ZIRP_late,walk_forward,norway,22.975407738809103
NOR_30Y,21,ZIRP_late,walk_forward,carry_roll,0.9723848865658902
NOR_30Y,21,COVID,walk_forward,curve,25.233885489372618
NOR_30Y,21,COVID,walk_forward,momentum,9.974072060871036
NOR_30Y,21,COVID,walk_forward,vol,3.75223940981284
NOR_30Y,21,COVID,walk_forward,macro,34.700048356683844
NOR_30Y,21,COVID,walk_forward,credit,0.0
NOR_30Y,21,COVID,walk_forward,cross_market,0.0
NOR_30Y,21,COVID,walk_forward,norway,20.207163386738156
NOR_30Y,21,COVID,walk_forward,carry_roll,6.132591296521501
NOR_30Y,21,Hiking,walk_forward,curve,5.428969832881677
NOR_30Y,21,Hiking,walk_forward,momentum,3.6019782710411494
NOR_30Y,21,Hiking,walk_forward,vol,3.946137228677945
NOR_30Y,21,Hiking,walk_forward,macro,24.19106762094267
NOR_30Y,21,Hiking,walk_forward,credit,0.0
NOR_30Y,21,Hiking,walk_forward,cross_market,0.0
NOR_30Y,21,Hiking,walk_forward,norway,62.32282664932851
NOR_30Y,21,Hiking,walk_forward,carry_roll,0.509020397128039
NOR_5Y,21,GFC,walk_forward,curve,5.453794715003392
NOR_5Y,21,GFC,walk_forward,momentum,0.5519795170448677
NOR_5Y,21,GFC,walk_forward,vol,1.522447831452673
NOR_5Y,21,GFC,walk_forward,macro,34.83442972665466
NOR_5Y,21,GFC,walk_forward,credit,0.0
NOR_5Y,21,GFC,walk_forward,cross_market,0.0
NOR_5Y,21,GFC,walk_forward,norway,52.99208330722089
NOR_5Y,21,GFC,walk_forward,carry_roll,4.645264902623507
NOR_5Y,21,ZIRP_early,walk_forward,curve,0.0
NOR_5Y,21,ZIRP_early,walk_forward,momentum,5.271810288808025
NOR_5Y,21,ZIRP_early,walk_forward,vol,0.0
NOR_5Y,21,ZIRP_early,walk_forward,macro,24.42958713761214
NOR_5Y,21,ZIRP_early,walk_forward,credit,0.0
NOR_5Y,21,ZIRP_early,walk_forward,cross_market,0.0
NOR_5Y,21,ZIRP_early,walk_forward,norway,70.29860257357984
NOR_5Y,21,ZIRP_early,walk_forward,carry_roll,0.0
NOR_5Y,21,ZIRP_late,walk_forward,curve,20.375116232457064
NOR_5Y,21,ZIRP_late,walk_forward,momentum,6.195028080708532
NOR_5Y,21,ZIRP_late,walk_forward,vol,7.546742232713896
NOR_5Y,21,ZIRP_late,walk_forward,macro,39.04009531511705
NOR_5Y,21,ZIRP_late,walk_forward,credit,0.0
NOR_5Y,21,ZIRP_late,walk_forward,cross_market,0.9148352793149307
NOR_5Y,21,ZIRP_late,walk_forward,norway,25.68620790358477
NOR_5Y,21,ZIRP_late,walk_forward,carry_roll,0.24197495610375552
NOR_5Y,21,COVID,walk_forward,curve,9.05010473226947
NOR_5Y,21,COVID,walk_forward,momentum,2.7756571139115835
NOR_5Y,21,COVID,walk_forward,vol,1.0834525165967004
NOR_5Y,21,COVID,walk_forward,macro,48.3107055892942
NOR_5Y,21,COVID,walk_forward,credit,0.0
NOR_5Y,21,COVID,walk_forward,cross_market,0.0
NOR_5Y,21,COVID,walk_forward,norway,36.353133923310196
NOR_5Y,21,COVID,walk_forward,carry_roll,2.4269461246178263
NOR_5Y,21,Hiking,walk_forward,curve,10.857040696262292
NOR_5Y,21,Hiking,walk_forward,momentum,6.075827980760192
NOR_5Y,21,Hiking,walk_forward,vol,3.479967747678722
NOR_5Y,21,Hiking,walk_forward,macro,25.790605670431237
NOR_5Y,21,Hiking,walk_forward,credit,0.0
NOR_5Y,21,Hiking,walk_forward,cross_market,0.5337710953331508
NOR_5Y,21,Hiking,walk_forward,norway,52.08480305442294
NOR_5Y,21,Hiking,walk_forward,carry_roll,1.177983755111467
