learning_rate,depth,cat_mvs_fraction,rsm,l2_leaf_reg,min_data_in_leaf,val_mse,best_n_estimators,selected,security,horizon,fold,regime,scheme
0.05,4,1.0,0.8,1.0,5,0.0028178727462867875,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,4,1.0,0.8,5.0,1,0.0028159200581645426,3,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,4,1.0,0.8,5.0,5,0.0028159200581645426,3,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,4,1.0,0.8,10.0,1,0.002817667007738803,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,4,1.0,0.8,10.0,5,0.002817667007738803,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,4,1.0,1.0,1.0,1,0.00281870274442276,6,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,4,1.0,1.0,1.0,5,0.00281870274442276,6,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,4,1.0,1.0,5.0,1,0.002815883111271444,4,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,4,1.0,1.0,5.0,5,0.002815883111271444,4,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,4,1.0,1.0,10.0,1,0.0028145312291706255,4,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,4,1.0,1.0,10.0,5,0.0028145312291706255,4,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,0.8,1.0,1,0.0028526452132530493,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,0.8,1.0,5,0.0028526452132530493,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,0.8,5.0,1,0.002824720795205425,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,0.8,5.0,5,0.002824720795205425,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,0.8,10.0,1,0.002820259066181691,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,0.8,10.0,5,0.002820259066181691,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,1.0,1.0,1,0.0028235828846923518,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,1.0,1.0,5,0.0028235828846923518,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,1.0,5.0,1,0.0028198617309107476,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,1.0,5.0,5,0.0028198617309107476,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,1.0,10.0,1,0.0028163753400650216,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,0.8,1.0,10.0,5,0.0028163753400650216,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,0.8,1.0,1,0.0027916029727825947,3,True,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,0.8,1.0,5,0.0027916029727825947,3,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,0.8,5.0,1,0.0028196615066457087,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,0.8,5.0,5,0.0028196615066457087,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,0.8,10.0,1,0.0028116155474958112,3,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,0.8,10.0,5,0.0028116155474958112,3,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,1.0,1.0,1,0.0028168087895707,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,1.0,1.0,5,0.0028168087895707,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,1.0,5.0,1,0.0028128065321470163,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,1.0,5.0,5,0.0028128065321470163,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,1.0,10.0,1,0.002818644753794213,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.05,6,1.0,1.0,10.0,5,0.002818644753794213,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,0.8,1.0,1,0.002934524757731801,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,0.8,1.0,5,0.002934524757731801,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,0.8,5.0,1,0.002839830587194851,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,0.8,5.0,5,0.002839830587194851,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,0.8,10.0,1,0.002828735717270418,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,0.8,10.0,5,0.002828735717270418,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,1.0,1.0,1,0.0028250251259917245,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,1.0,1.0,5,0.0028250251259917245,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,1.0,5.0,1,0.002820572519955519,4,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,1.0,5.0,5,0.002820572519955519,4,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,1.0,10.0,1,0.00281634454224622,4,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,0.8,1.0,10.0,5,0.00281634454224622,4,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,0.8,1.0,1,0.0028178169348340187,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,0.8,1.0,5,0.0028178169348340187,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,0.8,5.0,1,0.0028181723851873662,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,0.8,5.0,5,0.0028181723851873662,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,0.8,10.0,1,0.0028173992484869406,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,0.8,10.0,5,0.0028173992484869406,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,1.0,1.0,1,0.0028164732355622788,9,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,1.0,1.0,5,0.0028164732355622788,9,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,1.0,5.0,1,0.0028159329248597163,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,1.0,5.0,5,0.0028159329248597163,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,1.0,10.0,1,0.002811466659820148,4,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,4,1.0,1.0,10.0,5,0.002811466659820148,4,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,0.8,1.0,1,0.0029076406898471785,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,0.8,1.0,5,0.0029076406898471785,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,0.8,5.0,1,0.0028339085533802505,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,0.8,5.0,5,0.0028339085533802505,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,0.8,10.0,1,0.002823354340100325,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,0.8,10.0,5,0.002823354340100325,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,1.0,1.0,1,0.002829765448335475,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,1.0,1.0,5,0.002829765448335475,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,1.0,5.0,1,0.0028244511784310685,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,1.0,5.0,5,0.0028244511784310685,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,1.0,10.0,1,0.002816392951501654,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,0.8,1.0,10.0,5,0.002816392951501654,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,0.8,1.0,1,0.0028134994505242773,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,0.8,1.0,5,0.0028134994505242773,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,0.8,5.0,1,0.002821403376338166,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,0.8,5.0,5,0.002821403376338166,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,0.8,10.0,1,0.00280638754829829,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,0.8,10.0,5,0.00280638754829829,2,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,1.0,1.0,1,0.002817243937890184,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,1.0,1.0,5,0.002817243937890184,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,1.0,5.0,1,0.0028080202686111364,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,1.0,5.0,5,0.0028080202686111364,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,1.0,10.0,1,0.002819372288038191,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.1,6,1.0,1.0,10.0,5,0.002819372288038191,1,False,NOR_10Y,5,GFC,GFC,walk_forward
0.01,4,0.8,0.8,1.0,1,0.004751452535296404,12,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,1.0,5,0.004751452535296404,12,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,5.0,1,0.004758917571679266,14,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,5.0,5,0.004758917571679266,14,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,10.0,1,0.004757554573423119,25,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,0.8,10.0,5,0.004757554573423119,25,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,1.0,1,0.004759396056413884,4,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,1.0,5,0.004759396056413884,4,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,5.0,1,0.004760413521283438,4,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,5.0,5,0.004760413521283438,4,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,10.0,1,0.0047611846344645424,1,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,0.8,1.0,10.0,5,0.0047611846344645424,1,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,1.0,1,0.004770664707281924,16,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,1.0,5,0.004770664707281924,16,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,5.0,1,0.0047632320243681525,17,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,5.0,5,0.0047632320243681525,17,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,10.0,1,0.004760444376342956,17,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,0.8,10.0,5,0.004760444376342956,17,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,1.0,1,0.004770731923670587,5,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,1.0,5,0.004770731923670587,5,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,5.0,1,0.004766912639660032,5,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,5.0,5,0.004766912639660032,5,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,10.0,1,0.004764967901553331,8,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,4,1.0,1.0,10.0,5,0.004764967901553331,8,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,1.0,1,0.00472895442569237,50,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,1.0,5,0.00472895442569237,50,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,5.0,1,0.004761895267470207,7,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,5.0,5,0.004761895267470207,7,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,10.0,1,0.00476115345185916,4,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,0.8,10.0,5,0.00476115345185916,4,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,1.0,1,0.004760937465250863,4,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,1.0,5,0.004760937465250863,4,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,5.0,1,0.004760916318025457,2,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,5.0,5,0.004760916318025457,2,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,10.0,1,0.0047601097407765705,3,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,0.8,1.0,10.0,5,0.0047601097407765705,3,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,1.0,1,0.004768170421093532,6,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,1.0,5,0.004768170421093532,6,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,5.0,1,0.0047630725623524885,6,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,5.0,5,0.0047630725623524885,6,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,10.0,1,0.0047602496987905205,25,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,0.8,10.0,5,0.0047602496987905205,25,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,1.0,1,0.0047666549668647865,14,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,1.0,5,0.0047666549668647865,14,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,5.0,1,0.0047626212453817695,16,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,5.0,5,0.0047626212453817695,16,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,10.0,1,0.0047634109828160395,10,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.01,6,1.0,1.0,10.0,5,0.0047634109828160395,10,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,1.0,1,0.004749101648299832,8,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,1.0,5,0.004749101648299832,8,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,5.0,1,0.004723189497804229,24,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,5.0,5,0.004723189497804229,24,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,10.0,1,0.004757271328655997,13,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,0.8,10.0,5,0.004757271328655997,13,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,1.0,1,0.004728799963974588,20,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,1.0,5,0.004728799963974588,20,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,5.0,1,0.004758462444803301,4,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,5.0,5,0.004758462444803301,4,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,10.0,1,0.004760871590083667,1,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,0.8,1.0,10.0,5,0.004760871590083667,1,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,1.0,1,0.004847998063281651,1,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,1.0,5,0.004847998063281651,1,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,5.0,1,0.004813062634414827,2,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,5.0,5,0.004813062634414827,2,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,10.0,1,0.004772290073151569,12,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,0.8,10.0,5,0.004772290073151569,12,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,1.0,1,0.0048207126911226665,1,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,1.0,5,0.0048207126911226665,1,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,5.0,1,0.004779622175600288,13,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,5.0,5,0.004779622175600288,13,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,10.0,1,0.004780086770035007,7,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,4,1.0,1.0,10.0,5,0.004780086770035007,7,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,1.0,1,0.004755708717258021,3,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,1.0,5,0.004755708717258021,3,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,5.0,1,0.004717460107722081,49,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,5.0,5,0.004717460107722081,49,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,10.0,1,0.004762418855763677,18,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,0.8,10.0,5,0.004762418855763677,18,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,1.0,1,0.004762143954202014,2,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,1.0,5,0.004762143954202014,2,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,5.0,1,0.004759569750297761,2,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,5.0,5,0.004759569750297761,2,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,10.0,1,0.004755605785435005,3,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,0.8,1.0,10.0,5,0.004755605785435005,3,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,1.0,1,0.004769354514998893,12,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,1.0,5,0.004769354514998893,12,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,5.0,1,0.004749133439109686,13,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
0.05,6,1.0,0.8,5.0,5,0.004749133439109686,13,False,NOR_10Y,5,ZIRP_early,ZIRP,walk_forward
