security,horizon,fold,regime,scheme,feature,importance_type,value,bucket
NOR_10Y,21,Block_GFC,GFC,block_cv,chg_lag1,PredictionValuesChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,chg_lag2,PredictionValuesChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,chg_lag3,PredictionValuesChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,chg_lag4,PredictionValuesChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,chg_lag5,PredictionValuesChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,carry_roll,PredictionValuesChange,0.74243335690415,carry_roll
NOR_10Y,21,Block_GFC,GFC,block_cv,mom_63d,PredictionValuesChange,0.8981391652399152,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,mom_1m,PredictionValuesChange,9.0663519039714,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,mom_3m,PredictionValuesChange,0.729829195161998,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,mom_6m,PredictionValuesChange,1.4689591151715222,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,mom_12m,PredictionValuesChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,dev_ma_3m,PredictionValuesChange,1.018650834188518,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,dev_ma_12m,PredictionValuesChange,0.0,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,vol_20d,PredictionValuesChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,vol_regime,PredictionValuesChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,vol_zscore,PredictionValuesChange,1.6476589711957266,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,level_zscore,PredictionValuesChange,2.3777237865805643,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,slope_10_1,PredictionValuesChange,0.0,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,slope_10_5,PredictionValuesChange,1.7241489786693858,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,slope_5_1,PredictionValuesChange,0.0,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,sofr_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ibor_level,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ibor_chg_1d,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ibor_mom_1m,PredictionValuesChange,1.6455819481576759,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ibor_term_slope,PredictionValuesChange,1.208367979486424,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,swap_ibor_basis,PredictionValuesChange,0.8785580000190146,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,move_level,PredictionValuesChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,move_zscore,PredictionValuesChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,vix_level,PredictionValuesChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,vix_zscore,PredictionValuesChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,v2x_level,PredictionValuesChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,vxn_level,PredictionValuesChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,ovx_level,PredictionValuesChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,gvz_level,PredictionValuesChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,spx_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,spx_mom_3m,PredictionValuesChange,1.0006625875357429,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,sx5e_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,sx5e_mom_3m,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,mxwo_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ndx_mom_1m,PredictionValuesChange,2.2840208098869588,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,oil_mom_1m,PredictionValuesChange,1.584281369438882,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,oil_mom_3m,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,copper_mom_1m,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,opec_prod,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,natgas_mom_1m,PredictionValuesChange,1.0268886152094634,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,be5y_level,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,be10y_level,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,be_slope,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,be5y_chg_1m,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ig_spread,PredictionValuesChange,0.0,credit
NOR_10Y,21,Block_GFC,GFC,block_cv,hy_spread,PredictionValuesChange,0.0,credit
NOR_10Y,21,Block_GFC,GFC,block_cv,ig_chg_1m,PredictionValuesChange,0.0,credit
NOR_10Y,21,Block_GFC,GFC,block_cv,hy_chg_1m,PredictionValuesChange,0.0,credit
NOR_10Y,21,Block_GFC,GFC,block_cv,cpi_yoy,PredictionValuesChange,1.473569350456907,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,pce_core_chg,PredictionValuesChange,1.3451064355817413,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,nfp_change,PredictionValuesChange,6.004488007189982,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,pmi_us,PredictionValuesChange,3.994731559555718,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,pmi_eur,PredictionValuesChange,19.27967217691379,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,unemp_eur,PredictionValuesChange,1.6013487009598089,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,cpi_nsa_level,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,pce_core_level,PredictionValuesChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,eur_3m,PredictionValuesChange,4.01532185577359,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,eur_1w,PredictionValuesChange,2.97565282377442,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_ibor_1m,PredictionValuesChange,0.5450778043520859,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_ibor_6m,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_ecb_dfr_chg,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_ecb_dfr_level,PredictionValuesChange,1.1105149357309145,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_eurnok_chg_1d,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_eurnok_level,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_eurnok_mom_1m,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_eurnok_mom_3m,PredictionValuesChange,2.088651438305672,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_eurnok_rvol_20d,PredictionValuesChange,1.3707433022657534,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_govt_10y,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_govt_3y,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_govt_5y,PredictionValuesChange,2.3908302026461503,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_i44_chg_1d,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_i44_level,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_i44_mom_1m,PredictionValuesChange,2.535064700859099,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_i44_mom_3m,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_i44_rvol_20d,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_kpi_yoy,PredictionValuesChange,1.3943637579592696,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_kpijae_yoy,PredictionValuesChange,6.079460542619558,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_nibor_nowa_spread,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_nowa_level,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_polrate_chg_1d,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_polrate_days_since_chg,PredictionValuesChange,2.1723552861209425,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_polrate_level,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_rb_rate_chg,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_rb_rate_level,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_unemp,PredictionValuesChange,1.9006876145907445,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_usdnok_chg_1d,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_usdnok_level,PredictionValuesChange,0.0,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_usdnok_mom_1m,PredictionValuesChange,2.5232454743643973,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_usdnok_mom_3m,PredictionValuesChange,3.1103056832911222,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,nor_usdnok_rvol_20d,PredictionValuesChange,1.6973183255254913,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,swap_govt_spread,PredictionValuesChange,1.089233404345491,norway
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_01,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_02,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_03,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_04,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_05,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_06,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_07,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_08,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_09,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_10,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_11,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,xmpca_12,PredictionValuesChange,0.0,cross_market
NOR_10Y,21,Block_GFC,GFC,block_cv,chg_lag1,LossFunctionChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,chg_lag2,LossFunctionChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,chg_lag3,LossFunctionChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,chg_lag4,LossFunctionChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,chg_lag5,LossFunctionChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,carry_roll,LossFunctionChange,0.00034099403110809945,carry_roll
NOR_10Y,21,Block_GFC,GFC,block_cv,mom_63d,LossFunctionChange,0.00018866505254042099,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,mom_1m,LossFunctionChange,0.001437534862032741,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,mom_3m,LossFunctionChange,0.00017622699888941717,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,mom_6m,LossFunctionChange,0.0002798684236517135,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,mom_12m,LossFunctionChange,0.0,momentum
NOR_10Y,21,Block_GFC,GFC,block_cv,dev_ma_3m,LossFunctionChange,0.0002230132248263461,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,dev_ma_12m,LossFunctionChange,0.0,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,vol_20d,LossFunctionChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,vol_regime,LossFunctionChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,vol_zscore,LossFunctionChange,0.00034690268011192127,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,level_zscore,LossFunctionChange,0.0007017657485457462,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,slope_10_1,LossFunctionChange,0.0,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,slope_10_5,LossFunctionChange,0.0005714840807284627,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,slope_5_1,LossFunctionChange,0.0,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,sofr_mom_1m,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ibor_level,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ibor_chg_1d,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ibor_mom_1m,LossFunctionChange,0.0003909688836689351,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ibor_term_slope,LossFunctionChange,0.00029606622561922924,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,swap_ibor_basis,LossFunctionChange,0.00020554813099957214,curve
NOR_10Y,21,Block_GFC,GFC,block_cv,move_level,LossFunctionChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,move_zscore,LossFunctionChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,vix_level,LossFunctionChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,vix_zscore,LossFunctionChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,v2x_level,LossFunctionChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,vxn_level,LossFunctionChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,ovx_level,LossFunctionChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,gvz_level,LossFunctionChange,0.0,vol
NOR_10Y,21,Block_GFC,GFC,block_cv,spx_mom_1m,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,spx_mom_3m,LossFunctionChange,0.0002129466164581817,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,sx5e_mom_1m,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,sx5e_mom_3m,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,mxwo_mom_1m,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ndx_mom_1m,LossFunctionChange,0.0006871857033786399,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,oil_mom_1m,LossFunctionChange,0.0005656183598427844,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,oil_mom_3m,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,copper_mom_1m,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,opec_prod,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,natgas_mom_1m,LossFunctionChange,0.000309995387698353,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,be5y_level,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,be10y_level,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,be_slope,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,be5y_chg_1m,LossFunctionChange,0.0,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,ig_spread,LossFunctionChange,0.0,credit
NOR_10Y,21,Block_GFC,GFC,block_cv,hy_spread,LossFunctionChange,0.0,credit
NOR_10Y,21,Block_GFC,GFC,block_cv,ig_chg_1m,LossFunctionChange,0.0,credit
NOR_10Y,21,Block_GFC,GFC,block_cv,hy_chg_1m,LossFunctionChange,0.0,credit
NOR_10Y,21,Block_GFC,GFC,block_cv,cpi_yoy,LossFunctionChange,0.0004894447023010284,macro
NOR_10Y,21,Block_GFC,GFC,block_cv,pce_core_chg,LossFunctionChange,0.0003738985678010953,macro
