notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,cat_n_trees,cat_depth,cat_lr
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,10564f9841c4,108,21,3548,0.713641488162345,1.0,0.30861892925228807,0.017896238129156368,0.025928787977733937,0.1054085016903269,0.30979272365046273,5.763475414652365,4.119963037396701e-09,5.8536792314687425,2.6225373162582307e-09,25.90202404634594,0.0,1.2775981249234003e-147,169,12,0.757420936174279,12,6,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,10564f9841c4,108,21,1422,0.5295358649789029,1.0,-0.002397088039420181,0.022801805989390952,0.022990421592827007,0.117531638248033,0.008204095026030367,0.95698519276013,0.1692873644177948,0.3002160646215117,0.38202813219346293,2.309119741342825,0.01046846878856278,0.013848970811548508,68,12,0.757420936174279,12,6,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,94e884bf8aa7,108,21,3184,0.6105527638190955,1.0,0.12555296650619097,0.026820696817874252,0.03077986361494975,0.12859530643820233,0.128628471087589,5.754674869812505,4.340435233451956e-09,5.575119682692434,1.3400557577637291e-08,17.090035466337458,0.0,3.300507048633997e-36,152,12,0.7390066457222813,7,6,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,94e884bf8aa7,108,21,1790,0.4553072625698324,1.0,-0.028375462910705584,0.014561681444113175,0.014258015351955306,0.0983750526157546,-0.021297921531289843,-0.4240606918434225,0.6642392241467955,-1.123212349396408,0.8692509876671348,0.925054638617703,0.1774687434579204,0.9999298919979573,85,12,0.7390066457222813,7,6,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,8973775c6522,108,21,4421,0.6451029178918797,1.0,0.21187194405375587,0.019716446995467502,0.025016922334313504,0.11086892666366174,0.21187559636685638,4.5790900518963,2.335015601651058e-06,4.755968981919057,1.0189326248291577e-06,19.837720672911374,0.0,2.6188459713272685e-84,211,12,0.7268439189514931,15,4,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,8973775c6522,108,21,542,0.6439114391143912,1.0,-0.3200810712167663,0.034643683159443155,0.02626074260147601,0.15072145918941926,-0.3192194784886233,1.8843711271764776,0.029757396246725354,-1.574598099986519,0.9420330896362828,7.6870190579863245,7.549516567451064e-15,1.017172633226932e-11,26,12,0.7268439189514931,15,4,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,92d6fdcfb3e9,108,21,3892,0.6736896197327852,1.0,0.22103411142870555,0.014598602313454393,0.018818983304213773,0.09618361224369879,0.22426190206643049,5.193711927783466,1.0307101716566791e-07,5.329558353544604,5.201822083280802e-08,21.885140612443276,0.0,1.9058415133164346e-106,185,12,0.7138158112075502,16,4,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,92d6fdcfb3e9,108,21,1111,0.43294329432943296,1.0,-0.21874091728961265,0.05520928746038035,0.04649300753375338,0.19032005199285998,-0.18747507182233925,-1.0834777162102944,0.8607017816976417,-2.907035469639827,0.9981393711528268,3.7940085546680016,7.411728157402653e-05,0.9999967088537065,53,12,0.7138158112075502,16,4,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,6ace42634ae4,108,21,3530,0.6696883852691218,1.0,0.1360951054726539,0.020521489616392025,0.023767988022719545,0.1121211712528909,0.13659121685959408,5.343041985834943,4.569979117352574e-08,5.3306513701372635,5.200051165219391e-08,20.48421774726809,0.0,2.4253203365858577e-92,168,12,0.7575050905926912,15,4,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,6ace42634ae4,108,21,1425,0.5578947368421052,1.0,0.011599797702157466,0.022000338800845256,0.022347653508771926,0.11391702772248916,0.015541439632144938,1.2164626056150518,0.11190437381967566,0.673123925014193,0.25048883866164234,2.953772181014479,0.0015695782565224858,6.83707508024554e-06,68,12,0.7575050905926912,15,4,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,train,7d0fdb8f6178,108,21,3140,0.6656050955414012,1.0,0.19665846728983782,0.022542727130879393,0.028161630041401275,0.11771083011431503,0.19952335508496355,6.718539528031054,9.177769655366319e-12,6.496212679946754,4.771419143727959e-11,20.761211379089413,0.0,1.7838140411850909e-78,150,12,0.73926080915894,15,4,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,oos,7d0fdb8f6178,108,21,1810,0.45193370165745855,1.0,-0.028311100028171277,0.014587135168526163,0.014310454221104973,0.09796800731352255,-0.019334183467995203,0.06725596921328632,0.4731889644785068,-0.8454334026883501,0.8010096465835965,0.607633178598837,0.27171539521711374,0.9999807585653933,86,12,0.73926080915894,15,4,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,train,3c9ff6c26211,108,21,4427,0.7235147955726225,1.0,0.3619565197595612,0.01475163700257823,0.023120280356946014,0.09667306934935446,0.361961153808137,6.409389355638677,7.30517868419156e-11,6.749481712644191,8.377096746869692e-12,30.19277415957958,0.0,1.8190160459812202e-201,211,12,0.7268309362051892,51,4,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,oos,3c9ff6c26211,108,21,523,0.5621414913957935,1.0,-0.31825909523193885,0.034152218806465844,0.02590712982791587,0.14930039580205684,-0.3182555934724036,1.6602315493489077,0.04843394003438606,-1.6471299469069987,0.9499334243308881,3.669204953475034,0.00012165298199595664,0.0025425962277383428,25,12,0.7268309362051892,51,4,0.1
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,train,8ea843c9286e,108,21,3899,0.6555527058220056,1.0,0.11494407247164184,0.01626968374615675,0.018455302505822006,0.10072631979832518,0.11842768542947302,4.316689031905976,7.919352283058956e-06,4.369999962829153,6.374132334430081e-06,19.37600064345486,0.0,1.3506529698733335e-85,186,12,0.7129682421943117,16,4,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,oos,8ea843c9286e,108,21,1092,0.4184981684981685,1.0,-0.1463076310039626,0.044797262509399575,0.040054016648351655,0.1691308697955462,-0.11842122857965909,-1.3961877687105715,0.9186710205077617,-2.5435454134052535,0.994444765684597,-0.4948626269671013,0.6896514533595329,0.9999999716038245,52,12,0.7129682421943117,16,4,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,train,8572fad35129,108,21,3572,0.5713885778275476,1.0,0.046099164247519364,0.015945513984589998,0.017010832410666293,0.0817756067709338,0.0626258845162867,3.549689201540932,0.00019284310131495452,2.809506917195062,0.002494371826669867,2.5765777468854334,0.004989188127942246,7.264757079765106e-18,170,12,0.7593551602025083,2,4,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,oos,8572fad35129,108,21,1339,0.5309932785660941,1.0,-0.03738894339033427,0.06488244192299218,0.06353457811426437,0.13571399496361009,-0.02121464954569663,-0.9980471596482273,0.8408717544860318,-1.2992947321871111,0.9029666833583169,,,0.012497915288774794,64,12,0.7593551602025083,2,4,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,train,55a742e33b97,108,21,3101,0.6272170267655595,1.0,0.09529721132646496,0.03912307053683194,0.043367410288906796,0.12047341219159172,0.09786933837643841,2.743152664102426,0.0030426193617811848,2.6185604955361086,0.004436574691280905,10.304966274502583,0.0,3.062002881822702e-46,148,12,0.7424888678416424,3,6,0.05
catboost_v5,2026-06-30T10:58:10.421615+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,oos,55a742e33b97,108,21,1810,0.5022099447513813,1.0,-0.004026423764588172,0.00432140643982892,0.004304154618784531,0.050175149037943324,-0.004008178741789825,1.054050179745816,0.14592997188239587,-0.16962540773702964,0.567338147241351,,,0.4346578330474124,86,12,0.7424888678416424,3,6,0.05
