security,horizon,fold,scheme,bucket,shap_share_pct
NOR_10Y,1,GFC,walk_forward,curve,6.99108032810622
NOR_10Y,1,GFC,walk_forward,momentum,25.407054871856456
NOR_10Y,1,GFC,walk_forward,vol,27.558467945212847
NOR_10Y,1,GFC,walk_forward,macro,12.918668679752
NOR_10Y,1,GFC,walk_forward,credit,0.0
NOR_10Y,1,GFC,walk_forward,cross_market,0.0
NOR_10Y,1,GFC,walk_forward,norway,27.12472817507247
NOR_10Y,1,GFC,walk_forward,carry_roll,0.0
NOR_10Y,1,ZIRP_early,walk_forward,curve,4.068476997975273
NOR_10Y,1,ZIRP_early,walk_forward,momentum,6.9396864373057445
NOR_10Y,1,ZIRP_early,walk_forward,vol,8.84637153747175
NOR_10Y,1,ZIRP_early,walk_forward,macro,36.21455767678382
NOR_10Y,1,ZIRP_early,walk_forward,credit,0.0
NOR_10Y,1,ZIRP_early,walk_forward,cross_market,15.01067725220535
NOR_10Y,1,ZIRP_early,walk_forward,norway,28.920230098258077
NOR_10Y,1,ZIRP_early,walk_forward,carry_roll,0.0
NOR_10Y,1,ZIRP_late,walk_forward,curve,9.436591577278687
NOR_10Y,1,ZIRP_late,walk_forward,momentum,8.916051024585066
NOR_10Y,1,ZIRP_late,walk_forward,vol,6.804860858237715
NOR_10Y,1,ZIRP_late,walk_forward,macro,27.652647986378625
NOR_10Y,1,ZIRP_late,walk_forward,credit,0.0
NOR_10Y,1,ZIRP_late,walk_forward,cross_market,17.38317486333844
NOR_10Y,1,ZIRP_late,walk_forward,norway,26.99022740793729
NOR_10Y,1,ZIRP_late,walk_forward,carry_roll,2.8164462822441805
NOR_10Y,1,COVID,walk_forward,curve,7.749895653715381
NOR_10Y,1,COVID,walk_forward,momentum,9.851223260029728
NOR_10Y,1,COVID,walk_forward,vol,4.003136723947282
NOR_10Y,1,COVID,walk_forward,macro,42.54448711782301
NOR_10Y,1,COVID,walk_forward,credit,0.0
NOR_10Y,1,COVID,walk_forward,cross_market,9.410768804611195
NOR_10Y,1,COVID,walk_forward,norway,22.71098878150371
NOR_10Y,1,COVID,walk_forward,carry_roll,3.7294996583697015
NOR_10Y,1,Hiking,walk_forward,curve,6.673546260041846
NOR_10Y,1,Hiking,walk_forward,momentum,8.266300871001729
NOR_10Y,1,Hiking,walk_forward,vol,6.025854215448969
NOR_10Y,1,Hiking,walk_forward,macro,27.334644506272515
NOR_10Y,1,Hiking,walk_forward,credit,0.0
NOR_10Y,1,Hiking,walk_forward,cross_market,12.908895753885686
NOR_10Y,1,Hiking,walk_forward,norway,37.34342059034773
NOR_10Y,1,Hiking,walk_forward,carry_roll,1.447337803001532
