notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,cat_n_trees,cat_depth,cat_lr
catboost_v5,2026-06-30T00:02:09.293990+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,train,48f1ddcf0192,108,126,846,0.8309692671394799,1.0,0.35633384906427124,0.15759932061980453,0.2448513449615839,0.30736429678081395,0.356346926971011,1.9865699667051384,0.023485036086673072,1.7038363761163025,0.044389660604842986,20.19891598564221,0.0,8.372708004495884e-90,7,12,0.7891895196418691,3,4,0.1
catboost_v5,2026-06-30T00:02:09.293990+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,48f1ddcf0192,108,126,625,0.2528,1.0,-0.3880565131104856,0.14253653438058858,0.126972456224,0.31437325207813155,-0.12257838132335586,-1.3541113607093653,0.9121495738753762,-1.3078740896992884,0.9043011849905785,,,1.0,5,12,0.7891895196418691,3,4,0.1
catboost_v5,2026-06-30T00:02:09.293990+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,train,c181a75079e2,108,126,1468,0.7418256130790191,1.0,0.2837629247124662,0.13599889546659683,0.19628047228542234,0.2840917858226431,0.3071195830992638,1.9694276412851266,0.024452002099184966,1.7297072705760905,0.0419464640220748,18.43528728730514,0.0,5.965563061682216e-80,12,12,0.7371156802628372,6,4,0.05
catboost_v5,2026-06-30T00:02:09.293990+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,c181a75079e2,108,126,1011,0.6636993076162215,1.0,-0.04904454147272452,0.13725744851951416,0.14226183269040554,0.3091021324334059,0.03517727893877254,1.3061351849245104,0.09575329477392036,0.8181075818844685,0.20674436161637744,2.648106762236855,0.004047197907782518,5.711796230680396e-26,8,12,0.7371156802628372,6,4,0.05
catboost_v5,2026-06-30T00:02:09.293990+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,train,83bf7609bb38,108,126,2474,0.7566693613581245,1.0,0.372675197521388,0.09630923745870798,0.16520545047089732,0.24384318055276796,0.4170335350063171,2.548649505190498,0.005407046177874575,2.3030002537158256,0.010680725979537366,22.259629956477006,0.0,7.740725006608886e-151,20,12,0.7346631250942894,6,4,0.1
catboost_v5,2026-06-30T00:02:09.293990+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,83bf7609bb38,108,126,782,0.5754475703324808,1.0,-0.14198402812918243,0.10618421804546248,0.09637444030690535,0.24576241744729344,-0.10178816818357439,0.5918109974251469,0.2769885790521871,-0.5303340221676468,0.701984445039033,,,1.3866166071797941e-05,6,12,0.7346631250942894,6,4,0.1
catboost_v5,2026-06-30T00:02:09.293990+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,train,b2488c92b184,108,126,3256,0.6873464373464373,1.0,0.1648683742960102,0.11501483303596312,0.14335025464834153,0.2597413738082915,0.19766565243911993,2.4643039219116507,0.006863982605272545,2.0730478615664736,0.019123165858684735,18.012712107902207,0.0,5.1753962594507446e-104,26,12,0.7236409995435721,2,4,0.1
catboost_v5,2026-06-30T00:02:09.293990+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,b2488c92b184,108,126,541,0.26247689463955637,1.0,-0.3007957498468572,0.3453648625107385,0.3026966992236599,0.4773988294821302,-0.14096012079587128,-1.3262523677391465,0.9076219407398448,-1.1379436742047562,0.8721756843750015,,,1.0,4,12,0.7236409995435721,2,4,0.1
catboost_v5,2026-06-30T00:02:09.293990+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,dcd07465adee,108,126,3779,0.8145011907912146,1.0,0.43644633270993405,0.08793260757615153,0.16034374165255358,0.23171098493306425,0.45159937849840526,3.4549946971755454,0.0002751518228611971,3.3566495892552473,0.0003983638628626087,38.00400325934581,0.0,0.0,30,12,0.7158729589351018,7,6,0.1
catboost_v5,2026-06-30T00:02:09.293990+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,dcd07465adee,108,126,1023,0.3343108504398827,1.0,-0.6779555891830877,0.3135435755281211,0.21176538569892472,0.4749592778241796,-0.48061768684849415,-1.888968717452619,0.970551989730736,-3.1824649121261563,0.9992478339087364,-2.2292273374542066,0.9871006087560602,1.0,8,12,0.7158729589351018,7,6,0.1
