security,horizon,fold,scheme,bucket,shap_share_pct
NOR_15Y,1,ZIRP_late,walk_forward,curve,10.129146372935523
NOR_15Y,1,ZIRP_late,walk_forward,momentum,13.379862742383454
NOR_15Y,1,ZIRP_late,walk_forward,vol,9.608787061028751
NOR_15Y,1,ZIRP_late,walk_forward,macro,32.27904679103878
NOR_15Y,1,ZIRP_late,walk_forward,credit,0.0
NOR_15Y,1,ZIRP_late,walk_forward,cross_market,15.114358879941575
NOR_15Y,1,ZIRP_late,walk_forward,norway,18.43172033228172
NOR_15Y,1,ZIRP_late,walk_forward,carry_roll,1.0570778203901987
NOR_15Y,1,COVID,walk_forward,curve,15.442451872012281
NOR_15Y,1,COVID,walk_forward,momentum,12.554895115074542
NOR_15Y,1,COVID,walk_forward,vol,16.135676165999154
NOR_15Y,1,COVID,walk_forward,macro,21.4439732023046
NOR_15Y,1,COVID,walk_forward,credit,0.0
NOR_15Y,1,COVID,walk_forward,cross_market,13.138853110994066
NOR_15Y,1,COVID,walk_forward,norway,15.55234657844897
NOR_15Y,1,COVID,walk_forward,carry_roll,5.731803955166385
NOR_15Y,1,Hiking,walk_forward,curve,6.682384129707377
NOR_15Y,1,Hiking,walk_forward,momentum,13.838403024446336
NOR_15Y,1,Hiking,walk_forward,vol,9.026272814891275
NOR_15Y,1,Hiking,walk_forward,macro,32.73084518822358
NOR_15Y,1,Hiking,walk_forward,credit,0.0
NOR_15Y,1,Hiking,walk_forward,cross_market,16.34617685342405
NOR_15Y,1,Hiking,walk_forward,norway,14.347511445147644
NOR_15Y,1,Hiking,walk_forward,carry_roll,7.028406544159735
NOR_1Y,1,GFC,walk_forward,curve,25.394995432161014
NOR_1Y,1,GFC,walk_forward,momentum,8.649420948761183
NOR_1Y,1,GFC,walk_forward,vol,9.366467316725256
NOR_1Y,1,GFC,walk_forward,macro,10.111582008363138
NOR_1Y,1,GFC,walk_forward,credit,0.0
NOR_1Y,1,GFC,walk_forward,cross_market,4.793644628146753
NOR_1Y,1,GFC,walk_forward,norway,41.3212071044796
NOR_1Y,1,GFC,walk_forward,carry_roll,0.36268256136305527
NOR_1Y,1,ZIRP_early,walk_forward,curve,18.157834080228024
NOR_1Y,1,ZIRP_early,walk_forward,momentum,10.271451006747666
NOR_1Y,1,ZIRP_early,walk_forward,vol,0.0
NOR_1Y,1,ZIRP_early,walk_forward,macro,14.424937086526203
NOR_1Y,1,ZIRP_early,walk_forward,credit,0.0
NOR_1Y,1,ZIRP_early,walk_forward,cross_market,1.649683398522707
NOR_1Y,1,ZIRP_early,walk_forward,norway,55.4960944279754
NOR_1Y,1,ZIRP_early,walk_forward,carry_roll,0.0
NOR_1Y,1,ZIRP_late,walk_forward,curve,32.25507829254885
NOR_1Y,1,ZIRP_late,walk_forward,momentum,1.959196047228352
NOR_1Y,1,ZIRP_late,walk_forward,vol,5.62863187906423
NOR_1Y,1,ZIRP_late,walk_forward,macro,17.130935104675885
NOR_1Y,1,ZIRP_late,walk_forward,credit,0.0
NOR_1Y,1,ZIRP_late,walk_forward,cross_market,4.208670150261187
NOR_1Y,1,ZIRP_late,walk_forward,norway,38.67504702634942
NOR_1Y,1,ZIRP_late,walk_forward,carry_roll,0.14244149987207413
NOR_1Y,1,COVID,walk_forward,curve,21.804218379001842
NOR_1Y,1,COVID,walk_forward,momentum,5.290546420187777
NOR_1Y,1,COVID,walk_forward,vol,14.853080278549076
NOR_1Y,1,COVID,walk_forward,macro,17.758010289181765
NOR_1Y,1,COVID,walk_forward,credit,0.0
NOR_1Y,1,COVID,walk_forward,cross_market,4.1452295591153145
NOR_1Y,1,COVID,walk_forward,norway,36.148915073964226
NOR_1Y,1,COVID,walk_forward,carry_roll,0.0
NOR_1Y,1,Hiking,walk_forward,curve,10.898069086116239
NOR_1Y,1,Hiking,walk_forward,momentum,10.524559369540675
NOR_1Y,1,Hiking,walk_forward,vol,18.679986030313334
NOR_1Y,1,Hiking,walk_forward,macro,12.847250756394821
NOR_1Y,1,Hiking,walk_forward,credit,0.0
NOR_1Y,1,Hiking,walk_forward,cross_market,2.437937284820021
NOR_1Y,1,Hiking,walk_forward,norway,44.612197472814906
NOR_1Y,1,Hiking,walk_forward,carry_roll,0.0
NOR_30Y,1,GFC,walk_forward,curve,23.008827172489347
NOR_30Y,1,GFC,walk_forward,momentum,12.776182654324097
NOR_30Y,1,GFC,walk_forward,vol,9.60137939588574
NOR_30Y,1,GFC,walk_forward,macro,12.059773541864667
NOR_30Y,1,GFC,walk_forward,credit,0.0
NOR_30Y,1,GFC,walk_forward,cross_market,7.990759473259222
NOR_30Y,1,GFC,walk_forward,norway,18.420219947641645
NOR_30Y,1,GFC,walk_forward,carry_roll,16.142857814535283
NOR_30Y,1,ZIRP_early,walk_forward,curve,14.90767443078372
NOR_30Y,1,ZIRP_early,walk_forward,momentum,14.084572119806094
NOR_30Y,1,ZIRP_early,walk_forward,vol,4.686731407856471
NOR_30Y,1,ZIRP_early,walk_forward,macro,15.278043763541369
NOR_30Y,1,ZIRP_early,walk_forward,credit,0.0
NOR_30Y,1,ZIRP_early,walk_forward,cross_market,16.361666110735122
NOR_30Y,1,ZIRP_early,walk_forward,norway,16.8381861703273
NOR_30Y,1,ZIRP_early,walk_forward,carry_roll,17.843125996949922
NOR_30Y,1,ZIRP_late,walk_forward,curve,18.249205099985844
NOR_30Y,1,ZIRP_late,walk_forward,momentum,4.334774212828217
NOR_30Y,1,ZIRP_late,walk_forward,vol,14.032973370637114
NOR_30Y,1,ZIRP_late,walk_forward,macro,44.50372854667645
NOR_30Y,1,ZIRP_late,walk_forward,credit,0.0
NOR_30Y,1,ZIRP_late,walk_forward,cross_market,15.62539945673895
NOR_30Y,1,ZIRP_late,walk_forward,norway,3.253919313133425
NOR_30Y,1,ZIRP_late,walk_forward,carry_roll,0.0
NOR_30Y,1,COVID,walk_forward,curve,14.5285973268876
NOR_30Y,1,COVID,walk_forward,momentum,12.77770576986077
NOR_30Y,1,COVID,walk_forward,vol,13.022657464347812
NOR_30Y,1,COVID,walk_forward,macro,22.85334771379114
NOR_30Y,1,COVID,walk_forward,credit,0.0
NOR_30Y,1,COVID,walk_forward,cross_market,13.172844398522553
NOR_30Y,1,COVID,walk_forward,norway,15.059647596914528
NOR_30Y,1,COVID,walk_forward,carry_roll,8.585199729675598
NOR_30Y,1,Hiking,walk_forward,curve,10.949127652659127
NOR_30Y,1,Hiking,walk_forward,momentum,1.125075735349742
NOR_30Y,1,Hiking,walk_forward,vol,1.8352964601799888
NOR_30Y,1,Hiking,walk_forward,macro,6.1985225531152395
NOR_30Y,1,Hiking,walk_forward,credit,0.0
NOR_30Y,1,Hiking,walk_forward,cross_market,1.8264472975887458
NOR_30Y,1,Hiking,walk_forward,norway,7.706049255475684
NOR_30Y,1,Hiking,walk_forward,carry_roll,70.35948104563147
NOR_5Y,1,GFC,walk_forward,curve,7.996875566161748
NOR_5Y,1,GFC,walk_forward,momentum,13.406521507834219
NOR_5Y,1,GFC,walk_forward,vol,20.47332555863813
NOR_5Y,1,GFC,walk_forward,macro,24.517083666623382
NOR_5Y,1,GFC,walk_forward,credit,0.0
NOR_5Y,1,GFC,walk_forward,cross_market,16.67408994405404
NOR_5Y,1,GFC,walk_forward,norway,16.226558487597572
NOR_5Y,1,GFC,walk_forward,carry_roll,0.7055452690909098
NOR_5Y,1,ZIRP_early,walk_forward,curve,3.260055148373205
NOR_5Y,1,ZIRP_early,walk_forward,momentum,20.246571140702628
NOR_5Y,1,ZIRP_early,walk_forward,vol,10.001196774013966
NOR_5Y,1,ZIRP_early,walk_forward,macro,36.84049966205235
NOR_5Y,1,ZIRP_early,walk_forward,credit,0.0
NOR_5Y,1,ZIRP_early,walk_forward,cross_market,0.5984217927807556
NOR_5Y,1,ZIRP_early,walk_forward,norway,29.053255482077095
NOR_5Y,1,ZIRP_early,walk_forward,carry_roll,0.0
NOR_5Y,1,ZIRP_late,walk_forward,curve,11.007429510490761
NOR_5Y,1,ZIRP_late,walk_forward,momentum,5.700454595773342
NOR_5Y,1,ZIRP_late,walk_forward,vol,13.242873602504494
NOR_5Y,1,ZIRP_late,walk_forward,macro,39.99099356907189
NOR_5Y,1,ZIRP_late,walk_forward,credit,0.0
NOR_5Y,1,ZIRP_late,walk_forward,cross_market,9.367704838156637
NOR_5Y,1,ZIRP_late,walk_forward,norway,19.984675984859763
NOR_5Y,1,ZIRP_late,walk_forward,carry_roll,0.7058678991431104
NOR_5Y,1,COVID,walk_forward,curve,11.554943233945112
NOR_5Y,1,COVID,walk_forward,momentum,11.33412297565205
NOR_5Y,1,COVID,walk_forward,vol,19.315895328057177
NOR_5Y,1,COVID,walk_forward,macro,36.160052419472855
NOR_5Y,1,COVID,walk_forward,credit,0.0
NOR_5Y,1,COVID,walk_forward,cross_market,3.9967402637911995
NOR_5Y,1,COVID,walk_forward,norway,17.40566943574578
NOR_5Y,1,COVID,walk_forward,carry_roll,0.2325763433358278
NOR_5Y,1,Hiking,walk_forward,curve,1.3007680319445447
NOR_5Y,1,Hiking,walk_forward,momentum,1.5966101306834044
NOR_5Y,1,Hiking,walk_forward,vol,25.429477031857903
NOR_5Y,1,Hiking,walk_forward,macro,32.14218684229654
NOR_5Y,1,Hiking,walk_forward,credit,0.0
NOR_5Y,1,Hiking,walk_forward,cross_market,29.856475032288856
NOR_5Y,1,Hiking,walk_forward,norway,9.674482930928752
NOR_5Y,1,Hiking,walk_forward,carry_roll,0.0
