learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,val_mse,best_n_estimators,selected,security,horizon,fold,regime,scheme
0.01,5,1.0,0.8,10.0,1,0.012834876843099622,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.01,5,1.0,0.8,10.0,5,0.012834876843099622,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.01,5,1.0,1.0,1.0,1,0.012764038054859489,9,False,NOR_10Y,21,GFC,GFC,walk_forward
0.01,5,1.0,1.0,1.0,5,0.012764038054859489,9,False,NOR_10Y,21,GFC,GFC,walk_forward
0.01,5,1.0,1.0,5.0,1,0.012844615646705176,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.01,5,1.0,1.0,5.0,5,0.012844615646705176,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.01,5,1.0,1.0,10.0,1,0.01283438642394799,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.01,5,1.0,1.0,10.0,5,0.01283438642394799,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,0.8,1.0,1,0.012838612432801757,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,0.8,1.0,5,0.012838612432801757,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,0.8,5.0,1,0.012936444770673341,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,0.8,5.0,5,0.012973870831018535,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,0.8,10.0,1,0.01293992359088429,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,0.8,10.0,5,0.01293992359088429,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,1.0,1.0,1,0.012868874408267256,8,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,1.0,1.0,5,0.012889780066762967,6,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,1.0,5.0,1,0.012973870831018535,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,1.0,5.0,5,0.012973870831018535,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,1.0,10.0,1,0.01293992359088429,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,0.8,1.0,10.0,5,0.01293992359088429,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,0.8,1.0,1,0.01284130914326271,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,0.8,1.0,5,0.01284130914326271,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,0.8,5.0,1,0.012984266060146963,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,0.8,5.0,5,0.012984266060146963,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,0.8,10.0,1,0.012840877122836674,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,0.8,10.0,5,0.012840877122836674,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,1.0,1.0,1,0.01284130914326271,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,1.0,1.0,5,0.012790216188683366,7,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,1.0,5.0,1,0.01297816124495637,3,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,1.0,5.0,5,0.012978385029534053,3,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,1.0,10.0,1,0.012840877122836674,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,3,1.0,1.0,10.0,5,0.012840877122836674,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,0.8,1.0,1,0.012799513216256756,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,0.8,1.0,5,0.012799513216256756,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,0.8,5.0,1,0.013016385974572676,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,0.8,5.0,5,0.013012099889854512,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,0.8,10.0,1,0.012973662072368367,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,0.8,10.0,5,0.012971217031445574,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,1.0,1.0,1,0.01286259024991726,4,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,1.0,1.0,5,0.012812028073379944,6,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,1.0,5.0,1,0.012995904725408694,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,1.0,5.0,5,0.013012099889854512,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,1.0,10.0,1,0.012979601417767269,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,0.8,1.0,10.0,5,0.012977156376844478,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,0.8,1.0,1,0.01276526077350171,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,0.8,1.0,5,0.01276526077350171,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,0.8,5.0,1,0.012948131197052409,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,0.8,5.0,5,0.012948131197052409,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,0.8,10.0,1,0.01287813439955928,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,0.8,10.0,5,0.01287813439955928,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,1.0,1.0,1,0.012764907689092827,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,1.0,1.0,5,0.012764907689092827,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,1.0,5.0,1,0.012948131197052409,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,1.0,5.0,5,0.012948131197052409,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,1.0,10.0,1,0.01287813439955928,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.05,5,1.0,1.0,10.0,5,0.01287813439955928,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,0.8,1.0,1,0.01285240736143393,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,0.8,1.0,5,0.01285240736143393,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,0.8,5.0,1,0.013094461859391844,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,0.8,5.0,5,0.013095617673656437,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,0.8,10.0,1,0.013033710326713348,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,0.8,10.0,5,0.01303459953198149,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,1.0,1.0,1,0.013007594334739605,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,1.0,1.0,5,0.012992743512598682,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,1.0,5.0,1,0.01303629098482744,5,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,1.0,5.0,5,0.01303629098482744,5,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,1.0,10.0,1,0.013070695774652977,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,0.8,1.0,10.0,5,0.013070695774652977,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,0.8,1.0,1,0.012857907536932335,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,0.8,1.0,5,0.012857907536932335,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,0.8,5.0,1,0.013171845532457442,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,0.8,5.0,5,0.013171845532457442,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,0.8,10.0,1,0.01285702512122527,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,0.8,10.0,5,0.01285702512122527,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,1.0,1.0,1,0.012857907536932335,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,1.0,1.0,5,0.012857907536932335,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,1.0,5.0,1,0.013171845532457442,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,1.0,5.0,5,0.013171845532457442,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,1.0,10.0,1,0.01285702512122527,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,3,1.0,1.0,10.0,5,0.01285702512122527,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,0.8,1.0,1,0.012830293506587714,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,0.8,1.0,5,0.012830293506587714,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,0.8,5.0,1,0.013244563289133076,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,0.8,5.0,5,0.013235683104411738,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,0.8,10.0,1,0.01314783226703668,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,0.8,10.0,5,0.01314286848534451,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,1.0,1.0,1,0.013011130728669417,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,1.0,1.0,5,0.01298902692763264,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,1.0,5.0,1,0.013244563289133076,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,1.0,5.0,5,0.013218381683754462,2,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,1.0,10.0,1,0.013159642594043876,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,0.8,1.0,10.0,5,0.013154678812351711,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,0.8,1.0,1,0.012745583775481939,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,0.8,1.0,5,0.012745583775481939,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,0.8,5.0,1,0.013134472455847247,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,0.8,5.0,5,0.013134472455847247,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,0.8,10.0,1,0.012941222141423892,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,0.8,10.0,5,0.012941222141423892,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,1.0,1.0,1,0.012745583775481939,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,1.0,1.0,5,0.012561999076000373,3,True,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,1.0,5.0,1,0.013134472455847247,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,1.0,5.0,5,0.013134472455847247,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,1.0,10.0,1,0.012941222141423892,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.1,5,1.0,1.0,10.0,5,0.012941222141423892,1,False,NOR_10Y,21,GFC,GFC,walk_forward
0.01,3,0.8,0.8,1.0,1,0.017619571928969364,33,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,1.0,5,0.017619592502921368,33,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,5.0,1,0.017423836526348675,46,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,5.0,5,0.01739041357091613,46,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,10.0,1,0.017337866264715566,46,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,10.0,5,0.017350066358880107,39,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,1.0,1,0.017545653018823597,33,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,1.0,5,0.01755510792045789,33,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,5.0,1,0.01737454157821167,47,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,5.0,5,0.017374519596603244,47,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,10.0,1,0.017260736067937314,47,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,10.0,5,0.01729150002401894,47,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,1.0,1,0.017557841981463276,52,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,1.0,5,0.017562497100811626,52,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,5.0,1,0.017484213391703984,52,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,5.0,5,0.017513659918332317,39,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,10.0,1,0.017408724727534255,50,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,10.0,5,0.017420946365913896,50,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,1.0,1,0.017650290704980816,31,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,1.0,5,0.0176349357008305,46,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,5.0,1,0.01758875177439084,43,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,5.0,5,0.017609145692374394,28,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,10.0,1,0.017468561992928348,20,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,10.0,5,0.017468561992928348,20,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,1.0,1,0.017676610750890782,3,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,1.0,5,0.01767613093803774,6,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,5.0,1,0.017617177396718323,9,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,5.0,5,0.01761072098785214,9,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,10.0,1,0.01747495000646837,18,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,10.0,5,0.017497078255706785,18,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,1.0,1,0.017603984653594598,11,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,1.0,5,0.017630603038497665,8,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,5.0,1,0.017587967761715135,7,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,5.0,5,0.01756870368359813,7,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,10.0,1,0.01747284288102862,33,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,10.0,5,0.017473090803324754,33,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,1.0,1,0.017709603266268897,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,1.0,5,0.017709603266268897,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,5.0,1,0.017722371817764974,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,5.0,5,0.017722371817764974,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,10.0,1,0.017710581755823494,3,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,10.0,5,0.017712618149621218,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,1.0,1,0.017759678591497737,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,1.0,5,0.017759678591497737,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,5.0,1,0.017633341919062386,12,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,5.0,5,0.017633338630576083,12,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,10.0,1,0.017468977846646444,24,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,10.0,5,0.017468977846646444,24,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,1.0,1,0.01766611713237174,13,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,1.0,5,0.017665677032998785,13,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,5.0,1,0.017622053705732794,10,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,5.0,5,0.01763029426107089,7,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,10.0,1,0.017520899626099068,10,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,10.0,5,0.017521188360675323,10,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,1.0,1,0.017410331563750544,9,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,1.0,5,0.017340260791234165,9,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,5.0,1,0.0172366654476789,9,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,5.0,5,0.017237217485256025,9,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,10.0,1,0.017146148776099636,10,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,10.0,5,0.017210716053286404,9,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,1.0,1,0.01733472199891286,12,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,1.0,5,0.01733517293627178,12,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,5.0,1,0.017388590309735993,13,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,5.0,5,0.01738876357333763,13,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,10.0,1,0.017540658418785486,11,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,10.0,5,0.017540738775638186,11,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,1.0,1,0.017634986460412748,7,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,1.0,5,0.017634986460412748,7,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,5.0,1,0.01761637849891942,5,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,5.0,5,0.01747569995594979,10,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,10.0,1,0.017396184321727973,4,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,10.0,5,0.017396184321727973,4,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,1.0,1,0.017623775386843458,3,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,1.0,5,0.01767722162167973,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,5.0,1,0.017561444860129866,7,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,5.0,5,0.017572850382421644,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,10.0,1,0.017298962608335314,9,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,10.0,5,0.017429809746195877,8,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,1.0,1,0.017703043057468684,5,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,1.0,5,0.017702822384065904,5,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,5.0,1,0.017572850382421644,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,5.0,5,0.017572850382421644,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,10.0,1,0.017408834168500923,7,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,10.0,5,0.01738851450618432,7,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,1.0,1,0.01766987778491586,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,1.0,5,0.01766987778491586,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,5.0,1,0.01774797674288329,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,5.0,5,0.01774797674288329,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,10.0,1,0.017697711049146813,1,False,NOR_10Y,21,ZIRP_early,ZIRP,walk_forward
