notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,xgb_n_trees,xgb_max_depth,xgb_lr
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,train,f79fa24175e7,108,21,952,0.8025210084033614,1.0,0.3003639436007737,0.016599739537931868,0.02372632635241597,0.0998422296832488,0.30036621382637374,4.554992790277218,2.6193687543418775e-06,4.425369329936589,5.370749563558089e-06,19.499785028435685,0.0,3.0931504810050226e-83,45,12,0.7770128708952097,3,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,f79fa24175e7,108,21,637,0.4364207221350079,1.0,-0.07380969326288245,0.02057193781499279,0.019841660078492935,0.11488424909032259,-0.036805274035080826,-0.19177151815506277,0.5760394089645887,-0.9557117876203847,0.8302095082549443,4.667554351539818,1.5240306667774206e-06,0.9994291210122687,30,12,0.7770128708952097,3,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,train,db6ffc93e64b,108,21,1592,0.7732412060301508,1.0,0.24711162315240298,0.016620701071595936,0.02219740913316583,0.09912698562048311,0.2512323860912923,5.87742892333254,2.083437644628816e-09,5.6896599634621134,7.562272935341253e-09,22.46167803568547,0.0,2.594536389808745e-111,76,12,0.7375492560561354,4,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,db6ffc93e64b,108,21,1008,0.5327380952380952,1.0,-0.0050802580224078575,0.016150690792866882,0.01640845239087302,0.10388905717152612,0.015709074315229943,1.1340960248300649,0.12837713545510854,0.5147985533583994,0.30340338394085414,1.8440995361415435,0.03258431776185999,0.02028742866702506,48,12,0.7375492560561354,4,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,train,596a9c4df870,108,21,2597,0.6869464767038891,1.0,0.29378160174984247,0.013987249992067394,0.019965668228725454,0.09460838677967721,0.29943491838939085,4.557889277626231,2.5835131376439335e-06,4.762123705412143,1.0104886450115843e-06,19.81665599289054,0.0,5.0993286429524315e-83,124,12,0.736867426401796,15,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,596a9c4df870,108,21,782,0.5127877237851662,1.0,-0.05613420920979806,0.01212964519325166,0.011486096508951407,0.08737984791977566,-0.056028493561648185,0.3122293907448389,0.37743309861426666,-0.7715107906454327,0.7796812051012211,1.0609307042026028,0.14436069714659217,0.24844238381250955,37,12,0.736867426401796,15,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,train,ccab91403ef4,108,21,3379,0.5992897306895532,1.0,0.04312655368649365,0.017156055693669858,0.01802735955904114,0.10364472451322822,0.048332306376742906,3.503714008797087,0.00022940891013734088,3.143532067508862,0.0008418477531484398,14.24566182419521,0.0,3.133144021824504e-31,161,12,0.7225792927186583,3,3,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,ccab91403ef4,108,21,542,0.45202952029520294,1.0,-0.01367929004367574,0.026602596549008345,0.02626074260147601,0.1293779894647785,-0.013017680144091548,-0.4482939263164062,0.6730294582765312,-0.6719958947324212,0.7490634107750664,-0.8386186612552253,0.7991583323404122,0.988637112985719,26,12,0.7225792927186583,3,3,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,6c13b305b09a,108,21,3918,0.6835119959162839,1.0,0.1651593211714042,0.01568729828977441,0.018878722018887188,0.0999070029274342,0.16904871664087862,5.063707323036525,2.05590378610232e-07,5.061934618821241,2.1704857084558394e-07,24.36286855001211,0.0,1.1957575823264044e-119,187,12,0.7133090884657112,4,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,6c13b305b09a,108,21,1111,0.41764176417641763,1.0,-0.15175085538048094,0.052174619851816706,0.04649300753375338,0.1813141262747626,-0.12220358758117644,-0.9318544719530134,0.8242941304379977,-2.205994515543943,0.9862056673883869,1.4728889778236456,0.07039048729819808,0.9999999842242956,53,12,0.7133090884657112,4,5,0.1
