learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,val_mse,best_n_estimators,selected,security,horizon,fold,regime,scheme
0.01,5,0.8,0.8,1.0,5,0.04095022786996379,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,0.8,0.8,5.0,1,0.04103744894580354,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,0.8,0.8,5.0,5,0.040989734024530114,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,0.8,0.8,10.0,1,0.04092772762834945,1,True,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,0.8,0.8,10.0,5,0.040962601031080334,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,0.8,1.0,1.0,1,0.04113796227142093,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,0.8,1.0,1.0,5,0.04113796227142093,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,0.8,1.0,5.0,1,0.04109404356727019,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,0.8,1.0,5.0,5,0.04104606096933476,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,0.8,1.0,10.0,1,0.04092983556208623,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,0.8,1.0,10.0,5,0.040964708964817104,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,0.8,1.0,1,0.04103281082770042,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,0.8,1.0,5,0.04103281082770042,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,0.8,5.0,1,0.04102252810764598,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,0.8,5.0,5,0.04097221273015664,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,0.8,10.0,1,0.041007961746885785,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,0.8,10.0,5,0.0409482094774892,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,1.0,1.0,1,0.04115435428600566,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,1.0,1.0,5,0.04115435428600566,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,1.0,5.0,1,0.04111198320787494,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,1.0,5.0,5,0.04113133369912355,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,1.0,10.0,1,0.0410704935664448,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,5,1.0,1.0,10.0,5,0.041010294580451766,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,0.8,1.0,1,0.04133942390792415,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,0.8,1.0,5,0.04133942390792415,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,0.8,5.0,1,0.041958624608006985,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,0.8,5.0,5,0.041958624608006985,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,0.8,10.0,1,0.04141143957691652,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,0.8,10.0,5,0.04192274795011063,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,1.0,1.0,1,0.04196541258180005,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,1.0,1.0,5,0.04196541258180005,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,1.0,5.0,1,0.042091824571727776,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,1.0,5.0,5,0.042091824571727776,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,1.0,10.0,1,0.04100419168309103,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,0.8,1.0,10.0,5,0.04151550005628514,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,0.8,1.0,1,0.041308543689980014,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,0.8,1.0,5,0.041308543689980014,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,0.8,5.0,1,0.04182354554722348,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,0.8,5.0,5,0.04182354554722348,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,0.8,10.0,1,0.04141489713639551,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,0.8,10.0,5,0.04142622327697708,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,1.0,1.0,1,0.0419679853323136,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,1.0,1.0,5,0.0419679853323136,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,1.0,5.0,1,0.04192436306295998,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,1.0,5.0,5,0.04192436306295998,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,1.0,10.0,1,0.04154969101557543,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,3,1.0,1.0,10.0,5,0.041561017156157,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,0.8,1.0,1,0.04114366950764977,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,0.8,1.0,5,0.04114366950764977,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,0.8,5.0,1,0.041521947399723994,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,0.8,5.0,5,0.04126365391596529,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,0.8,10.0,1,0.040955277903869054,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,0.8,10.0,5,0.041123016599570905,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,1.0,1.0,1,0.04215228979914649,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,1.0,1.0,5,0.04215228979914649,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,1.0,5.0,1,0.041820493357384234,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,1.0,5.0,5,0.04156078320662577,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,1.0,10.0,1,0.04096299017258081,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,0.8,1.0,10.0,5,0.04113072886828265,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,0.8,1.0,1,0.041557908030125136,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,0.8,1.0,5,0.041557908030125136,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,0.8,5.0,1,0.041419055806139575,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,0.8,5.0,5,0.04118464264987452,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,0.8,10.0,1,0.04134691207082908,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,0.8,10.0,5,0.04106535472226841,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,1.0,1.0,1,0.042243754242574684,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,1.0,1.0,5,0.042243754242574684,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,1.0,5.0,1,0.04189905150127268,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,1.0,5.0,5,0.04208868046369779,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,1.0,10.0,1,0.04167062152241561,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.05,5,1.0,1.0,10.0,5,0.041386673987828235,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,0.8,1.0,1,0.04199301924894365,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,0.8,1.0,5,0.04199301924894365,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,0.8,5.0,1,0.0432428532466411,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,0.8,5.0,5,0.0432428532466411,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,0.8,10.0,1,0.04201021981686061,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,0.8,10.0,5,0.04314219473210725,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,1.0,1.0,1,0.043355379762686864,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,1.0,1.0,5,0.043355379762686864,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,1.0,5.0,1,0.043528495063767284,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,1.0,5.0,5,0.043528495063767284,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,1.0,10.0,1,0.041161957217544946,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,0.8,1.0,10.0,5,0.0422939321327916,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,0.8,1.0,1,0.041932441697766575,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,0.8,1.0,5,0.041932441697766575,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,0.8,5.0,1,0.042983248518604626,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,0.8,5.0,5,0.042983248518604626,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,0.8,10.0,1,0.04202043054049228,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,0.8,10.0,5,0.042044578488042765,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,1.0,1.0,1,0.0433634252294148,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,1.0,1.0,5,0.0433634252294148,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,1.0,5.0,1,0.043241216079229226,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,1.0,5.0,5,0.043241216079229226,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,1.0,10.0,1,0.04230901961619482,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,3,1.0,1.0,10.0,5,0.042333167563745305,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,0.8,1.0,1,0.04160991693298826,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,0.8,1.0,5,0.04160991693298826,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,0.8,5.0,1,0.042221900845146675,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,0.8,5.0,5,0.04165602024199316,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,0.8,10.0,1,0.0410434010872055,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,0.8,10.0,5,0.0413623071009332,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,1.0,1.0,1,0.04380202306504239,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,1.0,1.0,5,0.04380202306504239,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,1.0,5.0,1,0.04285792582526888,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,1.0,5.0,5,0.042289016246017185,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,1.0,10.0,1,0.04105175747012575,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,0.8,1.0,10.0,5,0.041370663483853466,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,0.8,1.0,1,0.042441700830848555,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,0.8,1.0,5,0.042441700830848555,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,0.8,5.0,1,0.041945399165267606,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,0.8,5.0,5,0.04151949159306847,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,0.8,10.0,1,0.0418028294058098,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,0.8,10.0,5,0.041282729632265376,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,1.0,1.0,1,0.044008708700820874,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,1.0,1.0,5,0.044008708700820874,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,1.0,5.0,1,0.042987190864914475,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,1.0,5.0,5,0.04359863849414588,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,1.0,10.0,1,0.042477874332238715,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.1,5,1.0,1.0,10.0,5,0.04195260048550579,1,False,NOR_10Y,126,GFC,GFC,walk_forward
0.01,3,0.8,0.8,1.0,1,0.10239984183461112,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,1.0,5,0.10239984183461112,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,5.0,1,0.10239894193274668,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,5.0,5,0.10239894193274668,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,10.0,1,0.10239803283804685,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,10.0,5,0.10239803283804685,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,1.0,1,0.10343529827438201,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,1.0,5,0.10343529827438201,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,5.0,1,0.10343249482998494,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,5.0,5,0.10343249482998494,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,10.0,1,0.10342870885676023,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,10.0,5,0.10342870885676023,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,1.0,1,0.10427382513162856,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,1.0,5,0.10427382513162856,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,5.0,1,0.10425104824314796,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,5.0,5,0.10425104824314796,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,10.0,1,0.10422430387562387,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,10.0,5,0.10422430387562387,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,1.0,1,0.10343296708634396,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,1.0,5,0.10343296708634396,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,5.0,1,0.1034307892480549,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,5.0,5,0.1034307892480549,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,10.0,1,0.10342786076239262,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,10.0,5,0.10342786076239262,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,1.0,1,0.10206941013965755,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,1.0,5,0.10206941013965755,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,5.0,1,0.10206656693156703,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,5.0,5,0.10206656693156703,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,10.0,1,0.10208414106068633,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,10.0,5,0.10208414106068633,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,1.0,1,0.1033474720841748,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,1.0,5,0.1033474720841748,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,5.0,1,0.10337450365436741,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,5.0,5,0.10337450365436741,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,10.0,1,0.10330501200706223,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,10.0,5,0.10330501200706223,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,1.0,1,0.10453157817043345,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,1.0,5,0.10453157817043345,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,5.0,1,0.10453434239772297,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,5.0,5,0.10453434239772297,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,10.0,1,0.10448039353316937,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,10.0,5,0.10448039353316937,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,1.0,1,0.10332785007388672,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,1.0,5,0.10332785007388672,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,5.0,1,0.10332055887729363,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,5.0,5,0.10332055887729363,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,10.0,1,0.10334419513795681,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,10.0,5,0.10334419513795681,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,1.0,1,0.10182556142628514,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,1.0,5,0.10182556142628514,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,5.0,1,0.10181836113719661,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,5.0,5,0.10181836113719661,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,10.0,1,0.10181067383178202,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,10.0,5,0.10181067383178202,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,1.0,1,0.10706249990103833,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,1.0,5,0.10706249990103833,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,5.0,1,0.10704587688390463,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,5.0,5,0.10704587688390463,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,10.0,1,0.10702384622359207,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,10.0,5,0.10702384622359207,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,1.0,1,0.11145805567569349,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,1.0,5,0.11145805567569349,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,5.0,1,0.11133548884022001,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,5.0,5,0.11133548884022001,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,10.0,1,0.11119137299963414,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,10.0,5,0.11119137299963414,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,1.0,1,0.10705018779948229,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,1.0,5,0.10705018779948229,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,5.0,1,0.10703715345412548,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,5.0,5,0.10703715345412548,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,10.0,1,0.10701993600158047,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,10.0,5,0.10701993600158047,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,1.0,1,0.10021458291269945,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,1.0,5,0.10021458291269945,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,5.0,1,0.10016219910756535,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,5.0,5,0.10016219910756535,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,10.0,1,0.10024208330449765,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,10.0,5,0.10024208330449765,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,1.0,1,0.1066159460377934,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,1.0,5,0.1066159460377934,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,5.0,1,0.10673915006547591,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,5.0,5,0.10673915006547591,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,10.0,1,0.10638667269030337,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,10.0,5,0.10638667269030337,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,1.0,1,0.1128971618812114,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,1.0,5,0.1128971618812114,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,5.0,1,0.1129029261053481,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,5.0,5,0.1129029261053481,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,10.0,1,0.11260451599925625,1,False,NOR_10Y,126,ZIRP_early,ZIRP,walk_forward
