learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,val_mse,best_n_estimators,selected,security,horizon,fold,regime,scheme
0.01,5,0.8,1.0,5.0,1,1.4742248600988725,10,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,0.8,1.0,5.0,5,1.4765164746394936,10,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,0.8,1.0,10.0,1,1.2519849516731592,133,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,0.8,1.0,10.0,5,1.2366709487570726,149,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,0.8,1.0,1,1.3398560468148522,16,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,0.8,1.0,5,1.1345766978620582,205,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,0.8,5.0,1,1.3160360308582255,94,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,0.8,5.0,5,0.9410407424657135,280,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,0.8,10.0,1,1.129336013869259,94,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,0.8,10.0,5,1.1525605114186162,77,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,1.0,1.0,1,1.3375945990724483,9,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,1.0,1.0,5,1.3166517286765342,12,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,1.0,5.0,1,1.3975805841563966,79,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,1.0,5.0,5,1.0032682489428684,293,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,1.0,10.0,1,1.1401554492802857,56,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,5,1.0,1.0,10.0,5,1.1387293563801675,74,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,0.8,1.0,1,1.436194598730092,1,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,0.8,1.0,5,1.4243065796548755,4,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,0.8,5.0,1,1.2963949418668446,50,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,0.8,5.0,5,1.281383932675207,60,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,0.8,10.0,1,1.188474240064488,59,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,0.8,10.0,5,1.1893735788701827,88,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,1.0,1.0,1,1.436194598730092,1,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,1.0,1.0,5,1.334993465365532,48,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,1.0,5.0,1,1.327254206075776,48,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,1.0,5.0,5,1.3086905489840166,59,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,1.0,10.0,1,1.1961843684505462,60,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,0.8,1.0,10.0,5,1.1984612824730894,56,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,0.8,1.0,1,1.0690655854154147,35,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,0.8,1.0,5,1.0595778509024565,35,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,0.8,5.0,1,1.1176072081355148,42,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,0.8,5.0,5,0.9765792623865366,36,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,0.8,10.0,1,1.0756043492561167,28,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,0.8,10.0,5,1.0137479707756532,26,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,1.0,1.0,1,1.0289097326966365,30,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,1.0,1.0,5,1.0289202000664792,30,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,1.0,5.0,1,1.0972695702207416,48,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,1.0,5.0,5,1.0029081504259105,46,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,1.0,10.0,1,1.0606239681958973,24,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,3,1.0,1.0,10.0,5,1.0422426403454947,22,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,0.8,1.0,1,1.4267166079411062,4,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,0.8,1.0,5,1.4199714398183907,4,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,0.8,5.0,1,1.4076597072485142,50,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,0.8,5.0,5,1.5046795559158168,1,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,0.8,10.0,1,1.2578344355245032,59,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,0.8,10.0,5,1.1665665304426236,93,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,1.0,1.0,1,1.4351701329328483,4,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,1.0,1.0,5,1.435656385665772,4,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,1.0,5.0,1,1.502819572672692,1,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,1.0,5.0,5,1.5046795559158168,1,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,1.0,10.0,1,1.1827592959479878,61,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,0.8,1.0,10.0,5,1.21279055052195,89,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,0.8,1.0,1,1.2101288113328668,26,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,0.8,1.0,5,1.1525984728921808,45,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,0.8,5.0,1,1.2704515162683938,16,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,0.8,5.0,5,1.0144074525719893,52,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,0.8,10.0,1,1.1516619988753019,20,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,0.8,10.0,5,1.1307475013630697,18,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,1.0,1.0,1,1.232965038339473,37,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,1.0,1.0,5,1.1159594846411858,42,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,1.0,5.0,1,1.3690138464031112,16,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,1.0,5.0,5,1.0137014349335611,54,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,1.0,10.0,1,1.115313166146592,11,False,NOR_10Y,252,GFC,GFC,walk_forward
0.05,5,1.0,1.0,10.0,5,1.1178230224674675,11,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,0.8,1.0,1,1.294675163056278,15,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,0.8,1.0,5,1.2814079609970115,15,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,0.8,5.0,1,1.464910334905213,30,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,0.8,5.0,5,1.3862496143499412,16,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,0.8,10.0,1,1.1886869151195576,37,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,0.8,10.0,5,1.1753572757030226,30,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,1.0,1.0,1,1.4015268029318455,1,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,1.0,1.0,5,1.39850508765093,20,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,1.0,5.0,1,1.3736601875950605,23,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,1.0,5.0,5,1.3868389777052412,30,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,1.0,10.0,1,1.2050515908676183,26,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,0.8,1.0,10.0,5,1.1948688284259121,40,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,0.8,1.0,1,1.119884895413365,18,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,0.8,1.0,5,1.112116327220084,19,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,0.8,5.0,1,1.0531108247701146,21,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,0.8,5.0,5,0.90685184301536,23,True,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,0.8,10.0,1,1.066983438748492,26,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,0.8,10.0,5,1.0238091261862792,26,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,1.0,1.0,1,0.9852492175050346,13,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,1.0,1.0,5,0.9852415330770609,13,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,1.0,5.0,1,1.0741236408502524,24,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,1.0,5.0,5,1.0003159624525932,21,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,1.0,10.0,1,1.0664478267736708,9,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,3,1.0,1.0,10.0,5,0.9971844360800615,13,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,0.8,1.0,1,1.3992405568554567,4,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,0.8,1.0,5,1.3865985405169203,4,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,0.8,5.0,1,1.534829488702278,1,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,0.8,5.0,5,1.5385582595997216,1,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,0.8,10.0,1,1.1999579496834532,29,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,0.8,10.0,5,1.1989400337231153,30,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,1.0,1.0,1,1.4015994217981966,1,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,1.0,1.0,5,1.4015268029318455,1,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,1.0,5.0,1,1.4377254497133096,3,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,1.0,5.0,5,1.4471346821789959,3,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,1.0,10.0,1,1.0612053878331205,46,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,0.8,1.0,10.0,5,1.1548096762721132,45,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,0.8,1.0,1,1.1241772364809242,28,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,0.8,1.0,5,1.051117108428556,22,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,0.8,5.0,1,1.2027585863231938,25,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,0.8,5.0,5,1.0727276143237665,21,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,0.8,10.0,1,1.110108551983126,8,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,0.8,10.0,5,1.189367898833991,6,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,1.0,1.0,1,1.184123531944378,27,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,1.0,1.0,5,1.12022342704792,20,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,1.0,5.0,1,1.224197908485175,15,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,1.0,5.0,5,1.0562882432489547,25,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,1.0,10.0,1,1.1491320346986444,7,False,NOR_10Y,252,GFC,GFC,walk_forward
0.1,5,1.0,1.0,10.0,5,1.1555529031451641,7,False,NOR_10Y,252,GFC,GFC,walk_forward
0.01,3,0.8,0.8,1.0,1,0.4087678634177549,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,1.0,5,0.4087678634177549,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,5.0,1,0.4085727053645044,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,5.0,5,0.4085727053645044,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,10.0,1,0.40862836591232926,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,10.0,5,0.40862836591232926,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,1.0,1,0.4087861234649045,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,1.0,5,0.4087861234649045,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,5.0,1,0.4087559372956993,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,5.0,5,0.4087559372956993,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,10.0,1,0.4086472019616073,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,10.0,5,0.4086472019616073,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,1.0,1,0.40879422699352785,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,1.0,5,0.40879422699352785,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,5.0,1,0.4085871727082778,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,5.0,5,0.4085871727082778,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,10.0,1,0.40867991177611723,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,10.0,5,0.40867991177611723,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,1.0,1,0.40881702259457026,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,1.0,5,0.40881702259457026,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,5.0,1,0.4086096383269797,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,5.0,5,0.4086096383269797,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,10.0,1,0.4088680617960739,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,10.0,5,0.4088680617960739,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,1.0,1,0.40863364031478855,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,1.0,5,0.4086590016442016,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,5.0,1,0.4077541791787564,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,5.0,5,0.40775174093898614,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,10.0,1,0.40796185041360356,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,10.0,5,0.4077473120201361,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,1.0,1,0.40842326268762136,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,1.0,5,0.40844862401703436,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,5.0,1,0.40822322892482776,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,5.0,5,0.40784654300407713,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,10.0,1,0.4079785323238682,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,10.0,5,0.4077639939304007,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,1.0,1,0.4084629980725061,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,1.0,5,0.40849835476642193,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,5.0,1,0.4084044282210234,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,5.0,5,0.408398443580419,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,10.0,1,0.40824330126687763,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,10.0,5,0.40823261837902647,3,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,1.0,1,0.408283129448017,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,1.0,5,0.40831848614193295,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,5.0,1,0.40803591633975556,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,5.0,5,0.4080299316991512,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,10.0,1,0.4084255590349682,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,10.0,5,0.4075499996724776,1,True,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,1.0,1,0.4219052799858205,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,1.0,5,0.4219052799858205,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,5.0,1,0.4208455595632494,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,5.0,5,0.4208455595632494,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,10.0,1,0.4210565605637906,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,10.0,5,0.4210565605637906,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,1.0,1,0.42199752795254836,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,1.0,5,0.42199752795254836,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,5.0,1,0.4217500367283777,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,5.0,5,0.4217500367283777,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,10.0,1,0.4211517797977022,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,10.0,5,0.4211517797977022,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,1.0,1,0.42203704982574686,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,1.0,5,0.42203704982574686,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,5.0,1,0.4209202257709675,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,5.0,5,0.4209202257709675,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,10.0,1,0.4213160694125304,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,10.0,5,0.4213160694125304,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,1.0,1,0.4221521745035347,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,1.0,5,0.4221521745035347,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,5.0,1,0.42103367103739825,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,5.0,5,0.42103367103739825,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,10.0,1,0.4222463789923469,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,10.0,5,0.4222463789923469,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,1.0,1,0.4211881374173484,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,1.0,5,0.42131376920370867,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,5.0,1,0.416653952878788,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,5.0,5,0.41664136719995504,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,10.0,1,0.4176185082912812,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,10.0,5,0.416556226832574,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,1.0,1,0.42013090500663325,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,1.0,5,0.4202565367929935,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,5.0,1,0.4189738055327424,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,5.0,5,0.41711253203087656,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,10.0,1,0.4177028663641762,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,10.0,5,0.41664058490546896,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,1.0,1,0.4202923988474124,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,1.0,5,0.4204672255110917,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,5.0,1,0.4199366490562042,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,5.0,5,0.4199055138237536,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,10.0,1,0.41904764371953174,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,10.0,5,0.41904764371953174,1,False,NOR_10Y,252,ZIRP_early,ZIRP,walk_forward
