security,horizon,fold,regime,scheme,feature,importance_type,value,bucket
NOR_10Y,21,GFC,GFC,walk_forward,chg_lag1,gain,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,chg_lag2,gain,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,chg_lag3,gain,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,chg_lag4,gain,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,chg_lag5,gain,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,carry_roll,gain,1.0472882986068726,carry_roll
NOR_10Y,21,GFC,GFC,walk_forward,mom_63d,gain,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,mom_1m,gain,0.1185576319694519,momentum
NOR_10Y,21,GFC,GFC,walk_forward,mom_3m,gain,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,mom_6m,gain,1.042514443397522,momentum
NOR_10Y,21,GFC,GFC,walk_forward,mom_12m,gain,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,dev_ma_3m,gain,0.12652373313903809,curve
NOR_10Y,21,GFC,GFC,walk_forward,dev_ma_12m,gain,0.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,vol_20d,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,vol_regime,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,vol_zscore,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,level_zscore,gain,1.01154363155365,curve
NOR_10Y,21,GFC,GFC,walk_forward,slope_10_1,gain,0.11573493480682373,curve
NOR_10Y,21,GFC,GFC,walk_forward,slope_10_5,gain,0.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,slope_5_1,gain,0.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,sofr_mom_1m,gain,0.11147892475128174,macro
NOR_10Y,21,GFC,GFC,walk_forward,ibor_level,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ibor_chg_1d,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ibor_mom_1m,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ibor_term_slope,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,swap_ibor_basis,gain,0.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,move_level,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,move_zscore,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,vix_level,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,vix_zscore,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,v2x_level,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,vxn_level,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,ovx_level,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,gvz_level,gain,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,spx_mom_1m,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,spx_mom_3m,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,sx5e_mom_1m,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,sx5e_mom_3m,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,mxwo_mom_1m,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ndx_mom_1m,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,oil_mom_1m,gain,0.6008990406990051,macro
NOR_10Y,21,GFC,GFC,walk_forward,oil_mom_3m,gain,0.4630582332611084,macro
NOR_10Y,21,GFC,GFC,walk_forward,copper_mom_1m,gain,0.12254326045513153,macro
NOR_10Y,21,GFC,GFC,walk_forward,opec_prod,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,natgas_mom_1m,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,be5y_level,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,be10y_level,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,be_slope,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,be5y_chg_1m,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ig_spread,gain,0.0,credit
NOR_10Y,21,GFC,GFC,walk_forward,hy_spread,gain,0.0,credit
NOR_10Y,21,GFC,GFC,walk_forward,ig_chg_1m,gain,0.0,credit
NOR_10Y,21,GFC,GFC,walk_forward,hy_chg_1m,gain,0.0,credit
NOR_10Y,21,GFC,GFC,walk_forward,cpi_yoy,gain,0.0011875629425048828,macro
NOR_10Y,21,GFC,GFC,walk_forward,pce_core_chg,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,nfp_change,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,pmi_us,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,pmi_eur,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,unemp_eur,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,cpi_nsa_level,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,pce_core_level,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,eur_3m,gain,0.5947462916374207,macro
NOR_10Y,21,GFC,GFC,walk_forward,eur_1w,gain,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,nor_ibor_1m,gain,0.2775725722312927,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_ibor_6m,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_ecb_dfr_chg,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_ecb_dfr_level,gain,3.2088510990142822,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_eurnok_chg_1d,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_eurnok_level,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_eurnok_mom_1m,gain,0.15052513778209686,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_eurnok_mom_3m,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_eurnok_rvol_20d,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_govt_10y,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_govt_3y,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_govt_5y,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_i44_chg_1d,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_i44_level,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_i44_mom_1m,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_i44_mom_3m,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_i44_rvol_20d,gain,1.9466816186904907,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_kpi_yoy,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_kpijae_yoy,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_nibor_nowa_spread,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_nowa_level,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_polrate_chg_1d,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_polrate_days_since_chg,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_polrate_level,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_rb_rate_chg,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_rb_rate_level,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_unemp,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_usdnok_chg_1d,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_usdnok_level,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_usdnok_mom_1m,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_usdnok_mom_3m,gain,0.3538910150527954,norway
NOR_10Y,21,GFC,GFC,walk_forward,nor_usdnok_rvol_20d,gain,0.43932247161865234,norway
NOR_10Y,21,GFC,GFC,walk_forward,swap_govt_spread,gain,0.0,norway
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_01,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_02,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_03,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_04,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_05,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_06,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_07,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_08,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_09,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_10,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_11,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,xmpca_12,gain,0.0,cross_market
NOR_10Y,21,GFC,GFC,walk_forward,chg_lag1,weight,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,chg_lag2,weight,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,chg_lag3,weight,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,chg_lag4,weight,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,chg_lag5,weight,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,carry_roll,weight,3.0,carry_roll
NOR_10Y,21,GFC,GFC,walk_forward,mom_63d,weight,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,mom_1m,weight,1.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,mom_3m,weight,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,mom_6m,weight,6.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,mom_12m,weight,0.0,momentum
NOR_10Y,21,GFC,GFC,walk_forward,dev_ma_3m,weight,2.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,dev_ma_12m,weight,0.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,vol_20d,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,vol_regime,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,vol_zscore,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,level_zscore,weight,3.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,slope_10_1,weight,1.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,slope_10_5,weight,0.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,slope_5_1,weight,0.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,sofr_mom_1m,weight,1.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ibor_level,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ibor_chg_1d,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ibor_mom_1m,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ibor_term_slope,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,swap_ibor_basis,weight,0.0,curve
NOR_10Y,21,GFC,GFC,walk_forward,move_level,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,move_zscore,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,vix_level,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,vix_zscore,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,v2x_level,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,vxn_level,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,ovx_level,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,gvz_level,weight,0.0,vol
NOR_10Y,21,GFC,GFC,walk_forward,spx_mom_1m,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,spx_mom_3m,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,sx5e_mom_1m,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,sx5e_mom_3m,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,mxwo_mom_1m,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ndx_mom_1m,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,oil_mom_1m,weight,3.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,oil_mom_3m,weight,1.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,copper_mom_1m,weight,1.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,opec_prod,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,natgas_mom_1m,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,be5y_level,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,be10y_level,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,be_slope,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,be5y_chg_1m,weight,0.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,ig_spread,weight,0.0,credit
NOR_10Y,21,GFC,GFC,walk_forward,hy_spread,weight,0.0,credit
NOR_10Y,21,GFC,GFC,walk_forward,ig_chg_1m,weight,0.0,credit
NOR_10Y,21,GFC,GFC,walk_forward,hy_chg_1m,weight,0.0,credit
NOR_10Y,21,GFC,GFC,walk_forward,cpi_yoy,weight,1.0,macro
NOR_10Y,21,GFC,GFC,walk_forward,pce_core_chg,weight,0.0,macro
