notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,xgb_n_trees,xgb_max_depth,xgb_lr
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,4acb140173cf,108,63,3346,0.7925881649731022,1.0,0.33424065625866106,0.05512518756335161,0.0831220305618649,0.18302408653764268,0.3368161582346836,5.087981826274928,1.809470203673058e-07,5.04834711822418,2.3472674286207228e-07,35.124837204311625,0.0,9.10389357901378e-268,53,12,0.7630566878049582,9,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,4acb140173cf,108,63,1409,0.5933286018452804,1.0,-0.02055841270979175,0.07641947823456698,0.07721184932221434,0.2078270021882438,0.010262299046104983,1.5438274726541352,0.061315067005455304,0.30534156721936945,0.3800755764964625,5.733445897368245,4.920523322127224e-09,1.281696827027753e-12,22,12,0.7630566878049582,9,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,6326e175fadb,108,63,2967,0.6083586113919784,1.0,0.12071246270789193,0.08243418068659729,0.09513713777553083,0.22280398091067308,0.13352259050409154,4.4058209268833535,5.269199925161949e-06,3.968190554894511,3.706819484229287e-05,13.366670402285846,0.0,1.322336915879298e-32,47,12,0.738798257036783,2,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,6326e175fadb,108,63,1790,0.39273743016759777,1.0,-0.14649015776572183,0.05544887662144701,0.049729969849162003,0.1933510027852205,-0.1149992004747089,-1.2663002031833366,0.897297187876057,-2.015720356457881,0.9780107566632193,,,1.0,28,12,0.738798257036783,2,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,45a4e59a86fa,108,63,4204,0.7792578496669839,1.0,0.3490105024294642,0.04678782482577164,0.07210124661037108,0.16989229553160168,0.3510816105772899,4.608648022962011,2.026478898797812e-06,4.631473084142576,1.8702376133576593e-06,36.46829254252582,0.0,3.2550541332178732e-304,67,12,0.7278969617896266,5,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,45a4e59a86fa,108,63,541,0.7190388170055453,1.0,0.04028251504493496,0.11407063504638319,0.12014267273567465,0.26210063432652964,0.05054022480963549,1.4533983489770748,0.07305659231322537,1.1403093353340408,0.12733147540529272,11.655879823133892,0.0,2.925027728661482e-25,9,12,0.7278969617896266,5,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,ad295e24fe40,108,63,3784,0.5631606765327696,1.0,0.030025719187525945,0.06471892906632949,0.0678353744793869,0.19618336784636198,0.04594130182040046,2.1648626653782217,0.015199102041925427,1.5898790339435303,0.055972817246606334,,,4.0997038722379606e-15,60,12,0.715529882281177,3,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,ad295e24fe40,108,63,1076,0.3243494423791822,1.0,-0.1640581206321452,0.1300192536392064,0.12086317765799258,0.28479203925991375,-0.07575571119868152,-1.6912337030142213,0.9546039117866563,-1.937868443743549,0.9735495583656416,,,1.0,17,12,0.715529882281177,3,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,22a7b2f83f4d,108,63,3336,0.8390287769784173,1.0,0.5675537270878248,0.03136607788824962,0.07267457126504796,0.13905080562582445,0.5684036748719729,5.613309461340069,9.924657429216666e-09,5.636994352934826,9.37180760067195e-09,39.27083432182796,0.0,0.0,53,12,0.7631279800129261,10,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,22a7b2f83f4d,108,63,1396,0.5150429799426934,1.0,-0.0047596008011665525,0.06252999107572986,0.06268847152578796,0.1881524301983021,0.0025280637125266736,1.1470773331585558,0.12567483050100292,0.04270432567632476,0.48297167131593904,-0.6204427719855704,0.7325168399579977,0.13624352058873,22,12,0.7631279800129261,10,5,0.1
