learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,val_mse,best_n_estimators,selected,security,horizon,fold,regime,scheme
0.01,3,1.0,1.0,1.0,1,0.0010616892973419928,18,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,3,1.0,1.0,1.0,5,0.0010455421719828151,153,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,3,1.0,1.0,5.0,1,0.0010327242940520033,168,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,3,1.0,1.0,5.0,5,0.0010487241687003378,143,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,3,1.0,1.0,10.0,1,0.0010339428791405877,196,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,3,1.0,1.0,10.0,5,0.001044140498617251,113,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,0.8,1.0,1,0.0010598156427772574,10,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,0.8,1.0,5,0.0010633980221477477,8,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,0.8,5.0,1,0.0010562289106233868,77,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,0.8,5.0,5,0.0010583964128281218,12,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,0.8,10.0,1,0.0010650134500421852,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,0.8,10.0,5,0.0010633125726377715,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,1.0,1.0,1,0.0010551233121355273,61,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,1.0,1.0,5,0.0010574630891315184,26,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,1.0,5.0,1,0.0010462264323916556,106,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,1.0,5.0,5,0.0010556118836997973,21,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,1.0,10.0,1,0.0010532100776265811,71,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,0.8,1.0,10.0,5,0.0010497488522898247,103,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,0.8,1.0,1,0.0010549102532688426,47,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,0.8,1.0,5,0.0010269484516027346,115,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,0.8,5.0,1,0.0010410471097680111,84,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,0.8,5.0,5,0.001027280579633762,156,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,0.8,10.0,1,0.0010371395268105054,145,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,0.8,10.0,5,0.0010513574573450123,30,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,1.0,1.0,1,0.001059028648761081,12,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,1.0,1.0,5,0.001021378869230132,129,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,1.0,5.0,1,0.0010431590035202764,82,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,1.0,5.0,5,0.001032540839487318,142,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,1.0,10.0,1,0.0010435363930337588,36,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,5,1.0,1.0,10.0,5,0.0010412171903927615,60,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,0.8,1.0,1,0.0010586507498706633,15,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,0.8,1.0,5,0.0010596280623219277,34,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,0.8,5.0,1,0.001061617793373892,13,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,0.8,5.0,5,0.0010553833483115962,21,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,0.8,10.0,1,0.0010658845705260767,11,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,0.8,10.0,5,0.001058165134360301,11,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,1.0,1.0,1,0.0010611085934046235,28,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,1.0,1.0,5,0.0010520173948139245,28,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,1.0,5.0,1,0.0010482402320335829,28,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,1.0,5.0,5,0.001050496832396539,20,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,1.0,10.0,1,0.0010533586551446012,22,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,0.8,1.0,10.0,5,0.0010553467844627573,16,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,0.8,1.0,1,0.001040270582676942,32,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,0.8,1.0,5,0.001037583725129427,35,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,0.8,5.0,1,0.001037317056198298,32,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,0.8,5.0,5,0.0010452958669189415,35,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,0.8,10.0,1,0.0010361169200192972,42,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,0.8,10.0,5,0.001042349372718526,45,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,1.0,1.0,1,0.0010504258586923763,25,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,1.0,1.0,5,0.0010463098477816106,33,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,1.0,5.0,1,0.0010291687786523039,34,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,1.0,5.0,5,0.0010427292480737972,35,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,1.0,10.0,1,0.0010288480828290563,38,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,3,1.0,1.0,10.0,5,0.0010427270187414145,46,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,0.8,1.0,1,0.001067855498865555,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,0.8,1.0,5,0.0010658596086135007,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,0.8,5.0,1,0.0010693693922915587,12,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,0.8,5.0,5,0.0010536825897830495,41,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,0.8,10.0,1,0.0010709470552311272,28,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,0.8,10.0,5,0.0010672480481334603,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,1.0,1.0,1,0.0010475546746492748,10,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,1.0,1.0,5,0.0010545518128159293,7,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,1.0,5.0,1,0.001064483831735713,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,1.0,5.0,5,0.0010528653990473334,14,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,1.0,10.0,1,0.0010591689242370741,10,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,0.8,1.0,10.0,5,0.00104681292924839,29,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,0.8,1.0,1,0.0010548550859325535,17,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,0.8,1.0,5,0.0010320551248629776,22,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,0.8,5.0,1,0.0010356592860913227,35,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,0.8,5.0,5,0.0010307284859311509,23,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,0.8,10.0,1,0.0010410270532625495,21,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,0.8,10.0,5,0.001040586970900937,17,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,1.0,1.0,1,0.0010543325468684898,27,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,1.0,1.0,5,0.001019579412629421,21,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,1.0,5.0,1,0.001030814314793524,33,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,1.0,5.0,5,0.0010262069192388834,25,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,1.0,10.0,1,0.0010369675150017474,15,False,NOR_10Y,1,GFC,GFC,walk_forward
0.05,5,1.0,1.0,10.0,5,0.001040362677016205,12,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,0.8,1.0,1,0.0010513410737184338,14,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,0.8,1.0,5,0.00107052171626794,7,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,0.8,5.0,1,0.001063569087164296,12,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,0.8,5.0,5,0.0010488859861759975,13,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,0.8,10.0,1,0.0010740169820431795,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,0.8,10.0,5,0.0010574326429305834,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,1.0,1.0,1,0.0010654293262773382,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,1.0,1.0,5,0.001054667227879679,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,1.0,5.0,1,0.0010481180373458881,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,1.0,5.0,5,0.0010435764099599562,19,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,1.0,10.0,1,0.0010564333417372024,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,0.8,1.0,10.0,5,0.0010563921600072795,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,0.8,1.0,1,0.0010607230796629064,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,0.8,1.0,5,0.001043912995011317,12,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,0.8,5.0,1,0.0010420058394757792,18,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,0.8,5.0,5,0.001053444909404348,8,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,0.8,10.0,1,0.0010305554614778167,20,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,0.8,10.0,5,0.0010453705035149362,12,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,1.0,1.0,1,0.001053085490471869,11,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,1.0,1.0,5,0.001049670496200897,12,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,1.0,5.0,1,0.0010391752834523556,16,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,1.0,5.0,5,0.0010458173741546052,13,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,1.0,10.0,1,0.0010210928940326382,19,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,3,1.0,1.0,10.0,5,0.001034479278972897,20,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,0.8,1.0,1,0.0010682766326767566,4,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,0.8,1.0,5,0.0010737876105345943,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,0.8,5.0,1,0.0010851607041980486,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,0.8,5.0,5,0.001071616669120403,2,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,0.8,10.0,1,0.001081901966299267,13,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,0.8,10.0,5,0.0010725401991474918,1,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,1.0,1.0,1,0.0010652457131860437,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,1.0,1.0,5,0.001032088114393681,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,1.0,5.0,1,0.0010516633130416668,25,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,1.0,5.0,5,0.0010411106014229115,16,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,1.0,10.0,1,0.0010606457198977064,5,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,0.8,1.0,10.0,5,0.0010664641942877136,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,0.8,1.0,1,0.0010569533102154926,14,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,0.8,1.0,5,0.0010497882503451852,12,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,0.8,5.0,1,0.0010177126278657978,17,True,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,0.8,5.0,5,0.0010285959052220603,9,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,0.8,10.0,1,0.0010356066225608422,17,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,0.8,10.0,5,0.0010575922498893078,3,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,1.0,1.0,1,0.0010414713034588863,17,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,1.0,1.0,5,0.001034104574152156,15,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,1.0,5.0,1,0.0010344963884900548,18,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,1.0,5.0,5,0.0010322926940021361,14,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,1.0,10.0,1,0.00103992765949453,7,False,NOR_10Y,1,GFC,GFC,walk_forward
0.1,5,1.0,1.0,10.0,5,0.0010472075353639757,6,False,NOR_10Y,1,GFC,GFC,walk_forward
0.01,3,0.8,0.8,1.0,1,0.0017161464252218911,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,1.0,5,0.0017158959024323789,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,5.0,1,0.0017169418282624322,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,5.0,5,0.0017169391845602128,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,10.0,1,0.0017164184383118037,10,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,10.0,5,0.001716418415490542,10,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,1.0,1,0.0017160471579390716,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,1.0,5,0.001715609208093366,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,5.0,1,0.0017167431998010498,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,5.0,5,0.001716741584093684,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,10.0,1,0.0017159232188441727,13,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,10.0,5,0.001716590679183859,10,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,1.0,1,0.0017169375054446117,6,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,1.0,5,0.0017169502213578791,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,5.0,1,0.0017172190600850084,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,5.0,5,0.0017172190600850084,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,10.0,1,0.0017172156152420106,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,10.0,5,0.0017172156152420106,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,1.0,1,0.0017169227597635716,10,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,1.0,5,0.0017169593815849669,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,5.0,1,0.0017172210921498877,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,5.0,5,0.0017173779598280627,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,10.0,1,0.0017183359910027216,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,10.0,5,0.0017183359910027216,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,1.0,1,0.001714463483379176,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,1.0,5,0.0017153123002912687,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,5.0,1,0.001716430738296138,4,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,5.0,5,0.0017175647819597383,4,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,10.0,1,0.0017165017721039219,12,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,10.0,5,0.0017164580807430155,10,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,1.0,1,0.0017137813744509192,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,1.0,5,0.0017154194429019692,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,5.0,1,0.0017149573401548021,6,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,5.0,5,0.001715593600054604,7,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,10.0,1,0.0017158448088632492,15,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,10.0,5,0.001716768541459531,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,1.0,1,0.0017187321793071066,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,1.0,5,0.0017187321793071066,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,5.0,1,0.0017140305518594497,14,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,5.0,5,0.0017178208423631756,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,10.0,1,0.0017163968891636167,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,10.0,5,0.0017166654754366048,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,1.0,1,0.0017190437872827854,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,1.0,5,0.0017172071633477818,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,5.0,1,0.0017124917994592423,10,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,5.0,5,0.0017191550937727877,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,10.0,1,0.001716407410438015,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,10.0,5,0.001717099791968199,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,1.0,1,0.0017147559080814244,7,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,1.0,5,0.0017118732642665455,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,5.0,1,0.0017139982325045228,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,5.0,5,0.001711029106315955,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,10.0,1,0.0017212275437145236,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,10.0,5,0.0017212275437145236,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,1.0,1,0.0017127824418587238,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,1.0,5,0.0017103107222083247,7,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,5.0,1,0.0017133172370327192,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,5.0,5,0.0017133008406768214,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,10.0,1,0.0017163882325768576,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,10.0,5,0.0017163882325768576,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,1.0,1,0.0017169065108709968,3,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,1.0,5,0.0017169173073988467,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,5.0,1,0.0017182978605190177,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,5.0,5,0.0017182978605190177,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,10.0,1,0.0017182795659095081,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,10.0,5,0.0017182795659095081,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,1.0,1,0.001716922176954648,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,1.0,5,0.001716956794110082,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,5.0,1,0.0017183094557129666,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,5.0,5,0.0017190962102312211,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,10.0,1,0.0017248438581733438,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,10.0,5,0.0017248438581733438,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,1.0,1,0.0017058300592807233,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,1.0,5,0.0017120702960024155,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,5.0,1,0.0017124958531650517,6,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,5.0,5,0.0017200045667890554,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,10.0,1,0.0017249112070494353,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,10.0,5,0.001719867154234083,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,1.0,1,0.0017028790536472707,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,1.0,5,0.0017084162696677577,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,5.0,1,0.0017154540284064572,2,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,5.0,5,0.0017127406596599607,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,10.0,1,0.0017136259930867878,7,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,10.0,5,0.0017120960094845726,5,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,1.0,1,0.0017283520162695567,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,1.0,5,0.0017283520162695567,1,False,NOR_10Y,1,ZIRP_early,ZIRP,walk_forward
