security,horizon,fold,regime,scheme,feature,importance_type,value,bucket
NOR_10Y,5,Block_GFC,GFC,block_cv,chg_lag1,gain,0.016936825588345528,momentum
NOR_10Y,5,Block_GFC,GFC,block_cv,chg_lag2,gain,0.005945251323282719,momentum
NOR_10Y,5,Block_GFC,GFC,block_cv,chg_lag3,gain,0.039865702390670776,momentum
NOR_10Y,5,Block_GFC,GFC,block_cv,chg_lag4,gain,0.0,momentum
NOR_10Y,5,Block_GFC,GFC,block_cv,chg_lag5,gain,0.004737839102745056,momentum
NOR_10Y,5,Block_GFC,GFC,block_cv,carry_roll,gain,0.0,carry_roll
NOR_10Y,5,Block_GFC,GFC,block_cv,mom_63d,gain,0.041538797318935394,momentum
NOR_10Y,5,Block_GFC,GFC,block_cv,mom_1m,gain,0.0,momentum
NOR_10Y,5,Block_GFC,GFC,block_cv,mom_3m,gain,0.0,momentum
NOR_10Y,5,Block_GFC,GFC,block_cv,mom_6m,gain,0.0,momentum
NOR_10Y,5,Block_GFC,GFC,block_cv,mom_12m,gain,0.0,momentum
NOR_10Y,5,Block_GFC,GFC,block_cv,dev_ma_3m,gain,0.033536139875650406,curve
NOR_10Y,5,Block_GFC,GFC,block_cv,dev_ma_12m,gain,0.0,curve
NOR_10Y,5,Block_GFC,GFC,block_cv,vol_20d,gain,0.0,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,vol_regime,gain,0.0,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,vol_zscore,gain,0.08277947455644608,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,level_zscore,gain,0.09649717807769775,curve
NOR_10Y,5,Block_GFC,GFC,block_cv,slope_10_1,gain,0.04864785075187683,curve
NOR_10Y,5,Block_GFC,GFC,block_cv,slope_10_5,gain,0.0,curve
NOR_10Y,5,Block_GFC,GFC,block_cv,slope_5_1,gain,0.062015872448682785,curve
NOR_10Y,5,Block_GFC,GFC,block_cv,sofr_mom_1m,gain,0.03902298957109451,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,ibor_level,gain,0.0645177960395813,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,ibor_chg_1d,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,ibor_mom_1m,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,ibor_term_slope,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,swap_ibor_basis,gain,0.0,curve
NOR_10Y,5,Block_GFC,GFC,block_cv,move_level,gain,0.0,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,move_zscore,gain,0.035324789583683014,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,vix_level,gain,0.0,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,vix_zscore,gain,0.0,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,v2x_level,gain,0.08027902990579605,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,vxn_level,gain,0.06393136084079742,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,ovx_level,gain,0.0,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,gvz_level,gain,0.0,vol
NOR_10Y,5,Block_GFC,GFC,block_cv,spx_mom_1m,gain,0.005729354918003082,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,spx_mom_3m,gain,0.08852905035018921,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,sx5e_mom_1m,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,sx5e_mom_3m,gain,0.049773748964071274,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,mxwo_mom_1m,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,ndx_mom_1m,gain,0.08563303202390671,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,oil_mom_1m,gain,0.08606068789958954,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,oil_mom_3m,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,copper_mom_1m,gain,0.22005699574947357,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,opec_prod,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,natgas_mom_1m,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,be5y_level,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,be10y_level,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,be_slope,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,be5y_chg_1m,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,ig_spread,gain,0.0,credit
NOR_10Y,5,Block_GFC,GFC,block_cv,hy_spread,gain,0.0,credit
NOR_10Y,5,Block_GFC,GFC,block_cv,ig_chg_1m,gain,0.0,credit
NOR_10Y,5,Block_GFC,GFC,block_cv,hy_chg_1m,gain,0.0,credit
NOR_10Y,5,Block_GFC,GFC,block_cv,cpi_yoy,gain,0.16013145446777344,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,pce_core_chg,gain,0.03332199901342392,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,nfp_change,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,pmi_us,gain,0.0,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,pmi_eur,gain,0.11351189017295837,macro
NOR_10Y,5,Block_GFC,GFC,block_cv,unemp_eur,gain,0.0,macro
