notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,xgb_n_trees,xgb_max_depth,xgb_lr
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,train,1f737f88fb4d,108,5,587,0.7308347529812607,1.0,0.2978125958507575,0.0038447039661336823,0.005476128781942082,0.04675754191114806,0.2979157139598574,4.208961965444186,1.2827328235598401e-05,4.159593366237444,1.8327348903073475e-05,11.607820616258008,0.0,3.475671255697617e-30,117,12,0.7591696997991998,10,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,1f737f88fb4d,108,5,385,0.45714285714285713,1.0,-0.029348817510406633,0.004784904650121645,0.004713267292207792,0.05194288692279732,-0.015199086636204173,-0.0914432415982715,0.5364297980861457,-1.0073733622630496,0.8428051336140062,-1.239583340813727,0.8924352272014884,0.9585012543111112,77,12,0.7591696997991998,10,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,train,162bafafb064,108,5,971,0.670442842430484,1.0,0.18478047609336323,0.004210670326223563,0.0051717577265705484,0.04874537554749051,0.1858338018057729,4.908142453641293,4.5971531803523646e-07,4.869430460828847,6.530764085365762e-07,11.33736882028872,0.0,5.331216102530024e-27,194,12,0.7172502973665105,7,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,162bafafb064,108,5,606,0.4768976897689769,1.0,-0.013777963143946748,0.0030492634966214033,0.0030159368151815194,0.04181942022143512,-0.011050192189745234,0.45226451219003533,0.3255392191198241,-0.7407561141784217,0.7704356386194684,0.021679470325463395,0.49135182011571155,0.8806230260298931,121,12,0.7172502973665105,7,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,train,2df7277b8e1b,108,5,1577,0.8123018389346861,1.0,0.6245669353302994,0.0016290927259323541,0.004346384567216235,0.031150057643007267,0.6251844030967207,7.182521784010453,3.4217073618947325e-13,7.867443287584722,3.335512096757062e-15,25.725080719338422,0.0,3.2182707034681543e-146,315,12,0.7185927969462786,55,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,2df7277b8e1b,108,5,468,0.5427350427350427,1.0,0.04581242745564307,0.0019454802997731038,0.002039000192307692,0.03403968129909834,0.04586556337140146,2.706648527583541,0.0033983085879670805,1.2997790767191275,0.09715894942396795,2.2293959185843617,0.012893786779942351,0.03565494093507189,94,12,0.7185927969462786,55,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,train,58fe0881cdd7,108,5,2046,0.7126099706744868,1.0,0.43004192424976706,0.002171960560044137,0.003814986829178887,0.03637719370860443,0.4306767867632152,5.68440001807215,6.563634635803339e-09,6.3492264145095945,1.3291869318605174e-10,20.130408005738747,0.0,3.685564693403419e-85,409,12,0.7132820167701027,80,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,58fe0881cdd7,108,5,354,0.4830508474576271,1.0,-0.0415017779390654,0.004176273261502147,0.004010246101694915,0.04839048730512308,-0.041400740901427646,1.1577213962678343,0.12348887474561243,-0.8689428094944227,0.807265589586412,-0.5215242677951213,0.6989991976990543,0.7551721483364444,71,12,0.7132820167701027,80,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,d35b4f03fea5,108,5,2398,0.603836530442035,1.0,0.1753272340260419,0.003170519126478933,0.0038474025239783162,0.04259632825050725,0.17593256574554306,4.536014288076093,2.86636490187675e-06,4.5756569360555375,2.4946568094994415e-06,11.10416163121649,0.0,1.1479715251043465e-24,480,12,0.7035068075045823,28,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,d35b4f03fea5,108,5,700,0.4614285714285714,1.0,-0.033439014015784974,0.008708178173078321,0.008556237164285716,0.0728229523192913,-0.01775792394194209,-1.0052060836676338,0.8426011868168701,-1.7535670278340303,0.9600285025466149,0.5152427482125659,0.3031917001943646,0.9812201706228274,140,12,0.7035068075045823,28,3,0.1
