learning_rate,max_depth,subsample,colsample_bytree,reg_lambda,min_child_weight,val_mse,best_n_estimators,selected,security,horizon,fold,regime,scheme
0.05,5,0.8,0.8,10.0,1,0.0198865072578468,9,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,0.8,0.8,10.0,5,0.020232196544062223,9,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,0.8,1.0,1.0,1,0.02336988733354864,6,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,0.8,1.0,1.0,5,0.02337203267393485,4,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,0.8,1.0,5.0,1,0.02158979215324685,6,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,0.8,1.0,5.0,5,0.02158743368608885,6,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,0.8,1.0,10.0,1,0.02119892686101549,5,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,0.8,1.0,10.0,5,0.02117417082405036,5,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,0.8,1.0,1,0.020749997245049046,8,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,0.8,1.0,5,0.021006425594032044,5,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,0.8,5.0,1,0.02101151790919184,9,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,0.8,5.0,5,0.02167949216748652,8,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,0.8,10.0,1,0.02058493807307896,8,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,0.8,10.0,5,0.020705661993423913,8,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,1.0,1.0,1,0.021193702761637304,4,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,1.0,1.0,5,0.021193702761637304,4,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,1.0,5.0,1,0.022252018340598714,4,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,1.0,5.0,5,0.022637684727299264,4,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,1.0,10.0,1,0.02164110103416109,5,False,NOR_10Y,63,GFC,GFC,walk_forward
0.05,5,1.0,1.0,10.0,5,0.02164110103416109,5,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,0.8,1.0,1,0.02122609340549745,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,0.8,1.0,5,0.02122609340549745,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,0.8,5.0,1,0.021290213333154652,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,0.8,5.0,5,0.021290213333154652,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,0.8,10.0,1,0.020972444364265035,4,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,0.8,10.0,5,0.020935666206460264,5,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,1.0,1.0,1,0.021355688668246598,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,1.0,1.0,5,0.021057214865448988,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,1.0,5.0,1,0.021410263600551597,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,1.0,5.0,5,0.021410113436648965,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,1.0,10.0,1,0.021246844257308835,3,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,0.8,1.0,10.0,5,0.021246844257308835,3,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,0.8,1.0,1,0.021406387107272877,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,0.8,1.0,5,0.021406387107272877,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,0.8,5.0,1,0.021458670021562393,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,0.8,5.0,5,0.021458670021562393,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,0.8,10.0,1,0.021631897104748853,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,0.8,10.0,5,0.021631897104748853,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,1.0,1.0,1,0.020847772982749282,3,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,1.0,1.0,5,0.020847772982749282,3,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,1.0,5.0,1,0.020851684515770037,3,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,1.0,5.0,5,0.020851684515770037,3,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,1.0,10.0,1,0.0211796133818255,3,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,3,1.0,1.0,10.0,5,0.021165601926368016,3,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,0.8,1.0,1,0.02268283622757419,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,0.8,1.0,5,0.020625690379424973,5,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,0.8,5.0,1,0.021319860100385696,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,0.8,5.0,5,0.021842671281937783,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,0.8,10.0,1,0.019509061983385114,6,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,0.8,10.0,5,0.019313715155286976,6,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,1.0,1.0,1,0.023845375057434774,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,1.0,1.0,5,0.023845375057434774,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,1.0,5.0,1,0.022165788159774484,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,1.0,5.0,5,0.022165788159774484,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,1.0,10.0,1,0.021602028295180313,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,0.8,1.0,10.0,5,0.021602028295180313,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,0.8,1.0,1,0.017896742832501974,4,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,0.8,1.0,5,0.017895464221338753,4,True,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,0.8,5.0,1,0.02058055786658719,4,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,0.8,5.0,5,0.02118294211189745,4,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,0.8,10.0,1,0.020973025584188388,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,0.8,10.0,5,0.020973025584188388,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,1.0,1.0,1,0.02056759469143183,3,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,1.0,1.0,5,0.021620779289955278,3,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,1.0,5.0,1,0.02226047834245874,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,1.0,5.0,5,0.022923532806389407,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,1.0,10.0,1,0.021267961547496324,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.1,5,1.0,1.0,10.0,5,0.021267961547496324,2,False,NOR_10Y,63,GFC,GFC,walk_forward
0.01,3,0.8,0.8,1.0,1,0.03937354957294857,95,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,1.0,5,0.03937203772670092,95,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,5.0,1,0.04004723075055889,95,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,5.0,5,0.04003900856817854,95,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,10.0,1,0.03945473679610034,100,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,0.8,10.0,5,0.03933718866594086,112,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,1.0,1,0.038731753639670394,129,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,1.0,5,0.038877309833678285,129,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,5.0,1,0.03865820849843873,115,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,5.0,5,0.03859744979581884,115,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,10.0,1,0.03900204937361094,102,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,0.8,1.0,10.0,5,0.038699036148654,110,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,1.0,1,0.03940386245975051,92,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,1.0,5,0.039500433543021525,92,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,5.0,1,0.04004568628344487,92,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,5.0,5,0.040385416885280544,92,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,10.0,1,0.04003054620320115,134,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,0.8,10.0,5,0.04002825640181316,92,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,1.0,1,0.040526116005055804,95,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,1.0,5,0.04053201455530907,98,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,5.0,1,0.040542232438941575,98,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,5.0,5,0.040659955447296885,95,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,10.0,1,0.040493302070815834,107,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,3,1.0,1.0,10.0,5,0.040374839965480594,106,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,1.0,1,0.038548774044427685,163,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,1.0,5,0.038151092175392726,168,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,5.0,1,0.03950480183881793,104,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,5.0,5,0.039701460237560535,104,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,10.0,1,0.040373345129746135,104,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,0.8,10.0,5,0.04024070917183738,104,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,1.0,1,0.0369911781008676,189,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,1.0,5,0.03742440723933444,112,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,5.0,1,0.03846556527137762,118,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,5.0,5,0.038486682865093845,103,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,10.0,1,0.038885647834098445,113,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,0.8,1.0,10.0,5,0.03898392138530809,103,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,1.0,1,0.040524077782237954,101,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,1.0,5,0.040272955974141114,106,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,5.0,1,0.04211024785459815,81,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,5.0,5,0.042424896667923345,81,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,10.0,1,0.04133167424939255,101,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,0.8,10.0,5,0.041684592308128196,104,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,1.0,1,0.039384769009826216,68,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,1.0,5,0.03996604183560992,65,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,5.0,1,0.041326556057587664,38,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,5.0,5,0.041273175248507675,70,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,10.0,1,0.0404428909294512,71,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.01,5,1.0,1.0,10.0,5,0.04000389620130915,72,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,1.0,1,0.039890646522641134,24,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,1.0,5,0.03989031462873584,24,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,5.0,1,0.03955794587367452,27,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,5.0,5,0.039362602610539685,20,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,10.0,1,0.03972558150989021,28,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,0.8,10.0,5,0.03848112465624673,27,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,1.0,1,0.04074265131121685,24,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,1.0,5,0.03851545786481465,23,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,5.0,1,0.03916914017480908,31,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,5.0,5,0.040214882343377,15,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,10.0,1,0.04003860077087563,30,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,0.8,1.0,10.0,5,0.041030395679911305,15,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,1.0,1,0.039261338552490456,21,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,1.0,5,0.03832919188938219,21,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,5.0,1,0.03818098860971159,22,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,5.0,5,0.038073603403053616,22,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,10.0,1,0.03840171410268871,21,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,0.8,10.0,5,0.038790129359516784,21,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,1.0,1,0.040061199913523866,23,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,1.0,5,0.0400604915127708,23,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,5.0,1,0.04127922929743343,13,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,5.0,5,0.03985784963617385,23,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,10.0,1,0.040185663807297343,27,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,3,1.0,1.0,10.0,5,0.03987914874216034,24,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,1.0,1,0.040772838644668,24,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,1.0,5,0.041059464704725365,25,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,5.0,1,0.043274900181426885,17,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,5.0,5,0.040568919571078894,27,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,10.0,1,0.039850286079667306,41,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,0.8,10.0,5,0.040066930756303035,41,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,1.0,1,0.03850388707754712,13,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,1.0,5,0.03675936014318935,31,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,5.0,1,0.03958982821850068,18,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,5.0,5,0.03984917708232817,31,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,10.0,1,0.03844181962770272,17,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,0.8,1.0,10.0,5,0.03831122608826061,25,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,1.0,1,0.04176717084301462,29,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,1.0,5,0.04166877822939482,53,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,5.0,1,0.042086469431329154,13,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,5.0,5,0.042038370587346316,13,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
0.05,5,1.0,0.8,10.0,1,0.04166391528431445,22,False,NOR_10Y,63,ZIRP_early,ZIRP,walk_forward
