notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,xgb_n_trees,xgb_max_depth,xgb_lr
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_early,ZIRP,oos,717758c7ee5f,108,63,1009,0.4182358771060456,1.0,-0.06473612658372274,0.05552216520172574,0.05534941897918731,0.19092137804207632,-0.0031210123922598143,-0.8120608231081239,0.7916216341645144,-0.7979814785649709,0.787465407001973,4.078555712362984,2.2658171813683126e-05,0.9999999185662429,16,12,0.735948527439627,4,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,train,153ccd09ce8b,108,63,2571,0.8638661999222093,1.0,0.8168269782831667,0.011381666021364532,0.06373599260987942,0.08448686491972986,0.8214248251999403,4.661035752987531,1.5731102933624896e-06,4.820974527335792,7.559345268948717e-07,37.173074583730184,0.0,0.0,41,12,0.7353776131425672,39,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_30Y,NOR,30Y,ZIRP_late,ZIRP,oos,153ccd09ce8b,108,63,782,0.5140664961636828,1.0,-0.8905000372805512,0.0638839767282424,0.034143380346035805,0.19788846762064796,-0.8710501444435808,-0.8303736744494586,0.796836227494668,-2.719295208516541,0.9966563105027457,-0.8712022533411802,0.8081781351033673,0.22634937139829112,12,12,0.7353776131425672,39,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,train,0491e8327c59,108,63,3353,0.569937369519833,1.0,0.018957680151797773,0.05487777068061185,0.05694904471825231,0.1808851857111252,0.03637065464201916,1.849159106093698,0.03221742086206614,1.2306011695429642,0.10927920719191991,,,2.8584655497816347e-16,53,12,0.7233046651339552,2,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_30Y,NOR,30Y,COVID,COVID,oos,0491e8327c59,108,63,523,0.4397705544933078,1.0,-0.02484937731885184,0.12266424179716007,0.11987123315487572,0.2794663394420997,-0.023300074327889275,-0.24550529599057647,0.5969673959876396,-0.39585039521902676,0.653811431843502,,,0.9974574037722617,8,12,0.7233046651339552,2,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,train,a2de92de9029,108,63,3876,0.5580495356037152,1.0,0.009818825188168012,0.061335203759441265,0.06289308704091846,0.19079170477508928,0.024770342096002262,1.5923451439487102,0.05565358733338288,0.979231196277585,0.1637634439566887,9.5367431640625e-07,0.4999996195389934,2.6007669801232477e-13,62,12,0.7144552570146222,1,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_30Y,NOR,30Y,Hiking,Hiking,oos,a2de92de9029,108,63,1053,0.32763532763532766,1.0,-0.17236914898325284,0.08527169864380381,0.07917456748338082,0.22881897356230535,-0.07700870815243555,-1.848014657092164,0.967699888743305,-2.0968027297889216,0.981875325845554,,,1.0,17,12,0.7144552570146222,1,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_5Y,NOR,5Y,GFC,GFC,train,199ed738b0f7,108,63,909,0.8613861386138614,1.0,0.7422994327119794,0.04873124870148479,0.18916748560231023,0.17225425435701683,0.742390989940347,1.9092941880752712,0.02811207582078823,1.809208544647425,0.03537461023670802,22.153766953118694,0.0,7.851126791176803e-117,14,12,0.7831766376078458,10,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_5Y,NOR,5Y,GFC,GFC,oos,199ed738b0f7,108,63,746,0.45308310991957107,1.0,-0.23037996162040586,0.08338380269986452,0.07412587745978554,0.23523101644407332,-0.12489464620640156,-0.5010928171892026,0.6918470991439651,-1.1244454505590513,0.8694068703783457,5.269316600525718,6.846630362655759e-08,0.9953547035804418,12,12,0.7831766376078458,10,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_5Y,NOR,5Y,ZIRP_early,ZIRP,train,b3170b4ce3af,108,63,1659,0.5557564798071127,1.0,0.13266676771430652,0.11637875341421244,0.13634896227697407,0.2476360992019438,0.14646395930901845,2.023850219896663,0.021492782598109272,1.7929972187935828,0.03657779186187482,,,3.064541190960958e-06,26,12,0.7336185794031085,1,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_5Y,NOR,5Y,ZIRP_early,ZIRP,oos,b3170b4ce3af,108,63,1010,0.5871287128712871,1.0,-0.00047195082517603737,0.056540687500673426,0.05874092110891088,0.19326682586246494,0.03745657314698947,1.1201791683124462,0.13131870963350067,0.5646462504053904,0.28621995094883956,,,1.6950919219839753e-08,16,12,0.7336185794031085,1,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_5Y,NOR,5Y,ZIRP_late,ZIRP,train,08d46b0c66b7,108,63,2665,0.8577861163227017,1.0,0.5420862912049978,0.048140387444629104,0.10731968433208255,0.16810075424177062,0.5514300312730436,2.676674644873091,0.0037178400954058777,2.658919186488064,0.00394304412432865,36.918505627090134,0.0,0.0,42,12,0.7337933832500212,15,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_5Y,NOR,5Y,ZIRP_late,ZIRP,oos,08d46b0c66b7,108,63,850,0.5070588235294118,1.0,-0.4038820393750917,0.03985267495460126,0.028462008841176473,0.1560099306798838,-0.40020597902934085,-0.9047648494260867,0.8172050113885962,-2.126349166590734,0.9831189422474549,0.20985977764744604,0.41688855795719515,0.35298830272627896,13,12,0.7337933832500212,15,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_5Y,NOR,5Y,COVID,COVID,train,a639a134b487,108,63,3503,0.8538395660862118,1.0,0.7744544729688987,0.019643560732149387,0.08800769434556095,0.11276271065005784,0.776797234852907,2.598515656699899,0.004681388760890304,2.8138855439274786,0.002460988740779082,42.10763358628451,0.0,0.0,56,12,0.722242738404156,38,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_5Y,NOR,5Y,COVID,COVID,oos,a639a134b487,108,63,618,0.48058252427184467,1.0,-0.19232834384891273,0.16659060011318824,0.14059360530873788,0.29348505618402665,-0.18490879970936103,-1.5884835974936902,0.9439114864063959,-1.814245140236514,0.9649372247249539,-0.9329651614943911,0.8245810218350911,0.8427077141680066,10,12,0.722242738404156,38,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_5Y,NOR,5Y,Hiking,Hiking,train,9782d82585ec,108,63,4122,0.787239204269772,1.0,0.4193127032420618,0.05443673271225144,0.09446745324194566,0.17597202161655878,0.4237514525470417,2.9030487152438225,0.0018477457399271868,2.907039260010601,0.001834070601237006,37.020967711747204,0.0,1.1095433e-316,65,12,0.7135431973169032,6,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_5Y,NOR,5Y,Hiking,Hiking,oos,9782d82585ec,108,63,1076,0.3828996282527881,1.0,-0.6672687135015047,0.23787837271746287,0.152823126570632,0.39206394916562204,-0.5565600446442898,-0.5603566676900898,0.7123819090150312,-2.171326789400324,0.9849376744197607,4.123393391246764,1.8666564502445304e-05,0.9999999999999953,17,12,0.7135431973169032,6,5,0.1
