notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,xgb_n_trees,xgb_max_depth,xgb_lr
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,5a8806e260f9,108,126,3113,0.8641182139415355,1.0,0.5662052391210457,0.08077398251888494,0.18756373777706395,0.22298418960899327,0.5693518188740089,4.495237113602703,3.4746232685511913e-06,4.3658717054865495,6.537127238166714e-06,41.52832417368658,0.0,0.0,25,12,0.7721790863031673,6,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,5a8806e260f9,108,126,1401,0.6052819414703783,1.0,-0.2010721509868838,0.21314937806552636,0.18991095796573876,0.33610292145035614,-0.12236481953811196,0.11097001191329336,0.45582006342719716,-0.9412377508604324,0.8266272938842095,1.2055426259384132,0.1139969464366608,1.5917655403149612e-15,11,12,0.7721790863031673,6,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,1d5fedd3ed96,108,126,2659,0.5840541556976306,1.0,0.13125561931011864,0.18394653569500788,0.21575749130312144,0.33684659732428657,0.147438475558755,3.4924389058944834,0.00023931553613387724,3.0115082960677384,0.0013120074437857959,11.141076170654474,0.0,2.1718725668158853e-18,21,12,0.7387329228625453,1,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,1d5fedd3ed96,108,126,1793,0.3485778025655326,1.0,-0.23450414436903744,0.1418574516159264,0.12224848029559396,0.30410155721739623,-0.16040257738107178,-1.4494271235734,0.9263908307253391,-1.9505102092348394,0.9743644807264871,,,1.0,14,12,0.7387329228625453,1,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,c3861da36cc5,108,126,3902,0.8446950281906714,1.0,0.2388325846103141,0.11400686299986755,0.15065395103408508,0.2584348980335781,0.2432534147473252,4.018228539828785,2.9318655494381396e-05,3.849675691912833,6.008463972567088e-05,43.63068072224285,0.0,0.0,31,12,0.7357359082936076,2,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,c3861da36cc5,108,126,541,0.36229205175600737,1.0,-0.19270388012713502,0.31666617270592057,0.3026966992236599,0.4483443109414246,-0.04615006875888916,-1.3425927807355122,0.9102980653659287,-1.0856214759291805,0.8609345539890513,-5.816283029329506,0.9999999969914722,0.9999999999572208,4,12,0.7357359082936076,2,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,0102aeba9e90,108,126,3653,0.6014234875444839,1.0,0.061344159514382435,0.14924325579379555,0.16359072839720776,0.29381684931796637,0.08770345816038982,2.214941639356467,0.013382035279515758,1.65842871155996,0.048658420892673054,,,5.401773902711937e-35,29,12,0.7199836912803596,1,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,0102aeba9e90,108,126,1023,0.33724340175953077,1.0,-0.29770824930546413,0.2424903776372693,0.21176538569892472,0.3985774503686387,-0.14508977393513933,-1.7361464250246381,0.9587310262982768,-1.8800839210669935,0.9698095552903928,,,1.0,8,12,0.7199836912803596,1,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,a235a4688038,108,126,3106,0.9253058596265293,1.0,0.8126203323613845,0.030834642644911165,0.16511919729240182,0.13487078171707811,0.8132582815897079,4.925063517955177,4.2166477876026676e-07,4.794151205875902,8.552358425682895e-07,47.56201676648269,0.0,0.0,25,12,0.7722120185398166,14,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,a235a4688038,108,126,1389,0.5125989920806335,1.0,-0.30969741043618226,0.20714686181449635,0.1628973290136789,0.35372666931651064,-0.2716406282947814,-0.4291368946319423,0.6660881980214194,-1.5001199273306502,0.933094620640885,-2.8181028799779124,0.9975845835860716,0.18081329894577905,11,12,0.7722120185398166,14,5,0.1
