security,horizon,fold,regime,scheme,feature,importance_type,value,bucket
NOR_10Y,252,GFC,GFC,walk_forward,chg_lag1,gain,0.0,momentum
NOR_10Y,252,GFC,GFC,walk_forward,chg_lag2,gain,0.0,momentum
NOR_10Y,252,GFC,GFC,walk_forward,chg_lag3,gain,0.0,momentum
NOR_10Y,252,GFC,GFC,walk_forward,chg_lag4,gain,0.0,momentum
NOR_10Y,252,GFC,GFC,walk_forward,chg_lag5,gain,0.0,momentum
NOR_10Y,252,GFC,GFC,walk_forward,carry_roll,gain,0.8206930160522461,carry_roll
NOR_10Y,252,GFC,GFC,walk_forward,mom_63d,gain,1.5609784126281738,momentum
NOR_10Y,252,GFC,GFC,walk_forward,mom_1m,gain,0.0,momentum
NOR_10Y,252,GFC,GFC,walk_forward,mom_3m,gain,0.0,momentum
NOR_10Y,252,GFC,GFC,walk_forward,mom_6m,gain,3.3784148693084717,momentum
NOR_10Y,252,GFC,GFC,walk_forward,mom_12m,gain,4.399774551391602,momentum
NOR_10Y,252,GFC,GFC,walk_forward,dev_ma_3m,gain,0.08166265487670898,curve
NOR_10Y,252,GFC,GFC,walk_forward,dev_ma_12m,gain,2.6145384311676025,curve
NOR_10Y,252,GFC,GFC,walk_forward,vol_20d,gain,0.07100486755371094,vol
NOR_10Y,252,GFC,GFC,walk_forward,vol_regime,gain,0.0,vol
NOR_10Y,252,GFC,GFC,walk_forward,vol_zscore,gain,0.34334564208984375,vol
NOR_10Y,252,GFC,GFC,walk_forward,level_zscore,gain,1.5584754943847656,curve
NOR_10Y,252,GFC,GFC,walk_forward,slope_10_1,gain,128.2534942626953,curve
NOR_10Y,252,GFC,GFC,walk_forward,slope_10_5,gain,0.0,curve
NOR_10Y,252,GFC,GFC,walk_forward,slope_5_1,gain,0.3211461901664734,curve
NOR_10Y,252,GFC,GFC,walk_forward,sofr_mom_1m,gain,3.33171010017395,macro
NOR_10Y,252,GFC,GFC,walk_forward,ibor_level,gain,0.4631105661392212,macro
NOR_10Y,252,GFC,GFC,walk_forward,ibor_chg_1d,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,ibor_mom_1m,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,ibor_term_slope,gain,2.683030366897583,macro
NOR_10Y,252,GFC,GFC,walk_forward,swap_ibor_basis,gain,1.6814743280410767,curve
NOR_10Y,252,GFC,GFC,walk_forward,move_level,gain,0.0,vol
NOR_10Y,252,GFC,GFC,walk_forward,move_zscore,gain,0.0,vol
NOR_10Y,252,GFC,GFC,walk_forward,vix_level,gain,0.0,vol
NOR_10Y,252,GFC,GFC,walk_forward,vix_zscore,gain,0.0,vol
NOR_10Y,252,GFC,GFC,walk_forward,v2x_level,gain,0.0,vol
NOR_10Y,252,GFC,GFC,walk_forward,vxn_level,gain,0.0,vol
NOR_10Y,252,GFC,GFC,walk_forward,ovx_level,gain,0.0,vol
NOR_10Y,252,GFC,GFC,walk_forward,gvz_level,gain,0.0,vol
NOR_10Y,252,GFC,GFC,walk_forward,spx_mom_1m,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,spx_mom_3m,gain,0.3439476191997528,macro
NOR_10Y,252,GFC,GFC,walk_forward,sx5e_mom_1m,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,sx5e_mom_3m,gain,4.664272308349609,macro
NOR_10Y,252,GFC,GFC,walk_forward,mxwo_mom_1m,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,ndx_mom_1m,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,oil_mom_1m,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,oil_mom_3m,gain,4.997673034667969,macro
NOR_10Y,252,GFC,GFC,walk_forward,copper_mom_1m,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,opec_prod,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,natgas_mom_1m,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,be5y_level,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,be10y_level,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,be_slope,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,be5y_chg_1m,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,ig_spread,gain,0.0,credit
NOR_10Y,252,GFC,GFC,walk_forward,hy_spread,gain,0.0,credit
NOR_10Y,252,GFC,GFC,walk_forward,ig_chg_1m,gain,0.0,credit
NOR_10Y,252,GFC,GFC,walk_forward,hy_chg_1m,gain,0.0,credit
NOR_10Y,252,GFC,GFC,walk_forward,cpi_yoy,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,pce_core_chg,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,nfp_change,gain,0.28334808349609375,macro
NOR_10Y,252,GFC,GFC,walk_forward,pmi_us,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,pmi_eur,gain,19.09592628479004,macro
NOR_10Y,252,GFC,GFC,walk_forward,unemp_eur,gain,36.571533203125,macro
NOR_10Y,252,GFC,GFC,walk_forward,cpi_nsa_level,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,pce_core_level,gain,0.0,macro
NOR_10Y,252,GFC,GFC,walk_forward,eur_3m,gain,6.710628032684326,macro
NOR_10Y,252,GFC,GFC,walk_forward,eur_1w,gain,0.5124085545539856,macro
NOR_10Y,252,GFC,GFC,walk_forward,nor_ibor_1m,gain,0.16324423253536224,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_ibor_6m,gain,2.6047937870025635,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_ecb_dfr_chg,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_ecb_dfr_level,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_eurnok_chg_1d,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_eurnok_level,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_eurnok_mom_1m,gain,0.01737356185913086,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_eurnok_mom_3m,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_eurnok_rvol_20d,gain,0.39529603719711304,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_govt_10y,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_govt_3y,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_govt_5y,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_i44_chg_1d,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_i44_level,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_i44_mom_1m,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_i44_mom_3m,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_i44_rvol_20d,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_kpi_yoy,gain,1.951587200164795,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_kpijae_yoy,gain,13.223210334777832,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_nibor_nowa_spread,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_nowa_level,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_polrate_chg_1d,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_polrate_days_since_chg,gain,7.397609710693359,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_polrate_level,gain,3.2141222953796387,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_rb_rate_chg,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_rb_rate_level,gain,86.2278060913086,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_unemp,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_usdnok_chg_1d,gain,0.0,norway
NOR_10Y,252,GFC,GFC,walk_forward,nor_usdnok_level,gain,0.0,norway
