security,horizon,fold,regime,scheme,feature,importance_type,value,bucket
NOR_10Y,252,Block_GFC,GFC,block_cv,chg_lag1,gain,0.0,momentum
NOR_10Y,252,Block_GFC,GFC,block_cv,chg_lag2,gain,0.0,momentum
NOR_10Y,252,Block_GFC,GFC,block_cv,chg_lag3,gain,0.0,momentum
NOR_10Y,252,Block_GFC,GFC,block_cv,chg_lag4,gain,0.0,momentum
NOR_10Y,252,Block_GFC,GFC,block_cv,chg_lag5,gain,0.0,momentum
NOR_10Y,252,Block_GFC,GFC,block_cv,carry_roll,gain,30.732797622680664,carry_roll
NOR_10Y,252,Block_GFC,GFC,block_cv,mom_63d,gain,0.0,momentum
NOR_10Y,252,Block_GFC,GFC,block_cv,mom_1m,gain,0.0,momentum
NOR_10Y,252,Block_GFC,GFC,block_cv,mom_3m,gain,0.0,momentum
NOR_10Y,252,Block_GFC,GFC,block_cv,mom_6m,gain,7.340240478515625,momentum
NOR_10Y,252,Block_GFC,GFC,block_cv,mom_12m,gain,5.5391082763671875,momentum
NOR_10Y,252,Block_GFC,GFC,block_cv,dev_ma_3m,gain,0.0,curve
NOR_10Y,252,Block_GFC,GFC,block_cv,dev_ma_12m,gain,44.895233154296875,curve
NOR_10Y,252,Block_GFC,GFC,block_cv,vol_20d,gain,0.0,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,vol_regime,gain,0.0,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,vol_zscore,gain,0.0,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,level_zscore,gain,12.824536323547363,curve
NOR_10Y,252,Block_GFC,GFC,block_cv,slope_10_1,gain,0.0,curve
NOR_10Y,252,Block_GFC,GFC,block_cv,slope_10_5,gain,66.861328125,curve
NOR_10Y,252,Block_GFC,GFC,block_cv,slope_5_1,gain,0.0,curve
NOR_10Y,252,Block_GFC,GFC,block_cv,sofr_mom_1m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,ibor_level,gain,65.75032806396484,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,ibor_chg_1d,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,ibor_mom_1m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,ibor_term_slope,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,swap_ibor_basis,gain,3.8741607666015625,curve
NOR_10Y,252,Block_GFC,GFC,block_cv,move_level,gain,0.0,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,move_zscore,gain,8.251931190490723,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,vix_level,gain,0.0,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,vix_zscore,gain,0.0,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,v2x_level,gain,0.0,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,vxn_level,gain,0.0,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,ovx_level,gain,0.0,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,gvz_level,gain,0.0,vol
NOR_10Y,252,Block_GFC,GFC,block_cv,spx_mom_1m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,spx_mom_3m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,sx5e_mom_1m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,sx5e_mom_3m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,mxwo_mom_1m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,ndx_mom_1m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,oil_mom_1m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,oil_mom_3m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,copper_mom_1m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,opec_prod,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,natgas_mom_1m,gain,8.713687896728516,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,be5y_level,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,be10y_level,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,be_slope,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,be5y_chg_1m,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,ig_spread,gain,0.0,credit
NOR_10Y,252,Block_GFC,GFC,block_cv,hy_spread,gain,0.0,credit
NOR_10Y,252,Block_GFC,GFC,block_cv,ig_chg_1m,gain,0.0,credit
NOR_10Y,252,Block_GFC,GFC,block_cv,hy_chg_1m,gain,0.0,credit
NOR_10Y,252,Block_GFC,GFC,block_cv,cpi_yoy,gain,67.66740417480469,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,pce_core_chg,gain,12.568470001220703,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,nfp_change,gain,164.17384338378906,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,pmi_us,gain,18.301559448242188,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,pmi_eur,gain,19.9780330657959,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,unemp_eur,gain,16.844783782958984,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,cpi_nsa_level,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,pce_core_level,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,eur_3m,gain,157.21922302246094,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,eur_1w,gain,0.0,macro
NOR_10Y,252,Block_GFC,GFC,block_cv,nor_ibor_1m,gain,98.17539978027344,norway
NOR_10Y,252,Block_GFC,GFC,block_cv,nor_ibor_6m,gain,59.23631286621094,norway
NOR_10Y,252,Block_GFC,GFC,block_cv,nor_ecb_dfr_chg,gain,0.0,norway
NOR_10Y,252,Block_GFC,GFC,block_cv,nor_ecb_dfr_level,gain,0.0,norway
