security,horizon,fold,regime,scheme,feature,importance_type,value,bucket
NOR_10Y,63,GFC,GFC,walk_forward,chg_lag1,gain,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,chg_lag2,gain,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,chg_lag3,gain,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,chg_lag4,gain,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,chg_lag5,gain,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,carry_roll,gain,4.517472267150879,carry_roll
NOR_10Y,63,GFC,GFC,walk_forward,mom_63d,gain,0.9161851406097412,momentum
NOR_10Y,63,GFC,GFC,walk_forward,mom_1m,gain,0.5814790725708008,momentum
NOR_10Y,63,GFC,GFC,walk_forward,mom_3m,gain,0.0,momentum
NOR_10Y,63,GFC,GFC,walk_forward,mom_6m,gain,0.3775924742221832,momentum
NOR_10Y,63,GFC,GFC,walk_forward,mom_12m,gain,0.68692946434021,momentum
NOR_10Y,63,GFC,GFC,walk_forward,dev_ma_3m,gain,0.0,curve
NOR_10Y,63,GFC,GFC,walk_forward,dev_ma_12m,gain,0.8676726818084717,curve
NOR_10Y,63,GFC,GFC,walk_forward,vol_20d,gain,0.0053130388259887695,vol
NOR_10Y,63,GFC,GFC,walk_forward,vol_regime,gain,7.91334867477417,vol
NOR_10Y,63,GFC,GFC,walk_forward,vol_zscore,gain,0.17490482330322266,vol
NOR_10Y,63,GFC,GFC,walk_forward,level_zscore,gain,1.3194018602371216,curve
NOR_10Y,63,GFC,GFC,walk_forward,slope_10_1,gain,0.19442327320575714,curve
NOR_10Y,63,GFC,GFC,walk_forward,slope_10_5,gain,1.5979595184326172,curve
NOR_10Y,63,GFC,GFC,walk_forward,slope_5_1,gain,1.4591718912124634,curve
NOR_10Y,63,GFC,GFC,walk_forward,sofr_mom_1m,gain,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,ibor_level,gain,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,ibor_chg_1d,gain,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,ibor_mom_1m,gain,0.27874886989593506,macro
NOR_10Y,63,GFC,GFC,walk_forward,ibor_term_slope,gain,0.0,macro
NOR_10Y,63,GFC,GFC,walk_forward,swap_ibor_basis,gain,4.547358512878418,curve
NOR_10Y,63,GFC,GFC,walk_forward,move_level,gain,0.0,vol
NOR_10Y,63,GFC,GFC,walk_forward,move_zscore,gain,0.0,vol
NOR_10Y,63,GFC,GFC,walk_forward,vix_level,gain,0.0,vol
NOR_10Y,63,GFC,GFC,walk_forward,vix_zscore,gain,0.02361440658569336,vol
NOR_10Y,63,GFC,GFC,walk_forward,v2x_level,gain,0.0,vol
NOR_10Y,63,GFC,GFC,walk_forward,vxn_level,gain,0.0,vol
NOR_10Y,63,GFC,GFC,walk_forward,ovx_level,gain,0.0,vol
