security,horizon,fold,regime,scheme,feature,importance_type,value,bucket
NOR_10Y,63,Block_GFC,GFC,block_cv,chg_lag1,gain,0.0031169417779892683,momentum
NOR_10Y,63,Block_GFC,GFC,block_cv,chg_lag2,gain,0.09302788972854614,momentum
NOR_10Y,63,Block_GFC,GFC,block_cv,chg_lag3,gain,0.0,momentum
NOR_10Y,63,Block_GFC,GFC,block_cv,chg_lag4,gain,0.0,momentum
NOR_10Y,63,Block_GFC,GFC,block_cv,chg_lag5,gain,0.0,momentum
NOR_10Y,63,Block_GFC,GFC,block_cv,carry_roll,gain,8.427565574645996,carry_roll
NOR_10Y,63,Block_GFC,GFC,block_cv,mom_63d,gain,0.270540714263916,momentum
NOR_10Y,63,Block_GFC,GFC,block_cv,mom_1m,gain,0.0,momentum
NOR_10Y,63,Block_GFC,GFC,block_cv,mom_3m,gain,0.8785961270332336,momentum
NOR_10Y,63,Block_GFC,GFC,block_cv,mom_6m,gain,0.5156851410865784,momentum
NOR_10Y,63,Block_GFC,GFC,block_cv,mom_12m,gain,0.777796745300293,momentum
NOR_10Y,63,Block_GFC,GFC,block_cv,dev_ma_3m,gain,0.5167815089225769,curve
NOR_10Y,63,Block_GFC,GFC,block_cv,dev_ma_12m,gain,1.3269155025482178,curve
NOR_10Y,63,Block_GFC,GFC,block_cv,vol_20d,gain,0.20287993550300598,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,vol_regime,gain,0.0,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,vol_zscore,gain,0.47259286046028137,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,level_zscore,gain,0.7401866912841797,curve
NOR_10Y,63,Block_GFC,GFC,block_cv,slope_10_1,gain,1.1519895792007446,curve
NOR_10Y,63,Block_GFC,GFC,block_cv,slope_10_5,gain,1.207024335861206,curve
NOR_10Y,63,Block_GFC,GFC,block_cv,slope_5_1,gain,2.2665860652923584,curve
NOR_10Y,63,Block_GFC,GFC,block_cv,sofr_mom_1m,gain,0.4613760709762573,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,ibor_level,gain,0.6701467633247375,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,ibor_chg_1d,gain,0.0,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,ibor_mom_1m,gain,0.6099300384521484,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,ibor_term_slope,gain,0.12060171365737915,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,swap_ibor_basis,gain,4.205293655395508,curve
NOR_10Y,63,Block_GFC,GFC,block_cv,move_level,gain,4.722428321838379,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,move_zscore,gain,0.0,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,vix_level,gain,0.0,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,vix_zscore,gain,0.0,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,v2x_level,gain,0.02949114888906479,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,vxn_level,gain,0.030205726623535156,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,ovx_level,gain,0.0,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,gvz_level,gain,0.48858165740966797,vol
NOR_10Y,63,Block_GFC,GFC,block_cv,spx_mom_1m,gain,0.4582998752593994,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,spx_mom_3m,gain,4.586855411529541,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,sx5e_mom_1m,gain,0.0,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,sx5e_mom_3m,gain,0.006930142641067505,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,mxwo_mom_1m,gain,0.10794031620025635,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,ndx_mom_1m,gain,0.04079008102416992,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,oil_mom_1m,gain,0.11460496485233307,macro
NOR_10Y,63,Block_GFC,GFC,block_cv,oil_mom_3m,gain,2.441770553588867,macro
