notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,xgb_n_trees,xgb_max_depth,xgb_lr
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,464626cca857,108,252,2771,0.7827499097798629,1.0,0.6308229809698285,0.11253016659859581,0.32427251507939375,0.26121608982708594,0.6529765510004932,2.467197504839461,0.006808761195880364,2.3108408304362937,0.01045737518280771,30.393864038749673,0.0,1.3578560717971675e-206,11,12,0.773931021784585,8,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,464626cca857,108,252,1398,0.5314735336194564,1.0,-0.28417810270721566,0.310577376082891,0.30806896353361946,0.4445007539003436,-0.008142373449436358,0.32337249057053213,0.3732065803306557,-0.18320039941269936,0.5726663175492667,-8.146968520426208,0.9999999999999998,0.009970704919314377,6,12,0.773931021784585,8,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,a12068e67872,108,252,2068,0.9516441005802708,1.0,0.9848223781123697,0.0051799213920867785,0.35154737194390717,0.05425829355175807,0.9852653673288922,3.7907045237242807,7.511028813633747e-05,3.3620481082924267,0.0003938808310773836,40.88013651985003,0.0,0.0,8,12,0.7327438063753237,138,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,a12068e67872,108,252,1793,0.35415504740658116,1.0,-2.360823053072118,0.6877171417879269,0.24456156634132736,0.7057340071387358,-1.812040959976926,-1.148872725390824,0.8746957671466451,-2.7877727990775534,0.9973184009041515,4.349271635016356,6.8295219268765806e-06,1.0,7,12,0.7327438063753237,138,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,556c0a013d28,108,252,3306,0.940713853599516,1.0,0.9761299575995911,0.006100871812351238,0.2649766474750454,0.060000775389016,0.9769758132632205,4.365542366740194,6.340385994341169e-06,4.082951821743121,2.2760394155132817e-05,50.791317277462504,0.0,0.0,13,12,0.7371355939210784,129,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,556c0a013d28,108,252,524,0.5916030534351145,1.0,-1.0035715778633505,0.8463258706550064,0.7490391758778626,0.7146824615283591,-0.12988198469475942,0.3205767513138068,0.3742655791066658,-0.27016300107538527,0.6064292866197905,-2.0655969449105958,0.9805667234232018,1.5847651511369382e-05,2,12,0.7371355939210784,129,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,31cfb76fffd0,108,252,3398,0.6256621542083579,1.0,0.00947696074739346,0.25878248045344154,0.29335375556135956,0.4116285300725976,0.11784841493425813,2.009982918707747,0.02221649837374351,0.9705745712188496,0.16591463698808032,,,2.723171542688645e-49,13,12,0.7219075591709497,1,3,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,31cfb76fffd0,108,252,933,0.28188638799571275,1.0,-0.9467870423383844,0.3919747555050751,0.2664490572293676,0.4642317550117947,-0.4711058075452339,-2.6672848148837276,0.9961766580376087,-2.689562398108296,0.9963587909435212,,,1.0,4,12,0.7219075591709497,1,3,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,1d5fedd3ed96,108,252,2771,0.5904005774088776,1.0,0.16414020256546724,0.22824099616656074,0.28811325584272823,0.36253516678610503,0.20780807013214908,2.167764053860052,0.015088321553197725,1.652478106443382,0.049275228042214084,,,8.314512498797844e-22,11,12,0.7739137917613885,1,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,1d5fedd3ed96,108,252,1387,0.3698630136986301,1.0,-0.4284831710671615,0.327901279119559,0.2748836751982697,0.4484640838686047,-0.1928728720723356,-2.1024785256714327,0.9822443105844175,-2.1848422144894406,0.985466287741052,,,1.0,6,12,0.7739137917613885,1,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,train,a9e46f43e824,108,252,2053,0.9040428641013152,1.0,0.9283891351137822,0.019359022791519163,0.2862433386653678,0.10511869705681268,0.9323686522041625,3.877710931728257,5.272194822514287e-05,3.4561539968286996,0.0002795467821617667,36.087348711488424,0.0,0.0,8,12,0.7339004632290002,65,3,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,oos,a9e46f43e824,108,252,1813,0.3419746276889134,1.0,-2.1539092179491535,0.6093080999507415,0.23865948192509648,0.6497613680186989,-1.5530437552109224,-1.6785617445408676,0.9533812562551625,-2.4773036167658056,0.9933357377355613,3.0236539639318467,0.0012487095716645635,1.0,7,12,0.7339004632290002,65,3,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,train,c517c4f370db,108,252,3305,0.972768532526475,1.0,0.9946144636895707,0.0012729907740796755,0.24386373706807868,0.02633210399520974,0.9947799095126459,4.658095830808697,1.5957382443199108e-06,4.318339522303745,8.09146576368012e-06,54.61219864480166,0.0,0.0,13,12,0.737455273708619,159,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,oos,c517c4f370db,108,252,523,0.7495219885277247,1.0,-0.4270573292013322,0.558509866850249,0.6497180523326961,0.5735722434757807,0.14038117788936377,2.5132036708402414,0.00598201207858573,0.6235414656298999,0.2666005609036784,5.221939292611142,8.85295096120231e-08,1.5367726879620049e-31,2,12,0.737455273708619,159,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,train,2f8cab2dd502,108,252,3399,0.617828773168579,1.0,0.070323314732612,0.22120622763304548,0.26844850462789055,0.3831025278543016,0.17598264166280186,2.4464579925478214,0.007213380401155156,1.4240157130961106,0.07726687165631851,,,1.5428934748501705e-43,13,12,0.7220254044274346,5,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,oos,2f8cab2dd502,108,252,927,0.24703344120819848,1.0,-1.2331606394843186,0.36510869234952703,0.2322658423300971,0.47045812888572386,-0.5719431177944503,-3.3023854419810044,0.9995206688110734,-3.29144247331319,0.9994827848067042,,,1.0,4,12,0.7220254044274346,5,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,train,3f636349a580,108,252,2775,0.8634234234234234,1.0,0.8602389818959677,0.07504626894810275,0.5778644659434955,0.20862295917732934,0.8701317118961924,2.3071982952358665,0.010521884048293462,2.0954398801608005,0.018111173314776446,37.962456581926105,0.0,0.0,11,12,0.7756963782490093,13,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,oos,3f636349a580,108,252,1185,0.5611814345991561,1.0,-0.37095976661180297,2.9969741096659868,2.4997243530464135,1.0542995874503462,-0.19892183552701526,-1.1735489898459253,0.8797121383593596,-0.9835710476521313,0.8372362964806248,-5.515422958393747,0.9999999826028929,1.4069415879629528e-05,5,12,0.7756963782490093,13,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_ZIRP,ZIRP,train,12f735960890,108,252,1834,0.6902944383860414,1.0,0.17529288679277755,1.801805657591479,2.199139269446565,0.9270469477973139,0.18067687543730637,2.939778292467536,0.0016422358562564465,2.4210723167520674,0.007785679269675226,17.6565180575087,0.0,2.489759550496915e-61,7,12,0.7388208308221135,2,5,0.05
