notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,xgb_n_trees,xgb_max_depth,xgb_lr
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,train,aa9acb2cb142,108,126,846,0.8486997635933806,1.0,0.016324519166537765,0.2408493708490706,0.2448513449615839,0.3729041226436278,0.016344505328901415,1.8618200325258636,0.031314230914800234,1.585248743817161,0.056641984036966485,21.46846185996013,0.0,1.3530586416651206e-100,7,12,0.7891895196418692,1,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,aa9acb2cb142,108,126,625,0.7456,1.0,-0.22866472729018716,0.12616893511861965,0.126972456224,0.28656809861988125,0.006328310322380459,1.879509989032355,0.030087445439633043,1.4895738367682005,0.06842078426542086,,,3.4261223735863856e-36,5,12,0.7891895196418692,1,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,train,1d5fedd3ed96,108,126,1468,0.6185286103542235,1.0,0.14545606008397505,0.16226056422672322,0.19628047228542234,0.30629003339116684,0.1733229376441936,1.9328412157053882,0.02662788063760213,1.5405393630374793,0.06182229877052232,,,4.552367990098964e-20,12,12,0.7371156802628372,1,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,1d5fedd3ed96,108,126,1011,0.6993076162215628,1.0,-0.027578321660090444,0.13444879889182074,0.14226183269040554,0.2996875705582393,0.05492009803914,1.0600620484295242,0.1445581859946028,0.6275495236300206,0.2652204656440091,0.0,0.5,6.434539611748782e-38,8,12,0.7371156802628372,1,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,train,e3fac07da316,108,126,2474,0.6657235246564268,1.0,0.145100971982282,0.13124727918817486,0.16520545047089732,0.2765923218702104,0.20555115576349914,2.4246011562877765,0.0076626065800462495,1.8055943267817578,0.03555164375201559,,,2.41826364452032e-62,20,12,0.7346631250942894,3,3,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,e3fac07da316,108,126,782,0.5754475703324808,1.0,-0.13819858873694213,0.10583223946089156,0.09637444030690535,0.2426298663778988,-0.09813596970179805,0.37587126413977406,0.353506302280695,-0.5896341936181044,0.7221967729476506,,,1.3866166071797941e-05,6,12,0.7346631250942894,3,3,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,train,c905fb04010c,108,126,3256,0.7570638820638821,1.0,0.24309186510932623,0.10424184652883657,0.14335025464834153,0.24520184172317705,0.2728171513573061,3.203137766528605,0.0006796946689200389,2.8288915504461776,0.0023497711283096225,28.272958185686242,0.0,1.739547778776885e-198,26,12,0.7236409995435721,2,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,c905fb04010c,108,126,541,0.26247689463955637,1.0,-0.3307053440720873,0.3533059423448052,0.3026966992236599,0.4784725234945579,-0.1671945655533913,-1.0478043998092863,0.8526356325146189,-0.8891437577791783,0.8128391332331171,,,1.0,4,12,0.7236409995435721,2,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,461176bce7b0,108,126,3779,0.5983064302725589,1.0,0.11574416387539699,0.1379725232004308,0.16034374165255358,0.2840570578091152,0.13952037180595822,2.7072584137231783,0.0033920713634023603,2.2686248922179932,0.011673663732913966,,,4.715706708754067e-34,30,12,0.7158729589351018,1,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,461176bce7b0,108,126,1023,0.33724340175953077,1.0,-0.3154675068536241,0.24580888090771985,0.21176538569892472,0.40139401621526055,-0.16076043351672276,-1.7121281768002545,0.9565634751046058,-1.875770586668022,0.9695141663593191,,,1.0,8,12,0.7158729589351018,1,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,walk_forward,level_change,NOR_15Y,NOR,15Y,GFC,GFC,train,a435285cbab6,108,126,832,0.8641826923076923,1.0,0.5859323631616935,0.07817480398497449,0.18881058774038464,0.22162602148601301,0.5859617571210298,2.1665301426346164,0.015135349530669528,1.874763225761011,0.03058792870158742,21.454406083227962,0.0,6.017920514453334e-109,7,12,0.7901507918848582,6,3,0.1
