security,horizon,fold,regime,scheme,feature,importance_type,value,bucket
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag1,gain,0.009903556667268276,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag2,gain,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag3,gain,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag4,gain,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,chg_lag5,gain,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,carry_roll,gain,0.03606294095516205,carry_roll
NOR_10Y,5,GFC,GFC,walk_forward,mom_63d,gain,0.03409482538700104,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_1m,gain,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_3m,gain,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_6m,gain,0.0,momentum
NOR_10Y,5,GFC,GFC,walk_forward,mom_12m,gain,0.03762710094451904,momentum
NOR_10Y,5,GFC,GFC,walk_forward,dev_ma_3m,gain,0.04093103110790253,curve
NOR_10Y,5,GFC,GFC,walk_forward,dev_ma_12m,gain,0.08145924657583237,curve
NOR_10Y,5,GFC,GFC,walk_forward,vol_20d,gain,0.038509439677000046,vol
NOR_10Y,5,GFC,GFC,walk_forward,vol_regime,gain,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,vol_zscore,gain,0.01761612668633461,vol
NOR_10Y,5,GFC,GFC,walk_forward,level_zscore,gain,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,slope_10_1,gain,0.045740000903606415,curve
NOR_10Y,5,GFC,GFC,walk_forward,slope_10_5,gain,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,slope_5_1,gain,0.020478058606386185,curve
NOR_10Y,5,GFC,GFC,walk_forward,sofr_mom_1m,gain,0.025834519416093826,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_level,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_chg_1d,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_mom_1m,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ibor_term_slope,gain,0.0325775183737278,macro
NOR_10Y,5,GFC,GFC,walk_forward,swap_ibor_basis,gain,0.0,curve
NOR_10Y,5,GFC,GFC,walk_forward,move_level,gain,0.08083464950323105,vol
NOR_10Y,5,GFC,GFC,walk_forward,move_zscore,gain,0.011545464396476746,vol
NOR_10Y,5,GFC,GFC,walk_forward,vix_level,gain,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,vix_zscore,gain,0.008151373825967312,vol
NOR_10Y,5,GFC,GFC,walk_forward,v2x_level,gain,0.027958694845438004,vol
NOR_10Y,5,GFC,GFC,walk_forward,vxn_level,gain,0.0,vol
NOR_10Y,5,GFC,GFC,walk_forward,ovx_level,gain,0.04766714572906494,vol
NOR_10Y,5,GFC,GFC,walk_forward,gvz_level,gain,0.04998016357421875,vol
NOR_10Y,5,GFC,GFC,walk_forward,spx_mom_1m,gain,0.027423100546002388,macro
NOR_10Y,5,GFC,GFC,walk_forward,spx_mom_3m,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,sx5e_mom_1m,gain,0.02751396782696247,macro
NOR_10Y,5,GFC,GFC,walk_forward,sx5e_mom_3m,gain,0.03725356608629227,macro
NOR_10Y,5,GFC,GFC,walk_forward,mxwo_mom_1m,gain,0.020868903025984764,macro
NOR_10Y,5,GFC,GFC,walk_forward,ndx_mom_1m,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,oil_mom_1m,gain,0.020484132692217827,macro
NOR_10Y,5,GFC,GFC,walk_forward,oil_mom_3m,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,copper_mom_1m,gain,0.02472817152738571,macro
NOR_10Y,5,GFC,GFC,walk_forward,opec_prod,gain,0.04761560633778572,macro
NOR_10Y,5,GFC,GFC,walk_forward,natgas_mom_1m,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,be5y_level,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,be10y_level,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,be_slope,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,be5y_chg_1m,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,ig_spread,gain,0.0,credit
NOR_10Y,5,GFC,GFC,walk_forward,hy_spread,gain,0.0,credit
NOR_10Y,5,GFC,GFC,walk_forward,ig_chg_1m,gain,0.0,credit
NOR_10Y,5,GFC,GFC,walk_forward,hy_chg_1m,gain,0.0,credit
NOR_10Y,5,GFC,GFC,walk_forward,cpi_yoy,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,pce_core_chg,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,nfp_change,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,pmi_us,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,pmi_eur,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,unemp_eur,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,cpi_nsa_level,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,pce_core_level,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,eur_3m,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,eur_1w,gain,0.0,macro
NOR_10Y,5,GFC,GFC,walk_forward,nor_ibor_1m,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_ibor_6m,gain,0.02874261513352394,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_ecb_dfr_chg,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_ecb_dfr_level,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_eurnok_chg_1d,gain,0.018878817558288574,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_eurnok_level,gain,0.026932120323181152,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_eurnok_mom_1m,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_eurnok_mom_3m,gain,0.026508474722504616,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_eurnok_rvol_20d,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_govt_10y,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_govt_3y,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_govt_5y,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_i44_chg_1d,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_i44_level,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_i44_mom_1m,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_i44_mom_3m,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_i44_rvol_20d,gain,0.061877623200416565,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_kpi_yoy,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_kpijae_yoy,gain,0.0,norway
NOR_10Y,5,GFC,GFC,walk_forward,nor_nibor_nowa_spread,gain,0.0,norway
