notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,xgb_n_trees,xgb_max_depth,xgb_lr
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,b5a043acd3b4,108,1,2915,0.6072041166380789,1.0,0.06205820159432862,0.001349420049939272,0.0014387462435677537,0.027312747844052104,0.062086135083121885,14.902396815458868,0.0,14.87752692972343,1.3082270743308454e-48,14.332319485753796,0.0,2.0109167116935376e-31,2915,12,0.764822414185651,40,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,b5a043acd3b4,108,1,1151,0.4795829713292789,1.0,-0.003324259202664548,0.001921141867598164,0.0019152408514335358,0.03305910786155694,-0.003081083071202917,0.07155307065838869,0.47147879423990213,-0.7613359636107957,0.7766937429073709,-0.21055531454549745,0.5833828578269165,0.9214555396819069,1151,12,0.764822414185651,40,5,0.01
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,0985a4dda581,108,1,2632,0.6436170212765957,1.0,0.16505206799901118,0.0016119924868586045,0.0019308046504559276,0.030926177742474508,0.165118808638689,10.725649296510067,0.0,11.162603068788625,1.3291165547480365e-28,16.5068042866617,0.0,5.437010618756315e-50,2632,12,0.7509515855177827,30,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,0985a4dda581,108,1,1436,0.4958217270194986,1.0,0.0052730192910536156,0.0009132114220383873,0.0009184538231197777,0.022632757820757,0.005707854820161895,2.3103881271405498,0.010433337909657614,0.9745904804975687,0.1649638464798838,2.610215425991288,0.004524261050972478,0.6342155502621808,1436,12,0.7509515855177827,30,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,638d17b472c5,108,1,3627,0.5889164598842018,1.0,0.05631663450868751,0.0015304296814677926,0.0016217694127378004,0.02913429051491363,0.056321034638217804,14.58836568754325,0.0,14.300320000521026,1.8028728760791172e-45,13.654055598105067,0.0,4.035209704664201e-27,3627,12,0.7379751902815952,11,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,638d17b472c5,108,1,437,0.5125858123569794,1.0,-0.007979871358888113,0.0012107179037311117,0.0012013288787185352,0.026548615111281107,-0.007815532598027364,-0.6688884970988365,0.7482166957744366,-1.206245764227899,0.8858115648300406,1.2138760731329425,0.11239752549553739,0.31622040420890474,437,12,0.7379751902815952,11,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,15df561fcd7e,108,1,3164,0.56826801517067,1.0,0.11361532928685214,0.0011705346569059122,0.0013207682245575223,0.02589217512411577,0.11374710934005139,8.228101563926463,1.1102230246251565e-16,8.106152545411755,3.695419362203992e-16,10.105636311532475,0.0,8.33420542081614e-15,3164,12,0.723891414018219,25,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,15df561fcd7e,108,1,909,0.47964796479647964,1.0,-0.012854235233348055,0.0024710946533301782,0.0024414659048404854,0.03819351892556201,-0.012135638851622055,-0.4109612482468444,0.6594495249368701,-1.803178354777654,0.9641541881689482,-0.8256012113667501,0.7954848261235172,0.8962461624383051,909,12,0.723891414018219,25,3,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,f69ec080b49c,108,1,2890,0.6671280276816609,1.0,0.1570085516598404,0.001223058978014471,0.0014508749031487893,0.026190514287470965,0.15701968835486524,18.56043531755606,0.0,18.320901371132567,2.5479230232085665e-71,20.318387067070574,0.0,1.032099608168992e-73,2890,12,0.7650200138831231,23,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,f69ec080b49c,108,1,1158,0.46545768566493956,1.0,-0.011540733134287384,0.002274408322241019,0.0022486560880829007,0.03428917568128813,-0.01145227778253699,0.05580649520010481,0.4777479802942378,-1.7849316852091115,0.9627328420011652,-0.09701487075713666,0.5386427075000326,0.9913693764896799,1158,12,0.7650200138831231,23,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,train,d1b0e161800c,108,1,2595,0.5387283236994219,1.0,0.03413585762993898,0.0020070493109061592,0.0020783929402697493,0.033455323507195996,0.03432634319587835,6.930862245500064,2.09143813378887e-12,6.891527089646219,3.4519079536761155e-12,8.12662585729248,2.220446049250313e-16,4.284169835374094e-05,2595,12,0.7511598349376002,5,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_ZIRP,ZIRP,oos,d1b0e161800c,108,1,1451,0.43625086147484493,1.0,-0.003898253932359319,0.000971251712959154,0.0009682421020675393,0.02308216049402778,-0.0031083247518239876,-1.353593659898833,0.9120669746208141,-1.7520550097866545,0.960012137944146,-1.4796125006884548,0.9305116557500167,0.9999994941785221,1451,12,0.7511598349376002,5,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,train,286faefbe1a5,108,1,3628,0.5741455347298787,1.0,0.07204261722169802,0.0016002335693446343,0.0017244701157938258,0.029448923375415086,0.0720433165593024,9.87799331737359,0.0,9.862660073763577,5.810241550015421e-23,11.834836809084747,0.0,2.0995235960768793e-19,3628,12,0.738383930451017,16,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_COVID,COVID,oos,286faefbe1a5,108,1,418,0.5023923444976076,1.0,-0.007872934545198662,0.0013223343268922065,0.0013120112679425844,0.027809345111373708,-0.007868117600704938,-0.2380493072412904,0.5940785742304386,-0.814288918331356,0.7920278928586224,0.363393639105738,0.35815542637215103,0.480498762132077,418,12,0.738383930451017,16,5,0.05
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,train,fc9ff9408cbc,108,1,3166,0.5505369551484524,1.0,0.0569486071699703,0.0013920321964243155,0.0014761666930195826,0.027201330400739715,0.05699525466406863,6.5530248429070985,2.8191560197399212e-11,6.464776652884841,5.853725617161557e-11,8.92767114206573,0.0,6.973433735118884e-09,3166,12,0.7239668522545518,5,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_15Y,NOR,15Y,Block_Hiking,Hiking,oos,fc9ff9408cbc,108,1,888,0.49774774774774777,1.0,-0.0015394981877929759,0.0023919799975666914,0.0023893668018018024,0.03785417603743735,-0.0010936771042933113,0.429827418784975,0.3336605930593607,-0.28741365033378713,0.613068628619518,0.06395659605958844,0.4745023936694598,0.5666193376262437,888,12,0.7239668522545518,5,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,train,4dc4e2fef8fb,108,1,2935,0.5427597955706984,1.0,0.20778886060614887,0.00046955747545422564,0.0005943708316183985,0.013339205731065824,0.20999239788453528,8.669627221936878,0.0,8.430198768618418,2.666798220094145e-17,10.452731506739156,0.0,1.943954605904329e-06,2935,12,0.7663372353621102,9,5,0.1
xgboost_v5,2026-06-29T16:18:15.343317+00:00,per_security,False,block_cv,level_change,NOR_1Y,NOR,1Y,Block_GFC,GFC,oos,4dc4e2fef8fb,108,1,1087,0.5114995400183993,1.0,0.014392440849842036,0.0024031229914718544,0.0024426692065317394,0.029346895388518934,0.01618975461521266,2.2144713126455375,0.013398187001981587,0.926849609175561,0.17710527576386711,0.8701425776871196,0.19211124596101647,0.2333327566682382,1087,12,0.7663372353621102,9,5,0.1
