security,horizon,fold,scheme,bucket,shap_share_pct
NOR_30Y,63,ZIRP_early,walk_forward,cross_market,0.0
NOR_30Y,63,ZIRP_early,walk_forward,norway,8.896387548696394
NOR_30Y,63,ZIRP_early,walk_forward,carry_roll,0.0
NOR_30Y,63,ZIRP_late,walk_forward,curve,28.144601207282342
NOR_30Y,63,ZIRP_late,walk_forward,momentum,16.708736838273296
NOR_30Y,63,ZIRP_late,walk_forward,vol,4.70852316285501
NOR_30Y,63,ZIRP_late,walk_forward,macro,28.7414924393954
NOR_30Y,63,ZIRP_late,walk_forward,credit,0.0
NOR_30Y,63,ZIRP_late,walk_forward,cross_market,0.6855716436410703
NOR_30Y,63,ZIRP_late,walk_forward,norway,18.966709687810123
NOR_30Y,63,ZIRP_late,walk_forward,carry_roll,2.0443650207427555
NOR_30Y,63,COVID,walk_forward,curve,11.180631166046695
NOR_30Y,63,COVID,walk_forward,momentum,5.233354969226367
NOR_30Y,63,COVID,walk_forward,vol,1.8240416162574464
NOR_30Y,63,COVID,walk_forward,macro,62.92612881861881
NOR_30Y,63,COVID,walk_forward,credit,0.0
NOR_30Y,63,COVID,walk_forward,cross_market,0.0
NOR_30Y,63,COVID,walk_forward,norway,18.835843429850684
NOR_30Y,63,COVID,walk_forward,carry_roll,0.0
NOR_30Y,63,Hiking,walk_forward,curve,8.547934429944318
NOR_30Y,63,Hiking,walk_forward,momentum,5.837241378090516
NOR_30Y,63,Hiking,walk_forward,vol,0.0
NOR_30Y,63,Hiking,walk_forward,macro,26.05419516122476
NOR_30Y,63,Hiking,walk_forward,credit,0.0
NOR_30Y,63,Hiking,walk_forward,cross_market,0.0
NOR_30Y,63,Hiking,walk_forward,norway,59.5606290307404
NOR_30Y,63,Hiking,walk_forward,carry_roll,0.0
NOR_5Y,63,GFC,walk_forward,curve,10.472168162820719
NOR_5Y,63,GFC,walk_forward,momentum,3.3241672493816794
NOR_5Y,63,GFC,walk_forward,vol,23.61289022530414
NOR_5Y,63,GFC,walk_forward,macro,16.031280390958667
NOR_5Y,63,GFC,walk_forward,credit,0.0
NOR_5Y,63,GFC,walk_forward,cross_market,0.113088932023951
NOR_5Y,63,GFC,walk_forward,norway,40.76214420242642
NOR_5Y,63,GFC,walk_forward,carry_roll,5.684260837084426
NOR_5Y,63,ZIRP_early,walk_forward,curve,14.608841363608445
NOR_5Y,63,ZIRP_early,walk_forward,momentum,6.4184111433071145
NOR_5Y,63,ZIRP_early,walk_forward,vol,27.56745561449154
NOR_5Y,63,ZIRP_early,walk_forward,macro,26.71936839992984
NOR_5Y,63,ZIRP_early,walk_forward,credit,0.0
NOR_5Y,63,ZIRP_early,walk_forward,cross_market,0.0
NOR_5Y,63,ZIRP_early,walk_forward,norway,19.482058195818844
NOR_5Y,63,ZIRP_early,walk_forward,carry_roll,5.203865282844217
NOR_5Y,63,ZIRP_late,walk_forward,curve,30.3000768891801
NOR_5Y,63,ZIRP_late,walk_forward,momentum,2.737355103363447
NOR_5Y,63,ZIRP_late,walk_forward,vol,9.578699688483999
NOR_5Y,63,ZIRP_late,walk_forward,macro,28.529934520495214
NOR_5Y,63,ZIRP_late,walk_forward,credit,0.0
NOR_5Y,63,ZIRP_late,walk_forward,cross_market,1.583686134290411
NOR_5Y,63,ZIRP_late,walk_forward,norway,25.683437895652638
NOR_5Y,63,ZIRP_late,walk_forward,carry_roll,1.58680976853419
NOR_5Y,63,COVID,walk_forward,curve,13.96450895563335
NOR_5Y,63,COVID,walk_forward,momentum,5.279080148252023
NOR_5Y,63,COVID,walk_forward,vol,5.99975578228978
NOR_5Y,63,COVID,walk_forward,macro,45.60236997648444
NOR_5Y,63,COVID,walk_forward,credit,0.0
NOR_5Y,63,COVID,walk_forward,cross_market,0.5504802756696713
NOR_5Y,63,COVID,walk_forward,norway,27.09676941061482
NOR_5Y,63,COVID,walk_forward,carry_roll,1.5070354510559156
NOR_5Y,63,Hiking,walk_forward,curve,3.011442343438159
NOR_5Y,63,Hiking,walk_forward,momentum,4.355449206385016
NOR_5Y,63,Hiking,walk_forward,vol,0.9001151550520194
NOR_5Y,63,Hiking,walk_forward,macro,17.200049792117245
NOR_5Y,63,Hiking,walk_forward,credit,0.0
NOR_5Y,63,Hiking,walk_forward,cross_market,0.0
NOR_5Y,63,Hiking,walk_forward,norway,72.57998359391802
NOR_5Y,63,Hiking,walk_forward,carry_roll,1.952959909089551
