notebook,run_ts,model_kind,is_pooled,validation_scheme,target_kind,security,country,tenor,horizon,fold,regime,sample,config_hash,feature_count,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,lookback,reject_bonferroni,reject_fdr_bh,mtc_N,mtc_family
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,GFC,GFC,train,6e63a9429d93,1,969,0.46542827657378744,1.0,0.0002683286246073502,0.0019263156825048565,0.0019268372342621269,0.03243154476392998,0.00027067764105670467,0.41700459053368616,0.3383375250018916,0.20843809342467706,0.4174653820994881,-0.7416025028481463,0.7708358966624504,0.9855623364589364,969,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,GFC,GFC,oos,6e63a9429d93,1,764,0.5,1.0,-0.0030325426941784084,0.0014091730012495726,0.0014102950654450253,0.028137749677652518,0.0007956237123318832,0.6284633099708926,0.26485023731679913,0.4610540985948278,0.322445592461702,1.588839459585337,0.05604832102887658,0.5144285030137978,764,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,ZIRP_early,ZIRP,train,6e63a9429d93,1,1488,0.4932795698924731,1.0,0.0003588526386482105,0.0018144091590382575,0.0018183529670698923,0.03161726558668323,0.0021688902556635803,1.9010544576890918,0.028647439991255963,0.9502303870086959,0.17107480692584745,0.8800900371621034,0.18940526791953927,0.7069093632412289,1488,250,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1027,0.498539435248296,1.0,-0.0007446538763860033,0.0008272407949457677,0.0008274809152872441,0.02067847040208538,0.000290182331749711,1.0853637800995517,0.13888028383168283,0.07695226145251739,0.4693382625880593,,,0.5496619505826987,1027,250,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,ZIRP_late,ZIRP,train,6e63a9429d93,1,2745,0.5045537340619308,1.0,0.004718839284267529,0.0013692874948423835,0.00137686702003643,0.026860442625274147,0.00550490721598218,2.6674945554746743,0.0038209563661305568,1.3397011084865336,0.09022673725727455,2.5943072940277485,0.004739086521731717,0.3234519119947339,2745,20,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,ZIRP_late,ZIRP,oos,6e63a9429d93,1,853,0.43259085580304807,1.0,-0.0044391648367523295,0.0004119625188264006,0.0004104519226260258,0.014728526109835152,-0.0036803243378911166,0.41206837636839727,0.34014465337649913,-0.564674123237559,0.7137779648038451,0.8443463800302989,0.19923793795255174,0.9999651834445414,853,20,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,COVID,COVID,train,6e63a9429d93,1,3613,0.4732908939939109,1.0,0.0010641228570645866,0.0011455250754507944,0.0011471101854414615,0.023970689312382075,0.001381828886871106,1.5752862341337874,0.0575951950030521,0.7877446310935399,0.21544889175854826,1.2759169148782403,0.10099244551020714,0.9993771687840612,3613,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,COVID,COVID,oos,6e63a9429d93,1,623,0.44141252006420545,1.0,0.00461555321317475,0.0008241465563361131,0.0008280172243980737,0.018588409834489564,0.004674622638163539,1.3161787221941978,0.0940570317999112,0.9905889812734722,0.16113575435114108,-0.038911214750759024,0.5155194123682796,0.9985005569209414,623,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,Hiking,Hiking,train,6e63a9429d93,1,4182,0.4748923959827834,1.0,0.0060092288585326115,0.0010923519799519857,0.0010993736144906743,0.023135550618457974,0.0063869411145924815,3.0057474628115544,0.0013246446274797208,1.5105163766978904,0.06549364132234528,1.7859448649635918,0.03705409285776562,0.999449633515615,4182,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,1,Hiking,Hiking,oos,6e63a9429d93,1,1131,0.5119363395225465,1.0,-0.0027855248413612976,0.002701107444617202,0.0026994867904509296,0.038871594736367594,-0.0006003563981142879,0.8016742008844375,0.21137072160714954,-0.1602486188781971,0.5636430637428549,1.3966201292666007,0.08126391692756463,0.21973504625667079,1131,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,GFC,GFC,train,6e63a9429d93,1,969,0.47471620227038186,1.0,0.0012838839592188567,0.0017993943677574076,0.0018017262487100114,0.03138297402930637,0.0012942481990665389,0.8565388740218021,0.19584988997583175,0.4286429424283691,0.33413922759555115,-0.06933030111482326,0.5276366465211345,0.9459124326432875,969,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,GFC,GFC,oos,6e63a9429d93,1,692,0.4552023121387283,1.0,-0.004701675818761464,0.0017094753583428391,0.0017066065823699414,0.0315398323988468,-0.0016809826016925822,-0.07134487689583416,0.5284383601974235,-0.5322843711810402,0.7026499206919988,-1.2240776405626304,0.8895385300186218,0.991718561613736,692,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,ZIRP_early,ZIRP,train,6e63a9429d93,1,1416,0.501412429378531,1.0,0.0004583403171848355,0.0019148464288210295,0.0019178409322033897,0.032891608607305035,0.0015613929873317112,1.6709074432044526,0.04736998055425101,0.8351033978461735,0.20190023444882996,1.0246607934303809,0.15276163427797518,0.46823020137230115,1416,250,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1026,0.5097465886939572,1.0,8.462223062055685e-05,0.0010448142728494586,0.0010462774853801171,0.023927211993578477,0.0013984937562974142,1.2357749874266537,0.10827110744194135,0.5438174492178298,0.2933426802275723,1.2693435743074257,0.10215927574831518,0.2765438255627033,1026,250,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,ZIRP_late,ZIRP,train,6e63a9429d93,1,2632,0.5026595744680851,1.0,0.0005475692625387385,0.001497258122501277,0.0014993075569908817,0.028583975795912174,0.0013669206695109404,1.4549990341683252,0.07283476444126524,0.7273137664616186,0.23354923936533237,0.9230804980918336,0.1779826284108783,0.3999838638092577,2632,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,ZIRP_late,ZIRP,oos,6e63a9429d93,1,782,0.4744245524296675,1.0,-0.002052103656162485,0.000621922508030924,0.0006206834910485937,0.0186669055635444,-0.0019962138516638195,-0.03640749423956695,0.5145212806982191,-0.543671580447008,0.7065886780673265,-0.5535184357863084,0.7100457699157773,0.9287216911182938,782,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,COVID,COVID,train,6e63a9429d93,1,3414,0.4997070884592853,1.0,0.0005393125967854129,0.0012966935157765873,0.0012980527182190982,0.026312744676496348,0.001047108814174913,1.365550268355457,0.08604008250906481,0.6825988310241505,0.24745334945836828,1.287590335840556,0.09894430260255294,0.520473788507324,3414,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,COVID,COVID,oos,6e63a9429d93,1,542,0.47601476014760147,1.0,0.003935436325689712,0.0011514278650461545,0.001156075055350553,0.02483637918396542,0.004019799824319659,1.3095048204381587,0.09518170298293438,0.9521012581670819,0.1707354015595566,-0.05629652549538114,0.5224472066499002,0.8769370091508295,542,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,Hiking,Hiking,train,6e63a9429d93,1,3957,0.49785190801111956,1.0,0.0010428442816043937,0.001276587893754008,0.0012784632474096538,0.0261134329666707,0.0014668811633385959,1.7162424781677075,0.04305883575130198,0.8581271927796748,0.19543711009251252,1.9600019839997256,0.02499777920162838,0.6126151843207761,3957,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_10Y,NOR,10Y,1,Hiking,Hiking,oos,6e63a9429d93,1,1131,0.48894783377542,1.0,-0.0031859706553025724,0.002365330064126908,0.0023629599115826717,0.03708529925085842,-0.0010030439080317421,-0.10536871965255677,0.5419583820175423,-0.5455016051616258,0.7072418821080545,0.5803769732719679,0.28083021496961047,0.7802649537433293,1131,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,1,GFC,GFC,train,6e63a9429d93,1,959,0.47758081334723673,1.0,0.008829014153766801,0.0022367462200947414,0.002256735662148069,0.033506424268272585,0.008857679873016555,1.9264439874033967,0.02702447972846611,0.9747075735883292,0.16497569231301426,0.9308981826714093,0.17595311734240004,0.9223357811257821,959,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,1,GFC,GFC,oos,6e63a9429d93,1,697,0.44619799139167865,1.0,-0.013111096582758996,0.001894824530106725,0.0018753766140602599,0.031048551834058864,-0.010370138936711903,0.08716466474932832,0.4652703129332616,-1.0596522728259132,0.8551647915895504,-0.995359748989059,0.8402193361305481,0.998019328931608,697,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,1,ZIRP_early,ZIRP,train,6e63a9429d93,1,1651,0.48273773470623865,1.0,0.002220401043816156,0.0020958845799876145,0.0021012625681405207,0.032472368266158444,0.002559407964738747,1.6549330754419036,0.04896903704880973,0.829496141823785,0.2034718526171128,1.3842734389568536,0.08313737189309434,0.9232825976633497,1651,10,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,1,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1038,0.4836223506743738,1.0,-0.001161074594858924,0.0011263536111332142,0.0011265443159922926,0.024687922844988927,0.00016928305116026277,0.882883791697897,0.1886495308787458,0.04353438225076199,0.48264196917472696,0.21254565834165995,0.41584068058786905,0.8613411433028975,1038,10,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,1,ZIRP_late,ZIRP,train,6e63a9429d93,1,2639,0.4880636604774536,1.0,2.6133480979795287e-05,0.0017374175139772906,0.00173864153088291,0.02953828468329539,0.0007040076311750632,1.2198192295816852,0.11126670502216995,0.6097597619237561,0.2710367380010567,,,0.8935913656010164,2639,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,1,ZIRP_late,ZIRP,oos,6e63a9429d93,1,782,0.4846547314578005,1.0,-0.0018106406281588328,0.0006433285237505104,0.0006421680309462917,0.018946759331208783,-0.0018071482046664311,-0.027093978297708574,0.5108076111892639,-0.5811185116969053,0.7193358785970421,,,0.8143334041930275,782,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,1,COVID,COVID,train,6e63a9429d93,1,3361,0.487354953882773,1.0,5.193378109014102e-05,0.001494510045862105,0.0014951356442130317,0.027107075839081476,0.0004184224711303308,1.3491538328584465,0.08864378006550222,0.6744641330504357,0.2500313411782432,0.8956757756176973,0.18521297596082575,0.9310244626993118,3361,120,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,1,COVID,COVID,oos,6e63a9429d93,1,523,0.47992351816443596,1.0,-0.00025789909578111114,0.001292121423934601,0.0012919684512428299,0.026833298901954957,-0.00011840280745545329,0.23678557581468787,0.40641157110811077,-0.05949013236484474,0.5237077538432169,4.76837158203125e-07,0.49999980976949676,0.831970428747763,523,120,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,1,Hiking,Hiking,train,6e63a9429d93,1,3944,0.4721095334685598,1.0,0.00021148980273821838,0.0014610984460142011,0.0014620055527890463,0.027073171416631046,0.0006204537138143618,1.1466484501332757,0.12576347184953773,0.5730792237024478,0.28331186646784706,-2.450175832868028,0.9928606765724239,0.9997841324363742,3944,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_15Y,NOR,15Y,1,Hiking,Hiking,oos,6e63a9429d93,1,1110,0.4603603603603604,1.0,-0.0035096221276575967,0.002359014472860692,0.0023557640360360363,0.037596313103410044,-0.001379780306912659,-1.0841983528706047,0.8608615690845514,-1.3291859458325677,0.9079699971020241,-0.4221494598567429,0.6635420357147117,0.9962363591411723,1110,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,1,GFC,GFC,train,6e63a9429d93,1,958,0.49582463465553234,1.0,0.012386892220329404,0.0028524668716100256,0.0028882677453027123,0.03770508175868752,0.012395275247909732,2.607172717528419,0.004564664884334491,1.3215372964269858,0.09331905645550485,2.0184621694698666,0.021771575136020793,0.6143801157926558,958,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,1,GFC,GFC,oos,6e63a9429d93,1,723,0.4661134163208852,1.0,-0.011101907560858049,0.0018415990592436434,0.0018254840940525566,0.033192910549416456,-0.008827776283337307,0.7795300660291199,0.21783376686258604,-0.8022432956990752,0.7886618946591457,0.44994349271287826,0.32637559294751184,0.9685605898770201,723,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,1,ZIRP_early,ZIRP,train,6e63a9429d93,1,1676,0.4928400954653938,1.0,0.005088242671963394,0.0024237143836145893,0.0024367977326968954,0.035796483651677716,0.005369074710942945,2.2781598009604367,0.011358529185608979,1.146393226798203,0.12589811202667653,2.4835831875258325,0.006503397543142664,0.7292829836477569,1676,10,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,1,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1025,0.48585365853658535,1.0,0.00303459779729498,0.0014991697318557302,0.0015051380487804877,0.028922676380385308,0.003965295362504007,2.0146357256818797,0.021971415655234416,0.8161487932377218,0.20730242471479837,0.7743706468054177,0.21935581839714624,0.8256292546565215,1025,10,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,1,ZIRP_late,ZIRP,train,6e63a9429d93,1,2701,0.4924102184376157,1.0,0.00457273445744566,0.002072791015792473,0.0020832430581266183,0.03317722394402029,0.005017197726099543,2.892769517469014,0.001909307008220007,1.4553932272361403,0.07283834194903703,2.662373168080435,0.003879590238020869,0.7904927218225688,2701,10,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,1,ZIRP_late,ZIRP,oos,6e63a9429d93,1,782,0.47698209718670076,1.0,-0.013241614484481135,0.000736047719554162,0.0007264308703324807,0.020160637337605584,-0.013238491939748798,-0.4974640514158342,0.6905690763894952,-1.6191741585369714,0.9470932454347859,0.7962209065081552,0.2129518239998116,0.9071193859173108,782,10,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,1,COVID,COVID,train,6e63a9429d93,1,3373,0.4770234212866884,1.0,0.00048818509990600223,0.0018019308080869472,0.0018033545628817068,0.030366575758464225,0.0007895035308445042,1.590202938549893,0.05589453418106505,0.7955366345630023,0.2131787024061193,0.7353747990002992,0.23105563270208895,0.9963895060123367,3373,120,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,1,COVID,COVID,oos,6e63a9429d93,1,523,0.4646271510516252,1.0,-0.001519699620989634,0.001330291338941739,0.0013289238240917782,0.027394591056504325,-0.001029039306218671,0.21691557264888622,0.4141370706563412,-0.305438239932583,0.6199229202183563,-1.0553491114357365,0.8543671561799189,0.9517526906273398,523,120,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,1,Hiking,Hiking,train,6e63a9429d93,1,3766,0.4763674986723314,1.0,0.0006076241078171174,0.001772008277158915,0.0017738693841210826,0.030274101780052052,0.0010491792568423364,2.345074644877125,0.009511635330332058,1.1731284124291248,0.12040926306742553,0.7220978820135131,0.2351171501440763,0.9982347714862303,3766,250,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_30Y,NOR,30Y,1,Hiking,Hiking,oos,6e63a9429d93,1,1105,0.45429864253393665,1.0,-0.004881762657575228,0.0023984596543762176,0.002390964995475113,0.037929484668960595,-0.0031345749165245795,-0.3308314930029317,0.6296141144287722,-1.0505836258304304,0.8531601125460718,,,0.998931150031439,1105,250,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,5,GFC,GFC,train,6e63a9429d93,1,944,0.6567796610169492,1.0,0.13961941659589716,0.015560979420782668,0.018098157468220334,0.07455045723381155,0.14018985368498715,3.2727105052561174,0.0005326075935745411,2.022770125077972,0.021689324008778876,8.273388463299248,1.1102230246251565e-16,1.8054577551803054e-22,189,20,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,5,GFC,GFC,oos,6e63a9429d93,1,589,0.5398981324278438,1.0,-0.07458722426754849,0.005010953799504145,0.004717041943972837,0.04820129095172396,-0.06230851008370841,0.13241256282362904,0.4473289892372858,-1.3482690370195152,0.910954505498885,1.7205078520593116,0.0426700838072438,0.028973855200517876,118,20,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,5,ZIRP_early,ZIRP,train,6e63a9429d93,1,1303,0.4927091327705295,1.0,0.0067351906272205,0.01449732371213183,0.014743177826170375,0.07207256386989225,0.01667578841802564,2.4887222439545615,0.00641015405047185,1.2378236226373196,0.10800231537593487,0.7644450148832568,0.2223010459485233,0.7102231237823327,261,250,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,5,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1040,0.5163461538461539,1.0,-0.03894408692655915,0.0018934720896435888,0.001837008326923077,0.031462594053558286,-0.03073680281846447,1.4011330881469979,0.08058713934569939,-0.9199452026358285,0.8210925372888253,,,0.15308529892957556,208,250,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,5,ZIRP_late,ZIRP,train,6e63a9429d93,1,2343,0.5211267605633803,1.0,0.005948654869019965,0.008890033405283753,0.009013976217456253,0.053424829434168326,0.013750070910157786,2.7165801495655577,0.0032980111149211178,1.3537941617865923,0.08796634144947905,3.7674256537812925,8.246981916071316e-05,0.02144259008657325,469,250,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,5,ZIRP_late,ZIRP,oos,6e63a9429d93,1,779,0.44030808729139925,1.0,-0.15644316383986423,0.0008077518977798611,0.0007229814120667522,0.021823594829692577,-0.11725126579780198,-2.8306292092417813,0.9976771728646829,-4.348743845314027,0.9999922434183922,,,0.9996263970436962,156,250,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,5,COVID,COVID,train,6e63a9429d93,1,3312,0.5594806763285024,1.0,0.09380940979463359,0.006077824544989612,0.006713862074275362,0.04371955971028093,0.09473497105678896,3.20156132322797,0.0006834248904912243,1.8881343942009206,0.029547632950620246,7.527320870012737,2.5868196473766147e-14,4.051122079348481e-12,662,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,5,COVID,COVID,oos,6e63a9429d93,1,548,0.6313868613138686,1.0,0.10325006217964283,0.004159841157039581,0.004668730940875911,0.03386718070245705,0.10899959545341809,2.70325155922951,0.0034332378798982432,1.3964386443422205,0.08157441014091596,5.711116865023918,5.611856868092957e-09,4.042469692197551e-10,110,60,True,True,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,5,Hiking,Hiking,train,6e63a9429d93,1,3910,0.5631713554987212,1.0,0.0869000507630664,0.005809126162753937,0.00636921118685422,0.043089097607512256,0.08793632487116698,2.6440601761334683,0.004095904557532837,1.5892751755058079,0.056039575182251763,8.750220729313755,0.0,1.4567881233564084e-15,782,10,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_1Y,NOR,1Y,5,Hiking,Hiking,oos,6e63a9429d93,1,1126,0.5168738898756661,1.0,-0.07104943962833565,0.010264160388863361,0.00983345325044405,0.07297417720878312,-0.0438001917993418,0.7853823950122208,0.21611469980399134,-1.277088600593151,0.8990827590233909,0.7849733885966393,0.21623458566659304,0.135088629029231,225,10,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,5,GFC,GFC,train,6e63a9429d93,1,965,0.48704663212435234,1.0,0.0018565090277288254,0.010843636328813907,0.010863809901554403,0.07642992764170925,0.0018569519278507363,0.5047660503095366,0.306861581732083,0.2548916955365861,0.39943055832821184,-0.8695761328328905,0.8077339571992781,0.7986890624036764,193,5,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,5,GFC,GFC,oos,6e63a9429d93,1,764,0.49214659685863876,1.0,-0.022798284171020367,0.008688791407014024,0.008620882964659687,0.06960341348308509,-0.007877202675493855,-0.8266322090916262,0.7957772222032475,-1.0601349659237382,0.8552906645677701,-0.08000517204206166,0.5318834287676613,0.6809237374320676,153,5,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,5,ZIRP_early,ZIRP,train,6e63a9429d93,1,1484,0.5026954177897575,1.0,0.0018528932787134078,0.010468090591517687,0.010569972678571429,0.07577150902437867,0.009638822175982331,2.177129859137961,0.014735439889255186,1.0840999698306784,0.1392483446294727,-0.02070180230394147,0.5082582343508321,0.427908663397285,297,250,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,5,ZIRP_early,ZIRP,oos,6e63a9429d93,1,1027,0.5170399221032133,1.0,-0.002878894695878209,0.004731469255557548,0.004740670613437196,0.05285555892068578,0.0019409401390527714,1.3061885940532756,0.09574421532310284,0.1359907659125085,0.4459276287546891,0.0,0.5,0.14435455691243915,205,250,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,5,ZIRP_late,ZIRP,train,6e63a9429d93,1,2741,0.5359357898577162,1.0,0.014090536244287355,0.00784803305782593,0.007986573019883253,0.06558104945134592,0.017346609329485285,2.676781196797117,0.0037166580365579627,1.3814003022040562,0.08363427350140648,4.820031681090716,7.176771278372129e-07,9.012917382465041e-05,548,20,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,5,ZIRP_late,ZIRP,oos,6e63a9429d93,1,853,0.488862837045721,1.0,-0.029746295092186292,0.0028092725598997154,0.0027333470867526373,0.04230212959074912,-0.027777472357995103,-0.560062759741577,0.712281684720398,-1.617764887228934,0.9469582971197719,0.366608447600879,0.35695555303052373,0.7532495691173463,171,20,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,5,COVID,COVID,train,6e63a9429d93,1,3553,0.5204052913031241,1.0,0.016471888266847423,0.00660239063440321,0.0067263687109484945,0.059811466637362184,0.01843165040053263,2.5099608444941803,0.006037227463774109,1.291091626299987,0.09837796293179041,3.665140512729941,0.00012360141125988822,0.007843963708967753,711,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,5,COVID,COVID,oos,6e63a9429d93,1,623,0.5184590690208668,1.0,0.05715761933975516,0.004894670980329285,0.00519147529823435,0.05204918518786884,0.05717147840537917,2.364121685170703,0.009036437644281525,1.7032296010852077,0.044512325198900894,1.5191659664197468,0.06436036279629986,0.18905478547106166,125,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,5,Hiking,Hiking,train,6e63a9429d93,1,4177,0.5144840794828824,1.0,0.021652097207112697,0.006349548220946103,0.006500650500550635,0.05868898206604303,0.023244178346725874,3.125826617034112,0.0008865302733548353,1.6174857963433442,0.05292449236173651,3.149014419717425,0.0008191105577581848,0.031668258146189725,835,60,False,False,,
momentum,2026-06-30T09:09:10.531464+00:00,momentum,False,walk_forward,level_change,NOR_5Y,NOR,5Y,5,Hiking,Hiking,oos,6e63a9429d93,1,1127,0.5164152617568767,1.0,-0.01864962223750144,0.01797775473455463,0.017792584924578532,0.10232298605557918,-0.010407133688613568,0.09396532582076557,0.4625683504078981,-0.8608574376624002,0.8052500840775347,0.38167413866889904,0.35135154240960487,0.14177656852412854,225,60,False,False,150.0,walk_forward:{horizon×tenor×regime}
