validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,notebook,run_ts,model_kind,is_pooled,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,htb_ntrees,htb_depth
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,587,0.575809199318569,1.0,0.07510603103002056,0.005064094698566004,0.005476128781942082,0.05272061043876335,0.0752418541972184,2.8718772024879042,0.0020402074512623214,2.7262870526012075,0.0032983799016003774,3.933684634264636,4.182676282760145e-05,0.000137122218219783,117,12,0.7591696997991998,3,5
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,385,0.44155844155844154,1.0,-0.02719484258768734,0.0047748919465088,0.004713267292207792,0.052091100480686686,-0.013074720884786117,-0.976763487889747,0.8356568720119446,-1.5704207184436074,0.9414295716344929,-1.5820107180419158,0.9431764381385027,0.9905289720400862,77,12,0.7591696997991998,3,5
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,971,0.6436663233779608,1.0,0.15087212498380842,0.00438580951713004,0.0051717577265705484,0.04970912765243404,0.15196926286832846,3.8786387313192976,5.25213080784237e-05,3.7991342604027825,7.71204263328636e-05,9.502412062102762,0.0,1.311767874717886e-19,194,12,0.7172502973665105,7,7
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,606,0.48514851485148514,1.0,-0.008291823533060017,0.003032762166092412,0.0030159368151815194,0.04189961549445278,-0.005578814127072507,-0.3498357262640968,0.6367690072701306,-0.9166238715856132,0.820147500079862,0.4601986953651261,0.3226868036721553,0.7798773576076088,121,12,0.7172502973665105,7,7
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,1577,0.5256816740646798,1.0,0.03650896458095121,0.0041808151306095675,0.004346384567216235,0.04795744430274887,0.0380936003352117,3.55195870175561,0.00019118743504686897,3.306074234560493,0.00048369935516266456,2.769399333727984,0.0028079877887138283,0.021959782141069827,315,12,0.7185927969462786,7,4
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,468,0.49786324786324787,1.0,-0.022564149894418017,0.00208489239025521,0.002039000192307692,0.03508011099522153,-0.022507206287007975,-0.5642276663604654,0.713700399258949,-1.6354828059989912,0.9486891697547502,,,0.5551369333231975,94,12,0.7185927969462786,7,4
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,2046,0.5087976539589443,1.0,-8.413710348809111e-05,0.003811058032040986,0.003814986829178887,0.04539467791271118,0.0010298324250692659,1.184063016629222,0.11819405930090865,0.44037040114401466,0.32985770017976773,,,0.21953539370134142,409,12,0.7132820167701027,2,2
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,354,0.4830508474576271,1.0,-0.002733479689073892,0.004020817926902754,0.004010246101694915,0.04756311912110632,-0.0026362035994176303,-0.1580450548069088,0.562789351886066,-0.41141984858371977,0.659492812582118,3.371747880871522e-07,0.49999986548672115,0.7551721483364444,71,12,0.7132820167701027,2,2
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,2398,0.5116763969974979,1.0,0.00930480637875708,0.0038088053704274853,0.0038474025239783162,0.04557629275432143,0.010032002970908449,3.1979834418715765,0.0006919611323600305,2.8928983636152292,0.0019257391267224046,1.6742469456488314,0.047041038314420525,0.1306845481493571,480,12,0.7035068075045823,4,2
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,700,0.41285714285714287,1.0,-0.02012307307602934,0.00859597262957461,0.008556237164285716,0.07235246601237129,-0.004644035050214823,-1.4960384361812709,0.9326781803484844,-1.6816727999607586,0.9534605130904262,-0.8002739054171554,0.7882239408083036,0.9999984227925194,140,12,0.7035068075045823,4,2
walk_forward,level_change,NOR_15Y,NOR,15Y,GFC,GFC,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,573,0.5619546247818499,1.0,0.11447414845387915,0.005466048945176175,0.006172790575916226,0.05403566502885814,0.11449305173214142,2.4143750090215566,0.007881114989717664,2.2505411729983122,0.01239683463027158,3.582865817076532,0.00016992260093684486,0.0017083823814856634,115,12,0.7598647885367371,20,3
walk_forward,level_change,NOR_15Y,NOR,15Y,GFC,GFC,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,401,0.4538653366583541,1.0,-0.010098704929711877,0.004419797673221382,0.0044287250623441425,0.04998610607767305,0.0020157921291314995,1.2576023182541294,0.10426780727690765,0.1678566954267181,0.43339042625502067,0.07616579986796385,0.4696435956881273,0.9711952387687517,80,12,0.7598647885367371,20,3
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_early,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,973,0.5991778006166495,1.0,0.13280257810299312,0.004721251158118988,0.0054543193730729675,0.05068832611882627,0.13440141011415851,3.4311196240974775,0.00030054773375742805,3.3576853229543397,0.0004082357517039178,7.209270969508419,2.8121949213755215e-13,3.3089730681386667e-10,195,12,0.7179792065772209,5,5
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_early,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,623,0.4895666131621188,1.0,-0.004191473643941679,0.0032072917488584047,0.0032041127608346707,0.04275823703037329,-0.0009921585977223923,0.7308646139421844,0.23243092598944448,-0.12143119787387098,0.5483056372468784,0.3485729852264349,0.36370495590603835,0.7125489275089889,125,12,0.7179792065772209,5,5
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_late,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,1596,0.5488721804511278,1.0,0.06807997554385281,0.004256817980021625,0.00457782894736842,0.04814565831584547,0.0701229711807666,3.030100192670817,0.0012223631168956084,2.9439518965466203,0.001643690801855868,5.265087492007977,7.00613047577292e-08,5.1649471716056915e-05,319,12,0.7176986556575926,3,7
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_late,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,5,468,0.5064102564102564,1.0,-0.020594848706713575,0.0021765440946061587,0.0021326435472222224,0.03515589229166595,-0.02058503749542062,-0.23375295317548048,0.5924116121768216,-1.3976193702412685,0.9185545221942839,-1.7059302990961753,0.9559894711535378,0.4086239958827802,94,12,0.7176986556575926,3,7
