security,country,tenor,horizon,fold,regime,tau_w,tau_w_band
NOR_10Y,NOR,10Y,252,GFC,GFC,2.3421166154433126,strong
NOR_15Y,NOR,15Y,252,GFC,GFC,2.2821594447359352,strong
NOR_1Y,NOR,1Y,252,GFC,GFC,8.757814031392925,mild
NOR_30Y,NOR,30Y,252,GFC,GFC,2.3395053887316335,strong
NOR_5Y,NOR,5Y,252,GFC,GFC,2.527911937618532,strong
