validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,notebook,run_ts,model_kind,is_pooled,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,htb_ntrees,htb_depth
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,846,0.7399527186761229,1.0,0.639410448063173,0.08828904289161243,0.2448513449615839,0.24139920169568116,0.6394177744644833,1.844369604521301,0.03256464694648642,1.5060576245896753,0.06621304747879078,14.066888874666557,0.0,3.777901013856177e-46,7,12,0.7891895196418692,84,3
walk_forward,level_change,NOR_10Y,NOR,10Y,GFC,GFC,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,625,0.6192,1.0,-0.14993136463063994,0.11808397564641937,0.126972456224,0.27554712485173344,0.07000321835075718,2.9873794553634374,0.0014069011803192755,0.9026754441302793,0.18352324033483058,5.764147169060909,4.103588913118017e-09,1.3618935564270726e-09,5,12,0.7891895196418692,84,3
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,1468,0.6185286103542235,1.0,0.0007717144700992717,0.1897331872920611,0.19628047228542234,0.33019111841216237,0.03335678234888528,0.8863617279360773,0.18771131787561235,0.4101708813092477,0.34087024602235916,,,4.552367990098964e-20,12,12,0.7371156802628372,73,4
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,1011,0.6993076162215628,1.0,-0.005404664056117614,0.13154758779282014,0.14226183269040554,0.2923816047639922,0.07531355877371593,1.178407775566579,0.11931703967577756,0.6471570272924208,0.2588386863069141,0.0,0.5,6.434539611748782e-38,8,12,0.7371156802628372,73,4
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,2474,0.6657235246564268,1.0,9.259110334369769e-05,0.15350950528284388,0.16520545047089732,0.2955926166215633,0.07079636388942145,1.74423640711927,0.04055893767378316,0.8284644269515079,0.20374373979658494,,,2.41826364452032e-62,20,12,0.7346631250942894,19,1
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,782,0.5754475703324808,1.0,-0.02674744538705398,0.09546926395915195,0.09637444030690535,0.2275145643111385,0.009392286428547392,0.8966119292182441,0.1849630151563051,0.054129597640301653,0.47842287712271186,,,1.3866166071797941e-05,6,12,0.7346631250942894,19,1
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,3256,0.6971744471744472,1.0,0.2663009376294937,0.1010454790118282,0.14335025464834153,0.24409276955955314,0.29511475748887184,2.7601800441248403,0.002888475719765804,2.3886787501482587,0.00848286445482908,17.25089636212622,0.0,2.720180288623734e-115,26,12,0.7236409995435721,6,5
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,541,0.2680221811460259,1.0,-0.15929191352365368,0.30779520333691457,0.3026966992236599,0.4547688917852952,-0.016843606574934666,0.09930984282854312,0.4604461318025689,-0.2175880692012374,0.5860838637519568,1.0470221452018544,0.14754468233006524,1.0,4,12,0.7236409995435721,6,5
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,3779,0.6729293463879333,1.0,0.21350705117430369,0.1227183493686747,0.16034374165255358,0.26941608592107336,0.2346545733316412,3.122609469453457,0.0008962771457683427,2.8264920975872867,0.002365413329133922,20.550824930581378,0.0,1.6354049479577315e-102,30,12,0.7158729589351018,2,7
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,1023,0.3421309872922776,1.0,-0.5558448995596672,0.29072591427322947,0.21176538569892472,0.44837866854909175,-0.3728679657145011,-1.546417710009804,0.9389981401271366,-2.3452779909283317,0.9903983054328638,1.101543233719276,0.13533014944949584,1.0,8,12,0.7158729589351018,2,7
walk_forward,level_change,NOR_15Y,NOR,15Y,GFC,GFC,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,832,0.8509615384615384,1.0,0.5498885940659547,0.08497976610530407,0.18881058774038464,0.22581321853932546,0.5499205467113337,2.1292396026403932,0.016617220959662782,1.8089692672484343,0.03540853050943855,20.228694877917587,0.0,2.239067756701178e-100,7,12,0.7901507918848582,7,6
walk_forward,level_change,NOR_15Y,NOR,15Y,GFC,GFC,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,623,0.3130016051364366,1.0,-0.23446531628409772,0.15627532665523605,0.13574293218298555,0.3156485842323562,-0.15125939997061666,-0.9362668300942519,0.8254320890726661,-0.9332128690118534,0.8244639090112496,-7.19140868231308,0.9999999999996794,1.0,5,12,0.7901507918848582,7,6
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_early,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,1445,0.758477508650519,1.0,0.35699796332744616,0.1060727830142503,0.16774659359861593,0.2552693816829199,0.36766058410663605,2.59661962879185,0.004707305781013749,2.081054615734192,0.018802385206441414,19.20860171881418,0.0,3.1449867510973937e-90,11,12,0.7376048101136756,34,1
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_early,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,1029,0.3119533527696793,1.0,-0.5739784140635518,0.18798565218276567,0.13227942371234205,0.37112641819549386,-0.42112542455252666,-1.29769047813651,0.9028031415219855,-1.9362936951960819,0.9734472131134567,1.7601682896170636,0.0391896384188275,1.0,8,12,0.7376048101136756,34,1
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_late,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,2473,0.6316215123331985,1.0,0.015919474643598885,0.13290010050989837,0.14375066083704002,0.2815139125585074,0.07548181179801439,1.7754216405178413,0.037914146709356666,0.9442784519889418,0.1725598275056832,,,8.79398848400185e-40,20,12,0.7341800023881875,1,1
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_late,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,782,0.5933503836317136,1.0,0.016982197461832826,0.0843412169567032,0.09037680698235293,0.2150582502162152,0.0667825101060302,1.2379027537659475,0.10787606057344146,0.4374183140317421,0.3309644668606582,,,9.98193004022197e-08,6,12,0.7341800023881875,1,1
walk_forward,level_change,NOR_15Y,NOR,15Y,COVID,COVID,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,3255,0.674347158218126,1.0,0.1388288892207219,0.1056896483653103,0.12710728529035328,0.2509995964405604,0.16850046695685705,2.720583022452133,0.00325834527279778,2.183830965240419,0.014522922901116685,18.19841882654753,0.0,4.868015691536639e-90,26,12,0.7230274770992231,3,3
walk_forward,level_change,NOR_15Y,NOR,15Y,COVID,COVID,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,523,0.2887189292543021,1.0,-0.22498814594061756,0.2968817743665018,0.2665032015487571,0.44910465013190504,-0.11398952298209775,-0.9149669024210654,0.8198954970974117,-0.9290737932571637,0.8233598686967019,,,1.0,4,12,0.7230274770992231,3,3
walk_forward,level_change,NOR_15Y,NOR,15Y,Hiking,Hiking,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,3778,0.63499205929063,1.0,0.12583262831660913,0.12206284564025037,0.14312752215463206,0.27008326584154474,0.1471741856302371,3.2194772828770195,0.0006421226792761026,2.728561239383385,0.003195287916446689,17.069561252786862,0.0,8.967074151097575e-63,30,12,0.7155878486328039,2,5
walk_forward,level_change,NOR_15Y,NOR,15Y,Hiking,Hiking,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,1017,0.3185840707964602,1.0,-0.4295029526993315,0.21281333168658242,0.17414175203539822,0.37846413124791817,-0.2220695450642034,-2.0976810682460614,0.9820333358226275,-2.3168946222986686,0.9896462106666628,,,1.0,8,12,0.7155878486328039,2,5
walk_forward,level_change,NOR_1Y,NOR,1Y,GFC,GFC,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,840,0.9797619047619047,1.0,0.9874948690085349,0.01975892623575248,1.5922138187113095,0.09954242019615887,0.9875902809010007,1.577164248593322,0.057378868460244425,1.3439323626022004,0.0896667832650301,27.537465299946657,0.0,1.7169032918356452e-218,7,12,0.7918953886128971,119,6
walk_forward,level_change,NOR_1Y,NOR,1Y,GFC,GFC,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,514,0.2140077821011673,1.0,-6.064227833304504,0.3539318169972947,0.0841910667996109,0.5576097031316434,-3.2039117741519156,-2.430267160291693,0.9924561515734732,-4.947847285681767,0.9999994904722823,0.8915573772623746,0.18631511224248753,1.0,4,12,0.7918953886128971,119,6
walk_forward,level_change,NOR_1Y,NOR,1Y,ZIRP_early,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,1333,0.6504126031507877,1.0,0.6633613143124499,0.3454286144447931,1.040469443872843,0.4631190458132618,0.6680069592826905,1.285028851976101,0.09939110099272086,1.1199692957667096,0.13146437379700157,9.851041913132583,0.0,1.223633601013672e-28,11,12,0.7458355190591393,16,1
walk_forward,level_change,NOR_1Y,NOR,1Y,ZIRP_early,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,1037,0.4773384763741562,1.0,-1.4874781899599276,0.09098387323368179,0.04164873287367406,0.23231525951528756,-1.1845532134110184,0.1421690343224379,0.44347324516992703,-2.2318370081182217,0.9870805220918575,1.9018131502885969,0.028597793239665936,0.9319817733753798,8,12,0.7458355190591393,16,1
walk_forward,level_change,NOR_1Y,NOR,1Y,ZIRP_late,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,2371,0.5318431041754534,1.0,0.1240534176439787,0.5186055283228495,0.6031674240162378,0.41681093438936656,0.14019639046539734,1.0863096037319082,0.1386710197654515,0.9271901040800038,0.17696112498975014,,,0.00102997266476039,19,12,0.7406478787905569,1,1
walk_forward,level_change,NOR_1Y,NOR,1Y,ZIRP_late,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T09:32:42.937698+00:00,per_security,False,126,775,0.32645161290322583,1.0,-0.12387890029406567,0.12239613904175603,0.10949419423225806,0.250679875274489,-0.11783222754377709,-0.29135684578368226,0.6146107922234214,-0.7081911925897706,0.7604801268056822,,,1.0,6,12,0.7406478787905569,1,1
