validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,notebook,run_ts,model_kind,is_pooled,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,htb_ntrees,htb_depth
block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,train,ebacf7a9f85e,108,v5,2026-06-29T22:07:20.175762+00:00,per_security,False,1,2915,0.5502572898799314,1.0,0.04607793902665458,0.0013724109079528164,0.0014387462435677537,0.02746441990863988,0.04610634843462125,11.909812225859062,0.0,11.113746312081162,1.960754827666789e-28,8.265851557277095,1.1102230246251565e-16,3.10375088246027e-08,2915,12,0.764822414185651,8,5
block_cv,level_change,NOR_10Y,NOR,10Y,Block_GFC,GFC,oos,ebacf7a9f85e,108,v5,2026-06-29T22:07:20.175762+00:00,per_security,False,1,1151,0.5021720243266724,1.0,0.0052286836689213745,0.0019047648922673403,0.0019152408514335358,0.03292498430570653,0.005469786819947142,2.081460024344789,0.018695909739156025,1.1553684255199694,0.12408979015253298,1.4385592714020412,0.07513771643972567,0.453075868849483,1151,12,0.764822414185651,8,5
block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,train,ebacf7a9f85e,108,v5,2026-06-29T22:07:20.175762+00:00,per_security,False,1,2632,0.5843465045592705,1.0,0.04478234671378367,0.001844191261989094,0.0019308046504559276,0.032470309543860765,0.04485870098064104,12.269754026002643,0.0,11.180562045764319,1.0957733796394817e-28,10.366426823827995,0.0,2.4583243771693418e-18,2632,12,0.7509515855177827,30,4
block_cv,level_change,NOR_10Y,NOR,10Y,Block_ZIRP,ZIRP,oos,ebacf7a9f85e,108,v5,2026-06-29T22:07:20.175762+00:00,per_security,False,1,1436,0.4735376044568245,1.0,0.004075073288412834,0.0009143111991569462,0.0009184538231197777,0.02271549123311726,0.004510432488331273,2.522629721734255,0.005824048972881357,1.0220342331053205,0.1534684809252109,1.686454700200286,0.045854126624667146,0.9789394420278197,1436,12,0.7509515855177827,30,4
block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,train,ebacf7a9f85e,108,v5,2026-06-29T22:07:20.175762+00:00,per_security,False,1,3627,0.5687896333057624,1.0,0.04940697998808452,0.001541635495572096,0.0016217694127378004,0.029268748218766186,0.04941141233538615,12.675862943360405,0.0,12.06982523981106,3.2329464482876926e-33,11.122528170673638,0.0,6.059356552191014e-17,3627,12,0.7379751902815952,10,6
block_cv,level_change,NOR_10Y,NOR,10Y,Block_COVID,COVID,oos,ebacf7a9f85e,108,v5,2026-06-29T22:07:20.175762+00:00,per_security,False,1,437,0.494279176201373,1.0,-0.00573493676418968,0.001208021438668925,0.0012013288787185352,0.02654077340757255,-0.00557096401239332,0.5082712499864511,0.3056315647169181,-0.5621248442806,0.7128400852501715,0.5165536602306963,0.30273388559068737,0.6129317876832929,437,12,0.7379751902815952,10,6
block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,train,ebacf7a9f85e,108,v5,2026-06-29T22:07:20.175762+00:00,per_security,False,1,3164,0.5540455120101138,1.0,0.05286585830271917,0.0012507586990460097,0.0013207682245575223,0.026445095682019998,0.05300667006504256,8.482976423217963,0.0,7.8396250900855495,3.0630867265585644e-15,8.25542977555382,1.1102230246251565e-16,6.475060824861722e-10,3164,12,0.723891414018219,9,5
block_cv,level_change,NOR_10Y,NOR,10Y,Block_Hiking,Hiking,oos,ebacf7a9f85e,108,v5,2026-06-29T22:07:20.175762+00:00,per_security,False,1,909,0.5082508250825083,1.0,-0.00573800401903557,0.0024537329439214225,0.0024414659048404854,0.03797482070106034,-0.005024456436854674,-0.31878724186353613,0.625056073274511,-1.1246701764332434,0.8694869800112455,1.1972825930619082,0.11559821339662779,0.32121024072751525,909,12,0.723891414018219,9,5
block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,train,ebacf7a9f85e,108,v5,2026-06-29T22:07:20.175762+00:00,per_security,False,1,2890,0.5013840830449827,1.0,0.005149495015124295,0.001443384561373393,0.0014508749031487893,0.02818852751382451,0.005162637908437406,5.753626232961019,4.3674583949382395e-09,5.218468959663107,9.658985151390005e-08,2.417960882806009,0.007803877284747962,0.44820103545531165,2890,12,0.7650200138831231,6,5
block_cv,level_change,NOR_15Y,NOR,15Y,Block_GFC,GFC,oos,ebacf7a9f85e,108,v5,2026-06-29T22:07:20.175762+00:00,per_security,False,1,1158,0.48013816925734026,1.0,0.0004222926972475838,0.0022475099437386323,0.0022486560880829007,0.03400803870932214,0.0005097019283395454,0.5975427897088422,0.2750725237367133,0.3157624744547486,0.37611987571418937,0.3817362339488829,0.35132851046792013,0.9163987692704478,1158,12,0.7650200138831231,6,5
