validation_scheme,target_kind,security,country,tenor,fold,regime,sample,config_hash,feature_count,notebook,run_ts,model_kind,is_pooled,horizon,n_obs,dir_acc,dir_coverage,r2_raw,mse_model,mse_rw,mae,ct_r2_oos,cw_stat,cw_pval,dmh_stat,dmh_pval,pt_stat,pt_pval,binom_pval,n_eff,pca_k,xm_pca_evr,htb_ntrees,htb_depth
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,train,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,1343,0.5651526433358154,1.0,7.896060805201444e-09,0.36404478778219335,0.3861377393503351,0.5012734220204563,0.057215209280793045,0.9055855814416564,0.18257762164376512,0.36799971842171597,0.35646573897246125,,,9.9522415418103e-07,5,12,0.7364132163992775,1,4
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_early,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,1011,0.6439169139465876,1.0,-0.02112825639839344,0.2379158267943478,0.28086613951533135,0.40484860084731317,0.15292093520101613,1.3988828537083915,0.08092405755371801,0.693940254601507,0.24393962336189032,,,2.0715629475279462e-20,4,12,0.7364132163992775,1,4
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,train,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,2345,0.6511727078891258,1.0,0.0023263402080769824,0.2808741697969764,0.33262066805863544,0.4286169991614722,0.15557210730073157,2.066631213301241,0.01938445865451388,0.8675492461448989,0.19286497284124812,,,1.925988938574381e-49,9,12,0.7313112171152827,1,2
walk_forward,level_change,NOR_10Y,NOR,10Y,ZIRP_late,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,782,0.6867007672634271,1.0,-0.03547724668689978,0.17281028492698525,0.19762560281329927,0.3438152810309548,0.12556732292301998,1.0598501990208293,0.1446063775429811,0.21595477321022485,0.4145396948453216,,,3.092225517581408e-26,3,12,0.7313112171152827,1,2
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,train,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,3127,0.5938599296450272,1.0,0.07609570374090946,0.23754950121962604,0.2782897248920691,0.3933904858801744,0.14639499783272136,2.0197770103003885,0.021703261416001762,1.2633679402342646,0.10327559723175042,,,3.879999986334914e-26,12,12,0.7296125222144831,16,2
walk_forward,level_change,NOR_10Y,NOR,10Y,COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,524,0.15267175572519084,1.0,-1.1472697460390955,0.9070252130875639,0.7490391758778626,0.825929325191506,-0.2109182567447745,-2.593488228475259,0.9952496104243289,-1.4647847842278976,0.9282097533363265,,,1.0,2,12,0.7296125222144831,16,2
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,train,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,3650,0.5939726027397261,1.0,0.028170406086238775,0.2755663273047246,0.30244953157739723,0.4251663645947502,0.08888492613119892,1.7737983033343643,0.03804825944080137,0.9862283388563554,0.162043231792456,,,2.8942983020997896e-30,14,12,0.7195204209270476,2,2
walk_forward,level_change,NOR_10Y,NOR,10Y,Hiking,Hiking,oos,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,933,0.28188638799571275,1.0,-0.7820194359135533,0.35879971332585775,0.2664490572293676,0.4318224744918901,-0.3465977964297762,-2.5155260006497078,0.9940572544940595,-2.303623157790482,0.9892684499434454,,,1.0,4,12,0.7195204209270476,2,2
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_early,ZIRP,train,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,1320,0.5515151515151515,1.0,4.331372283061796e-08,0.3218331112920733,0.3383422602272727,0.4732062609975988,0.04879422666299449,0.866418221461452,0.193130427517904,0.3506697309678012,0.36294606599252155,,,0.00010009828560962349,5,12,0.7364502738274021,6,1
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_early,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,1031,0.6556741028128031,1.0,-0.0468645077288421,0.2401126680043481,0.2832644139185257,0.4039175358703134,0.15233733499114777,1.4786466224885233,0.06961739259764499,0.8085938562752722,0.2094677612364756,,,4.683636198037356e-24,4,12,0.7364502738274021,6,1
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_late,ZIRP,train,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,2346,0.6372549019607843,1.0,5.6951364735269294e-09,0.25835179228654137,0.3047193203324808,0.4163054604401268,0.15216471340034354,2.0559502734164172,0.019893654780538172,0.9177721753091769,0.1794162667976031,,,5.15506435519882e-41,9,12,0.7318487934323431,1,2
walk_forward,level_change,NOR_15Y,NOR,15Y,ZIRP_late,ZIRP,oos,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,782,0.6841432225063938,1.0,-0.005070774596854566,0.14513794246650943,0.17985170074194373,0.3121704492502139,0.1930132333040463,1.197433845837458,0.11556874906124559,0.3477850422412111,0.36404766695496643,,,1.479316152875273e-25,3,12,0.7318487934323431,1,2
walk_forward,level_change,NOR_15Y,NOR,15Y,COVID,COVID,train,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,3128,0.703005115089514,1.0,0.28153125704004933,0.17011332144076563,0.2569296556106138,0.33767553701760755,0.3378992353511012,3.2916388993702332,0.0004980270786608676,2.4944186250475457,0.006333802235196307,23.507448981027697,0.0,1.4587312299308083e-117,12,12,0.7295988156631092,18,3
walk_forward,level_change,NOR_15Y,NOR,15Y,COVID,COVID,oos,bd50ee1ef41d,108,v5,2026-06-28T16:02:29.409370+00:00,per_security,False,252,523,0.45506692160611856,1.0,-0.6691560475160638,0.653260456166973,0.6497180523326961,0.6769706176470472,-0.005452217037157148,-0.17394972532877784,0.5690475134379944,-0.14717633515885545,0.5584751676535797,-2.1534328342635143,0.9843576612850262,0.9821371275530065,2,12,0.7295988156631092,18,3
