security,country,tenor,horizon,fold,regime,tau_w,tau_w_band
NOR_10Y,NOR,10Y,252,GFC,GFC,4.020210665138133,strong
NOR_15Y,NOR,15Y,252,GFC,GFC,3.1132502773177677,strong
NOR_1Y,NOR,1Y,252,GFC,GFC,7.623958535527608,mild
NOR_30Y,NOR,30Y,252,GFC,GFC,2.369880965518332,strong
NOR_5Y,NOR,5Y,252,GFC,GFC,2.604161500930786,strong
