security,horizon,scheme,fold,use_categoricals,feature,shap_mean_abs,bucket
__POOL__,63,walk_forward,COVID,True,xmpca_12,0.0,cross_market
__POOL__,63,walk_forward,COVID,True,security,0.0,categorical
__POOL__,63,walk_forward,COVID,True,country,0.00422721642362829,categorical
__POOL__,63,walk_forward,COVID,True,maturity,0.010357360480011155,categorical
__POOL__,63,walk_forward,Hiking,True,chg_lag1,0.0,momentum
__POOL__,63,walk_forward,Hiking,True,chg_lag2,0.0,momentum
__POOL__,63,walk_forward,Hiking,True,chg_lag3,0.0,momentum
__POOL__,63,walk_forward,Hiking,True,chg_lag4,0.0,momentum
__POOL__,63,walk_forward,Hiking,True,chg_lag5,0.0,momentum
__POOL__,63,walk_forward,Hiking,True,carry_roll,0.0002807122299863092,carry_roll
__POOL__,63,walk_forward,Hiking,True,mom_63d,0.0,momentum
__POOL__,63,walk_forward,Hiking,True,mom_1m,0.0,momentum
__POOL__,63,walk_forward,Hiking,True,mom_3m,0.0,momentum
__POOL__,63,walk_forward,Hiking,True,mom_6m,0.0,momentum
__POOL__,63,walk_forward,Hiking,True,mom_12m,0.0,momentum
__POOL__,63,walk_forward,Hiking,True,dev_ma_3m,0.0008698902049701358,curve
__POOL__,63,walk_forward,Hiking,True,dev_ma_12m,0.0,curve
__POOL__,63,walk_forward,Hiking,True,vol_20d,0.0,vol
__POOL__,63,walk_forward,Hiking,True,vol_regime,0.0,vol
__POOL__,63,walk_forward,Hiking,True,vol_zscore,0.0,vol
__POOL__,63,walk_forward,Hiking,True,level_zscore,0.0,curve
__POOL__,63,walk_forward,Hiking,True,slope_10_1,0.0,curve
__POOL__,63,walk_forward,Hiking,True,slope_10_5,0.0,curve
__POOL__,63,walk_forward,Hiking,True,slope_5_1,0.0,curve
__POOL__,63,walk_forward,Hiking,True,sofr_mom_1m,0.0,macro
__POOL__,63,walk_forward,Hiking,True,ibor_level,0.0,macro
__POOL__,63,walk_forward,Hiking,True,ibor_chg_1d,0.0,macro
__POOL__,63,walk_forward,Hiking,True,ibor_mom_1m,0.0,macro
__POOL__,63,walk_forward,Hiking,True,ibor_term_slope,0.0,macro
__POOL__,63,walk_forward,Hiking,True,swap_ibor_basis,0.0,curve
__POOL__,63,walk_forward,Hiking,True,move_level,0.0,vol
__POOL__,63,walk_forward,Hiking,True,move_zscore,0.0,vol
__POOL__,63,walk_forward,Hiking,True,vix_level,0.0,vol
__POOL__,63,walk_forward,Hiking,True,vix_zscore,0.0,vol
__POOL__,63,walk_forward,Hiking,True,v2x_level,0.0,vol
__POOL__,63,walk_forward,Hiking,True,vxn_level,0.0,vol
__POOL__,63,walk_forward,Hiking,True,ovx_level,0.0,vol
__POOL__,63,walk_forward,Hiking,True,gvz_level,0.0,vol
__POOL__,63,walk_forward,Hiking,True,spx_mom_1m,0.0,macro
