security,horizon,scheme,fold,use_categoricals,feature,shap_mean_abs,bucket
__POOL__,5,walk_forward,GFC,True,spx_mom_3m,0.00038825610286019705,macro
__POOL__,5,walk_forward,GFC,True,sx5e_mom_1m,0.001880861258787632,macro
__POOL__,5,walk_forward,GFC,True,sx5e_mom_3m,0.0006730995151168274,macro
__POOL__,5,walk_forward,GFC,True,mxwo_mom_1m,0.0005375476248781669,macro
__POOL__,5,walk_forward,GFC,True,ndx_mom_1m,0.00032056503397019133,macro
__POOL__,5,walk_forward,GFC,True,oil_mom_1m,0.0031253164493747483,macro
__POOL__,5,walk_forward,GFC,True,oil_mom_3m,0.0005087854237765348,macro
__POOL__,5,walk_forward,GFC,True,copper_mom_1m,0.00017016885161819025,macro
__POOL__,5,walk_forward,GFC,True,opec_prod,0.0010108247487370101,macro
__POOL__,5,walk_forward,GFC,True,natgas_mom_1m,0.0,macro
__POOL__,5,walk_forward,GFC,True,be5y_level,0.0003081613922868895,macro
__POOL__,5,walk_forward,GFC,True,be10y_level,0.00023096025873973162,macro
__POOL__,5,walk_forward,GFC,True,be_slope,9.498624327154695e-05,macro
__POOL__,5,walk_forward,GFC,True,be5y_chg_1m,0.00011693186628390648,macro
__POOL__,5,walk_forward,GFC,True,ig_spread,0.0,credit
__POOL__,5,walk_forward,GFC,True,hy_spread,0.0,credit
__POOL__,5,walk_forward,GFC,True,ig_chg_1m,0.0,credit
__POOL__,5,walk_forward,GFC,True,hy_chg_1m,0.0,credit
__POOL__,5,walk_forward,GFC,True,cpi_yoy,0.000840135732210525,macro
__POOL__,5,walk_forward,GFC,True,pce_core_chg,0.0,macro
__POOL__,5,walk_forward,GFC,True,nfp_change,0.00018450676352860433,macro
__POOL__,5,walk_forward,GFC,True,pmi_us,0.0007445322076751521,macro
__POOL__,5,walk_forward,GFC,True,pmi_eur,0.00043215626449568767,macro
__POOL__,5,walk_forward,GFC,True,unemp_eur,0.0,macro
__POOL__,5,walk_forward,GFC,True,cpi_nsa_level,0.0,macro
__POOL__,5,walk_forward,GFC,True,pce_core_level,0.0002243205849778087,macro
__POOL__,5,walk_forward,GFC,True,eur_3m,0.00014282098041423202,macro
__POOL__,5,walk_forward,GFC,True,eur_1w,0.0013102621476158598,macro
__POOL__,5,walk_forward,GFC,True,nor_ibor_1m,0.001265036204788575,macro
__POOL__,5,walk_forward,GFC,True,nor_ibor_6m,0.0008487736133584582,macro
__POOL__,5,walk_forward,GFC,True,xmpca_01,0.0025710182433065962,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_02,0.0005289896173099789,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_03,0.0003563125787269935,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_04,0.00033108035886094534,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_05,0.00028406105455884394,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_06,0.0004161892708778692,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_07,0.00019950322461086912,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_08,0.000655168496656974,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_09,5.860328668232472e-05,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_10,0.00014649138536472077,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_11,0.0007439394833528793,cross_market
__POOL__,5,walk_forward,GFC,True,xmpca_12,0.0024325864628672155,cross_market
__POOL__,5,walk_forward,GFC,True,security,0.0,categorical
__POOL__,5,walk_forward,GFC,True,country,0.0007297564471141424,categorical
__POOL__,5,walk_forward,GFC,True,maturity,0.0008271395655368714,categorical
__POOL__,5,walk_forward,ZIRP_early,True,chg_lag1,0.0,momentum
__POOL__,5,walk_forward,ZIRP_early,True,chg_lag2,0.0,momentum
__POOL__,5,walk_forward,ZIRP_early,True,chg_lag3,3.0852814532235906e-05,momentum
__POOL__,5,walk_forward,ZIRP_early,True,chg_lag4,0.0,momentum
__POOL__,5,walk_forward,ZIRP_early,True,chg_lag5,0.0,momentum
__POOL__,5,walk_forward,ZIRP_early,True,carry_roll,0.0010849051206447303,carry_roll
__POOL__,5,walk_forward,ZIRP_early,True,mom_63d,0.0,momentum
__POOL__,5,walk_forward,ZIRP_early,True,mom_1m,0.0,momentum
__POOL__,5,walk_forward,ZIRP_early,True,mom_3m,0.0002407470861620893,momentum
__POOL__,5,walk_forward,ZIRP_early,True,mom_6m,0.0002666675460965568,momentum
__POOL__,5,walk_forward,ZIRP_early,True,mom_12m,7.815298003774248e-05,momentum
__POOL__,5,walk_forward,ZIRP_early,True,dev_ma_3m,0.0008576283420991436,curve
__POOL__,5,walk_forward,ZIRP_early,True,dev_ma_12m,0.002730398784830885,curve
__POOL__,5,walk_forward,ZIRP_early,True,vol_20d,0.0012101442594098077,vol
__POOL__,5,walk_forward,ZIRP_early,True,vol_regime,0.0,vol
__POOL__,5,walk_forward,ZIRP_early,True,vol_zscore,0.0,vol
__POOL__,5,walk_forward,ZIRP_early,True,level_zscore,0.00031920729603367046,curve
__POOL__,5,walk_forward,ZIRP_early,True,slope_10_1,8.008853387886361e-05,curve
__POOL__,5,walk_forward,ZIRP_early,True,slope_10_5,0.0002715465289339437,curve
__POOL__,5,walk_forward,ZIRP_early,True,slope_5_1,0.0,curve
__POOL__,5,walk_forward,ZIRP_early,True,sofr_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,ibor_level,0.0003196058588385105,macro
__POOL__,5,walk_forward,ZIRP_early,True,ibor_chg_1d,9.442489973301216e-05,macro
__POOL__,5,walk_forward,ZIRP_early,True,ibor_mom_1m,0.00010463993861635707,macro
__POOL__,5,walk_forward,ZIRP_early,True,ibor_term_slope,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,swap_ibor_basis,0.00011331703856820073,curve
__POOL__,5,walk_forward,ZIRP_early,True,move_level,0.00044776344024204204,vol
__POOL__,5,walk_forward,ZIRP_early,True,move_zscore,0.0,vol
__POOL__,5,walk_forward,ZIRP_early,True,vix_level,0.0,vol
__POOL__,5,walk_forward,ZIRP_early,True,vix_zscore,0.0,vol
__POOL__,5,walk_forward,ZIRP_early,True,v2x_level,0.0008420911992942185,vol
__POOL__,5,walk_forward,ZIRP_early,True,vxn_level,0.0,vol
__POOL__,5,walk_forward,ZIRP_early,True,ovx_level,0.0,vol
__POOL__,5,walk_forward,ZIRP_early,True,gvz_level,0.00048519511353486554,vol
__POOL__,5,walk_forward,ZIRP_early,True,spx_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,spx_mom_3m,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,sx5e_mom_1m,6.950777135391582e-05,macro
__POOL__,5,walk_forward,ZIRP_early,True,sx5e_mom_3m,2.9070672482880774e-05,macro
__POOL__,5,walk_forward,ZIRP_early,True,mxwo_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,ndx_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,oil_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,oil_mom_3m,0.0005987237824109376,macro
__POOL__,5,walk_forward,ZIRP_early,True,copper_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,opec_prod,0.0001393716938495954,macro
__POOL__,5,walk_forward,ZIRP_early,True,natgas_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,be5y_level,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,be10y_level,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,be_slope,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,be5y_chg_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,ig_spread,0.0,credit
__POOL__,5,walk_forward,ZIRP_early,True,hy_spread,0.0,credit
__POOL__,5,walk_forward,ZIRP_early,True,ig_chg_1m,0.0,credit
__POOL__,5,walk_forward,ZIRP_early,True,hy_chg_1m,0.0,credit
__POOL__,5,walk_forward,ZIRP_early,True,cpi_yoy,0.0004591664104959306,macro
__POOL__,5,walk_forward,ZIRP_early,True,pce_core_chg,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,nfp_change,0.00013471618372834447,macro
__POOL__,5,walk_forward,ZIRP_early,True,pmi_us,0.000328884238480224,macro
__POOL__,5,walk_forward,ZIRP_early,True,pmi_eur,0.00113112570929386,macro
__POOL__,5,walk_forward,ZIRP_early,True,unemp_eur,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,cpi_nsa_level,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,pce_core_level,0.0,macro
__POOL__,5,walk_forward,ZIRP_early,True,eur_3m,0.0006662333910415593,macro
__POOL__,5,walk_forward,ZIRP_early,True,eur_1w,0.0005515044870330527,macro
__POOL__,5,walk_forward,ZIRP_early,True,nor_ibor_1m,0.0005705292766564198,macro
__POOL__,5,walk_forward,ZIRP_early,True,nor_ibor_6m,4.435549908261929e-05,macro
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_01,0.00028256353056682555,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_02,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_03,0.0010103696710200363,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_04,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_05,0.00016583028975319103,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_06,0.0012455936267491408,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_07,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_08,0.0008239847179421299,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_09,8.369127173696956e-05,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_10,0.0003083969468134948,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_11,0.00024978628992966073,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,xmpca_12,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_early,True,security,0.0,categorical
__POOL__,5,walk_forward,ZIRP_early,True,country,0.0,categorical
__POOL__,5,walk_forward,ZIRP_early,True,maturity,0.0,categorical
__POOL__,5,walk_forward,ZIRP_late,True,chg_lag1,0.0,momentum
__POOL__,5,walk_forward,ZIRP_late,True,chg_lag2,0.0,momentum
__POOL__,5,walk_forward,ZIRP_late,True,chg_lag3,1.743974969328872e-05,momentum
__POOL__,5,walk_forward,ZIRP_late,True,chg_lag4,0.0,momentum
__POOL__,5,walk_forward,ZIRP_late,True,chg_lag5,0.0,momentum
__POOL__,5,walk_forward,ZIRP_late,True,carry_roll,0.001174961208131348,carry_roll
__POOL__,5,walk_forward,ZIRP_late,True,mom_63d,0.0,momentum
__POOL__,5,walk_forward,ZIRP_late,True,mom_1m,0.0,momentum
__POOL__,5,walk_forward,ZIRP_late,True,mom_3m,0.0,momentum
__POOL__,5,walk_forward,ZIRP_late,True,mom_6m,0.0,momentum
__POOL__,5,walk_forward,ZIRP_late,True,mom_12m,0.0001506528294077426,momentum
__POOL__,5,walk_forward,ZIRP_late,True,dev_ma_3m,0.000567957255527253,curve
__POOL__,5,walk_forward,ZIRP_late,True,dev_ma_12m,0.0008416122821500357,curve
__POOL__,5,walk_forward,ZIRP_late,True,vol_20d,0.0017187477041406304,vol
__POOL__,5,walk_forward,ZIRP_late,True,vol_regime,0.0,vol
__POOL__,5,walk_forward,ZIRP_late,True,vol_zscore,0.0,vol
__POOL__,5,walk_forward,ZIRP_late,True,level_zscore,0.0,curve
__POOL__,5,walk_forward,ZIRP_late,True,slope_10_1,0.0,curve
__POOL__,5,walk_forward,ZIRP_late,True,slope_10_5,0.0005717725130390778,curve
__POOL__,5,walk_forward,ZIRP_late,True,slope_5_1,0.0,curve
__POOL__,5,walk_forward,ZIRP_late,True,sofr_mom_1m,0.0003917940011236272,macro
__POOL__,5,walk_forward,ZIRP_late,True,ibor_level,0.00018810592579355872,macro
__POOL__,5,walk_forward,ZIRP_late,True,ibor_chg_1d,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,ibor_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,ibor_term_slope,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,swap_ibor_basis,0.0016298177606433406,curve
__POOL__,5,walk_forward,ZIRP_late,True,move_level,0.00030023965943566037,vol
__POOL__,5,walk_forward,ZIRP_late,True,move_zscore,0.0003160582549809874,vol
__POOL__,5,walk_forward,ZIRP_late,True,vix_level,0.0,vol
__POOL__,5,walk_forward,ZIRP_late,True,vix_zscore,0.0,vol
__POOL__,5,walk_forward,ZIRP_late,True,v2x_level,0.0,vol
__POOL__,5,walk_forward,ZIRP_late,True,vxn_level,0.0,vol
__POOL__,5,walk_forward,ZIRP_late,True,ovx_level,0.0003742473017376714,vol
__POOL__,5,walk_forward,ZIRP_late,True,gvz_level,0.0,vol
__POOL__,5,walk_forward,ZIRP_late,True,spx_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,spx_mom_3m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,sx5e_mom_1m,5.009559812592284e-05,macro
__POOL__,5,walk_forward,ZIRP_late,True,sx5e_mom_3m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,mxwo_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,ndx_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,oil_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,oil_mom_3m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,copper_mom_1m,0.0002094553673393081,macro
__POOL__,5,walk_forward,ZIRP_late,True,opec_prod,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,natgas_mom_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,be5y_level,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,be10y_level,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,be_slope,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,be5y_chg_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,ig_spread,0.0,credit
__POOL__,5,walk_forward,ZIRP_late,True,hy_spread,0.0,credit
__POOL__,5,walk_forward,ZIRP_late,True,ig_chg_1m,0.0,credit
__POOL__,5,walk_forward,ZIRP_late,True,hy_chg_1m,0.0,credit
__POOL__,5,walk_forward,ZIRP_late,True,cpi_yoy,0.0006374396791509681,macro
__POOL__,5,walk_forward,ZIRP_late,True,pce_core_chg,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,nfp_change,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,pmi_us,0.003113958761214708,macro
__POOL__,5,walk_forward,ZIRP_late,True,pmi_eur,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,unemp_eur,0.00012854771031199988,macro
__POOL__,5,walk_forward,ZIRP_late,True,cpi_nsa_level,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,pce_core_level,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,eur_3m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,eur_1w,0.0003129638059079333,macro
__POOL__,5,walk_forward,ZIRP_late,True,nor_ibor_1m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,nor_ibor_6m,0.0,macro
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_01,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_02,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_03,2.4354970099979555e-05,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_04,0.0002967254906549203,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_05,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_06,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_07,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_08,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_09,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_10,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_11,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,xmpca_12,0.0,cross_market
__POOL__,5,walk_forward,ZIRP_late,True,security,0.0,categorical
__POOL__,5,walk_forward,ZIRP_late,True,country,0.0,categorical
__POOL__,5,walk_forward,ZIRP_late,True,maturity,0.0,categorical
__POOL__,5,walk_forward,COVID,True,chg_lag1,0.00042805917577000776,momentum
__POOL__,5,walk_forward,COVID,True,chg_lag2,0.0,momentum
__POOL__,5,walk_forward,COVID,True,chg_lag3,0.00016266375915597342,momentum
__POOL__,5,walk_forward,COVID,True,chg_lag4,8.764134595153064e-05,momentum
__POOL__,5,walk_forward,COVID,True,chg_lag5,0.0,momentum
__POOL__,5,walk_forward,COVID,True,carry_roll,0.007268603245954747,carry_roll
__POOL__,5,walk_forward,COVID,True,mom_63d,0.0009445995250977194,momentum
__POOL__,5,walk_forward,COVID,True,mom_1m,0.0006826562854390138,momentum
__POOL__,5,walk_forward,COVID,True,mom_3m,0.0009791290095402694,momentum
__POOL__,5,walk_forward,COVID,True,mom_6m,0.0005203721474388491,momentum
__POOL__,5,walk_forward,COVID,True,mom_12m,0.0006650605405888071,momentum
__POOL__,5,walk_forward,COVID,True,dev_ma_3m,0.0037669066357941695,curve
__POOL__,5,walk_forward,COVID,True,dev_ma_12m,0.010186517271260818,curve
__POOL__,5,walk_forward,COVID,True,vol_20d,0.0031476346137908613,vol
__POOL__,5,walk_forward,COVID,True,vol_regime,0.0,vol
__POOL__,5,walk_forward,COVID,True,vol_zscore,0.0008191326836655354,vol
__POOL__,5,walk_forward,COVID,True,level_zscore,0.0002775972190246379,curve
__POOL__,5,walk_forward,COVID,True,slope_10_1,0.0,curve
__POOL__,5,walk_forward,COVID,True,slope_10_5,0.002696859739994494,curve
__POOL__,5,walk_forward,COVID,True,slope_5_1,0.0,curve
__POOL__,5,walk_forward,COVID,True,sofr_mom_1m,0.0007524555983748116,macro
__POOL__,5,walk_forward,COVID,True,ibor_level,0.0010576008488905723,macro
__POOL__,5,walk_forward,COVID,True,ibor_chg_1d,0.0,macro
__POOL__,5,walk_forward,COVID,True,ibor_mom_1m,0.0005677633454511652,macro
__POOL__,5,walk_forward,COVID,True,ibor_term_slope,0.0,macro
__POOL__,5,walk_forward,COVID,True,swap_ibor_basis,0.00503954297999239,curve
__POOL__,5,walk_forward,COVID,True,move_level,0.000379585538500446,vol
__POOL__,5,walk_forward,COVID,True,move_zscore,0.0,vol
__POOL__,5,walk_forward,COVID,True,vix_level,0.0,vol
__POOL__,5,walk_forward,COVID,True,vix_zscore,7.687861271595121e-05,vol
__POOL__,5,walk_forward,COVID,True,v2x_level,0.0009764724829922693,vol
__POOL__,5,walk_forward,COVID,True,vxn_level,0.00018560947811591688,vol
__POOL__,5,walk_forward,COVID,True,ovx_level,0.0005529745976575357,vol
__POOL__,5,walk_forward,COVID,True,gvz_level,0.0002023215478813315,vol
__POOL__,5,walk_forward,COVID,True,spx_mom_1m,0.00018020956855972607,macro
__POOL__,5,walk_forward,COVID,True,spx_mom_3m,0.0,macro
__POOL__,5,walk_forward,COVID,True,sx5e_mom_1m,0.000282114441071241,macro
__POOL__,5,walk_forward,COVID,True,sx5e_mom_3m,0.0,macro
__POOL__,5,walk_forward,COVID,True,mxwo_mom_1m,0.0003402089922983348,macro
__POOL__,5,walk_forward,COVID,True,ndx_mom_1m,0.0,macro
__POOL__,5,walk_forward,COVID,True,oil_mom_1m,0.0006303288880446218,macro
__POOL__,5,walk_forward,COVID,True,oil_mom_3m,0.0014620913742702424,macro
__POOL__,5,walk_forward,COVID,True,copper_mom_1m,0.00014675972734499285,macro
__POOL__,5,walk_forward,COVID,True,opec_prod,0.00021593662842661079,macro
__POOL__,5,walk_forward,COVID,True,natgas_mom_1m,0.0,macro
__POOL__,5,walk_forward,COVID,True,be5y_level,0.0,macro
__POOL__,5,walk_forward,COVID,True,be10y_level,0.0,macro
__POOL__,5,walk_forward,COVID,True,be_slope,0.0,macro
__POOL__,5,walk_forward,COVID,True,be5y_chg_1m,0.0,macro
__POOL__,5,walk_forward,COVID,True,ig_spread,0.0,credit
__POOL__,5,walk_forward,COVID,True,hy_spread,0.0,credit
__POOL__,5,walk_forward,COVID,True,ig_chg_1m,0.0,credit
__POOL__,5,walk_forward,COVID,True,hy_chg_1m,0.0,credit
__POOL__,5,walk_forward,COVID,True,cpi_yoy,3.9650115936535666e-06,macro
__POOL__,5,walk_forward,COVID,True,pce_core_chg,0.00026293528000233615,macro
__POOL__,5,walk_forward,COVID,True,nfp_change,0.00036353577648529946,macro
__POOL__,5,walk_forward,COVID,True,pmi_us,0.011296442344357598,macro
__POOL__,5,walk_forward,COVID,True,pmi_eur,0.0003527988160442941,macro
__POOL__,5,walk_forward,COVID,True,unemp_eur,0.0,macro
__POOL__,5,walk_forward,COVID,True,cpi_nsa_level,0.0,macro
__POOL__,5,walk_forward,COVID,True,pce_core_level,0.0,macro
__POOL__,5,walk_forward,COVID,True,eur_3m,0.00042337155560332254,macro
__POOL__,5,walk_forward,COVID,True,eur_1w,0.00021722453662502124,macro
__POOL__,5,walk_forward,COVID,True,nor_ibor_1m,0.00032828780374908814,macro
__POOL__,5,walk_forward,COVID,True,nor_ibor_6m,0.0007590532852429414,macro
__POOL__,5,walk_forward,COVID,True,xmpca_01,0.0,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_02,0.0,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_03,0.00015845686884649422,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_04,0.0007747555068086429,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_05,5.013053433632316e-05,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_06,0.0004962195392551517,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_07,0.0001955199376742455,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_08,0.0,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_09,0.0003463758765741617,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_10,0.00019119617003356208,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_11,0.0005348771342997456,cross_market
__POOL__,5,walk_forward,COVID,True,xmpca_12,0.00010719280928818226,cross_market
__POOL__,5,walk_forward,COVID,True,security,0.0,categorical
__POOL__,5,walk_forward,COVID,True,country,0.0,categorical
__POOL__,5,walk_forward,COVID,True,maturity,0.0,categorical
__POOL__,5,walk_forward,Hiking,True,chg_lag1,0.0,momentum
__POOL__,5,walk_forward,Hiking,True,chg_lag2,0.0,momentum
__POOL__,5,walk_forward,Hiking,True,chg_lag3,0.0,momentum
__POOL__,5,walk_forward,Hiking,True,chg_lag4,0.0,momentum
__POOL__,5,walk_forward,Hiking,True,chg_lag5,0.0,momentum
__POOL__,5,walk_forward,Hiking,True,carry_roll,0.0005170410255703849,carry_roll
__POOL__,5,walk_forward,Hiking,True,mom_63d,0.0,momentum
__POOL__,5,walk_forward,Hiking,True,mom_1m,0.0,momentum
__POOL__,5,walk_forward,Hiking,True,mom_3m,0.0,momentum
__POOL__,5,walk_forward,Hiking,True,mom_6m,0.0,momentum
__POOL__,5,walk_forward,Hiking,True,mom_12m,0.0,momentum
__POOL__,5,walk_forward,Hiking,True,dev_ma_3m,0.00037195505714796966,curve
__POOL__,5,walk_forward,Hiking,True,dev_ma_12m,0.00034404855603559773,curve
__POOL__,5,walk_forward,Hiking,True,vol_20d,0.001190730594090321,vol
__POOL__,5,walk_forward,Hiking,True,vol_regime,0.0,vol
__POOL__,5,walk_forward,Hiking,True,vol_zscore,4.9584345824215915e-05,vol
__POOL__,5,walk_forward,Hiking,True,level_zscore,0.0003133621302029722,curve
__POOL__,5,walk_forward,Hiking,True,slope_10_1,0.0,curve
__POOL__,5,walk_forward,Hiking,True,slope_10_5,0.0,curve
__POOL__,5,walk_forward,Hiking,True,slope_5_1,0.0,curve
__POOL__,5,walk_forward,Hiking,True,sofr_mom_1m,0.0,macro
__POOL__,5,walk_forward,Hiking,True,ibor_level,6.89624699921406e-05,macro
__POOL__,5,walk_forward,Hiking,True,ibor_chg_1d,0.0,macro
__POOL__,5,walk_forward,Hiking,True,ibor_mom_1m,0.0,macro
__POOL__,5,walk_forward,Hiking,True,ibor_term_slope,0.0,macro
__POOL__,5,walk_forward,Hiking,True,swap_ibor_basis,0.0,curve
__POOL__,5,walk_forward,Hiking,True,move_level,0.00046459116800553617,vol
__POOL__,5,walk_forward,Hiking,True,move_zscore,0.0,vol
__POOL__,5,walk_forward,Hiking,True,vix_level,0.0,vol
__POOL__,5,walk_forward,Hiking,True,vix_zscore,0.0,vol
