security,horizon,scheme,fold,use_categoricals,importance_type,feature,relevance,bucket,ntrees,depth,tau_w
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,chg_lag1,0.0,momentum,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,chg_lag2,0.0,momentum,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,chg_lag3,0.0,momentum,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,chg_lag4,0.0,momentum,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,chg_lag5,0.0,momentum,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,carry_roll,16.32243512408373,carry_roll,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,mom_63d,0.3530363831081525,momentum,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,mom_1m,0.4450233950881564,momentum,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,mom_3m,0.7383822966277682,momentum,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,mom_6m,1.279861323990236,momentum,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,mom_12m,0.5932263930743416,momentum,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,dev_ma_3m,6.871875923064029,curve,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,dev_ma_12m,0.9993362039861484,curve,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,vol_20d,1.314434043500662,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,vol_regime,0.0,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,vol_zscore,0.14664452324036237,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,level_zscore,0.3149390304854899,curve,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,slope_10_1,0.8609096184566887,curve,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,slope_10_5,2.304219822031481,curve,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,slope_5_1,1.2408852746208978,curve,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,sofr_mom_1m,0.0,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,ibor_level,7.254535590084536,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,ibor_chg_1d,0.0,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,ibor_mom_1m,0.0,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,ibor_term_slope,0.0,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,swap_ibor_basis,2.4399704416703303,curve,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,move_level,0.5725600917992113,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,move_zscore,0.0,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,vix_level,0.0,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,vix_zscore,0.0,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,v2x_level,0.0,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,vxn_level,0.0,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,ovx_level,0.0,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,gvz_level,2.701376611705736,vol,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,spx_mom_1m,0.047464192001770066,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,spx_mom_3m,0.7469865012053325,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,sx5e_mom_1m,0.0,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,sx5e_mom_3m,0.09262938224436115,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,mxwo_mom_1m,0.03800325626440933,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,ndx_mom_1m,0.0,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,oil_mom_1m,0.7139269404092178,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,oil_mom_3m,2.194890818606925,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,copper_mom_1m,0.09216882479240246,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,opec_prod,0.26675029567507225,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,natgas_mom_1m,0.0,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,be5y_level,0.0,macro,90,4,
__POOL__,63,walk_forward,GFC,True,PredictionValuesChange,be10y_level,0.0,macro,90,4,
