horizon,scheme,fold,use_categoricals,cat_n_trees,cat_depth,best_n_est,learning_rate,depth,cat_mvs_fraction,rsm,l2_leaf_reg,min_data_in_leaf,val_mse,best_n_estimators,selected
1,walk_forward,GFC,True,113,4,113,0.01,6,0.8,0.8,5.0,5,0.10577105726109623,20,False
1,walk_forward,GFC,True,113,4,113,0.01,6,0.8,0.8,10.0,1,0.10524810206778025,464,False
1,walk_forward,GFC,True,113,4,113,0.01,6,0.8,0.8,10.0,5,0.10524810206778025,464,False
1,walk_forward,GFC,True,113,4,113,0.01,6,0.8,1.0,1.0,1,0.10574797497973888,27,False
1,walk_forward,GFC,True,113,4,113,0.01,6,0.8,1.0,1.0,5,0.10574797497973888,27,False
1,walk_forward,GFC,True,113,4,113,0.01,6,0.8,1.0,5.0,1,0.105744622080167,8,False
1,walk_forward,GFC,True,113,4,113,0.01,6,0.8,1.0,5.0,5,0.105744622080167,8,False
1,walk_forward,GFC,True,113,4,113,0.01,6,0.8,1.0,10.0,1,0.10578098813512829,1,False
1,walk_forward,GFC,True,113,4,113,0.01,6,0.8,1.0,10.0,5,0.10578098813512829,1,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,0.8,1.0,1,0.10575316963768003,25,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,0.8,1.0,5,0.10575316963768003,25,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,0.8,5.0,1,0.10575339163305099,10,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,0.8,5.0,5,0.10575339163305099,10,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,0.8,10.0,1,0.10575962859203586,14,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,0.8,10.0,5,0.10575962859203586,14,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,1.0,1.0,1,0.1055874700440201,77,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,1.0,1.0,5,0.1055874700440201,77,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,1.0,5.0,1,0.10514477642245387,500,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,1.0,5.0,5,0.10514477642245387,500,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,1.0,10.0,1,0.10521681033875707,500,False
1,walk_forward,GFC,True,113,4,113,0.01,6,1.0,1.0,10.0,5,0.10521681033875707,500,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,0.8,1.0,1,0.10423194145790196,189,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,0.8,1.0,5,0.10423194145790196,189,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,0.8,5.0,1,0.10448888047001981,246,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,0.8,5.0,5,0.10448888047001981,246,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,0.8,10.0,1,0.1053539193966256,55,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,0.8,10.0,5,0.1053539193966256,55,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,1.0,1.0,1,0.10458879320689703,135,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,1.0,1.0,5,0.10458879320689703,135,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,1.0,5.0,1,0.10447416666161717,268,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,1.0,5.0,5,0.10447416666161717,268,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,1.0,10.0,1,0.10450572001953634,264,False
1,walk_forward,GFC,True,113,4,113,0.05,4,0.8,1.0,10.0,5,0.10450572001953634,264,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,0.8,1.0,1,0.10463066157922332,98,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,0.8,1.0,5,0.10463066157922332,98,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,0.8,5.0,1,0.10472436662973363,206,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,0.8,5.0,5,0.10472436662973363,206,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,0.8,10.0,1,0.10503215353370036,198,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,0.8,10.0,5,0.10503215353370036,198,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,1.0,1.0,1,0.10451229298824105,101,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,1.0,1.0,5,0.10451229298824105,101,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,1.0,5.0,1,0.10521898351554183,64,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,1.0,5.0,5,0.10521898351554183,64,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,1.0,10.0,1,0.10486556743900502,178,False
1,walk_forward,GFC,True,113,4,113,0.05,4,1.0,1.0,10.0,5,0.10486556743900502,178,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,0.8,1.0,1,0.10488819530042603,134,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,0.8,1.0,5,0.10488819530042603,134,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,0.8,5.0,1,0.10456251571770264,254,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,0.8,5.0,5,0.10456251571770264,254,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,0.8,10.0,1,0.1052827067178609,87,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,0.8,10.0,5,0.1052827067178609,87,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,1.0,1.0,1,0.10574383440159243,3,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,1.0,1.0,5,0.10574383440159243,3,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,1.0,5.0,1,0.1055252740472389,33,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,1.0,5.0,5,0.1055252740472389,33,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,1.0,10.0,1,0.10533841077167756,129,False
1,walk_forward,GFC,True,113,4,113,0.05,6,0.8,1.0,10.0,5,0.10533841077167756,129,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,0.8,1.0,1,0.10515803529142956,37,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,0.8,1.0,5,0.10515803529142956,37,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,0.8,5.0,1,0.10541207005673599,67,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,0.8,5.0,5,0.10541207005673599,67,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,0.8,10.0,1,0.10517636937480267,105,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,0.8,10.0,5,0.10517636937480267,105,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,1.0,1.0,1,0.10485268329666708,77,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,1.0,1.0,5,0.10485268329666708,77,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,1.0,5.0,1,0.10526324029220113,112,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,1.0,5.0,5,0.10526324029220113,112,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,1.0,10.0,1,0.10525002623988668,65,False
1,walk_forward,GFC,True,113,4,113,0.05,6,1.0,1.0,10.0,5,0.10525002623988668,65,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,0.8,1.0,1,0.10435693214478942,113,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,0.8,1.0,5,0.10435693214478942,113,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,0.8,5.0,1,0.10489202386369653,130,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,0.8,5.0,5,0.10489202386369653,130,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,0.8,10.0,1,0.10403514456409986,233,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,0.8,10.0,5,0.10403514456409986,233,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,1.0,1.0,1,0.10357315209702529,133,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,1.0,1.0,5,0.10357315209702529,133,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,1.0,5.0,1,0.10491961219768489,130,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,1.0,5.0,5,0.10491961219768489,130,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,1.0,10.0,1,0.10476631667862224,105,False
1,walk_forward,GFC,True,113,4,113,0.1,4,0.8,1.0,10.0,5,0.10476631667862224,105,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,0.8,1.0,1,0.10324771435322863,113,True
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,0.8,1.0,5,0.10324771435322863,113,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,0.8,5.0,1,0.10500090592927153,72,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,0.8,5.0,5,0.10500090592927153,72,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,0.8,10.0,1,0.10465519133980622,222,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,0.8,10.0,5,0.10465519133980622,222,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,1.0,1.0,1,0.10363404325931352,93,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,1.0,1.0,5,0.10363404325931352,93,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,1.0,5.0,1,0.10516446704102746,26,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,1.0,5.0,5,0.10516446704102746,26,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,1.0,10.0,1,0.10417319488445179,171,False
1,walk_forward,GFC,True,113,4,113,0.1,4,1.0,1.0,10.0,5,0.10417319488445179,171,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,0.8,1.0,1,0.10504670088981422,34,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,0.8,1.0,5,0.10504670088981422,34,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,0.8,5.0,1,0.10403776712029138,79,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,0.8,5.0,5,0.10403776712029138,79,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,0.8,10.0,1,0.1046149083584169,98,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,0.8,10.0,5,0.1046149083584169,98,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,1.0,1.0,1,0.10421461054921723,67,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,1.0,1.0,5,0.10421461054921723,67,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,1.0,5.0,1,0.10505684835758348,98,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,1.0,5.0,5,0.10505684835758348,98,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,1.0,10.0,1,0.10467685904002312,188,False
1,walk_forward,GFC,True,113,4,113,0.1,6,0.8,1.0,10.0,5,0.10467685904002312,188,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,0.8,1.0,1,0.10437290758148024,107,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,0.8,1.0,5,0.10437290758148024,107,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,0.8,5.0,1,0.1050565312813974,98,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,0.8,5.0,5,0.1050565312813974,98,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,0.8,10.0,1,0.1051163510066618,48,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,0.8,10.0,5,0.1051163510066618,48,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,1.0,1.0,1,0.10558368579086111,7,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,1.0,1.0,5,0.10558368579086111,7,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,1.0,5.0,1,0.1044703734201027,132,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,1.0,5.0,5,0.1044703734201027,132,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,1.0,10.0,1,0.1051065228332385,43,False
1,walk_forward,GFC,True,113,4,113,0.1,6,1.0,1.0,10.0,5,0.1051065228332385,43,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,0.8,1.0,1,0.08501458578566448,415,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,0.8,1.0,5,0.08501458578566448,415,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,0.8,5.0,1,0.08487972737404781,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,0.8,5.0,5,0.08487972737404781,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,0.8,10.0,1,0.08526902745521059,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,0.8,10.0,5,0.08526902745521059,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,1.0,1.0,1,0.08484305621781019,387,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,1.0,1.0,5,0.08484305621781019,387,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,1.0,5.0,1,0.08445919544815217,498,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,1.0,5.0,5,0.08445919544815217,498,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,1.0,10.0,1,0.08415373912115323,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,0.8,1.0,10.0,5,0.08415373912115323,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,0.8,1.0,1,0.08485012901974472,321,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,0.8,1.0,5,0.08485012901974472,321,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,0.8,5.0,1,0.08447899014489534,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,0.8,5.0,5,0.08447899014489534,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,0.8,10.0,1,0.08474210317177075,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,0.8,10.0,5,0.08474210317177075,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,1.0,1.0,1,0.08522051755342104,443,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,1.0,1.0,5,0.08522051755342104,443,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,1.0,5.0,1,0.08494105220195151,413,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,1.0,5.0,5,0.08494105220195151,413,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,1.0,10.0,1,0.08500485190530534,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,4,1.0,1.0,10.0,5,0.08500485190530534,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,0.8,1.0,1,0.08364434316131979,381,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,0.8,1.0,5,0.08364434316131979,381,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,0.8,5.0,1,0.08475809065041429,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,0.8,5.0,5,0.08475809065041429,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,0.8,10.0,1,0.08600460851929227,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,0.8,10.0,5,0.08600460851929227,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,1.0,1.0,1,0.08405558742499446,381,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,1.0,1.0,5,0.08405558742499446,381,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,1.0,5.0,1,0.08528053350052259,445,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,1.0,5.0,5,0.08528053350052259,445,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,1.0,10.0,1,0.0860592562501536,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,0.8,1.0,10.0,5,0.0860592562501536,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,0.8,1.0,1,0.08350593719123407,320,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,0.8,1.0,5,0.08350593719123407,320,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,0.8,5.0,1,0.08439492950784253,496,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,0.8,5.0,5,0.08439492950784253,496,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,0.8,10.0,1,0.08488694276125287,495,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,0.8,10.0,5,0.08488694276125287,495,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,1.0,1.0,1,0.08403392100895445,374,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,1.0,1.0,5,0.08403392100895445,374,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,1.0,5.0,1,0.08489154428567938,499,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,1.0,5.0,5,0.08489154428567938,499,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,1.0,10.0,1,0.0860389731145567,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.01,6,1.0,1.0,10.0,5,0.0860389731145567,500,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,0.8,1.0,1,0.08523463979437168,120,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,0.8,1.0,5,0.08523463979437168,120,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,0.8,5.0,1,0.08509816047921233,156,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,0.8,5.0,5,0.08509816047921233,156,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,0.8,10.0,1,0.0861676322470016,132,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,0.8,10.0,5,0.0861676322470016,132,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,1.0,1.0,1,0.08544154802443767,91,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,1.0,1.0,5,0.08544154802443767,91,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,1.0,5.0,1,0.08352882308532673,143,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,1.0,5.0,5,0.08352882308532673,143,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,1.0,10.0,1,0.08369483507371162,211,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,0.8,1.0,10.0,5,0.08369483507371162,211,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,0.8,1.0,1,0.08453941046695203,53,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,0.8,1.0,5,0.08453941046695203,53,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,0.8,5.0,1,0.08427178930089775,227,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,0.8,5.0,5,0.08427178930089775,227,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,0.8,10.0,1,0.08498667305328525,213,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,0.8,10.0,5,0.08498667305328525,213,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,1.0,1.0,1,0.08475012689659234,85,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,1.0,1.0,5,0.08475012689659234,85,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,1.0,5.0,1,0.0843413004587497,146,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,1.0,5.0,5,0.0843413004587497,146,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,1.0,10.0,1,0.0848407618818511,96,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,4,1.0,1.0,10.0,5,0.0848407618818511,96,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,0.8,1.0,1,0.08538636401893629,69,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,0.8,1.0,5,0.08538636401893629,69,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,0.8,5.0,1,0.08520615334612495,129,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,0.8,5.0,5,0.08520615334612495,129,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,0.8,10.0,1,0.08549353211734892,115,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,0.8,10.0,5,0.08549353211734892,115,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,1.0,1.0,1,0.08451439934729148,67,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,1.0,1.0,5,0.08451439934729148,67,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,1.0,5.0,1,0.08500480079431971,98,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,1.0,5.0,5,0.08500480079431971,98,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,1.0,10.0,1,0.08431352619799314,140,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,0.8,1.0,10.0,5,0.08431352619799314,140,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,0.8,1.0,1,0.08444423042697903,84,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,0.8,1.0,5,0.08444423042697903,84,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,0.8,5.0,1,0.08333316150312829,193,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,0.8,5.0,5,0.08333316150312829,193,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,0.8,10.0,1,0.08411367945722757,183,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,0.8,10.0,5,0.08411367945722757,183,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,1.0,1.0,1,0.08356626275842875,92,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,1.0,1.0,5,0.08356626275842875,92,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,1.0,5.0,1,0.0852422047144971,119,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,1.0,5.0,5,0.0852422047144971,119,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,1.0,10.0,1,0.08530577599840412,111,False
1,walk_forward,ZIRP_early,True,60,6,60,0.05,6,1.0,1.0,10.0,5,0.08530577599840412,111,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,0.8,1.0,1,0.08576712793102896,42,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,0.8,1.0,5,0.08576712793102896,42,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,0.8,5.0,1,0.0853730242724161,80,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,0.8,5.0,5,0.0853730242724161,80,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,0.8,10.0,1,0.08600374764362582,74,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,0.8,10.0,5,0.08600374764362582,74,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,1.0,1.0,1,0.08412681823484326,52,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,1.0,1.0,5,0.08412681823484326,52,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,1.0,5.0,1,0.08319874067908865,84,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,1.0,5.0,5,0.08319874067908865,84,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,1.0,10.0,1,0.08563358709290325,100,False
1,walk_forward,ZIRP_early,True,60,6,60,0.1,4,0.8,1.0,10.0,5,0.08563358709290325,100,False
