horizon,scheme,fold,use_categoricals,cat_n_trees,cat_depth,best_n_est,learning_rate,depth,cat_mvs_fraction,rsm,l2_leaf_reg,min_data_in_leaf,val_mse,best_n_estimators,selected
126,walk_forward,GFC,True,66,6,66,0.05,4,1.0,0.8,5.0,1,0.8069770851297097,13,False
126,walk_forward,GFC,True,66,6,66,0.05,4,1.0,0.8,5.0,5,0.8069770851297097,13,False
126,walk_forward,GFC,True,66,6,66,0.05,4,1.0,0.8,10.0,1,0.8078530812759297,13,False
126,walk_forward,GFC,True,66,6,66,0.05,4,1.0,0.8,10.0,5,0.8078530812759297,13,False
126,walk_forward,GFC,True,66,6,66,0.05,4,1.0,1.0,1.0,1,0.807054921566883,14,False
126,walk_forward,GFC,True,66,6,66,0.05,4,1.0,1.0,1.0,5,0.807054921566883,14,False
126,walk_forward,GFC,True,66,6,66,0.05,4,1.0,1.0,5.0,1,0.8075652680389291,14,False
126,walk_forward,GFC,True,66,6,66,0.05,4,1.0,1.0,5.0,5,0.8075652680389291,14,False
126,walk_forward,GFC,True,66,6,66,0.05,4,1.0,1.0,10.0,1,0.8136288530082558,16,False
126,walk_forward,GFC,True,66,6,66,0.05,4,1.0,1.0,10.0,5,0.8136288530082558,16,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,0.8,1.0,1,0.6886979814832278,87,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,0.8,1.0,5,0.6886979814832278,87,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,0.8,5.0,1,0.6895709328883324,123,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,0.8,5.0,5,0.6895709328883324,123,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,0.8,10.0,1,0.7233404613806446,113,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,0.8,10.0,5,0.7233404613806446,113,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,1.0,1.0,1,0.7020121613815186,114,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,1.0,1.0,5,0.7020121613815186,114,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,1.0,5.0,1,0.7744728202399512,17,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,1.0,5.0,5,0.7744728202399512,17,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,1.0,10.0,1,0.7051305345405707,125,False
126,walk_forward,GFC,True,66,6,66,0.05,6,0.8,1.0,10.0,5,0.7051305345405707,125,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,0.8,1.0,1,0.8382117404024962,12,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,0.8,1.0,5,0.8382117404024962,12,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,0.8,5.0,1,0.8059413442694496,16,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,0.8,5.0,5,0.8059413442694496,16,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,0.8,10.0,1,0.7318451859531501,76,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,0.8,10.0,5,0.7318451859531501,76,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,1.0,1.0,1,0.7373810456977746,76,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,1.0,1.0,5,0.7373810456977746,76,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,1.0,5.0,1,0.7342227148542313,140,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,1.0,5.0,5,0.7342227148542313,140,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,1.0,10.0,1,0.7344463865286328,78,False
126,walk_forward,GFC,True,66,6,66,0.05,6,1.0,1.0,10.0,5,0.7344463865286328,78,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,0.8,1.0,1,0.7629403192405552,56,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,0.8,1.0,5,0.7629403192405552,56,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,0.8,5.0,1,0.7286383520930139,87,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,0.8,5.0,5,0.7286383520930139,87,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,0.8,10.0,1,0.7453566769259361,38,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,0.8,10.0,5,0.7453566769259361,38,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,1.0,1.0,1,0.7560328854905188,66,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,1.0,1.0,5,0.7560328854905188,66,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,1.0,5.0,1,0.7479196507306908,30,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,1.0,5.0,5,0.7479196507306908,30,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,1.0,10.0,1,0.7425509301788641,68,False
126,walk_forward,GFC,True,66,6,66,0.1,4,0.8,1.0,10.0,5,0.7425509301788641,68,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,0.8,1.0,1,0.7734004699846435,31,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,0.8,1.0,5,0.7734004699846435,31,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,0.8,5.0,1,0.7014121212479545,109,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,0.8,5.0,5,0.7014121212479545,109,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,0.8,10.0,1,0.8206994643321246,9,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,0.8,10.0,5,0.8206994643321246,9,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,1.0,1.0,1,0.7848372752300455,44,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,1.0,1.0,5,0.7848372752300455,44,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,1.0,5.0,1,0.7384759066494527,104,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,1.0,5.0,5,0.7384759066494527,104,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,1.0,10.0,1,0.7986820572524732,41,False
126,walk_forward,GFC,True,66,6,66,0.1,4,1.0,1.0,10.0,5,0.7986820572524732,41,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,0.8,1.0,1,0.6829386347565126,66,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,0.8,1.0,5,0.6829386347565126,66,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,0.8,5.0,1,0.7151576908292985,64,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,0.8,5.0,5,0.7151576908292985,64,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,0.8,10.0,1,0.7068440472321673,36,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,0.8,10.0,5,0.7068440472321673,36,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,1.0,1.0,1,0.7260332128901247,58,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,1.0,1.0,5,0.7260332128901247,58,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,1.0,5.0,1,0.7225841452169502,32,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,1.0,5.0,5,0.7225841452169502,32,False
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,1.0,10.0,1,0.6588613350482384,66,True
126,walk_forward,GFC,True,66,6,66,0.1,6,0.8,1.0,10.0,5,0.6588613350482384,66,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,0.8,1.0,1,0.7172217121553465,50,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,0.8,1.0,5,0.7172217121553465,50,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,0.8,5.0,1,0.7605960247774176,63,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,0.8,5.0,5,0.7605960247774176,63,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,0.8,10.0,1,0.8222756818768562,43,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,0.8,10.0,5,0.8222756818768562,43,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,1.0,1.0,1,0.7461377823004995,62,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,1.0,1.0,5,0.7461377823004995,62,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,1.0,5.0,1,0.7794614927555098,61,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,1.0,5.0,5,0.7794614927555098,61,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,1.0,10.0,1,0.7596531960442661,53,False
126,walk_forward,GFC,True,66,6,66,0.1,6,1.0,1.0,10.0,5,0.7596531960442661,53,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,0.8,1.0,1,0.3277663327693624,232,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,0.8,1.0,5,0.3277663327693624,232,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,0.8,5.0,1,0.3308975702639329,227,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,0.8,5.0,5,0.3308975702639329,227,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,0.8,10.0,1,0.3393211381153396,201,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,0.8,10.0,5,0.3393211381153396,201,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,1.0,1.0,1,0.32690576856402903,276,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,1.0,1.0,5,0.32690576856402903,276,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,1.0,5.0,1,0.33587234920117087,208,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,1.0,5.0,5,0.33587234920117087,208,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,1.0,10.0,1,0.3288215107274369,229,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,0.8,1.0,10.0,5,0.3288215107274369,229,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,0.8,1.0,1,0.3301534749066613,222,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,0.8,1.0,5,0.3301534749066613,222,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,0.8,5.0,1,0.33217243307350236,206,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,0.8,5.0,5,0.33217243307350236,206,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,0.8,10.0,1,0.327525966954702,256,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,0.8,10.0,5,0.327525966954702,256,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,1.0,1.0,1,0.3346264249876555,196,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,1.0,1.0,5,0.3346264249876555,196,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,1.0,5.0,1,0.33321351476073663,197,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,1.0,5.0,5,0.33321351476073663,197,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,1.0,10.0,1,0.332699642821296,208,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,4,1.0,1.0,10.0,5,0.332699642821296,208,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,0.8,1.0,1,0.3490001740406477,95,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,0.8,1.0,5,0.3490001740406477,95,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,0.8,5.0,1,0.32734038961902223,232,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,0.8,5.0,5,0.32734038961902223,232,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,0.8,10.0,1,0.3467998907781223,123,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,0.8,10.0,5,0.3467998907781223,123,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,1.0,1.0,1,0.32417042486164643,248,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,1.0,1.0,5,0.32417042486164643,248,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,1.0,5.0,1,0.3264774406491449,244,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,1.0,5.0,5,0.3264774406491449,244,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,1.0,10.0,1,0.3308995450341489,232,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,0.8,1.0,10.0,5,0.3308995450341489,232,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,0.8,1.0,1,0.3481508287869798,106,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,0.8,1.0,5,0.3481508287869798,106,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,0.8,5.0,1,0.3361703522087555,196,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,0.8,5.0,5,0.3361703522087555,196,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,0.8,10.0,1,0.3355630667600742,196,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,0.8,10.0,5,0.3355630667600742,196,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,1.0,1.0,1,0.34420058560174577,90,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,1.0,1.0,5,0.34420058560174577,90,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,1.0,5.0,1,0.328620505414523,195,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,1.0,5.0,5,0.328620505414523,195,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,1.0,10.0,1,0.34894360008928077,101,False
126,walk_forward,ZIRP_early,True,41,4,41,0.01,6,1.0,1.0,10.0,5,0.34894360008928077,101,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,0.8,1.0,1,0.32601756812280286,51,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,0.8,1.0,5,0.32601756812280286,51,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,0.8,5.0,1,0.33790378326901693,56,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,0.8,5.0,5,0.33790378326901693,56,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,0.8,10.0,1,0.3377400413421533,58,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,0.8,10.0,5,0.3377400413421533,58,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,1.0,1.0,1,0.32313107372397637,43,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,1.0,1.0,5,0.32313107372397637,43,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,1.0,5.0,1,0.3344069272458777,38,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,1.0,5.0,5,0.3344069272458777,38,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,1.0,10.0,1,0.3334943197360338,57,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,0.8,1.0,10.0,5,0.3334943197360338,57,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,0.8,1.0,1,0.32721083445433785,39,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,0.8,1.0,5,0.32721083445433785,39,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,0.8,5.0,1,0.32733234977184095,51,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,0.8,5.0,5,0.32733234977184095,51,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,0.8,10.0,1,0.3350360773131727,61,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,0.8,10.0,5,0.3350360773131727,61,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,1.0,1.0,1,0.3203739479353023,68,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,1.0,1.0,5,0.3203739479353023,68,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,1.0,5.0,1,0.32430259878545387,51,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,1.0,5.0,5,0.32430259878545387,51,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,1.0,10.0,1,0.3258642143465557,41,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,4,1.0,1.0,10.0,5,0.3258642143465557,41,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,0.8,1.0,1,0.3326622450838213,44,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,0.8,1.0,5,0.3326622450838213,44,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,0.8,5.0,1,0.3222077978288159,37,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,0.8,5.0,5,0.3222077978288159,37,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,0.8,10.0,1,0.334232019732382,45,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,0.8,10.0,5,0.334232019732382,45,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,1.0,1.0,1,0.3312127322246586,44,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,1.0,1.0,5,0.3312127322246586,44,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,1.0,5.0,1,0.33750418387111547,42,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,1.0,5.0,5,0.33750418387111547,42,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,1.0,10.0,1,0.32709919973631807,42,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,0.8,1.0,10.0,5,0.32709919973631807,42,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,0.8,1.0,1,0.33289171786539024,47,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,0.8,1.0,5,0.33289171786539024,47,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,0.8,5.0,1,0.3302090422108841,87,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,0.8,5.0,5,0.3302090422108841,87,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,0.8,10.0,1,0.340420987320019,47,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,0.8,10.0,5,0.340420987320019,47,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,1.0,1.0,1,0.3178160642832723,47,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,1.0,1.0,5,0.3178160642832723,47,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,1.0,5.0,1,0.32972072181102,52,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,1.0,5.0,5,0.32972072181102,52,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,1.0,10.0,1,0.31749709738052123,45,False
126,walk_forward,ZIRP_early,True,41,4,41,0.05,6,1.0,1.0,10.0,5,0.31749709738052123,45,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,0.8,1.0,1,0.3259842839115274,26,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,0.8,1.0,5,0.3259842839115274,26,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,0.8,5.0,1,0.3342430452261599,34,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,0.8,5.0,5,0.3342430452261599,34,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,0.8,10.0,1,0.33854602346741913,22,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,0.8,10.0,5,0.33854602346741913,22,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,1.0,1.0,1,0.3225418395592087,22,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,1.0,1.0,5,0.3225418395592087,22,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,1.0,5.0,1,0.3238050508794194,60,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,1.0,5.0,5,0.3238050508794194,60,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,1.0,10.0,1,0.3267710693011457,27,False
126,walk_forward,ZIRP_early,True,41,4,41,0.1,4,0.8,1.0,10.0,5,0.3267710693011457,27,False
