security,horizon,scheme,fold,use_categoricals,feature,shap_mean_abs,bucket
__POOL__,21,walk_forward,GFC,True,spx_mom_3m,0.0075849106863650545,macro
__POOL__,21,walk_forward,GFC,True,sx5e_mom_1m,0.0014203084567450525,macro
__POOL__,21,walk_forward,GFC,True,sx5e_mom_3m,0.0029324060498823806,macro
__POOL__,21,walk_forward,GFC,True,mxwo_mom_1m,0.0009578111867429511,macro
__POOL__,21,walk_forward,GFC,True,ndx_mom_1m,0.0012115567182857528,macro
__POOL__,21,walk_forward,GFC,True,oil_mom_1m,0.005039462912680522,macro
__POOL__,21,walk_forward,GFC,True,oil_mom_3m,0.00623221056860181,macro
__POOL__,21,walk_forward,GFC,True,copper_mom_1m,0.007842925800603811,macro
__POOL__,21,walk_forward,GFC,True,opec_prod,0.0019601899884222882,macro
__POOL__,21,walk_forward,GFC,True,natgas_mom_1m,0.0,macro
__POOL__,21,walk_forward,GFC,True,be5y_level,0.0009338446473891444,macro
__POOL__,21,walk_forward,GFC,True,be10y_level,0.0007045706250194359,macro
__POOL__,21,walk_forward,GFC,True,be_slope,0.0,macro
__POOL__,21,walk_forward,GFC,True,be5y_chg_1m,0.0,macro
__POOL__,21,walk_forward,GFC,True,ig_spread,0.0,credit
__POOL__,21,walk_forward,GFC,True,hy_spread,0.0,credit
__POOL__,21,walk_forward,GFC,True,ig_chg_1m,0.0,credit
__POOL__,21,walk_forward,GFC,True,hy_chg_1m,0.0,credit
__POOL__,21,walk_forward,GFC,True,cpi_yoy,0.005093969218278878,macro
__POOL__,21,walk_forward,GFC,True,pce_core_chg,0.007131009400278938,macro
__POOL__,21,walk_forward,GFC,True,nfp_change,0.0058810297494202276,macro
__POOL__,21,walk_forward,GFC,True,pmi_us,0.005548025684318553,macro
__POOL__,21,walk_forward,GFC,True,pmi_eur,0.0051109099986768065,macro
__POOL__,21,walk_forward,GFC,True,unemp_eur,0.001720089982933016,macro
__POOL__,21,walk_forward,GFC,True,cpi_nsa_level,0.0003367576573675344,macro
__POOL__,21,walk_forward,GFC,True,pce_core_level,0.00038850169079791494,macro
__POOL__,21,walk_forward,GFC,True,eur_3m,0.003252008542025186,macro
__POOL__,21,walk_forward,GFC,True,eur_1w,0.004030496293064847,macro
__POOL__,21,walk_forward,GFC,True,nor_ibor_1m,0.0049134058368410696,macro
__POOL__,21,walk_forward,GFC,True,nor_ibor_6m,0.008118031391734873,macro
__POOL__,21,walk_forward,GFC,True,xmpca_01,0.012912281670688214,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_02,0.0007940195920099555,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_03,0.0006501997801316297,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_04,0.0004939279575046383,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_05,0.00013915506586362891,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_06,5.7370920235171066e-05,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_07,0.0002117103618656198,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_08,0.00019908144444995849,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_09,0.0,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_10,0.0007363053232712176,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_11,0.00011755284951473489,cross_market
__POOL__,21,walk_forward,GFC,True,xmpca_12,0.0009222526164776011,cross_market
__POOL__,21,walk_forward,GFC,True,security,0.0,categorical
__POOL__,21,walk_forward,GFC,True,country,0.010697277693575065,categorical
__POOL__,21,walk_forward,GFC,True,maturity,0.005062428278022162,categorical
__POOL__,21,walk_forward,ZIRP_early,True,chg_lag1,0.0,momentum
__POOL__,21,walk_forward,ZIRP_early,True,chg_lag2,0.00017269031704767062,momentum
__POOL__,21,walk_forward,ZIRP_early,True,chg_lag3,0.0,momentum
__POOL__,21,walk_forward,ZIRP_early,True,chg_lag4,3.4479809936672885e-05,momentum
__POOL__,21,walk_forward,ZIRP_early,True,chg_lag5,0.00016197170878921524,momentum
__POOL__,21,walk_forward,ZIRP_early,True,carry_roll,0.004321552250973504,carry_roll
__POOL__,21,walk_forward,ZIRP_early,True,mom_63d,0.00218873929723342,momentum
__POOL__,21,walk_forward,ZIRP_early,True,mom_1m,0.0031979218745509202,momentum
__POOL__,21,walk_forward,ZIRP_early,True,mom_3m,0.0006764531488561475,momentum
__POOL__,21,walk_forward,ZIRP_early,True,mom_6m,0.00032124699991999155,momentum
__POOL__,21,walk_forward,ZIRP_early,True,mom_12m,0.0014124214291234751,momentum
__POOL__,21,walk_forward,ZIRP_early,True,dev_ma_3m,0.005136980360544995,curve
__POOL__,21,walk_forward,ZIRP_early,True,dev_ma_12m,0.0019846800018673665,curve
__POOL__,21,walk_forward,ZIRP_early,True,vol_20d,0.0019284038889876127,vol
__POOL__,21,walk_forward,ZIRP_early,True,vol_regime,0.0,vol
__POOL__,21,walk_forward,ZIRP_early,True,vol_zscore,0.002881499150646219,vol
__POOL__,21,walk_forward,ZIRP_early,True,level_zscore,7.415399735087185e-05,curve
__POOL__,21,walk_forward,ZIRP_early,True,slope_10_1,0.001525906515082367,curve
__POOL__,21,walk_forward,ZIRP_early,True,slope_10_5,0.0,curve
__POOL__,21,walk_forward,ZIRP_early,True,slope_5_1,0.0002672086426172371,curve
__POOL__,21,walk_forward,ZIRP_early,True,sofr_mom_1m,0.00023553496304509804,macro
__POOL__,21,walk_forward,ZIRP_early,True,ibor_level,0.00419507473450463,macro
__POOL__,21,walk_forward,ZIRP_early,True,ibor_chg_1d,0.0,macro
__POOL__,21,walk_forward,ZIRP_early,True,ibor_mom_1m,0.00029507230979021086,macro
__POOL__,21,walk_forward,ZIRP_early,True,ibor_term_slope,0.0,macro
__POOL__,21,walk_forward,ZIRP_early,True,swap_ibor_basis,0.00449747186406545,curve
__POOL__,21,walk_forward,ZIRP_early,True,move_level,0.0010096900468307283,vol
__POOL__,21,walk_forward,ZIRP_early,True,move_zscore,0.0,vol
__POOL__,21,walk_forward,ZIRP_early,True,vix_level,0.0,vol
__POOL__,21,walk_forward,ZIRP_early,True,vix_zscore,0.0,vol
__POOL__,21,walk_forward,ZIRP_early,True,v2x_level,0.0009973899540296927,vol
__POOL__,21,walk_forward,ZIRP_early,True,vxn_level,0.0,vol
__POOL__,21,walk_forward,ZIRP_early,True,ovx_level,0.0006083420040632643,vol
__POOL__,21,walk_forward,ZIRP_early,True,gvz_level,0.002912414327335229,vol
__POOL__,21,walk_forward,ZIRP_early,True,spx_mom_1m,0.0029564247279983795,macro
__POOL__,21,walk_forward,ZIRP_early,True,spx_mom_3m,0.003901590899240148,macro
__POOL__,21,walk_forward,ZIRP_early,True,sx5e_mom_1m,0.00043431541254556526,macro
__POOL__,21,walk_forward,ZIRP_early,True,sx5e_mom_3m,0.0009270199407657163,macro
__POOL__,21,walk_forward,ZIRP_early,True,mxwo_mom_1m,0.0003743984878512154,macro
__POOL__,21,walk_forward,ZIRP_early,True,ndx_mom_1m,0.000639590413908766,macro
__POOL__,21,walk_forward,ZIRP_early,True,oil_mom_1m,0.00153843945945881,macro
__POOL__,21,walk_forward,ZIRP_early,True,oil_mom_3m,0.0018249112946754566,macro
__POOL__,21,walk_forward,ZIRP_early,True,copper_mom_1m,0.004496957813541831,macro
__POOL__,21,walk_forward,ZIRP_early,True,opec_prod,0.00025274961888073396,macro
__POOL__,21,walk_forward,ZIRP_early,True,natgas_mom_1m,0.0,macro
__POOL__,21,walk_forward,ZIRP_early,True,be5y_level,0.0,macro
__POOL__,21,walk_forward,ZIRP_early,True,be10y_level,0.0,macro
__POOL__,21,walk_forward,ZIRP_early,True,be_slope,1.3430953591432946e-05,macro
__POOL__,21,walk_forward,ZIRP_early,True,be5y_chg_1m,0.0,macro
__POOL__,21,walk_forward,ZIRP_early,True,ig_spread,0.0,credit
__POOL__,21,walk_forward,ZIRP_early,True,hy_spread,0.0,credit
__POOL__,21,walk_forward,ZIRP_early,True,ig_chg_1m,0.0,credit
__POOL__,21,walk_forward,ZIRP_early,True,hy_chg_1m,0.0,credit
__POOL__,21,walk_forward,ZIRP_early,True,cpi_yoy,0.0072535190811113485,macro
__POOL__,21,walk_forward,ZIRP_early,True,pce_core_chg,0.0013615015607192646,macro
__POOL__,21,walk_forward,ZIRP_early,True,nfp_change,0.0033823339103763624,macro
__POOL__,21,walk_forward,ZIRP_early,True,pmi_us,0.0011516284679645575,macro
__POOL__,21,walk_forward,ZIRP_early,True,pmi_eur,0.01005641726303605,macro
__POOL__,21,walk_forward,ZIRP_early,True,unemp_eur,0.00045876607795994746,macro
__POOL__,21,walk_forward,ZIRP_early,True,cpi_nsa_level,0.0,macro
__POOL__,21,walk_forward,ZIRP_early,True,pce_core_level,0.00014948813388480776,macro
__POOL__,21,walk_forward,ZIRP_early,True,eur_3m,0.00893999930596909,macro
__POOL__,21,walk_forward,ZIRP_early,True,eur_1w,0.002098488978387759,macro
__POOL__,21,walk_forward,ZIRP_early,True,nor_ibor_1m,0.0006238042436639233,macro
__POOL__,21,walk_forward,ZIRP_early,True,nor_ibor_6m,0.0010443098360087358,macro
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_01,0.0004716829059688831,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_02,0.00035827110163262377,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_03,9.55307880058948e-05,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_04,0.0022669140920032653,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_05,0.00020957352949710058,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_06,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_07,0.0007242533647232158,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_08,0.00013848305924293958,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_09,0.0003434091294725315,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_10,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_11,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,xmpca_12,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_early,True,security,0.0,categorical
__POOL__,21,walk_forward,ZIRP_early,True,country,0.0,categorical
__POOL__,21,walk_forward,ZIRP_early,True,maturity,0.001932916459544318,categorical
__POOL__,21,walk_forward,ZIRP_late,True,chg_lag1,0.0,momentum
__POOL__,21,walk_forward,ZIRP_late,True,chg_lag2,2.4052230269002846e-05,momentum
__POOL__,21,walk_forward,ZIRP_late,True,chg_lag3,0.0,momentum
__POOL__,21,walk_forward,ZIRP_late,True,chg_lag4,0.0,momentum
__POOL__,21,walk_forward,ZIRP_late,True,chg_lag5,0.0,momentum
__POOL__,21,walk_forward,ZIRP_late,True,carry_roll,0.0015272125401734524,carry_roll
__POOL__,21,walk_forward,ZIRP_late,True,mom_63d,0.0007339903500311014,momentum
__POOL__,21,walk_forward,ZIRP_late,True,mom_1m,0.0008240233040195396,momentum
__POOL__,21,walk_forward,ZIRP_late,True,mom_3m,0.0007222248882175566,momentum
__POOL__,21,walk_forward,ZIRP_late,True,mom_6m,0.00043596800011067624,momentum
__POOL__,21,walk_forward,ZIRP_late,True,mom_12m,0.001955446371149749,momentum
__POOL__,21,walk_forward,ZIRP_late,True,dev_ma_3m,0.0060008774223018575,curve
__POOL__,21,walk_forward,ZIRP_late,True,dev_ma_12m,0.0006529038230633658,curve
__POOL__,21,walk_forward,ZIRP_late,True,vol_20d,0.0005600082058011458,vol
__POOL__,21,walk_forward,ZIRP_late,True,vol_regime,0.00082885960821381,vol
__POOL__,21,walk_forward,ZIRP_late,True,vol_zscore,0.0008300586060729943,vol
__POOL__,21,walk_forward,ZIRP_late,True,level_zscore,0.0008398361132995862,curve
__POOL__,21,walk_forward,ZIRP_late,True,slope_10_1,0.0005320651728957549,curve
__POOL__,21,walk_forward,ZIRP_late,True,slope_10_5,0.0008915645593510931,curve
__POOL__,21,walk_forward,ZIRP_late,True,slope_5_1,7.988291317359373e-05,curve
__POOL__,21,walk_forward,ZIRP_late,True,sofr_mom_1m,0.00043381140127774073,macro
__POOL__,21,walk_forward,ZIRP_late,True,ibor_level,0.0006434091980823209,macro
__POOL__,21,walk_forward,ZIRP_late,True,ibor_chg_1d,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,ibor_mom_1m,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,ibor_term_slope,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,swap_ibor_basis,0.0013852797134492286,curve
__POOL__,21,walk_forward,ZIRP_late,True,move_level,0.00019786370924534868,vol
__POOL__,21,walk_forward,ZIRP_late,True,move_zscore,0.00010975739972087031,vol
__POOL__,21,walk_forward,ZIRP_late,True,vix_level,0.0,vol
__POOL__,21,walk_forward,ZIRP_late,True,vix_zscore,0.0,vol
__POOL__,21,walk_forward,ZIRP_late,True,v2x_level,0.0007855035382586693,vol
__POOL__,21,walk_forward,ZIRP_late,True,vxn_level,0.00021466746879028156,vol
__POOL__,21,walk_forward,ZIRP_late,True,ovx_level,0.0005106730777505545,vol
__POOL__,21,walk_forward,ZIRP_late,True,gvz_level,0.0018003913667027614,vol
__POOL__,21,walk_forward,ZIRP_late,True,spx_mom_1m,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,spx_mom_3m,0.001175549124785493,macro
__POOL__,21,walk_forward,ZIRP_late,True,sx5e_mom_1m,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,sx5e_mom_3m,0.000696552020412428,macro
__POOL__,21,walk_forward,ZIRP_late,True,mxwo_mom_1m,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,ndx_mom_1m,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,oil_mom_1m,0.0004112647100087791,macro
__POOL__,21,walk_forward,ZIRP_late,True,oil_mom_3m,0.0030607863827925284,macro
__POOL__,21,walk_forward,ZIRP_late,True,copper_mom_1m,0.0010465583838634937,macro
__POOL__,21,walk_forward,ZIRP_late,True,opec_prod,0.00014597583435304662,macro
__POOL__,21,walk_forward,ZIRP_late,True,natgas_mom_1m,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,be5y_level,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,be10y_level,0.00011432387976668444,macro
__POOL__,21,walk_forward,ZIRP_late,True,be_slope,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,be5y_chg_1m,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,ig_spread,0.0,credit
__POOL__,21,walk_forward,ZIRP_late,True,hy_spread,0.0,credit
__POOL__,21,walk_forward,ZIRP_late,True,ig_chg_1m,0.0,credit
__POOL__,21,walk_forward,ZIRP_late,True,hy_chg_1m,0.0,credit
__POOL__,21,walk_forward,ZIRP_late,True,cpi_yoy,0.0034119521049567605,macro
__POOL__,21,walk_forward,ZIRP_late,True,pce_core_chg,0.0001614946903739734,macro
__POOL__,21,walk_forward,ZIRP_late,True,nfp_change,0.0006220961947441099,macro
__POOL__,21,walk_forward,ZIRP_late,True,pmi_us,0.003067658627830578,macro
__POOL__,21,walk_forward,ZIRP_late,True,pmi_eur,0.004434434304612371,macro
__POOL__,21,walk_forward,ZIRP_late,True,unemp_eur,0.0005377778600096215,macro
__POOL__,21,walk_forward,ZIRP_late,True,cpi_nsa_level,0.0,macro
__POOL__,21,walk_forward,ZIRP_late,True,pce_core_level,2.58043761088913e-05,macro
__POOL__,21,walk_forward,ZIRP_late,True,eur_3m,0.00044752749636248754,macro
__POOL__,21,walk_forward,ZIRP_late,True,eur_1w,0.0003114764027166848,macro
__POOL__,21,walk_forward,ZIRP_late,True,nor_ibor_1m,0.0005869373923492526,macro
__POOL__,21,walk_forward,ZIRP_late,True,nor_ibor_6m,0.0010464080438600829,macro
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_01,0.00010053210531800343,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_02,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_03,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_04,0.00020701333649262123,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_05,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_06,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_07,0.0004607361067599741,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_08,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_09,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_10,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_11,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,xmpca_12,0.0,cross_market
__POOL__,21,walk_forward,ZIRP_late,True,security,0.0,categorical
__POOL__,21,walk_forward,ZIRP_late,True,country,0.0007806388802001996,categorical
__POOL__,21,walk_forward,ZIRP_late,True,maturity,0.0,categorical
__POOL__,21,walk_forward,COVID,True,chg_lag1,0.0,momentum
__POOL__,21,walk_forward,COVID,True,chg_lag2,0.0,momentum
__POOL__,21,walk_forward,COVID,True,chg_lag3,0.0,momentum
__POOL__,21,walk_forward,COVID,True,chg_lag4,0.0,momentum
__POOL__,21,walk_forward,COVID,True,chg_lag5,0.0,momentum
__POOL__,21,walk_forward,COVID,True,carry_roll,0.019888472156816193,carry_roll
__POOL__,21,walk_forward,COVID,True,mom_63d,0.00025052795407674784,momentum
__POOL__,21,walk_forward,COVID,True,mom_1m,0.0,momentum
__POOL__,21,walk_forward,COVID,True,mom_3m,0.0,momentum
__POOL__,21,walk_forward,COVID,True,mom_6m,0.002273895527233578,momentum
__POOL__,21,walk_forward,COVID,True,mom_12m,0.00042898668684524373,momentum
__POOL__,21,walk_forward,COVID,True,dev_ma_3m,0.024664750762167377,curve
__POOL__,21,walk_forward,COVID,True,dev_ma_12m,0.014792966601917317,curve
__POOL__,21,walk_forward,COVID,True,vol_20d,0.0011449929150495182,vol
__POOL__,21,walk_forward,COVID,True,vol_regime,0.0,vol
__POOL__,21,walk_forward,COVID,True,vol_zscore,0.0,vol
__POOL__,21,walk_forward,COVID,True,level_zscore,0.00047201094253240957,curve
__POOL__,21,walk_forward,COVID,True,slope_10_1,0.0,curve
__POOL__,21,walk_forward,COVID,True,slope_10_5,0.000736765503857188,curve
__POOL__,21,walk_forward,COVID,True,slope_5_1,0.0,curve
__POOL__,21,walk_forward,COVID,True,sofr_mom_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,ibor_level,0.0029869424649743453,macro
__POOL__,21,walk_forward,COVID,True,ibor_chg_1d,0.0,macro
__POOL__,21,walk_forward,COVID,True,ibor_mom_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,ibor_term_slope,0.0,macro
__POOL__,21,walk_forward,COVID,True,swap_ibor_basis,0.010721429641463083,curve
__POOL__,21,walk_forward,COVID,True,move_level,0.0,vol
__POOL__,21,walk_forward,COVID,True,move_zscore,0.0,vol
__POOL__,21,walk_forward,COVID,True,vix_level,0.0,vol
__POOL__,21,walk_forward,COVID,True,vix_zscore,0.0,vol
__POOL__,21,walk_forward,COVID,True,v2x_level,0.0,vol
__POOL__,21,walk_forward,COVID,True,vxn_level,0.00025682811461449006,vol
__POOL__,21,walk_forward,COVID,True,ovx_level,0.0,vol
__POOL__,21,walk_forward,COVID,True,gvz_level,0.002584275237758508,vol
__POOL__,21,walk_forward,COVID,True,spx_mom_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,spx_mom_3m,0.0,macro
__POOL__,21,walk_forward,COVID,True,sx5e_mom_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,sx5e_mom_3m,0.0,macro
__POOL__,21,walk_forward,COVID,True,mxwo_mom_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,ndx_mom_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,oil_mom_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,oil_mom_3m,0.0021015544584243816,macro
__POOL__,21,walk_forward,COVID,True,copper_mom_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,opec_prod,0.0,macro
__POOL__,21,walk_forward,COVID,True,natgas_mom_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,be5y_level,0.0,macro
__POOL__,21,walk_forward,COVID,True,be10y_level,0.0,macro
__POOL__,21,walk_forward,COVID,True,be_slope,0.0,macro
__POOL__,21,walk_forward,COVID,True,be5y_chg_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,ig_spread,0.0,credit
__POOL__,21,walk_forward,COVID,True,hy_spread,0.0,credit
__POOL__,21,walk_forward,COVID,True,ig_chg_1m,0.0,credit
__POOL__,21,walk_forward,COVID,True,hy_chg_1m,0.0,credit
__POOL__,21,walk_forward,COVID,True,cpi_yoy,0.010509967164636563,macro
__POOL__,21,walk_forward,COVID,True,pce_core_chg,0.0,macro
__POOL__,21,walk_forward,COVID,True,nfp_change,0.0001798242571229955,macro
__POOL__,21,walk_forward,COVID,True,pmi_us,0.0033251938965150364,macro
__POOL__,21,walk_forward,COVID,True,pmi_eur,0.005525180316944061,macro
__POOL__,21,walk_forward,COVID,True,unemp_eur,0.0,macro
__POOL__,21,walk_forward,COVID,True,cpi_nsa_level,0.0,macro
__POOL__,21,walk_forward,COVID,True,pce_core_level,0.0,macro
__POOL__,21,walk_forward,COVID,True,eur_3m,0.0,macro
__POOL__,21,walk_forward,COVID,True,eur_1w,0.0,macro
__POOL__,21,walk_forward,COVID,True,nor_ibor_1m,0.0,macro
__POOL__,21,walk_forward,COVID,True,nor_ibor_6m,0.001452528273748587,macro
__POOL__,21,walk_forward,COVID,True,xmpca_01,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_02,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_03,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_04,0.0009935058947976676,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_05,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_06,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_07,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_08,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_09,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_10,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_11,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,xmpca_12,0.0,cross_market
__POOL__,21,walk_forward,COVID,True,security,0.0,categorical
__POOL__,21,walk_forward,COVID,True,country,0.0,categorical
__POOL__,21,walk_forward,COVID,True,maturity,0.0,categorical
__POOL__,21,walk_forward,Hiking,True,chg_lag1,0.0,momentum
__POOL__,21,walk_forward,Hiking,True,chg_lag2,0.0,momentum
__POOL__,21,walk_forward,Hiking,True,chg_lag3,0.0,momentum
__POOL__,21,walk_forward,Hiking,True,chg_lag4,0.0,momentum
__POOL__,21,walk_forward,Hiking,True,chg_lag5,0.0,momentum
__POOL__,21,walk_forward,Hiking,True,carry_roll,0.0,carry_roll
__POOL__,21,walk_forward,Hiking,True,mom_63d,0.0,momentum
__POOL__,21,walk_forward,Hiking,True,mom_1m,0.0,momentum
__POOL__,21,walk_forward,Hiking,True,mom_3m,0.0019845543702383824,momentum
__POOL__,21,walk_forward,Hiking,True,mom_6m,0.0,momentum
__POOL__,21,walk_forward,Hiking,True,mom_12m,0.0,momentum
__POOL__,21,walk_forward,Hiking,True,dev_ma_3m,0.0018699821109849411,curve
__POOL__,21,walk_forward,Hiking,True,dev_ma_12m,0.0029308459807164174,curve
__POOL__,21,walk_forward,Hiking,True,vol_20d,0.000534068251670858,vol
__POOL__,21,walk_forward,Hiking,True,vol_regime,0.0,vol
__POOL__,21,walk_forward,Hiking,True,vol_zscore,0.0,vol
__POOL__,21,walk_forward,Hiking,True,level_zscore,0.0,curve
__POOL__,21,walk_forward,Hiking,True,slope_10_1,0.001213528536950436,curve
__POOL__,21,walk_forward,Hiking,True,slope_10_5,0.0,curve
__POOL__,21,walk_forward,Hiking,True,slope_5_1,0.0,curve
__POOL__,21,walk_forward,Hiking,True,sofr_mom_1m,0.0,macro
__POOL__,21,walk_forward,Hiking,True,ibor_level,0.0,macro
__POOL__,21,walk_forward,Hiking,True,ibor_chg_1d,0.0,macro
__POOL__,21,walk_forward,Hiking,True,ibor_mom_1m,0.0,macro
__POOL__,21,walk_forward,Hiking,True,ibor_term_slope,0.0,macro
__POOL__,21,walk_forward,Hiking,True,swap_ibor_basis,0.0011691590875212191,curve
__POOL__,21,walk_forward,Hiking,True,move_level,0.0,vol
__POOL__,21,walk_forward,Hiking,True,move_zscore,0.0,vol
__POOL__,21,walk_forward,Hiking,True,vix_level,0.0,vol
