security,horizon,scheme,fold,use_categoricals,feature,shap_mean_abs,bucket
__POOL__,1,walk_forward,ZIRP_early,True,ovx_level,3.6398418520106246e-05,vol
__POOL__,1,walk_forward,ZIRP_early,True,gvz_level,0.0,vol
__POOL__,1,walk_forward,ZIRP_early,True,spx_mom_1m,0.000266546578434454,macro
__POOL__,1,walk_forward,ZIRP_early,True,spx_mom_3m,0.000825276494792761,macro
__POOL__,1,walk_forward,ZIRP_early,True,sx5e_mom_1m,0.0001531442474984376,macro
__POOL__,1,walk_forward,ZIRP_early,True,sx5e_mom_3m,0.00010412549380071574,macro
__POOL__,1,walk_forward,ZIRP_early,True,mxwo_mom_1m,6.921909644435126e-05,macro
__POOL__,1,walk_forward,ZIRP_early,True,ndx_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_early,True,oil_mom_1m,0.00010020437147043492,macro
__POOL__,1,walk_forward,ZIRP_early,True,oil_mom_3m,0.0002704362779384228,macro
__POOL__,1,walk_forward,ZIRP_early,True,copper_mom_1m,0.00021964929277037864,macro
__POOL__,1,walk_forward,ZIRP_early,True,opec_prod,7.92404780158403e-06,macro
__POOL__,1,walk_forward,ZIRP_early,True,natgas_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_early,True,be5y_level,1.246996308211848e-05,macro
__POOL__,1,walk_forward,ZIRP_early,True,be10y_level,0.0,macro
__POOL__,1,walk_forward,ZIRP_early,True,be_slope,0.0,macro
__POOL__,1,walk_forward,ZIRP_early,True,be5y_chg_1m,6.275189516593405e-05,macro
__POOL__,1,walk_forward,ZIRP_early,True,ig_spread,0.0,credit
__POOL__,1,walk_forward,ZIRP_early,True,hy_spread,0.0,credit
__POOL__,1,walk_forward,ZIRP_early,True,ig_chg_1m,0.0,credit
__POOL__,1,walk_forward,ZIRP_early,True,hy_chg_1m,0.0,credit
__POOL__,1,walk_forward,ZIRP_early,True,cpi_yoy,5.434607119386774e-05,macro
__POOL__,1,walk_forward,ZIRP_early,True,pce_core_chg,0.0001912258831874224,macro
__POOL__,1,walk_forward,ZIRP_early,True,nfp_change,0.00011037341574775065,macro
__POOL__,1,walk_forward,ZIRP_early,True,pmi_us,9.825025897639368e-05,macro
__POOL__,1,walk_forward,ZIRP_early,True,pmi_eur,0.00023407680375844308,macro
__POOL__,1,walk_forward,ZIRP_early,True,unemp_eur,0.0,macro
__POOL__,1,walk_forward,ZIRP_early,True,cpi_nsa_level,0.0,macro
__POOL__,1,walk_forward,ZIRP_early,True,pce_core_level,0.0,macro
__POOL__,1,walk_forward,ZIRP_early,True,eur_3m,0.0005813956586387543,macro
__POOL__,1,walk_forward,ZIRP_early,True,eur_1w,0.0006516436988298611,macro
__POOL__,1,walk_forward,ZIRP_early,True,nor_ibor_1m,0.00023206778524754984,macro
__POOL__,1,walk_forward,ZIRP_early,True,nor_ibor_6m,0.00010524337030602236,macro
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_01,0.00016036014314433237,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_02,0.000194704220106598,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_03,1.8071871049426635e-05,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_04,0.0007720680573415592,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_05,0.00030266605067480267,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_06,0.000192063945455617,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_07,0.000239958190459822,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_08,0.00023447715535304282,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_09,0.00015486036015101935,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_10,5.741247765113562e-05,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_11,5.9458028161659655e-05,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,xmpca_12,0.00024756969813837746,cross_market
__POOL__,1,walk_forward,ZIRP_early,True,security,0.0,categorical
__POOL__,1,walk_forward,ZIRP_early,True,country,0.0,categorical
__POOL__,1,walk_forward,ZIRP_early,True,maturity,8.992242760504695e-07,categorical
__POOL__,1,walk_forward,ZIRP_late,True,chg_lag1,0.0,momentum
__POOL__,1,walk_forward,ZIRP_late,True,chg_lag2,0.0,momentum
__POOL__,1,walk_forward,ZIRP_late,True,chg_lag3,0.0,momentum
__POOL__,1,walk_forward,ZIRP_late,True,chg_lag4,0.0,momentum
__POOL__,1,walk_forward,ZIRP_late,True,chg_lag5,0.0,momentum
__POOL__,1,walk_forward,ZIRP_late,True,carry_roll,0.00012004419498085535,carry_roll
__POOL__,1,walk_forward,ZIRP_late,True,mom_63d,0.0,momentum
__POOL__,1,walk_forward,ZIRP_late,True,mom_1m,0.0,momentum
__POOL__,1,walk_forward,ZIRP_late,True,mom_3m,0.0,momentum
__POOL__,1,walk_forward,ZIRP_late,True,mom_6m,0.0,momentum
__POOL__,1,walk_forward,ZIRP_late,True,mom_12m,0.0,momentum
__POOL__,1,walk_forward,ZIRP_late,True,dev_ma_3m,0.00011426391688275094,curve
__POOL__,1,walk_forward,ZIRP_late,True,dev_ma_12m,0.00012914147314322562,curve
__POOL__,1,walk_forward,ZIRP_late,True,vol_20d,0.0004734551982600419,vol
__POOL__,1,walk_forward,ZIRP_late,True,vol_regime,0.0,vol
__POOL__,1,walk_forward,ZIRP_late,True,vol_zscore,0.0,vol
__POOL__,1,walk_forward,ZIRP_late,True,level_zscore,0.0,curve
__POOL__,1,walk_forward,ZIRP_late,True,slope_10_1,0.0,curve
__POOL__,1,walk_forward,ZIRP_late,True,slope_10_5,0.0,curve
__POOL__,1,walk_forward,ZIRP_late,True,slope_5_1,0.0,curve
__POOL__,1,walk_forward,ZIRP_late,True,sofr_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,ibor_level,8.778389456710339e-05,macro
__POOL__,1,walk_forward,ZIRP_late,True,ibor_chg_1d,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,ibor_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,ibor_term_slope,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,swap_ibor_basis,7.266446936251995e-05,curve
__POOL__,1,walk_forward,ZIRP_late,True,move_level,0.0,vol
__POOL__,1,walk_forward,ZIRP_late,True,move_zscore,0.0,vol
__POOL__,1,walk_forward,ZIRP_late,True,vix_level,0.0,vol
__POOL__,1,walk_forward,ZIRP_late,True,vix_zscore,0.0,vol
__POOL__,1,walk_forward,ZIRP_late,True,v2x_level,0.0,vol
__POOL__,1,walk_forward,ZIRP_late,True,vxn_level,0.0,vol
__POOL__,1,walk_forward,ZIRP_late,True,ovx_level,0.0,vol
__POOL__,1,walk_forward,ZIRP_late,True,gvz_level,0.0,vol
__POOL__,1,walk_forward,ZIRP_late,True,spx_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,spx_mom_3m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,sx5e_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,sx5e_mom_3m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,mxwo_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,ndx_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,oil_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,oil_mom_3m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,copper_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,opec_prod,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,natgas_mom_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,be5y_level,6.143223791454608e-06,macro
__POOL__,1,walk_forward,ZIRP_late,True,be10y_level,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,be_slope,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,be5y_chg_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,ig_spread,0.0,credit
__POOL__,1,walk_forward,ZIRP_late,True,hy_spread,0.0,credit
__POOL__,1,walk_forward,ZIRP_late,True,ig_chg_1m,0.0,credit
__POOL__,1,walk_forward,ZIRP_late,True,hy_chg_1m,0.0,credit
__POOL__,1,walk_forward,ZIRP_late,True,cpi_yoy,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,pce_core_chg,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,nfp_change,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,pmi_us,5.114202771384046e-05,macro
__POOL__,1,walk_forward,ZIRP_late,True,pmi_eur,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,unemp_eur,7.656657844425275e-05,macro
__POOL__,1,walk_forward,ZIRP_late,True,cpi_nsa_level,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,pce_core_level,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,eur_3m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,eur_1w,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,nor_ibor_1m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,nor_ibor_6m,0.0,macro
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_01,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_02,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_03,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_04,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_05,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_06,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_07,6.74470289797732e-05,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_08,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_09,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_10,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_11,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,xmpca_12,0.0,cross_market
__POOL__,1,walk_forward,ZIRP_late,True,security,0.0,categorical
__POOL__,1,walk_forward,ZIRP_late,True,country,0.0,categorical
__POOL__,1,walk_forward,ZIRP_late,True,maturity,0.0,categorical
__POOL__,1,walk_forward,COVID,True,chg_lag1,0.0007289161178355718,momentum
__POOL__,1,walk_forward,COVID,True,chg_lag2,1.6379595632024904e-05,momentum
__POOL__,1,walk_forward,COVID,True,chg_lag3,0.0,momentum
__POOL__,1,walk_forward,COVID,True,chg_lag4,0.00024300878204213376,momentum
__POOL__,1,walk_forward,COVID,True,chg_lag5,0.0,momentum
__POOL__,1,walk_forward,COVID,True,carry_roll,0.015399178327536093,carry_roll
__POOL__,1,walk_forward,COVID,True,mom_63d,0.0012651964007189937,momentum
__POOL__,1,walk_forward,COVID,True,mom_1m,0.00011995768554872135,momentum
__POOL__,1,walk_forward,COVID,True,mom_3m,0.001271455675753797,momentum
__POOL__,1,walk_forward,COVID,True,mom_6m,0.0018100636617881358,momentum
__POOL__,1,walk_forward,COVID,True,mom_12m,0.0002025354298009223,momentum
__POOL__,1,walk_forward,COVID,True,dev_ma_3m,0.009696377531894807,curve
__POOL__,1,walk_forward,COVID,True,dev_ma_12m,0.011799517890305604,curve
__POOL__,1,walk_forward,COVID,True,vol_20d,0.0014526595286975712,vol
__POOL__,1,walk_forward,COVID,True,vol_regime,0.0,vol
__POOL__,1,walk_forward,COVID,True,vol_zscore,0.0,vol
__POOL__,1,walk_forward,COVID,True,level_zscore,0.0007339973172127932,curve
__POOL__,1,walk_forward,COVID,True,slope_10_1,0.0,curve
__POOL__,1,walk_forward,COVID,True,slope_10_5,0.0017323386512029773,curve
__POOL__,1,walk_forward,COVID,True,slope_5_1,0.0,curve
__POOL__,1,walk_forward,COVID,True,sofr_mom_1m,0.0,macro
__POOL__,1,walk_forward,COVID,True,ibor_level,0.0015315845172659548,macro
__POOL__,1,walk_forward,COVID,True,ibor_chg_1d,0.0,macro
__POOL__,1,walk_forward,COVID,True,ibor_mom_1m,0.0,macro
__POOL__,1,walk_forward,COVID,True,ibor_term_slope,0.0,macro
__POOL__,1,walk_forward,COVID,True,swap_ibor_basis,0.0016635417809713685,curve
__POOL__,1,walk_forward,COVID,True,move_level,0.0,vol
__POOL__,1,walk_forward,COVID,True,move_zscore,8.158363025224592e-05,vol
__POOL__,1,walk_forward,COVID,True,vix_level,0.0,vol
__POOL__,1,walk_forward,COVID,True,vix_zscore,0.0,vol
__POOL__,1,walk_forward,COVID,True,v2x_level,0.0,vol
__POOL__,1,walk_forward,COVID,True,vxn_level,0.0,vol
__POOL__,1,walk_forward,COVID,True,ovx_level,0.0,vol
__POOL__,1,walk_forward,COVID,True,gvz_level,0.0,vol
__POOL__,1,walk_forward,COVID,True,spx_mom_1m,0.0,macro
__POOL__,1,walk_forward,COVID,True,spx_mom_3m,0.0,macro
__POOL__,1,walk_forward,COVID,True,sx5e_mom_1m,0.0,macro
__POOL__,1,walk_forward,COVID,True,sx5e_mom_3m,0.0,macro
__POOL__,1,walk_forward,COVID,True,mxwo_mom_1m,9.019469734529823e-05,macro
__POOL__,1,walk_forward,COVID,True,ndx_mom_1m,0.0,macro
__POOL__,1,walk_forward,COVID,True,oil_mom_1m,0.0,macro
__POOL__,1,walk_forward,COVID,True,oil_mom_3m,0.00021155591186447492,macro
__POOL__,1,walk_forward,COVID,True,copper_mom_1m,0.0,macro
__POOL__,1,walk_forward,COVID,True,opec_prod,8.629390617612964e-05,macro
__POOL__,1,walk_forward,COVID,True,natgas_mom_1m,0.0,macro
__POOL__,1,walk_forward,COVID,True,be5y_level,0.0,macro
__POOL__,1,walk_forward,COVID,True,be10y_level,0.0,macro
__POOL__,1,walk_forward,COVID,True,be_slope,0.0,macro
__POOL__,1,walk_forward,COVID,True,be5y_chg_1m,0.0,macro
__POOL__,1,walk_forward,COVID,True,ig_spread,0.0,credit
__POOL__,1,walk_forward,COVID,True,hy_spread,0.0,credit
__POOL__,1,walk_forward,COVID,True,ig_chg_1m,0.0,credit
__POOL__,1,walk_forward,COVID,True,hy_chg_1m,0.0,credit
__POOL__,1,walk_forward,COVID,True,cpi_yoy,0.0,macro
__POOL__,1,walk_forward,COVID,True,pce_core_chg,0.00041750659515724835,macro
__POOL__,1,walk_forward,COVID,True,nfp_change,0.0,macro
__POOL__,1,walk_forward,COVID,True,pmi_us,0.010555110922526319,macro
__POOL__,1,walk_forward,COVID,True,pmi_eur,0.0,macro
__POOL__,1,walk_forward,COVID,True,unemp_eur,0.0,macro
__POOL__,1,walk_forward,COVID,True,cpi_nsa_level,0.0,macro
__POOL__,1,walk_forward,COVID,True,pce_core_level,0.0,macro
__POOL__,1,walk_forward,COVID,True,eur_3m,0.0005110112748053021,macro
__POOL__,1,walk_forward,COVID,True,eur_1w,0.0,macro
__POOL__,1,walk_forward,COVID,True,nor_ibor_1m,0.0003512913188451209,macro
__POOL__,1,walk_forward,COVID,True,nor_ibor_6m,0.00016124837503363624,macro
__POOL__,1,walk_forward,COVID,True,xmpca_01,0.0,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_02,0.0,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_03,0.0,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_04,0.00023908467521353995,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_05,0.0,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_06,0.0,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_07,0.0,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_08,0.0,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_09,0.0,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_10,0.0,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_11,0.00026180587240644173,cross_market
__POOL__,1,walk_forward,COVID,True,xmpca_12,0.00028895863533229976,cross_market
__POOL__,1,walk_forward,COVID,True,security,0.0,categorical
__POOL__,1,walk_forward,COVID,True,country,0.0067930131646279585,categorical
__POOL__,1,walk_forward,COVID,True,maturity,0.0,categorical
__POOL__,1,walk_forward,Hiking,True,chg_lag1,0.0,momentum
__POOL__,1,walk_forward,Hiking,True,chg_lag2,0.0,momentum
__POOL__,1,walk_forward,Hiking,True,chg_lag3,0.0,momentum
__POOL__,1,walk_forward,Hiking,True,chg_lag4,0.0,momentum
__POOL__,1,walk_forward,Hiking,True,chg_lag5,0.0,momentum
__POOL__,1,walk_forward,Hiking,True,carry_roll,0.0008468688238165038,carry_roll
__POOL__,1,walk_forward,Hiking,True,mom_63d,5.02059932716738e-05,momentum
__POOL__,1,walk_forward,Hiking,True,mom_1m,0.0,momentum
__POOL__,1,walk_forward,Hiking,True,mom_3m,3.2936965287885476e-05,momentum
__POOL__,1,walk_forward,Hiking,True,mom_6m,8.673443781485043e-05,momentum
__POOL__,1,walk_forward,Hiking,True,mom_12m,0.00011379930450099443,momentum
__POOL__,1,walk_forward,Hiking,True,dev_ma_3m,0.0005833572276849813,curve
__POOL__,1,walk_forward,Hiking,True,dev_ma_12m,0.0005572661411234244,curve
__POOL__,1,walk_forward,Hiking,True,vol_20d,0.0,vol
__POOL__,1,walk_forward,Hiking,True,vol_regime,0.0,vol
__POOL__,1,walk_forward,Hiking,True,vol_zscore,0.0,vol
__POOL__,1,walk_forward,Hiking,True,level_zscore,2.3052517310010176e-05,curve
__POOL__,1,walk_forward,Hiking,True,slope_10_1,0.0,curve
__POOL__,1,walk_forward,Hiking,True,slope_10_5,0.0,curve
__POOL__,1,walk_forward,Hiking,True,slope_5_1,0.0,curve
__POOL__,1,walk_forward,Hiking,True,sofr_mom_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,ibor_level,0.0,macro
__POOL__,1,walk_forward,Hiking,True,ibor_chg_1d,0.0,macro
__POOL__,1,walk_forward,Hiking,True,ibor_mom_1m,0.0,macro
__POOL__,1,walk_forward,Hiking,True,ibor_term_slope,0.0,macro
__POOL__,1,walk_forward,Hiking,True,swap_ibor_basis,0.0,curve
__POOL__,1,walk_forward,Hiking,True,move_level,0.0,vol
__POOL__,1,walk_forward,Hiking,True,move_zscore,0.0,vol
__POOL__,1,walk_forward,Hiking,True,vix_level,0.0,vol
