security,horizon,scheme,fold,use_categoricals,importance_type,feature,relevance,bucket,ntrees,depth,tau_w
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,chg_lag1,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,chg_lag2,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,chg_lag3,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,chg_lag4,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,chg_lag5,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,carry_roll,18.714770434740572,carry_roll,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,mom_63d,0.28216806668712713,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,mom_1m,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,mom_3m,0.5684399691328615,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,mom_6m,1.1134082121476945,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,mom_12m,1.9803548568643248,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,dev_ma_3m,0.9770137366450712,curve,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,dev_ma_12m,0.39854431344027896,curve,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,vol_20d,0.8486009048344314,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,vol_regime,0.0,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,vol_zscore,0.0,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,level_zscore,0.8062306428830334,curve,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,slope_10_1,0.6709150914908206,curve,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,slope_10_5,1.9340376316665433,curve,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,slope_5_1,2.317844157710555,curve,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,sofr_mom_1m,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,ibor_level,10.89700171169157,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,ibor_chg_1d,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,ibor_mom_1m,0.018929088438973295,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,ibor_term_slope,0.13970662532790468,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,swap_ibor_basis,1.9526621458314266,curve,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,move_level,0.0,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,move_zscore,0.0,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,vix_level,0.0,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,vix_zscore,0.0,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,v2x_level,0.028806235182807706,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,vxn_level,0.25108480344323136,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,ovx_level,0.0,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,gvz_level,0.6620612797989983,vol,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,spx_mom_1m,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,spx_mom_3m,0.35944003724041546,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,sx5e_mom_1m,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,sx5e_mom_3m,0.2736667084924616,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,mxwo_mom_1m,0.058565201840007804,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,ndx_mom_1m,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,oil_mom_1m,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,oil_mom_3m,0.39700549151030234,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,copper_mom_1m,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,opec_prod,0.13533462436258994,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,natgas_mom_1m,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,be5y_level,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,be10y_level,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,be_slope,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,be5y_chg_1m,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,ig_spread,0.0,credit,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,hy_spread,0.0,credit,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,ig_chg_1m,0.0,credit,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,hy_chg_1m,0.0,credit,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,cpi_yoy,9.478408050334835,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,pce_core_chg,0.7243944491443882,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,nfp_change,4.815154851888704,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,pmi_us,2.5236375823055934,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,pmi_eur,14.946686764619715,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,unemp_eur,3.3946136258124513,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,cpi_nsa_level,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,pce_core_level,0.0,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,eur_3m,3.2890573984402525,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,eur_1w,1.6240903797861042,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,nor_ibor_1m,1.5987129004243867,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,nor_ibor_6m,1.8508332113801949,macro,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_01,1.2151147155086552,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_02,0.0,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_03,0.20041346098869517,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_04,0.11817030609632702,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_05,0.0,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_06,0.0,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_07,0.0,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_08,0.0,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_09,0.0,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_10,0.0,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_11,0.0,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,xmpca_12,0.0,cross_market,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,security,0.9129277291929268,categorical,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,country,4.157702855726828,categorical,66,6,
__POOL__,126,walk_forward,GFC,True,PredictionValuesChange,maturity,3.3634897469459855,categorical,66,6,
__POOL__,126,walk_forward,GFC,True,LossFunctionChange,chg_lag1,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,LossFunctionChange,chg_lag2,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,LossFunctionChange,chg_lag3,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,LossFunctionChange,chg_lag4,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,LossFunctionChange,chg_lag5,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,LossFunctionChange,carry_roll,0.08172515792229623,carry_roll,66,6,
__POOL__,126,walk_forward,GFC,True,LossFunctionChange,mom_63d,0.0007058303634855378,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,LossFunctionChange,mom_1m,0.0,momentum,66,6,
__POOL__,126,walk_forward,GFC,True,LossFunctionChange,mom_3m,0.0005934556025490312,momentum,66,6,
